Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1954,Alabama,1954 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),John Sparkman (inc.),"323,877",58.26%
1954,Alabama,1954 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Laurie C. Battle,"208,166",37.44%
1954,Alabama,1954 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),John G. Crommelin,"19,579",3.52%
1954,Alabama,1954 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),William C. Irby,"4,320",0.78%
1954,Alabama,1954 Democratic U.S. Senate primary,Primary,Total,False,,,"555,942",100.00%
1954,Arkansas,1954 Democratic U.S. Senate primary results,Primary,Winning,False,Democratic Party (United States),John L. McClellan (inc.),"164,905",50.35%
1954,Arkansas,1954 Democratic U.S. Senate primary results,Primary,Candidate,False,Democratic Party (United States),Sid McMath,"127,941",39.06%
1954,Arkansas,1954 Democratic U.S. Senate primary results,Primary,Candidate,False,Democratic Party (United States),Paul Chambers,"31,286",9.55%
1954,Arkansas,1954 Democratic U.S. Senate primary results,Primary,Candidate,False,Democratic Party (United States),Leonard Ellis,"3,391",1.04%
1954,Arkansas,1954 Democratic U.S. Senate primary results,Primary,Total,False,,,"327,523",100.00%
1954,California (special),Republican primary results,Primary,Winning,True,Republican Party (United States),Thomas Kuchel,"1,118,312",88.57
1954,California (special),Republican primary results,Primary,Candidate,False,Democratic Party (United States),Sam Yorty,"100,746",7.98
1954,California (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),William T. Hooley,"32,684",2.59
1954,California (special),Republican primary results,Primary,Total,False,,,"1,262,568",100.00
1954,California (special),Democratic primary results,Primary,Winning,False,Democratic Party (United States),Sam Yorty,"829,977",52.38
1954,California (special),Democratic primary results,Primary,Candidate,True,Republican Party (United States),Thomas Kuchel,"455,530",28.75
1954,California (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Leo Gallagher,"168,970",10.66
1954,California (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Adam C. Derkum,"103,484",6.53
1954,California (special),Democratic primary results,Primary,Total,False,,,"1,584,628",100.00
1954,California (special),Independent–Progressive primary results,Primary,Total,False,,,"3,405",100.00
1954,Colorado,1954 U.S. Senate Democratic primary,Primary,Winning,False,Democratic Party (United States),John A. Carroll,"82,360",60.19%
1954,Colorado,1954 U.S. Senate Democratic primary,Primary,Candidate,False,Democratic Party (United States),J. Quigg Newton,"54,467",39.81%
1954,Colorado,1954 U.S. Senate Democratic primary,Primary,Total,False,,,"136,827",100.00%
1954,Idaho,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Glen H. Taylor,"26,591",41.32
1954,Idaho,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Claude J. Burtenshaw,"24,094",37.44
1954,Idaho,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Alvin McCormack,"13,673",21.25
1954,Idaho,Democratic primary results,Primary,Total,False,,,"64,358",
1954,Idaho,Republican primary results,Primary,Winning,True,Republican Party (United States),Henry Dworshak,"56,333",87.57
1954,Idaho,Republican primary results,Primary,Candidate,False,Republican Party (United States),Les Lambson,"7,998",12.43
1954,Idaho,Republican primary results,Primary,Total,False,,,"64,331",
1954,Illinois,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Paul H. Douglas,"587,084",100
1954,Illinois,Democratic primary results,Primary,Write-in,False,,,5,0.00
1954,Illinois,Democratic primary results,Primary,Total,False,,,"587,089",100
1954,Illinois,Republican primary results,Primary,Winning,False,Republican Party (United States),Joseph T. Meek,"283,843",33.61
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),Edward A. Hayes,"181,490",21.49
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),Austin L. Wyman,"103,202",12.22
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),Park Livingston,"74,965",8.48
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),John B. Crane,"56,086",6.64
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),Julius Klein,"48,764",5.78
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),Edgar M. Elbert,"31,420",3.72
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),Herbert F. Geisler,"27,563",3.26
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),"Lar ""America First"" Daly","18,585",2.20
1954,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),Deenen A. Watson,"18,496",2.19
1954,Illinois,Republican primary results,Primary,Write-in,False,,,51,0.01
1954,Illinois,Republican primary results,Primary,Total,False,,,"844,465",100
1954,Louisiana,1954 United States Senate Democratic primary,Primary,Winning,True,Democratic Party (United States),Allen J. Ellender,"268,054",59.15%
1954,Louisiana,1954 United States Senate Democratic primary,Primary,Candidate,False,Democratic Party (United States),Frank Burton Ellis,"162,775",35.92%
1954,Louisiana,1954 United States Senate Democratic primary,Primary,Candidate,False,Democratic Party (United States),W. Gilbert Faulk,"22,366",4.94%
1954,Louisiana,1954 United States Senate Democratic primary,Primary,Total,False,,,"453,195",100.00%
1954,Maine,1954 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Margaret Chase Smith (inc.),"96,457",83.29%
1954,Maine,1954 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Robert L. Jones,"19,356",16.71%
1954,Maine,1954 Republican U.S. Senate primary,Primary,Total,False,,,"115,813",100.00%
1954,Maine,1954 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Paul Fullam,"15,677",100.00%
1954,Maine,1954 Democratic U.S. Senate primary,Primary,Total,False,,,"15,677",100.00%
1954,Massachusetts,1954 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (US),Foster Furcolo,"207,232",59.13%
1954,Massachusetts,1954 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),Joseph L. Murphy,"79,463",22.68%
