Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1932,Colorado,1932 United States Senate election in Colorado,General,Candidate,False,Socialist Party (United States),Carle Whitehead,"8,632",1.98%
1932,Colorado,1932 United States Senate election in Colorado,General,Candidate,False,Farmer-Labor Party,H. H. Marrs,"1,814",0.42%
1932,Colorado,1932 United States Senate election in Colorado,General,Candidate,False,Communist Party USA,Raymond D. D. Richardson,858,0.20%
1932,Colorado,1932 United States Senate special election in Colorado,General,Winning,False,Republican Party (United States),Karl C. Schuyler,"207,540",48.76%
1932,Colorado,1932 United States Senate special election in Colorado,General,Candidate,True,Democratic Party (United States),Walter Walker,"206,475",48.51%
1932,Colorado,1932 United States Senate special election in Colorado,General,Candidate,False,Socialist Party (United States),Carle Whitehead,"11,619",2.73%
1932,Connecticut,1932 U.S. Senate election in Connecticut,General,Winning,False,Democratic Party (US),Augustine Lonergan,"282,327",47.50%
1932,Connecticut,1932 U.S. Senate election in Connecticut,General,Candidate,True,Republican Party (US),Hiram Bingham III,"278,061",46.78%
1932,Connecticut,1932 U.S. Senate election in Connecticut,General,Candidate,False,Socialist Party (US),Devere Allen,"19,774",3.33%
1932,Connecticut,1932 U.S. Senate election in Connecticut,General,Candidate,False,Independent Republican (US),Milton Conover,"10,621",1.79%
1932,Connecticut,1932 U.S. Senate election in Connecticut,General,Candidate,False,Socialist Labor Party (US),John L. Grennan,"2,243",0.38%
1932,Connecticut,1932 U.S. Senate election in Connecticut,General,Candidate,False,Communist Party (United States),William Secker,"1,376",0.23%
1932,Connecticut,1932 U.S. Senate election in Connecticut,General,Total,False,,,"556,853",100.0%
1932,Florida,"United States Senate election in Florida, 1932",General,Winning,True,Democratic Party (United States),Duncan U. Fletcher,"204,651",100.00%
1932,Florida,"United States Senate election in Florida, 1932",General,Total,False,,,"204,651",100.00%
1932,Idaho,1932 United States Senate election in Idaho,General,Winning,False,Democratic Party (US),James P. Pope,"103,020",55.64
1932,Idaho,1932 United States Senate election in Idaho,General,Candidate,True,Republican Party (US),John Thomas,"78,325",42.31
1932,Idaho,1932 United States Senate election in Idaho,General,Candidate,False,"Liberty Party (United States, 1932)",Earl A. Oliason,"3,801",2.05
1932,Illinois,1932 United States Senate election in Illinois,General,Winning,False,Democratic Party (United States),William H. Dieterich,"1,670,466",52.23%
1932,Illinois,1932 United States Senate election in Illinois,General,Candidate,True,Republican Party (United States),Otis F. Glenn,"1,471,841",46.02%
1932,Illinois,1932 United States Senate election in Illinois,General,Candidate,False,Socialist Party of America,Charles Pogorelec,"37,922",1.19%
1932,Illinois,1932 United States Senate election in Illinois,General,Candidate,False,Communist Party USA,William E. Browder,"13,318",0.42%
1932,Illinois,1932 United States Senate election in Illinois,General,Candidate,False,Socialist Labor Party of America,G. A. Jenning,"3,379",0.11%
1932,Illinois,1932 United States Senate election in Illinois,General,Candidate,False,Independent politician,William J. Baker,"1,209",0.04%
1932,Indiana,1932 United States Senate election in Indiana,General,Winning,False,Democratic Party (United States),Frederick Van Nuys,"870,053",55.57%
1932,Indiana,1932 United States Senate election in Indiana,General,Candidate,True,Republican Party (United States),James E. Watson,"783,189",42.26%
1932,Indiana,1932 United States Senate election in Indiana,General,Candidate,False,Socialist Party (United States),Forrest Wallace,"18,724",1.20%
1932,Indiana,1932 United States Senate election in Indiana,General,Candidate,False,Prohibition Party (United States),Alson E. Wrentmore,"9,406",0.60%
1932,Indiana,1932 United States Senate election in Indiana,General,Candidate,False,Communist Party (United States),William Townsend,"2,123",0.14%
1932,Indiana,1932 United States Senate election in Indiana,General,Candidate,False,National Party (United States),Miles Blansett,"1,869",0.12%
1932,Indiana,1932 United States Senate election in Indiana,General,Candidate,False,Socialist Labor Party (United States),Evartt E. Bailey,"1,825",0.12%
1932,Indiana,1932 United States Senate election in Indiana,General,Total,False,,,"1,687,189",100.00%
1932,Iowa,1932 U.S. Senate election in Iowa,General,Winning,False,Democratic Party (United States),Richard Louis Murphy,"538,422",54.15%
1932,Iowa,1932 U.S. Senate election in Iowa,General,Candidate,False,Republican Party (United States),Henry Ames Field,"399,929",40.22%
1932,Iowa,1932 U.S. Senate election in Iowa,General,Candidate,True,"Progressive Party (United States, 1924–1934)",Smith W. Brookhart,"43,174",4.34%
1932,Iowa,1932 U.S. Senate election in Iowa,General,Candidate,False,Socialist Party (US),T.S. McCrill,"11,076",1.11%
1932,Iowa,1932 U.S. Senate election in Iowa,General,Candidate,False,Farmer-Labor Party,Roy M. Harrop,"1,228",0.12%
1932,Iowa,1932 U.S. Senate election in Iowa,General,Candidate,False,Communist Party (US),Peter Hunter,467,0.05%
1932,Iowa,1932 U.S. Senate election in Iowa,General,Total,False,,,"831,839",100.00%
1932,Kansas,1932 United States Senate election in Kansas,General,Winning,False,Democratic Party (United States),George McGill (inc.),"328,992",45.67%
1932,Kansas,1932 United States Senate election in Kansas,General,Candidate,False,Republican Party (United States),Benjamin S. Paulen,"302,809",42.03%
1932,Kansas,1932 United States Senate election in Kansas,General,Candidate,False,Independent (politician),George Alfred Brown,"65,583",9.10%
1932,Kansas,1932 United States Senate election in Kansas,General,Candidate,False,Independent (politician),J. F. William Renker,"14,550",2.02%
1932,Kansas,1932 United States Senate election in Kansas,General,Candidate,False,Socialist Party (United States),E. Haldeman-Julius,"8,474",1.18%
1932,Kansas,1932 United States Senate election in Kansas,General,Total,False,,,"720,408",100.00%
1932,Kentucky,1932 U.S. Senate election in Kentucky,General,Winning,True,Democratic Party (US),Alben W. Barkley,"575,077",59.15%
1932,Kentucky,1932 U.S. Senate election in Kentucky,General,Candidate,False,Republican Party (US),Maurice H. Thatcher,"393,865",40.51%
1932,Kentucky,1932 U.S. Senate election in Kentucky,General,Candidate,False,Socialist Party (United States),W. E. Sandefur,"3,291",0.34%
1932,Kentucky,1932 U.S. Senate election in Kentucky,General,Total,False,,,"972,233",100.00%
1932,Louisiana,1932 United States Senate election,General,Winning,False,Democratic Party (United States),John Overton,"249,189",100.00%
1932,Louisiana,1932 United States Senate election,General,Total,False,,,"249,189",100.00%
1932,Maryland,1932 U.S. Senate election in Maryland,General,Winning,False,Democratic Party (United States),Millard Tydings (inc.),"293,389",66.18%
1932,Maryland,1932 U.S. Senate election in Maryland,General,Candidate,False,Republican Party (United States),Wallace Williams,"138,536",31.25%
1932,Maryland,1932 U.S. Senate election in Maryland,General,Candidate,False,Socialist Party (United States),William A. Toole,"8,105",1.83%
1932,Maryland,1932 U.S. Senate election in Maryland,General,Candidate,False,Socialist Labor Party (United States),Noah S. Twigg,"1,859",0.42%
1932,Maryland,1932 U.S. Senate election in Maryland,General,Candidate,False,Communist Party (United States),Carl Bradley,"1,449",0.33%
1932,Maryland,1932 U.S. Senate election in Maryland,General,Total,False,,,"443,338",100.00%
1932,New Hampshire,1932 U.S. Senate election in New Hampshire,General,Winning,False,Democratic Party (US),Fred H. Brown,"98,766",50.35%
1932,New Hampshire,1932 U.S. Senate election in New Hampshire,General,Candidate,True,Republican Party (US),George H. Moses,"96,649",49.27%
1932,New Hampshire,1932 U.S. Senate election in New Hampshire,General,Candidate,False,Independent politician,Charles W. Greene,533,0.27%
1932,New Hampshire,1932 U.S. Senate election in New Hampshire,General,Candidate,False,Independent politician,Fred B. Chase,228,0.12%
1932,New Hampshire,1932 U.S. Senate election in New Hampshire,General,Total,False,,,"196,176",100.00%
1932,New Jersey (special),New Jersey special election,General,Winning,True,Republican Party (US),W. Warren Barbour,"741,734",49.61%
1932,New Jersey (special),New Jersey special election,General,Candidate,False,Democratic Party (US),Percy Hamilton Stewart,"725,511",48.52%
1932,New Jersey (special),New Jersey special election,General,Candidate,False,Socialist Party of America,Herman F. Niessner,"19,060",1.27%
1932,New Jersey (special),New Jersey special election,General,Candidate,False,Prohibition Party (US),Esther Hill Elfeth,"2,966",0.20%
1932,New Jersey (special),New Jersey special election,General,Candidate,False,Communist Party USA,James L. Creekmur,"2,256",0.15%
1932,New Jersey (special),New Jersey special election,General,Candidate,False,Socialist Labor Party of America,John C. Butterworth,"1,601",0.11%
1932,New York,1932 United States Senate election in New York,General,Winning,True,Democratic Party (United States),Robert F. Wagner,"2,532,905",55.77%
1932,New York,1932 United States Senate election in New York,General,Candidate,False,Republican Party (United States),George Z. Medalie,"1,751,186",38.56%
1932,New York,1932 United States Senate election in New York,General,Candidate,False,Socialist Party of America,Charles Solomon,"143,282",3.16%
1932,New York,1932 United States Senate election in New York,General,Candidate,False,Prohibition Party,D. Leigh Colvin,"74,611",1.64%
1932,New York,1932 United States Senate election in New York,General,Candidate,False,Communist Party (US),William Weinstone,"29,052",0.64%
1932,New York,1932 United States Senate election in New York,General,Candidate,False,Socialist Labor Party of America,Jeremiah D. Crowley,"10,328",0.23%
1932,New York,1932 United States Senate election in New York,General,Total,False,,,"4,541,364",100.00%
1932,North Carolina,1932 Democratic Senate runoff,General,Winning,False,Democratic Party (United States),Robert Rice Reynolds,"221,869",65.67%
1932,North Carolina,1932 Democratic Senate runoff,General,Candidate,True,Democratic Party (United States),Cameron A. Morrison,"116,012",34.34%
1932,North Carolina,1932 Democratic Senate runoff,General,Total,False,,,"337,881",100.00%
1932,North Carolina,1932 U.S. Senate election in North Carolina,General,Winning,False,Democratic Party (United States),Robert Rice Reynolds,"482,133",68.62%
1932,North Carolina,1932 U.S. Senate election in North Carolina,General,Candidate,False,Republican Party (United States),Jacob F. Newell,"220,524",31.38%
1932,North Carolina,1932 U.S. Senate election in North Carolina,General,Total,False,,,"702,657",100.00%
1932,North Dakota,1932 United States Senate election in North Dakota,General,Winning,False,Republican Party (United States),Gerald Nye (inc.),"172,796",72.30%
1932,North Dakota,1932 United States Senate election in North Dakota,General,Candidate,False,Democratic Party (United States),P. W. Lanier,"65,612",27.45%
1932,North Dakota,1932 United States Senate election in North Dakota,General,Candidate,False,Independent (politician),Frank Witty,589,0.25%
1932,Ohio,1932 U.S. Senate election in Ohio,General,Winning,True,Democratic Party (United States),Robert J. Bulkley,"1,293,175",52.53%
1932,Ohio,1932 U.S. Senate election in Ohio,General,Candidate,False,Republican Party (United States),Gilbert Bettman,"1,126,832",45.77%
1932,Ohio,1932 U.S. Senate election in Ohio,General,Candidate,False,Prohibition Party (United States),Frank M. Mecartney,"34,760",1.41%
1932,Ohio,1932 U.S. Senate election in Ohio,General,Candidate,False,Socialist Party (United States),I. O. Ford,"7,227",0.29%
1932,Ohio,1932 U.S. Senate election in Ohio,General,Total,False,,,"2,461,994",100.00%
1932,Oklahoma,1932 United States Senate election in Oklahoma,General,Winning,False,Democratic Party (United States),Elmer Thomas (inc.),"426,130",65.51%
1932,Oklahoma,1932 United States Senate election in Oklahoma,General,Candidate,False,Republican Party (United States),Wirt Franklin,"218,854",33.70%
1932,Oklahoma,1932 United States Senate election in Oklahoma,General,Candidate,False,Farmer–Labor Party,James I. Whidden,"1,395",0.21%
1932,Oklahoma,1932 United States Senate election in Oklahoma,General,Candidate,False,Independent (politician),J. W. Houchin,"1,245",0.19%
1932,Oklahoma,1932 United States Senate election in Oklahoma,General,Candidate,False,Independent (politician),John Franing,"1,061",0.16%
1932,Oklahoma,1932 United States Senate election in Oklahoma,General,Candidate,False,Independent (politician),Thomas P. Hopley,819,0.13%
1932,Pennsylvania,General election results,General,Winning,True,Republican Party (US),James J. Davis,"1,375,489",49.46%
1932,Pennsylvania,General election results,General,Candidate,False,Democratic Party (US),Lawrence H. Rupp,"1,200,760",43.18%
1932,Pennsylvania,General election results,General,Candidate,False,Prohibition Party,Edwin J. Fithian,"106,602",3.83%
1932,Pennsylvania,General election results,General,Candidate,False,Socialist Party USA,William J. Van Essen,"91,456",3.29%
1932,Pennsylvania,General election results,General,Candidate,False,Communist Party USA,Harry M. Wicks,"6,426",0.23%
1932,South Carolina,"South Carolina U.S. Senate Election, 1932",General,Winning,True,Democratic Party (United States),Ellison D. Smith,"104,472",98.14%
1932,South Carolina,"South Carolina U.S. Senate Election, 1932",General,Candidate,False,Republican Party (United States),Clara Harrigal,"1,976",1.86%
1932,South Dakota,1932 United States Senate election in South Dakota,General,Winning,False,Republican Party (United States),Peter Norbeck (inc.),"151,845",53.83%
1932,South Dakota,1932 United States Senate election in South Dakota,General,Candidate,False,Democratic Party (United States),Ulysses Simpson Grant Cherry,"125,731",44.57%
1932,South Dakota,1932 United States Senate election in South Dakota,General,Candidate,False,"Liberty Party (United States, 1932)",Howard Platte,"3,873",1.37%
1932,South Dakota,1932 United States Senate election in South Dakota,General,Candidate,False,Independent (politician),Oscar Luttio,405,0.14%
1932,South Dakota,1932 United States Senate election in South Dakota,General,Candidate,False,Independent (politician),L. J. Manbeck,238,0.08%
1932,Vermont,"United States Senate election in Vermont, 1932",General,Winning,False,Republican Party (United States),Porter H. Dale (inc.),"74,319",55.14%
1932,Vermont,"United States Senate election in Vermont, 1932",General,Candidate,False,Democratic Party (United States),Fred C. Martin,"60,455",44.86%
1932,Vermont,"United States Senate election in Vermont, 1932",General,Total,False,,,"134,774",100.00%
1932,Washington,1932 United States Senate election in Washington,General,Winning,False,Democratic Party (US),Homer Bone,"365,939",60.61%
1932,Washington,1932 United States Senate election in Washington,General,Candidate,True,Republican Party (US),Wesley Livsey Jones,"197,450",32.70%
1932,Washington,1932 United States Senate election in Washington,General,Candidate,False,"Liberty Party (United States, 1932)",Frederick R. Burch,"28,859",4.78%
1932,Washington,1932 United States Senate election in Washington,General,Candidate,False,Socialist Party (US),Andrew T. Hunter,"9,364",1.55%
1932,Washington,1932 United States Senate election in Washington,General,Candidate,False,Communist Party (US),Alex Noral,"2,183",0.36%
1932,Washington,1932 United States Senate election in Washington,General,Total,False,,,"603,795",100.00%
1932,Wisconsin,1932 U.S. Senate election in Wisconsin,General,Winning,False,Democratic Party (United States),F. Ryan Duffy,"610,236",56.98%
1932,Wisconsin,1932 U.S. Senate election in Wisconsin,General,Candidate,False,Republican Party (United States),John B. Chapple,"387,668",36.20%
1932,Wisconsin,1932 U.S. Senate election in Wisconsin,General,Candidate,False,Socialist Party USA,Emil Seidel,"65,807",6.14%
1932,Wisconsin,1932 U.S. Senate election in Wisconsin,General,Candidate,False,Prohibition Party,Harvey A. Knapp,"4,364",0.41%
1932,Wisconsin,1932 U.S. Senate election in Wisconsin,General,Candidate,False,Communist Party USA,Rayn Hasnbrough,"2,921",0.27%
