Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1923,Vermont (special),Republican primary results,Primary,Winning,False,Republican Party (United States),Porter H. Dale,"26,654",53.7%
1923,Vermont (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),John W. Redmond,"13,727",27.6%
1923,Vermont (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Stanley C. Wilson,"9,250",18.6%
1923,Vermont (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Other,28,0.1%
1923,Vermont (special),Republican primary results,Primary,Total,False,,,"49,659",100.0%
1923,Vermont (special),Democratic primary results,Primary,Winning,False,Democratic Party (United States),Park H. Pollard,"1,428",99.0%
1923,Vermont (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Other,15,1.0%
1923,Vermont (special),Democratic primary results,Primary,Total,False,,,"1,443",100.0%
