Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1952,Arizona,"Arizona United States Senate election, 1952",General,Winning,False,Republican Party (United States),Barry Goldwater,"132,063",51.31
1952,Arizona,"Arizona United States Senate election, 1952",General,Candidate,True,Democratic Party (United States),Ernest McFarland,"125,338",48.69
1952,Connecticut (special),1952 U.S. Senate special election in Connecticut,General,Winning,False,Republican Party (US),Prescott Bush,"559,465",51.17%
1952,Connecticut (special),1952 U.S. Senate special election in Connecticut,General,Candidate,False,Democratic Party (US),Abraham A. Ribicoff,"530,505",48.52%
1952,Connecticut (special),1952 U.S. Senate special election in Connecticut,General,Candidate,False,Socialist Party (US),William J. Taft,"3,298",0.30%
1952,Connecticut (special),1952 U.S. Senate special election in Connecticut,General,Total,False,,,"1,093,268",100.0%
1952,Connecticut,"United States Senate election in Connecticut, 1952",General,Winning,False,Republican Party (US),William A. Purtell,"573,854",52.48%
1952,Connecticut,"United States Senate election in Connecticut, 1952",General,Candidate,True,Democratic Party (US),William Benton,"485,066",44.36%
1952,Connecticut,"United States Senate election in Connecticut, 1952",General,Candidate,False,Independent (politician),Vivien Kellems,"22,268",2.04%
1952,Connecticut,"United States Senate election in Connecticut, 1952",General,Candidate,False,Socialist Party of America,Jasper McLevy,"12,279",1.12%
1952,Connecticut,"United States Senate election in Connecticut, 1952",General,Total,False,,,"1,207,947",100.00%
1952,Delaware,1952 U.S. Senate election in Delaware,General,Winning,False,Republican Party (United States),John J. Williams (inc.),"93,020",54.49%
1952,Delaware,1952 U.S. Senate election in Delaware,General,Candidate,False,Democratic Party (United States),Alexis I. du Pont Bayard,"77,685",45.51%
1952,Delaware,1952 U.S. Senate election in Delaware,General,Total,False,,,"170,705",100.00%
1952,Florida,General election results,General,Winning,True,Democratic Party (United States),Spessard Holland,"616,665",99.82%
1952,Florida,General election results,General,Write-in,False,,,"1,135",0.18%
1952,Florida,General election results,General,Total,False,,,"617,800",100.00%
1952,Indiana,1952 U.S. Senate election in Indiana,General,Winning,True,Republican Party (United States),William E. Jenner,"1,020,605",52.44%
1952,Indiana,1952 U.S. Senate election in Indiana,General,Candidate,False,Democratic Party (United States),Henry F. Schricker,"911,169",46.82%
1952,Indiana,1952 U.S. Senate election in Indiana,General,Candidate,False,Prohibition Party (United States),Carl W. Thompson,"12,734",0.65%
1952,Indiana,1952 U.S. Senate election in Indiana,General,Candidate,False,"Progressive Party (United States, 1948)",Carl Leon Eddy,891,0.05%
1952,Indiana,1952 U.S. Senate election in Indiana,General,Candidate,False,Socialist Labor Party (US),John Marion Morris,719,0.04%
1952,Indiana,1952 U.S. Senate election in Indiana,General,Total,False,,,"1,946,118",100.00%
1952,Kentucky (special),1952 U.S. Senate special election in Kentucky,General,Winning,False,Republican Party (United States),John Sherman Cooper,"494,576",51.51%
1952,Kentucky (special),1952 U.S. Senate special election in Kentucky,General,Candidate,True,Democratic Party (United States),Thomas R. Underwood,"465,652",48.49%
1952,Kentucky (special),1952 U.S. Senate special election in Kentucky,General,Total,False,,,"960,228",100.00%
1952,Maine,General election results,General,Winning,False,Republican Party (United States),Frederick G. Payne,"139,205",58.70%
1952,Maine,General election results,General,Candidate,False,Democratic Party (United States),Roger P. Dube,"82,665",34.86%
1952,Maine,General election results,General,Candidate,False,Independent Democrat,Earl S. Grant,"15,294",6.45%
1952,Maine,General election results,General,Total,False,,,"237,164",100.00%
1952,Maryland,General election results,General,Winning,False,Republican Party (United States),James Glenn Beall,"449,823",51.18%
1952,Maryland,General election results,General,Candidate,False,Democratic Party (United States),George P. Mahoney,"406,370",48.82%
1952,Maryland,General election results,General,Total,False,,,"856,193",100.00%
1952,Massachusetts,1952 U.S. Senate election in Massachusetts,General,Winning,False,Democratic Party (US),John F. Kennedy,"1,211,984",51.34%
1952,Massachusetts,1952 U.S. Senate election in Massachusetts,General,Candidate,True,Republican Party (US),Henry Cabot Lodge Jr.,"1,141,247",48.35%
1952,Massachusetts,1952 U.S. Senate election in Massachusetts,General,Candidate,False,Socialist Labor Party of America,Thelma Ingersoll,"4,683",0.20%
1952,Massachusetts,1952 U.S. Senate election in Massachusetts,General,Candidate,False,Prohibition Party (US),Mark R. Shaw,"2,508",0.11%
1952,Massachusetts,1952 U.S. Senate election in Massachusetts,General,Write-in,False,,,3,0.00%
1952,Massachusetts,1952 U.S. Senate election in Massachusetts,General,Total,False,,,"2,360,425",100.00%
1952,Massachusetts,1952 U.S. Senate election in Massachusetts,General,Total,False,,,"2,424,548",90.94%
1952,Minnesota,General election results,General,Winning,True,Republican Party of Minnesota,Edward John Thye,"785,649",56.63%
1952,Minnesota,General election results,General,Candidate,False,Minnesota Democratic–Farmer–Labor Party,William E. (Bill) Carlson,"590,011",42.53%
1952,Minnesota,General election results,General,Candidate,False,Minnesota Progressive Party,Marian Le Sueur,"7,917",0.57%
1952,Minnesota,General election results,General,Candidate,False,Socialist Workers Party (United States),Vincent R. Dunne,"3,842",0.28%
1952,Minnesota,General election results,General,Total,False,,,"1,387,419",100.00%
1952,Mississippi,1952 U.S. Senate election in Mississippi,General,Winning,True,Democratic Party (United States),John C. Stennis,"233,919",100.00%
1952,Missouri,1952 U.S. Senate election in Missouri,General,Winning,False,Democratic Party (United States),Stuart Symington,"1,008,521",53.99%
1952,Missouri,1952 U.S. Senate election in Missouri,General,Candidate,True,Republican Party (United States),James P. Kem,"858,170",45.94%
1952,Missouri,1952 U.S. Senate election in Missouri,General,Candidate,False,"Progressive Party (United States, 1948)",Haven P. Perkins,883,0.05%
1952,Missouri,1952 U.S. Senate election in Missouri,General,Candidate,False,Socialist Party (United States),Joseph G. Hodges,219,0.01%
1952,Missouri,1952 U.S. Senate election in Missouri,General,Candidate,False,Socialist Labor Party (United States),Henry W. Genck,145,0.01%
1952,Missouri,1952 U.S. Senate election in Missouri,General,Total,False,,,"1,868,099",100.00%
1952,Montana,"United States Senate election in Montana, 1952",General,Winning,False,Democratic Party (United States),Mike Mansfield,"133,109",50.75%
1952,Montana,"United States Senate election in Montana, 1952",General,Candidate,True,Republican Party (United States),Zales Ecton,"127,360",48.56%
1952,Montana,"United States Senate election in Montana, 1952",General,Candidate,False,"Progressive Party (United States, 1948)",Larry Price,"1,828",0.70%
1952,Nebraska (special),1952 United States Senate special election in Nebraska,General,Winning,False,Republican Party (United States),Dwight Griswold,"369,841",63.57%
1952,Nebraska (special),1952 United States Senate special election in Nebraska,General,Candidate,False,Democratic Party (United States),William Ritchie,"211,898",36.42%
1952,Nebraska (special),1952 United States Senate special election in Nebraska,General,Write-in,False,,,11,0.00%
1952,Nebraska (special),1952 United States Senate special election in Nebraska,General,Total,False,,,"581,750",100.00%
1952,Nebraska,1952 United States Senate election in Nebraska,General,Winning,False,Republican Party (United States),Hugh A. Butler (inc.),"408,971",69.11%
1952,Nebraska,1952 United States Senate election in Nebraska,General,Candidate,False,Democratic Party (United States),Stanley D. Long,"164,660",27.83%
1952,Nebraska,1952 United States Senate election in Nebraska,General,Candidate,False,Independent (politician),Dwight Dell,"18,087",3.06%
1952,Nebraska,1952 United States Senate election in Nebraska,General,Write-in,False,,,31,0.01%
1952,Nevada,General election results,General,Winning,True,Republican Party (US),George W. Malone,"41,906",51.68
1952,Nevada,General election results,General,Candidate,False,Democratic Party (US),Thomas B. Mechling,"39,184",48.32
1952,New Jersey,1952 United States Senate election in New Jersey,General,Winning,True,Republican Party (US),H. Alexander Smith,"1,286,782",55.51
1952,New Jersey,1952 United States Senate election in New Jersey,General,Candidate,False,Democratic Party (US),Archibald S. Alexander,"1,011,187",43.62
1952,New Jersey,1952 United States Senate election in New Jersey,General,Candidate,False,"Progressive Party (United States, 1948)",Katharine A. Van Orden,"7,195",0.31
1952,New Jersey,1952 United States Senate election in New Jersey,General,Candidate,False,Prohibition Party (US),A. N. Smith,"6,815",0.29
1952,New Jersey,1952 United States Senate election in New Jersey,General,Candidate,False,Socialist Workers Party (US),George Breitman,"5,088",0.22
1952,New Jersey,1952 United States Senate election in New Jersey,General,Candidate,False,Socialist Labor Party of America,Albert Ronis,"1,165",0.05
1952,New York,1952 New York Democratic Convention,General,Winning,False,Democratic Party (United States),John Cashmore,582,57.00%
1952,New York,1952 New York Democratic Convention,General,Candidate,False,Democratic Party (United States),Robert F. Wagner Jr.,278,27.23%
1952,New York,1952 New York Democratic Convention,General,Candidate,False,Democratic Party (United States),Peter Crotty,104,10.19%
