Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1968,California,1968 United States Senate election in California,General,Candidate,False,Peace and Freedom Party,Paul Jacobs,"92,965",1.31%
1968,California,1968 United States Senate election in California,General,Total,False,,,"7,102,465",100.00%
1968,Colorado,1968 United States Senate election in Colorado,General,Winning,False,Republican Party (United States),Peter Dominick (inc.),"459,952",58.55%
1968,Colorado,1968 United States Senate election in Colorado,General,Candidate,False,Democratic Party (United States),Stephen McNichols,"325,584",41.45%
1968,Colorado,1968 United States Senate election in Colorado,General,Total,False,,,"785,536",100.00%
1968,Connecticut,1968 United States Senate election in Connecticut,General,Winning,False,Democratic Party (United States),Abraham Ribicoff (inc.),"655,043",54.29%
1968,Connecticut,1968 United States Senate election in Connecticut,General,Candidate,False,Republican Party (United States),Edwin H. May Jr.,"551,455",45.71%
1968,Connecticut,1968 United States Senate election in Connecticut,General,Write-in,False,,,39,0.00%
1968,Connecticut,1968 United States Senate election in Connecticut,General,Total,False,,,"1,206,537",100.00%
1968,Georgia,1968 United States Senate election in Georgia,General,Winning,True,Democratic Party (United States),Herman Talmadge,"885,093",77.51%
1968,Georgia,1968 United States Senate election in Georgia,General,Candidate,False,Republican Party (United States),E. Earl Patton,"256,796",22.49%
1968,Georgia,1968 United States Senate election in Georgia,General,Total,False,,,"1,141,889",100.00%
1968,Hawaii,1968 United States Senate election in Hawaii,General,Winning,False,Democratic Party (United States),Daniel Inouye (inc.),"189,248",83.40%
1968,Hawaii,1968 United States Senate election in Hawaii,General,Candidate,False,Republican Party (US),Wayne C. Thiessen,"34,008",14.99%
1968,Hawaii,1968 United States Senate election in Hawaii,General,Candidate,False,Peace and Freedom Party,Oliver M. Lee,"3,671",1.62%
1968,Hawaii,1968 United States Senate election in Hawaii,General,Total,False,,,"235,686",100.00%
1968,Idaho,1968 United States Senate election in Idaho,General,Winning,True,Democratic Party (United States),Frank Church,"173,482",60.26%
1968,Idaho,1968 United States Senate election in Idaho,General,Candidate,False,Republican Party (United States),George V. Hansen,"114,394",39.74%
1968,Idaho,1968 United States Senate election in Idaho,General,Total,False,,,"287,876",100.00%
1968,Illinois,"United States Senate election in Illinois, 1968",General,Winning,True,Republican Party (United States),Everett M. Dirksen,"2,358,947",53.01
1968,Illinois,"United States Senate election in Illinois, 1968",General,Candidate,False,Democratic Party (United States),William G. Clark,"2,073,242",46.59
1968,Illinois,"United States Senate election in Illinois, 1968",General,Candidate,False,Socialist Labor Party of America,Louis Fisher,"17,542",0.39
1968,Illinois,"United States Senate election in Illinois, 1968",General,Write-in,False,,,26,0.00
1968,Illinois,"United States Senate election in Illinois, 1968",General,Total,False,,,"4,449,757",100.00
1968,Indiana,1968 United States Senate election in Indiana,General,Winning,True,Democratic Party (United States),Birch Bayh,"1,060,456",51.65%
1968,Indiana,1968 United States Senate election in Indiana,General,Candidate,False,Republican Party (United States),William Ruckelshaus,"988,571",48.15%
1968,Indiana,1968 United States Senate election in Indiana,General,Candidate,False,Prohibition Party (United States),L. Earl Malcom,"2,844",0.14%
1968,Indiana,1968 United States Senate election in Indiana,General,Candidate,False,Socialist Workers Party (United States),Ralph Lee,"1,247",0.06%
1968,Indiana,1968 United States Senate election in Indiana,General,Total,False,,,"2,053,118",100.00%
1968,Iowa,1968 United States Senate election in Iowa,General,Winning,False,Democratic Party (United States),Harold E. Hughes,"574,884",50.25%
1968,Iowa,1968 United States Senate election in Iowa,General,Candidate,False,Republican Party (United States),David M. Stanley,"568,469",49.69%
1968,Iowa,1968 United States Senate election in Iowa,General,Candidate,False,Prohibition Party,Verne Higens,727,0.06%
1968,Iowa,1968 United States Senate election in Iowa,General,Total,False,,,"1,143,353",100.00%
1968,Kentucky,1968 U.S. Senate election in Kentucky,General,Winning,False,Republican Party (US),Marlow Cook,"484,260",51.36%
1968,Kentucky,1968 U.S. Senate election in Kentucky,General,Candidate,False,Democratic Party (US),Katherine Peden,"448,960",47.62%
1968,Kentucky,1968 U.S. Senate election in Kentucky,General,Candidate,False,American Independent Party,Duane F. Olsen,"9,645",1.02%
1968,Louisiana,1968 United States Senate election,General,Winning,True,Democratic Party (United States),Russell Long,"518,586",100.00%
1968,Louisiana,1968 United States Senate election,General,Total,False,,,"518,586",100.00%
1968,Maryland,1968 U.S. Senate election in Maryland,General,Winning,False,Republican Party (United States),Charles Mathias,"541,893",47.79%
1968,Maryland,1968 U.S. Senate election in Maryland,General,Candidate,False,Democratic Party (United States),Daniel Brewster (inc.),"443,667",39.12%
1968,Maryland,1968 U.S. Senate election in Maryland,General,Candidate,False,American Independent Party,George P. Mahoney,"148,467",13.09%
1968,Maryland,1968 U.S. Senate election in Maryland,General,Total,False,,,"1,134,027",100.00%
1968,New York,General election results,General,Winning,True,Republican Party (United States),Jacob K. Javits,"2,810,836",42.71%
1968,New York,General election results,General,Winning,True,Liberal Party of New York,Jacob K. Javits,"458,936",6.97%
1968,New York,General election results,General,Candidate,False,Democratic Party (United States),Paul O'Dwyer,"2,150,695",32.68%
1968,New York,General election results,General,Candidate,False,Conservative Party of New York,James Buckley,"1,139,402",17.31%
1968,New York,General election results,General,Candidate,False,Peace and Freedom Party,Herman Ferguson,"8,775",0.13%
1968,New York,General election results,General,Candidate,False,Socialist Labor Party of America,John Emanuel,"7,964",0.12%
1968,New York,General election results,General,Candidate,False,Socialist Workers Party (United States),Hedda Garza,"4,979",0.08%
1968,New York,General election results,General,Total,False,,,"6,581,587",100.00%
1968,North Carolina,"1968 North Carolina U.S. Senate election – November 5, 1968",General,Winning,True,Democratic Party (United States),Sam Ervin,"870,406",60.56%
1968,North Carolina,"1968 North Carolina U.S. Senate election – November 5, 1968",General,Candidate,False,Republican Party (United States),Robert Somers,"566,934",39.44%
1968,North Dakota,1968 United States Senate election in North Dakota,General,Winning,True,Republican Party (US),Milton Young,"154,968",64.79%
1968,North Dakota,1968 United States Senate election in North Dakota,General,Candidate,False,Democratic Party (US),Herschel Lashkowitz,"80,815",33.79%
1968,North Dakota,1968 United States Senate election in North Dakota,General,Candidate,False,Independent (politician),Duane Mutch,"3,393",1.42%
1968,Ohio,1968 United States Senate election in Ohio,General,Winning,False,Republican Party (United States),William B. Saxbe,"1,928,964",51.53%
1968,Ohio,1968 United States Senate election in Ohio,General,Candidate,False,Democratic Party (United States),John J. Gilligan,"1,814,152",48.47%
1968,Ohio,1968 United States Senate election in Ohio,General,Candidate,False,Independent (politician),Richard Wingerter (write-in),2,0.00%
1968,Ohio,1968 United States Senate election in Ohio,General,Candidate,False,Independent (politician),Eugene P. Okey (write-in),1,0.00%
1968,Ohio,1968 United States Senate election in Ohio,General,Candidate,False,Socialist Labor Party (United States),Peter M. Kapitz (write-in),1,0.00%
1968,Ohio,1968 United States Senate election in Ohio,General,Total,False,,,"3,743,120",100.0%
1968,Oklahoma,General election,General,Winning,False,Republican Party (United States),Henry Bellmon,"470,120",51.71%
1968,Oklahoma,General election,General,Candidate,True,Democratic Party (United States),Mike Monroney,"419,658",46.16%
1968,Oklahoma,General election,General,Candidate,False,American Independent Party,George Washington,"19,341",2.13%
1968,Oregon,General election results,General,Winning,False,Republican Party (United States),Bob Packwood,"408,646",50.20%
1968,Oregon,General election results,General,Candidate,True,Democratic Party (United States),Wayne Morse,"405,353",49.80%
1968,Oregon,General election results,General,Total,False,,,"813,999",100.00%
1968,Pennsylvania,General election results,General,Winning,False,Republican Party (United States),Richard Schweiker,"2,399,762",51.90%
1968,Pennsylvania,General election results,General,Candidate,True,Democratic Party (United States),Joseph S. Clark Jr.,"2,117,662",45.80%
1968,Pennsylvania,General election results,General,Candidate,False,Constitution Party (United States),Frank W. Gaydosh,"96,742",2.09%
1968,Pennsylvania,General election results,General,Candidate,False,Socialist Labor Party of America,Benson Perry,"7,198",0.16%
1968,Pennsylvania,General election results,General,Candidate,False,Socialist Workers Party (United States),Pearl Chertov,"2,743",0.06%
1968,South Carolina,"South Carolina U.S. Senate Election, 1968",General,Winning,True,Democratic Party (United States),Fritz Hollings,"404,060",61.89%
1968,South Carolina,"South Carolina U.S. Senate Election, 1968",General,Candidate,False,Republican Party (United States),Marshall Parker,"248,780",38.11%
1968,South Dakota,1968 United States Senate election in South Dakota,General,Winning,True,Democratic Party (United States),George McGovern,"158,961",56.79%
1968,South Dakota,1968 United States Senate election in South Dakota,General,Candidate,False,Republican Party (United States),Archie M. Gubbrud,"120,951",43.21%
1968,Vermont,"United States Senate election in Vermont, 1968",General,Winning,True,Republican Party (United States),George Aiken,"94,738",60.20%
1968,Vermont,"United States Senate election in Vermont, 1968",General,Candidate,True,Democratic Party (United States),George Aiken,"62,416",39.66%
1968,Vermont,"United States Senate election in Vermont, 1968",General,Total,False,,,"157,375",100.00%
1968,Wisconsin,General election results,General,Winning,True,Democratic Party (United States),Gaylord Nelson,"1,020,931",61.69%
1968,Wisconsin,General election results,General,Candidate,False,Republican Party (United States),Jerris Leonard,"633,910",38.31%
