Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1946,Kentucky (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),"Henry C. Stephens, Jr.",1656,1.31
1946,Kentucky (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),James Delk,1245,0.98
1946,Kentucky (special),Democratic primary results,Primary,Total,False,,,126698,100.00
1946,Maine,1946 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Owen Brewster (inc.),"51,260",100.00%
1946,Maine,1946 Republican U.S. Senate primary,Primary,Total,False,,,"51,260",100.00%
1946,Maine,1946 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Peter McDonald,"10,192",100.00%
1946,Maine,1946 Democratic U.S. Senate primary,Primary,Total,False,,,"10,192",100.00%
1946,Maryland,1946 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (US),Herbert O'Conor,"118,695",52.89%
1946,Maryland,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),George L. P. Radcliffe (inc.),"96,051",42.80%
1946,Maryland,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),John Emerson LaVeck,"9,670",4.31%
1946,Maryland,1946 Democratic U.S. Senate primary,Primary,Total,False,,,"224,416",100.00%
1946,Maryland,1946 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (US),D. John Markey,"26,366",50.66%
1946,Maryland,1946 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (US),Joseph Allison Wilmer,"19,087",36.67%
1946,Maryland,1946 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (US),Roscoe F. Walter,"6,596",12.67%
1946,Maryland,1946 Republican U.S. Senate primary,Primary,Total,False,,,"52,049",100.00%
1946,Massachusetts,1946 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),David I. Walsh,"194,323",99.99%
1946,Massachusetts,1946 Democratic U.S. Senate primary,Primary,Write-in,False,,,28,0.01%
1946,Massachusetts,1946 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Henry Cabot Lodge Jr.,"186,376",100.00%
1946,Massachusetts,1946 Republican U.S. Senate primary,Primary,Write-in,False,,,8,0.00%
1946,Minnesota,Democratic primary election results,Primary,Winning,False,Minnesota Democratic–Farmer–Labor Party,Theodore Jorgenson,"58,047",50.41%
1946,Minnesota,Democratic primary election results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Frank Patrick Ryan,"41,278",35.85%
1946,Minnesota,Democratic primary election results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Victor D. Engstrom,"15,826",13.74%
1946,Minnesota,Democratic primary election results,Primary,Total,False,,,"115,151",100.00%
1946,Minnesota,Republican primary election results,Primary,Winning,False,Republican Party of Minnesota,Edward J. Thye,"238,210",57.28%
1946,Minnesota,Republican primary election results,Primary,Candidate,True,Republican Party of Minnesota,Henrik Shipstead,"160,619",38.62%
1946,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,John C. Peterson,"10,710",2.57%
1946,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,W. F. Schilling,"3,524",0.85%
1946,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,Carl Krause,"2,821",0.68%
1946,Minnesota,Republican primary election results,Primary,Total,False,,,"415,884",100.00%
1946,Mississippi,1946 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),Theodore G. Bilbo,"97,820",51.00%
1946,Mississippi,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Tom Ellis,"58,005",30.24%
1946,Mississippi,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Ross A. Collins,"18,875",9.84%
1946,Mississippi,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Nelson T. Levings,"15,720",8.20%
1946,Mississippi,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Frank H. Harper,"1,386",0.72%
1946,Mississippi,1946 Democratic U.S. Senate primary,Primary,Total,False,,,"191,806",100.00%
1946,Missouri,1946 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),Frank P. Briggs,"205,732",70.43%
1946,Missouri,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Marvin Casteel,"49,101",16.81%
1946,Missouri,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Robert I. Young,"30,233",10.35%
1946,Missouri,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),James Patrick Quinn,"7,026",2.41%
1946,Missouri,1946 Democratic U.S. Senate primary,Primary,Total,False,,,"292,092",100.00%
1946,Missouri,1946 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),James P. Kem,"118,227",54.60%
1946,Missouri,1946 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),William McKinley Thomas,"31,866",14.72%
1946,Missouri,1946 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),William P. Elmer,"28,863",13.33%
1946,Missouri,1946 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Ray Mabee,"21,104",9.75%
1946,Missouri,1946 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Herman G. Grosby,"16,463",7.60%
1946,Missouri,1946 Republican U.S. Senate primary,Primary,Total,False,,,"216,523",100.00%
1946,Montana,Democratic Party primary results,Primary,Winning,False,Democratic Party (United States),Leif Erickson,"49,419",52.61
1946,Montana,Democratic Party primary results,Primary,Candidate,True,Democratic Party (United States),Burton K. Wheeler,"44,513",47.39
1946,Montana,Democratic Party primary results,Primary,Total,False,,,"93,932",100.00
1946,Montana,Republican Primary results,Primary,Winning,False,Republican Party (United States),Zales Ecton,"22,731",66.94
1946,Montana,Republican Primary results,Primary,Candidate,False,Republican Party (United States),R. E. Skeen,"11,226",33.06
1946,Montana,Republican Primary results,Primary,Total,False,,,"33,957",100.00
1946,Nebraska,Democratic primary results,Primary,Winning,False,Democratic Party (United States),John E. Mekota,"35,447",69.57%
1946,Nebraska,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),George W. Olsen,"15,505",30.43%
1946,Nebraska,Democratic primary results,Primary,Total,False,,,"50,952",100.00%
1946,Nebraska,Republican primary,Primary,Winning,False,Republican Party (United States),Hugh A. Butler (inc.),"87,589",63.78%
1946,Nebraska,Republican primary,Primary,Candidate,False,Republican Party (United States),Dwight Griswold,"48,208",35.11%
1946,Nebraska,Republican primary,Primary,Candidate,False,Republican Party (United States),Robert W. Ardts,"1,526",1.11%
1946,Nebraska,Republican primary,Primary,Total,False,,,"137,323",100.00%
1946,New Jersey,1946 Republican Senate primary,Primary,Winning,True,Republican Party (US),H. Alexander Smith,"369,157",100.0%
1946,New Jersey,1946 Republican Senate primary,Primary,Total,False,,,"369,157",100.0%
1946,New Jersey,1946 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (US),George E. Brunner,"161,214",100.0%
1946,New Jersey,1946 Democratic U.S. Senate primary,Primary,Total,False,,,"161,214",100.0%
1946,North Dakota,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Abner B. Larson,"14,270",100.00%
1946,North Dakota,Democratic primary results,Primary,Total,False,,,"14,270",100.00%
1946,North Dakota,Republican primary results,Primary,Winning,False,Republican Party (United States),William Langer (inc.),"67,449",55.72%
1946,North Dakota,Republican primary results,Primary,Candidate,False,Republican Party (United States),Joseph R. Bridston,"53,607",44.28%
1946,North Dakota,Republican primary results,Primary,Total,False,,,"121,056",100.00%
1946,Ohio (special),1946 Democratic Senate primary,Primary,Winning,True,Democratic Party (United States),James W. Huffman,"108,329",38.58%
1946,Ohio (special),1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Stephen M. Young,"89,651",31.93%
1946,Ohio (special),1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Marvin C. Harrison,"70,697",25.18%
1946,Ohio (special),1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Edward A. Huth,"12,133",4.32%
1946,Ohio (special),1946 Democratic Senate primary,Primary,Total,False,,,"280,810",100.00%
1946,Ohio,1946 Democratic Senate primary,Primary,Winning,True,Democratic Party (United States),James W. Huffman,"108,329",38.58%
1946,Ohio,1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Stephen M. Young,"89,651",31.93%
1946,Ohio,1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Marvin C. Harrison,"70,697",25.18%
1946,Ohio,1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Edward A. Huth,"12,133",4.32%
1946,Ohio,1946 Democratic Senate primary,Primary,Total,False,,,"280,810",100.00%
1946,Tennessee,1946 Democratic Senate primary,Primary,Winning,True,Democratic Party (United States),Kenneth McKellar,"188,805",61.95%
1946,Tennessee,1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Edward W. Carmack Jr.,"107,363",35.23%
1946,Tennessee,1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),John Randolph Neal Jr.,"3,130",1.03%
1946,Tennessee,1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Herman H. Ross,"2,995",0.98%
1946,Tennessee,1946 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Byron Johnson,"2,495",0.82%
1946,Tennessee,1946 Democratic Senate primary,Primary,Total,False,,,"304,788",100.00%
1946,Texas,1946 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),Tom Connally,"823,818",75.40%
1946,Texas,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Floyd E. Ryan,"85,292",7.81%
1946,Texas,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Arlon Barton Davis,"74,252",6.80%
1946,Texas,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Terrell Sledge,"66,947",6.13%
1946,Texas,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Charles L. Somerville,"42,290",3.87%
1946,Texas,1946 Democratic U.S. Senate primary,Primary,Total,False,,,"1,092,599",100.00%
1946,Vermont,Republican primary results,Primary,Winning,False,Republican Party (United States),Ralph Flanders (inc.),"30,843",55.4
1946,Vermont,Republican primary results,Primary,Candidate,False,Republican Party (United States),Sterry R. Waterman,"24,853",44.6
1946,Vermont,Republican primary results,Primary,Total,False,,,"55,697",100
1946,Vermont,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Charles P. McDevitt,"2,494",98.7
1946,Vermont,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Other,32,1.3
1946,Vermont,Democratic primary results,Primary,Total,False,,,"2,526",100
1946,Virginia,1946 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (US),Harry F. Byrd,"141,923",63.49%
1946,Virginia,1946 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),Martin A. Hutchinson,"81,605",36.51%
1946,Virginia,1946 Democratic U.S. Senate primary,Primary,Total,False,,,"223,528",100.00%
1946,Washington,1946 U.S. Senate primary election in Washington,Primary,Winning,False,Republican Party (US),Harry Cain,"158,596",43.88%
1946,Washington,1946 U.S. Senate primary election in Washington,Primary,Winning,True,Democratic Party (US),Hugh Mitchell,"134,286",37.15%
1946,Washington,1946 U.S. Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Russell H. Fluent,"35,758",9.89%
1946,Washington,1946 U.S. Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Ed F. Oldfield,"21,017",5.82%
1946,Washington,1946 U.S. Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Sam C. Herren,"11,789",3.26%
1946,Washington,1946 U.S. Senate primary election in Washington,Primary,Total,False,,,"361,446",100.00%
1946,Wisconsin,1946 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Joseph McCarthy,"207,935",47.25%
1946,Wisconsin,1946 Republican U.S. Senate primary,Primary,Candidate,True,Republican Party (United States),"Robert M. La Follette, Jr.","202,557",46.03%
1946,Wisconsin,1946 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Perry J. Stearns,"29,605",6.73%
1946,Wisconsin,1946 Republican U.S. Senate primary,Primary,Total,False,,,"440,097",100.00%
1946,Wyoming,Democratic primary,Primary,Winning,False,Democratic Party (United States),Joseph C. O'Mahoney (inc.),"17,589",100.00%
1946,Wyoming,Democratic primary,Primary,Total,False,,,"17,589",100.00%
1946,Wyoming,Republican primary,Primary,Winning,False,Republican Party (United States),Harry B. Henderson,"22,757",100.00%
1946,Wyoming,Republican primary,Primary,Total,False,,,"22,757",100.00%
