Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1940,Maryland,1940 Democratic U.S. Senate primary,Primary,Total,False,,,"274,309",100.00%
1940,Maryland,1940 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (US),Harry Nice,"48,414",60.61%
1940,Maryland,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (US),William Frederick Broening,"31,468",39.39%
1940,Maryland,1940 Republican U.S. Senate primary,Primary,Total,False,,,"79,882",100.00%
1940,Massachusetts,1940 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (US),David I. Walsh,"286,468",99.96%
1940,Massachusetts,1940 Democratic U.S. Senate primary,Primary,Write-in,False,,,101,0.04%
1940,Massachusetts,1940 Democratic U.S. Senate primary,Primary,Total,False,,,"286,569",100.00%
1940,Massachusetts,1940 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (US),Henry Parkman Jr.,"274,628",99.99%
1940,Massachusetts,1940 Republican U.S. Senate primary,Primary,Write-in,False,,,30,0.01%
1940,Massachusetts,1940 Republican U.S. Senate primary,Primary,Total,False,,,"274,658",100.00%
1940,Michigan,1940 Republican U.S. Senate primary,Primary,Winning,True,Republican Party (US),Arthur Vandenberg,"467,314",89.88%
1940,Michigan,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (US),Bowen R. Gover,"52,645",10.13%
1940,Michigan,1940 Republican U.S. Senate primary,Primary,Total,False,,,"519,959",100.00%
1940,Michigan,1940 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (US),Frank FitzGerald,"209,809",63.22%
1940,Michigan,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),Michael J. Hart,"38,658",11.65%
1940,Michigan,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),Louis B. Ward,"37,258",11.23%
1940,Michigan,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),Ralph W. Liddy,"27,498",8.29%
1940,Michigan,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),Sid A. Erwin,"18,629",5.61%
1940,Michigan,1940 Democratic U.S. Senate primary,Primary,Total,False,,,"331,852",100.00%
1940,Minnesota,Democratic primary election results,Primary,Winning,False,Democratic Party of Minnesota,John E. Regan,"50,328",52.31%
1940,Minnesota,Democratic primary election results,Primary,Candidate,False,Democratic Party of Minnesota,Joseph Wolf,"20,759",21.58%
1940,Minnesota,Democratic primary election results,Primary,Candidate,False,Democratic Party of Minnesota,Louis Erickson,"13,966",14.52%
1940,Minnesota,Democratic primary election results,Primary,Candidate,False,Democratic Party of Minnesota,John E. O'Rourke,"11,154",11.59%
1940,Minnesota,Democratic primary election results,Primary,Total,False,,,"96,207",100.00%
1940,Minnesota,Farmer–Labor primary election results,Primary,Winning,False,Farmer–Labor Party,Elmer A. Benson,"79,245",61.90%
1940,Minnesota,Farmer–Labor primary election results,Primary,Candidate,False,Farmer–Labor Party,George H. Lommen,"48,781",38.10%
1940,Minnesota,Farmer–Labor primary election results,Primary,Total,False,,,"128,026",100.00%
1940,Minnesota,Republican primary election results,Primary,Winning,True,Republican Party of Minnesota,Henrik Shipstead,"168,876",51.37%
1940,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,Martin A. Nelson,"97,812",29.75%
1940,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,Ray P. Chase,"35,697",10.86%
1940,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,Ben Andreen,"13,858",4.22%
1940,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,O. J. Hagen,"5,810",1.77%
1940,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,Asher Howard,"3,313",1.01%
1940,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,Michael Ferch,"1,712",0.52%
1940,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party of Minnesota,Engelberth Zeiner,"1,660",0.50%
1940,Minnesota,Republican primary election results,Primary,Total,False,,,"328,738",100.00%
1940,Mississippi,1940 United States Senate Democratic primary,Primary,Winning,True,Democratic Party (United States),Theodore Bilbo,"91,334",59.32%
1940,Mississippi,1940 United States Senate Democratic primary,Primary,Candidate,False,Democratic Party (United States),Hugh L. White,"62,641",40.68%
1940,Mississippi,1940 United States Senate Democratic primary,Primary,Total,False,,,"153,975",100.00%
1940,Missouri,1940 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),Harry S. Truman,"268,354",40.91
1940,Missouri,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Lloyd C. Stark,"260,221",39.67
1940,Missouri,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Maurice M. Milligan,"127,378",19.42
1940,Missouri,1940 Democratic U.S. Senate primary,Primary,Total,False,,,"655,953",100
1940,Missouri,1940 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Manvel H. Davis,"117,501",40.83
1940,Missouri,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),David M. Proctor,"82,126",28.54
1940,Missouri,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Harold H. Milligan,"41,630",14.47
1940,Missouri,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),William Byers,"13,946",4.85
1940,Missouri,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Ewing Young Mitchell,"12,820",4.46
1940,Missouri,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Paul O. Peters,"12,298",4.27
1940,Missouri,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Herman G. Grosby,"7,463",2.59
1940,Missouri,1940 Republican U.S. Senate primary,Primary,Total,False,,,"287,784",100
1940,Montana,Democratic Party primary results,Primary,Winning,True,Democratic Party (United States),Burton K. Wheeler,"75,498",72.86
1940,Montana,Democratic Party primary results,Primary,Candidate,False,Democratic Party (United States),H. J. Freebourn,"28,128",27.14
1940,Montana,Democratic Party primary results,Primary,Total,False,,,"103,626",100.00
1940,Montana,Republican Primary results,Primary,Winning,False,Republican Party (United States),H. K. Cheadle,"22,273",52.13
1940,Montana,Republican Primary results,Primary,Candidate,False,Republican Party (United States),L. Ray Carroll,"13,483",31.56
1940,Montana,Republican Primary results,Primary,Candidate,False,Republican Party (United States),Floyd C. Fluent,"6,972",16.32
1940,Montana,Republican Primary results,Primary,Total,False,,,"42,728",100.00
1940,Nebraska,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Robert Leroy Cochran,"84,869",58.42%
1940,Nebraska,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Edward R. Burke (inc.),"60,400",41.58%
1940,Nebraska,Democratic primary results,Primary,Total,False,,,"145,269",100.00%
1940,Nebraska,Republican primary results,Primary,Winning,False,Republican Party (United States),Hugh A. Butler,"61,756",37.15%
1940,Nebraska,Republican primary results,Primary,Candidate,False,Republican Party (United States),Arthur J. Weaver,"56,331",33.89%
1940,Nebraska,Republican primary results,Primary,Candidate,False,Republican Party (United States),John H. Miller,"17,016",10.24%
1940,Nebraska,Republican primary results,Primary,Candidate,False,Republican Party (United States),Adam McMullen,"16,359",9.84%
1940,Nebraska,Republican primary results,Primary,Candidate,False,Republican Party (United States),Albert W. Jefferis,"14,765",8.88%
1940,Nebraska,Republican primary results,Primary,Total,False,,,"166,227",100.00%
1940,New Jersey,1940 Republican Senate special primary,Primary,Winning,True,Republican Party (US),William Warren Barbour,"390,155",86.17%
1940,New Jersey,1940 Republican Senate special primary,Primary,Candidate,False,Republican Party (US),George O. Pullen,"32,633",7.21%
1940,New Jersey,1940 Republican Senate special primary,Primary,Candidate,False,Republican Party (US),C. Dan Coskey,"29,991",6.62%
1940,New Jersey,1940 Republican Senate special primary,Primary,Total,False,,,"452,779",100.00%
1940,New Jersey,1940 Democratic U.S. Senate special primary,Primary,Winning,False,Democratic Party (US),James H. R. Cromwell,"243,608",100.0%
1940,New Jersey,1940 Democratic U.S. Senate special primary,Primary,Total,False,,,"243,608",100.0%
1940,North Dakota,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Charles J. Vogel,"21,359",67.36%
1940,North Dakota,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),E. A. Johansson,"10,352",32.64%
1940,North Dakota,Democratic primary results,Primary,Total,False,,,"31,711",100.00%
1940,North Dakota,Republican primary results,Primary,Winning,False,Republican Party (United States),William Langer,"61,538",40.42%
1940,North Dakota,Republican primary results,Primary,Candidate,False,Republican Party (United States),Lynn Frazier (inc.),"48,441",31.82%
1940,North Dakota,Republican primary results,Primary,Candidate,False,Republican Party (United States),Thomas E. Whelan,"42,271",27.76%
1940,North Dakota,Republican primary results,Primary,Total,False,,,"152,250",100.00%
1940,Ohio,1940 Democratic Senate primary,Primary,Winning,False,Democratic Party (United States),John McSweeney,"272,690",61.62%
1940,Ohio,1940 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Herbert S. Bigelow,"169,818",38.38%
1940,Ohio,1940 Democratic Senate primary,Primary,Total,False,,,"442,508",100.00%
1940,Ohio,1940 Republican Senate primary,Primary,Winning,False,Republican Party (United States),Harold Hitz Burton,"303,339",52.85%
1940,Ohio,1940 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Dudley A. White,"235,344",41.01%
1940,Ohio,1940 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Charles E. Wharton,"35,258",6.14%
1940,Ohio,1940 Republican Senate primary,Primary,Total,False,,,"573,941",100.00%
1940,Tennessee,1940 Democratic Senate primary,Primary,Winning,True,Democratic Party (United States),Kenneth McKellar,"230,055",91.54%
1940,Tennessee,1940 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),John Randolph Neal Jr.,"14,583",5.80%
1940,Tennessee,1940 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Claude C. Tolen,"6,671",2.66%
1940,Tennessee,1940 Democratic Senate primary,Primary,Total,False,,,"251,309",100.00%
1940,Texas,1940 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),Tom Connally,"923,219",84.83%
1940,Texas,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Guy B. Fisher,"98,125",9.02%
1940,Texas,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),A.P. Belcher,"66,962",6.15%
1940,Texas,1940 Democratic U.S. Senate primary,Primary,Total,False,,,"1,088,306",100.00%
1940,Vermont,1940 Republican Senate primary,Primary,Winning,True,Republican Party (United States),Warren Austin,"60,603",99.89%
1940,Vermont,1940 Republican Senate primary,Primary,Write-in,False,,,65,0.11%
1940,Vermont,1940 Republican Senate primary,Primary,Total,False,,,"60,668",100.00%
1940,Vermont,1940 Democratic Senate primary,Primary,Winning,False,Democratic Party (United States),Ona S. Searles,"5,340",99.39%
1940,Vermont,1940 Democratic Senate primary,Primary,Write-in,False,,,33,0.61%
1940,Vermont,1940 Democratic Senate primary,Primary,Total,False,,,"5,373",100.00%
1940,Vermont (special),Republican primary results,Primary,Winning,False,Republican Party (United States),George Aiken,"36,237",55.4%
1940,Vermont (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Ralph Flanders,"29,216",44.6%
1940,Vermont (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Other,7,0.0%
1940,Vermont (special),Republican primary results,Primary,Total,False,,,"65,453",100.0%
1940,Vermont (special),Democratic primary results,Primary,Winning,False,Democratic Party (United States),Herbert B. Comings,"5,621",99.2%
1940,Vermont (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Other,48,0.8%
1940,Vermont (special),Democratic primary results,Primary,Total,False,,,"5,669",100.0%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Winning,False,Republican Party (US),Stephen Foster Chadwick,"137,320",27.45%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Winning,False,Democratic Party (US),Monrad Wallgren,"96,747",19.34%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Frank T. Bell,"51,510",10.30%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Harry C. Huse,"50,930",10.18%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Eric Johnston,"42,542",8.51%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Roy B. Misener,"41,259",8.25%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Ewing D. Colvin,"27,903",5.58%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Robert Prior,"19,194",3.84%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Robert Lee Smith,"13,918",2.78%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Donald B. Miller,"11,904",2.38%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Howard E. Foster,"6,954",1.39%
1940,Washington,1940 U.S. Senate primary election in Washington,Primary,Total,False,,,"500,181",100.00%
1940,Wisconsin,1940 Progressive U.S. Senate primary,Primary,Winning,True,Wisconsin Progressive Party,Robert M. La Follette Jr.,"144,692",100.00%
1940,Wisconsin,1940 Progressive U.S. Senate primary,Primary,Total,False,,,"144,692",100.00%
1940,Wisconsin,1940 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),James E. Finnegan,"55,145",42.79%
1940,Wisconsin,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),William D. Carroll,"36,306",28.17%
1940,Wisconsin,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),James J. Kerwin,"22,642",17.57%
1940,Wisconsin,1940 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),John Cudahy (write-in),"14,773",11.46%
1940,Wisconsin,1940 Democratic U.S. Senate primary,Primary,Total,False,,,"128,866",100.00%
1940,Wisconsin,1940 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Fred H. Clausen,"109,293",31.23%
1940,Wisconsin,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),John P. Koehler,"64,774",18.51%
1940,Wisconsin,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Glenn Frank (deceased),"47,885",13.68%
1940,Wisconsin,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Michael G. Eberlein,"43,784",12.51%
1940,Wisconsin,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),William C. Maas,"29,940",8.56%
1940,Wisconsin,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Reuben W. Peterson,"29,331",8.38%
1940,Wisconsin,1940 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Walter B. Chilsen,"24,928",7.12%
1940,Wisconsin,1940 Republican U.S. Senate primary,Primary,Total,False,,,"349,935",100.00%
1940,Wyoming,Democratic primary,Primary,Winning,False,Democratic Party (United States),Joseph C. O'Mahoney (inc.),"25,473",90.45%
1940,Wyoming,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Cecil W. Clark,"2,688",9.55%
1940,Wyoming,Democratic primary,Primary,Total,False,,,"28,161",100.00%
1940,Wyoming,Republican primary,Primary,Winning,False,Republican Party (United States),Milward Simpson,"12,014",37.47%
1940,Wyoming,Republican primary,Primary,Candidate,False,Republican Party (United States),"Harry B. Henderson, Jr.","8,816",27.49%
1940,Wyoming,Republican primary,Primary,Candidate,False,Republican Party (United States),Charles E. Winter,"6,128",19.11%
1940,Wyoming,Republican primary,Primary,Candidate,False,Republican Party (United States),Irving W. Dinsmore,"2,910",9.08%
1940,Wyoming,Republican primary,Primary,Candidate,False,Republican Party (United States),R. R. Crow,"2,197",6.85%
1940,Wyoming,Republican primary,Primary,Total,False,,,"32,065",100.00%
