Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1964,Arizona,"United States Senate election in Arizona, 1964",General,Winning,False,Republican Party (United States),Paul Fannin,"241,089",51.43%
1964,Arizona,"United States Senate election in Arizona, 1964",General,Candidate,False,Democratic Party (United States),Roy Elson,"227,712",48.57%
1964,California,General election results,General,Winning,False,Republican Party (United States),George Murphy,"3,628,552",51.54%
1964,California,General election results,General,Candidate,True,Democratic Party (United States),Pierre Salinger,"3,411,915",48.46%
1964,California,General election results,General,Total,False,,,"7,040,467",100.00
1964,Connecticut,"United States Senate election in Connecticut, 1964",General,Winning,True,Democratic Party (US),Thomas J. Dodd,"781,008",64.66%
1964,Connecticut,"United States Senate election in Connecticut, 1964",General,Candidate,False,Republican Party (US),John Davis Lodge,"426,939",35.34%
1964,Delaware,General election results,General,Winning,True,Republican Party (United States),John J. Williams,"103,782",51.71%
1964,Delaware,General election results,General,Candidate,False,Democratic Party (United States),Elbert Carvel,"96,850",48.26%
1964,Delaware,General election results,General,Candidate,False,Socialist Labor Party (United States),Joseph B. Hollon,71,0.04%
1964,Delaware,General election results,General,Total,False,,,"200,703",100.00%
1964,Florida,1964 United States Senate election in Florida,General,Winning,False,Democratic Party (United States),Spessard Holland (inc.),"997,585",63.93%
1964,Florida,1964 United States Senate election in Florida,General,Candidate,False,Republican Party (United States),Claude R. Kirk Jr.,"562,212",36.03%
1964,Florida,1964 United States Senate election in Florida,General,Write-in,False,,,540,0.04%
1964,Hawaii,1964 United States Senate election in Hawaii,General,Winning,True,Republican Party (United States),Hiram Fong,"110,747",53.04%
1964,Hawaii,1964 United States Senate election in Hawaii,General,Candidate,False,Democratic Party (United States),Thomas Gill,"96,789",46.35%
1964,Hawaii,1964 United States Senate election in Hawaii,General,Candidate,False,Independent (politician),Lawrence Domine,"1,278",0.61%
1964,Hawaii,1964 United States Senate election in Hawaii,General,Total,False,,,"208,814",100.00%
1964,Indiana,General election results,General,Winning,False,Democratic Party (United States),Vance Hartke (inc.),"1,128,505",54.33%
1964,Indiana,General election results,General,Candidate,False,Republican Party (United States),D. Russell Bontrager,"941,519",45.33%
1964,Indiana,General election results,General,Candidate,False,Prohibition Party (United States),J. Ralston Miller,"5,708",0.28%
1964,Indiana,General election results,General,Candidate,False,Socialist Labor Party (United States),Casimer Kanczuzewski,"1,231",0.06%
1964,Indiana,General election results,General,Total,False,,,"2,076,963",100.00%
1964,Maine,1964 United States Senate election in Maine,General,Winning,True,Democratic Party (United States),Edmund Muskie,"253,511",66.62%
1964,Maine,1964 United States Senate election in Maine,General,Candidate,False,Republican Party (United States),Clifford McIntire,"127,040",33.38%
1964,Maine,1964 United States Senate election in Maine,General,Total,False,,,"323,860",100.00%
1964,Maryland,General election results,General,Winning,False,Democratic Party (United States),Joseph D. Tydings,"678,649",62.78%
1964,Maryland,General election results,General,Candidate,True,Republican Party (United States),James Glenn Beall,"402,393",37.22%
1964,Maryland,General election results,General,Total,False,,,"1,081,042",100.00%
1964,Massachusetts,1964 U.S. Senate election,General,Winning,True,Democratic Party (US),Ted Kennedy,"1,716,907",74.26
1964,Massachusetts,1964 U.S. Senate election,General,Candidate,False,Republican Party (US),Howard J. Whitmore Jr.,"587,663",25.42
1964,Massachusetts,1964 U.S. Senate election,General,Candidate,False,Socialist Labor Party of America,Lawrence Gilfedder,"4,745",0.21
1964,Massachusetts,1964 U.S. Senate election,General,Candidate,False,Prohibition Party (United States),Grace F. Luder,"2,700",0.12
1964,Massachusetts,1964 U.S. Senate election,General,Candidate,False,Write-in,All others,13,0.00
1964,Massachusetts,1964 U.S. Senate election,General,Total,False,,,"2,312,028",100.00
1964,Michigan,1964 U.S. Senate election in Michigan,General,Winning,True,Democratic Party (United States),Philip Hart,"1,996,912",64.38%
1964,Michigan,1964 U.S. Senate election in Michigan,General,Candidate,False,Republican Party (United States),Elly Peterson,"1,096,272",35.35%
1964,Michigan,1964 U.S. Senate election in Michigan,General,Candidate,False,Socialist Workers Party (United States),Evelyn Sell,"2,754",0.09%
1964,Michigan,1964 U.S. Senate election in Michigan,General,Candidate,False,Socialist Labor Party of America,James Sim,"1,598",0.05%
1964,Michigan,1964 U.S. Senate election in Michigan,General,Total,False,,,"3,101,667",100.00%
1964,Minnesota,General election results,General,Winning,True,Minnesota Democratic–Farmer–Labor Party,Eugene J. McCarthy,"931,363",60.34%
1964,Minnesota,General election results,General,Candidate,False,Republican Party of Minnesota,"Wheelock Whitney, Jr.","605,933",39.26%
1964,Minnesota,General election results,General,Candidate,False,Industrial Government Party (United States),William Braatz,"3,947",0.26%
1964,Minnesota,General election results,General,Candidate,False,Socialist Workers Party (United States),Everett E. Luoma,"2,357",0.15%
1964,Minnesota,General election results,General,Total,False,,,"1,543,600",100.00%
1964,Mississippi,General election results,General,Winning,True,Democratic Party (United States),John C. Stennis,"343,364",100.00%
1964,Mississippi,General election results,General,Total,False,,,"343,364",100.00%
1964,Missouri,General election results,General,Winning,True,Democratic Party (United States),Stuart Symington,"1,186,666",66.55%
1964,Missouri,General election results,General,Candidate,False,Republican Party (United States),Jean Paul Bradshaw,"596,377",33.45%
1964,Montana,"United States Senate election in Montana, 1964",General,Winning,False,Democratic Party (United States),Mike Mansfield (inc.),"180,643",64.51%
1964,Montana,"United States Senate election in Montana, 1964",General,Candidate,False,Republican Party (United States),Alex Blewett,"99,367",35.49%
1964,Nebraska,1964 United States Senate election in Nebraska,General,Winning,False,Republican Party (United States),Roman Hruska (inc.),"345,772",61.37%
1964,Nebraska,1964 United States Senate election in Nebraska,General,Candidate,False,Democratic Party (United States),Raymond W. Arndt,"217,605",38.62%
1964,Nebraska,1964 United States Senate election in Nebraska,General,Write-in,False,,,24,0.00%
1964,Nebraska,1964 United States Senate election in Nebraska,General,Total,False,,,"563,401",100.00%
1964,Nevada,General election results,General,Winning,True,Democratic Party (United States),Howard Cannon,"67,336",50.02
