Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1960,Alabama,1960 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),John Sparkman,"335,722",83.08%
1960,Alabama,1960 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),John Sparkman,"389,196",70.24%
1960,Alabama,1960 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),John G. Crommelin,"51,591",12.77%
1960,Alabama,1960 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Zeke Calhoun,"16,792",4.16%
1960,Alabama,1960 Democratic U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Julian Elgin,"164,868",29.76%
1960,Alabama,1960 Democratic U.S. Senate primary,Primary,Total,False,,,"404,105",100.00%
1960,Alabama,1960 Democratic U.S. Senate primary,Primary,Total,False,,,"554,072",100.00%
1960,Alaska,1960 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Lee McKinley,"8,867",68.22%
1960,Alaska,1960 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Lawrence M. Brayton,"4,131",31.78%
1960,Alaska,1960 Republican U.S. Senate primary,Primary,Total,False,,,"12,998",100.00%
1960,Arkansas,1960 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),John L. McClellan,,unopposed
1960,Idaho,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Gregg Potvin,"16,524",23.73
1960,Idaho,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Bob McLaughlin,"14,694",21.10
1960,Idaho,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Compton I. White Jr.,"14,515",20.84
1960,Idaho,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),A. W. Brunt,"13,015",18.69
1960,Idaho,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Joseph R. Garry,"10,899",15.65
1960,Idaho,Democratic primary results,Primary,Total,False,,,"69,647",
1960,Idaho,Democratic primary runoff results,Primary,Winning,False,Democratic Party (United States),Bob McLaughlin,"13,117",51.86
1960,Idaho,Democratic primary runoff results,Primary,Candidate,False,Democratic Party (United States),Gregg Potvin,"12,174",48.14
1960,Idaho,Democratic primary runoff results,Primary,Total,False,,,"25,291",
1960,Idaho,Republican primary results,Primary,Winning,True,Republican Party (United States),Henry Dworshak,"44,030",100.00
1960,Idaho,Republican primary results,Primary,Total,False,,,"44,030",
1960,Illinois,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Paul H. Douglas,"916,951",100
1960,Illinois,Democratic primary results,Primary,Write-in,False,,,8,0.00
1960,Illinois,Democratic primary results,Primary,Total,False,,,"916,959",100
1960,Illinois,Republican primary results,Primary,Winning,False,Republican Party (United States),Samuel W. Witwer,"249,849",32.79
1960,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),Warren E. Wright,"226,449",29.72
1960,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),William H. Rentschler,"202,600",26.59
1960,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),"John W. Lewis, Jr.","48,989",6.43
1960,Illinois,Republican primary results,Primary,Candidate,False,Republican Party (United States),John R. Harrell,"34,106",4.48
1960,Illinois,Republican primary results,Primary,Write-in,False,,,2,0.00
1960,Illinois,Republican primary results,Primary,Total,False,,,"761,995",100
1960,Iowa,1960 Republican Senate primary,Primary,Winning,False,Republican Party (United States),Jack Miller,"66,455",30.80%
1960,Iowa,1960 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Dayton Countryman,"62,500",28.96%
1960,Iowa,1960 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Rollo Bergeson,"31,559",14.63%
1960,Iowa,1960 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Kenneth Stringer,"29,927",13.87%
1960,Iowa,1960 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Oliver Reeve,"14,414",6.68%
