Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1962,Alabama,1962 United States Senate election in Alabama,General,Winning,True,Alabama Democratic Party,J. Lister Hill,"201,937",50.86
1962,Alabama,1962 United States Senate election in Alabama,General,Candidate,False,Alabama Republican Party,James D. Martin,"195,134",49.14
1962,Alabama,1962 United States Senate election in Alabama,General,Candidate,False,Independent (politician),Write-in candidates,8,0.00
1962,Alabama,1962 United States Senate election in Alabama,General,Total,False,,,"397,079",100.00
1962,Alaska,1962 United States Senate election in Alaska,General,Winning,False,Democratic Party (United States),Ernest Gruening (inc.),"33,827",58.14%
1962,Alaska,1962 United States Senate election in Alaska,General,Candidate,False,Republican Party (United States),Ted Stevens,"24,354",41.86%
1962,Alaska,1962 United States Senate election in Alaska,General,Total,False,,,"58,181",100.00%
1962,Arizona,"United States Senate election in Arizona, 1962",General,Winning,True,Democratic Party (United States),Carl T. Hayden,"199,217",54.94%
1962,Arizona,"United States Senate election in Arizona, 1962",General,Candidate,False,Republican Party (United States),Evan Mecham,"163,388",45.06%
1962,Arkansas,1962 Democratic U.S. Senate election,General,Winning,False,Democratic Party (United States),J. William Fulbright (inc.),"214,867",68.67%
1962,Arkansas,1962 Democratic U.S. Senate election,General,Candidate,False,Republican Party (United States),Kenneth G. Jones,"98,013",31.33%
1962,Arkansas,1962 Democratic U.S. Senate election,General,Total,False,,,"312,880",100.00%
1962,California,1962 United States Senate election in California,General,Winning,True,Republican Party (United States),Thomas Kuchel,"3,180,483",56.31%
1962,California,1962 United States Senate election in California,General,Candidate,False,Democratic Party (United States),Richard B. Richards,"2,452,839",43.43%
1962,California,1962 United States Senate election in California,General,Candidate,False,Independent (politician),Howard Jarvis (write-in),"9,963",0.18%
1962,California,1962 United States Senate election in California,General,Candidate,False,Independent (politician),Linus Pauling (write-in),"2,694",0.04%
1962,California,1962 United States Senate election in California,General,Candidate,False,Independent (politician),Edward Brothers (write-in),284,0.00%
1962,California,1962 United States Senate election in California,General,Total,False,,,"5,647,952",100.00%
1962,Colorado,1962 United States Senate election in Colorado,General,Winning,False,Republican Party (United States),Peter Dominick,"328,655",53.58%
1962,Colorado,1962 United States Senate election in Colorado,General,Candidate,False,Democratic Party (United States),John A. Carroll (inc.),"279,586",45.58%
1962,Colorado,1962 United States Senate election in Colorado,General,Candidate,False,Socialist Party USA,Charlotte Benson,"3,546",0.58%
1962,Colorado,1962 United States Senate election in Colorado,General,Candidate,False,Independent (politician),Henry John Olshaw,"1,217",0.20%
1962,Colorado,1962 United States Senate election in Colorado,General,Candidate,False,Socialist Workers Party (US),Tom Leonard,440,0.07%
1962,Colorado,1962 United States Senate election in Colorado,General,Total,False,,,"891,813",100.00%
1962,Connecticut,1962 Connecticut Republican Convention,General,Winning,False,Republican Party (United States),Horace Seely-Brown,476,76.16%
1962,Connecticut,1962 Connecticut Republican Convention,General,Candidate,False,Republican Party (United States),John Davis Lodge,149,23.84%
1962,Connecticut,1962 Connecticut Republican Convention,General,Total,False,,,625,100.00%
1962,Connecticut,1962 Connecticut Democratic Convention,General,Winning,False,Democratic Party (United States),Abraham Ribicoff,786,82.82%
1962,Connecticut,1962 Connecticut Democratic Convention,General,Candidate,False,Democratic Party (United States),Frank Kowalski,163,17.18%
1962,Connecticut,1962 Connecticut Democratic Convention,General,Total,False,,,949,100.00%
1962,Connecticut,General election results,General,Winning,False,Democratic Party (United States),Abraham Ribicoff,"527,522",51.26%
1962,Connecticut,General election results,General,Candidate,False,Republican Party (United States),Horace Seely-Brown Jr.,"501,694",48.74%
