Year,State,Primary_Type,Poll_Source,Date,Date_Start,Date_End,Sample,MoE,Candidate,Party,Pct,Incumbent,Date_Original
1988,Connecticut,General,University of Connecticut,1988-11-01 to 1988-11-03,1988-11-01,1988-11-03,515 (LV),5.0,Lowell Weicker,R,42%,True,"November 1 - 3, 1988"
1988,Connecticut,General,University of Connecticut,1988-10-23 to 1988-10-30,1988-10-23,1988-10-30,"1,000 (LV)",3.5,Lowell Weicker,R,38%,True,"October 23 - 30, 1988"
1988,Connecticut,General,Hartford Courant,1988-10,1988-10-01,1988-10-31,512 (V),,Lowell Weicker,R,39%,True,"October, 1988"
1988,Connecticut,General,Quinnipiac University,1988-09-27 to 1988-10-05,1988-09-27,1988-10-05,742 (RV),,Lowell Weicker,R,41.4%,True,"September 27 – October 5, 1988"
1988,Connecticut,General,University of Connecticut,1988-09-12 to 1988-09-18,1988-09-12,1988-09-18,512 (RV),5.0,Lowell Weicker,R,44%,True,"September 12 – 18, 1988"
1988,Connecticut,General,University of Connecticut,1988-07-11 to 1988-07-18,1988-07-11,1988-07-18,508 (RV),5.0,Lowell Weicker,R,47%,True,"July 11 – 18, 1988"
1988,Connecticut,General,Hartford Courant,1988-04,1988-04-01,1988-04-30,500 (RV),,Lowell Weicker,R,51%,True,"April, 1988"
1988,Connecticut,General,University of Connecticut,1988-11-01 to 1988-11-03,1988-11-01,1988-11-03,515 (LV),5.0,Joe Lieberman,D,36%,False,"November 1 - 3, 1988"
1988,Connecticut,General,University of Connecticut,1988-10-23 to 1988-10-30,1988-10-23,1988-10-30,"1,000 (LV)",3.5,Joe Lieberman,D,37%,False,"October 23 - 30, 1988"
1988,Connecticut,General,Hartford Courant,1988-10,1988-10-01,1988-10-31,512 (V),,Joe Lieberman,D,39%,False,"October, 1988"
1988,Connecticut,General,Quinnipiac University,1988-09-27 to 1988-10-05,1988-09-27,1988-10-05,742 (RV),,Joe Lieberman,D,26.9%,False,"September 27 – October 5, 1988"
1988,Connecticut,General,University of Connecticut,1988-09-12 to 1988-09-18,1988-09-12,1988-09-18,512 (RV),5.0,Joe Lieberman,D,30%,False,"September 12 – 18, 1988"
1988,Connecticut,General,University of Connecticut,1988-07-11 to 1988-07-18,1988-07-11,1988-07-18,508 (RV),5.0,Joe Lieberman,D,31%,False,"July 11 – 18, 1988"
1988,Connecticut,General,Hartford Courant,1988-04,1988-04-01,1988-04-30,500 (RV),,Joe Lieberman,D,27%,False,"April, 1988"
1988,New Jersey,General,The Star-Ledger,1988-09-16 to 1988-09-22,1988-09-16,1988-09-22,765 LV,3.5,Frank Lautenberg,D,48%,True,"September 16–22, 1988"
1988,New Jersey,General,The Star-Ledger,1988-10-17 to 1988-10-25,1988-10-17,1988-10-25,774 RV,3.5,Frank Lautenberg,D,46%,True,"October 17–25, 1988"
1988,New Jersey,General,The Star-Ledger,1988-11-03 to 1988-11-06,1988-11-03,1988-11-06,"1,183 RV",2.9,Frank Lautenberg,D,46%,True,"November 3–6, 1988"
1988,New Jersey,General,The Star-Ledger,1988-09-16 to 1988-09-22,1988-09-16,1988-09-22,765 LV,3.5,Pete Dawkins,R,28%,False,"September 16–22, 1988"
1988,New Jersey,General,The Star-Ledger,1988-10-17 to 1988-10-25,1988-10-17,1988-10-25,774 RV,3.5,Pete Dawkins,R,34%,False,"October 17–25, 1988"
1988,New Jersey,General,The Star-Ledger,1988-11-03 to 1988-11-06,1988-11-03,1988-11-06,"1,183 RV",2.9,Pete Dawkins,R,35%,False,"November 3–6, 1988"
1988,Tennessee,General,Mason-Dixon Polling & Strategy,1988-10,1988-10-01,1988-10-31,,,Bill Anderson,Unknown,27%,False,Early October
1988,Tennessee,General,Mason-Dixon Polling & Strategy,1988-10-26 to 1988-10-28,1988-10-26,1988-10-28,,,Bill Anderson,Unknown,26%,False,"October 26–28, 1988"
1988,Tennessee,General,Mason-Dixon Polling & Strategy,1988-10,1988-10-01,1988-10-31,,,Jim Sasser,Unknown,62%,True,Early October
1988,Tennessee,General,Mason-Dixon Polling & Strategy,1988-10-26 to 1988-10-28,1988-10-26,1988-10-28,,,Jim Sasser,Unknown,65%,True,"October 26–28, 1988"
