Year,State,Primary_Type,Poll_Source,Date,Date_Start,Date_End,Sample,MoE,Candidate,Party,Pct,Incumbent,Date_Original
2013,Massachusetts (special),Democratic Primary,Public Policy Polling,2013-01-29 to 2013-01-30,2013-01-29,2013-01-30,763,4.9,Stephen Lynch,D,19%,False,"January 29–30, 2013"
2013,Massachusetts (special),Democratic Primary,Public Policy Polling,2013-02-13 to 2013-02-14,2013-02-13,2013-02-14,426 LV,4.8,Stephen Lynch,D,28%,False,"February 13–14, 2013"
2013,Massachusetts (special),Democratic Primary,WBUR,2013-03-19 to 2013-03-21,2013-03-19,2013-03-21,610 LV,4.1,Stephen Lynch,D,24%,False,"March 19–21, 2013"
2013,Massachusetts (special),Democratic Primary,Public Policy Polling,2013-03-26 to 2013-03-27,2013-03-26,2013-03-27,496 LV,4.4,Stephen Lynch,D,32%,False,"March 26–27, 2013"
2013,Massachusetts (special),Democratic Primary,WNEU,2013-04-11 to 2013-04-18,2013-04-11,2013-04-18,270 LV,6.0,Stephen Lynch,D,34%,False,"April 11–18, 2013"
2013,Massachusetts (special),Democratic Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Stephen Lynch,D,5%,False,"December 17–18, 2012"
2013,Massachusetts (special),Democratic Primary,Public Policy Polling,2013-01-29 to 2013-01-30,2013-01-29,2013-01-30,763,4.9,Ed Markey,D,52%,False,"January 29–30, 2013"
2013,Massachusetts (special),Democratic Primary,Public Policy Polling,2013-02-13 to 2013-02-14,2013-02-13,2013-02-14,426 LV,4.8,Ed Markey,D,43%,False,"February 13–14, 2013"
2013,Massachusetts (special),Democratic Primary,WBUR,2013-03-19 to 2013-03-21,2013-03-19,2013-03-21,610 LV,4.1,Ed Markey,D,35%,False,"March 19–21, 2013"
2013,Massachusetts (special),Democratic Primary,Public Policy Polling,2013-03-26 to 2013-03-27,2013-03-26,2013-03-27,496 LV,4.4,Ed Markey,D,49%,False,"March 26–27, 2013"
2013,Massachusetts (special),Democratic Primary,WNEU,2013-04-11 to 2013-04-18,2013-04-11,2013-04-18,270 LV,6.0,Ed Markey,D,44%,False,"April 11–18, 2013"
2013,Massachusetts (special),Democratic Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Ed Markey,D,5%,False,"December 17–18, 2012"
2013,Massachusetts (special),Democratic Primary,Emerson College,2012-12-16 to 2012-12-18,2012-12-16,2012-12-18,"1,053 RV",2.9,Mike Capuano,D,13%,False,"December 16–18, 2012"
2013,Massachusetts (special),Democratic Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Mike Capuano,D,8%,False,"December 17–18, 2012"
2013,Massachusetts (special),Democratic Primary,Emerson College,2012-12-16 to 2012-12-18,2012-12-16,2012-12-18,"1,053 RV",2.9,Martha Coakley,D,11%,False,"December 16–18, 2012"
2013,Massachusetts (special),Democratic Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Martha Coakley,D,21%,False,"December 17–18, 2012"
2013,Massachusetts (special),Democratic Primary,Emerson College,2012-12-16 to 2012-12-18,2012-12-16,2012-12-18,"1,053 RV",2.9,Vicki Kennedy,D,16%,False,"December 16–18, 2012"
2013,Massachusetts (special),Democratic Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Marty Meehan,D,3%,False,"December 17–18, 2012"
2013,Massachusetts (special),Democratic Primary,Emerson College,2012-12-16 to 2012-12-18,2012-12-16,2012-12-18,"1,053 RV",2.9,Deval Patrick,D,20%,False,"December 16–18, 2012"
2013,Massachusetts (special),Democratic Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Deval Patrick,D,36%,False,"December 17–18, 2012"
2013,Massachusetts (special),Republican Primary,WBUR,2013-03-19 to 2013-03-21,2013-03-19,2013-03-21,610 LV,4.1,Gabriel Gomez,R,8%,False,"March 19–21, 2013"
2013,Massachusetts (special),Republican Primary,WNEU,2013-04-11 to 2013-04-18,2013-04-11,2013-04-18,128 LV,9.0,Gabriel Gomez,R,33%,False,"April 11–18, 2013"
2013,Massachusetts (special),Republican Primary,WBUR,2013-03-19 to 2013-03-21,2013-03-19,2013-03-21,610 LV,4.1,Michael Sullivan,R,28%,False,"March 19–21, 2013"
2013,Massachusetts (special),Republican Primary,WNEU,2013-04-11 to 2013-04-18,2013-04-11,2013-04-18,128 LV,9.0,Michael Sullivan,R,27%,False,"April 11–18, 2013"
2013,Massachusetts (special),Republican Primary,WBUR,2013-03-19 to 2013-03-21,2013-03-19,2013-03-21,610 LV,4.1,Daniel Winslow,R,10%,False,"March 19–21, 2013"
2013,Massachusetts (special),Republican Primary,WNEU,2013-04-11 to 2013-04-18,2013-04-11,2013-04-18,128 LV,9.0,Daniel Winslow,R,9%,False,"April 11–18, 2013"
2013,Massachusetts (special),Republican Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Charlie Baker,R,5%,False,"December 17–18, 2012"
2013,Massachusetts (special),Republican Primary,Emerson College,2012-12-16 to 2012-12-18,2012-12-16,2012-12-18,"1,053 RV",2.9,Scott Brown,R,80%,False,"December 16–18, 2012"
2013,Massachusetts (special),Republican Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Scott Brown,R,81%,False,"December 17–18, 2012"
2013,Massachusetts (special),Republican Primary,Emerson College,2012-12-16 to 2012-12-18,2012-12-16,2012-12-18,"1,053 RV",2.9,Bill Weld,R,7%,False,"December 16–18, 2012"
2013,Massachusetts (special),Republican Primary,WBUR,2012-12-17 to 2012-12-18,2012-12-17,2012-12-18,500 RV,3.3,Bill Weld,R,6%,False,"December 17–18, 2012"
2013,New Jersey (special),Republican Primary,Kean University,2013-06-18,2013-06-18,2013-06-18,321,,Alieta Eck,R,15%,False,"June 18, 2013"
2013,New Jersey (special),Republican Primary,Quinnipiac,2013-07-02 to 2013-07-07,2013-07-02,2013-07-07,330,5.4,Alieta Eck,R,5%,False,"July 2–7, 2013"
2013,New Jersey (special),Republican Primary,Quinnipiac,2013-08-01 to 2013-08-05,2013-08-01,2013-08-05,257,6.1,Alieta Eck,R,10%,False,"August 1–5, 2013"
2013,New Jersey (special),Republican Primary,Kean University,2013-06-18,2013-06-18,2013-06-18,321,,Steve Lonegan,R,45%,False,"June 18, 2013"
2013,New Jersey (special),Republican Primary,Quinnipiac,2013-07-02 to 2013-07-07,2013-07-02,2013-07-07,330,5.4,Steve Lonegan,R,62%,False,"July 2–7, 2013"
2013,New Jersey (special),Republican Primary,Quinnipiac,2013-08-01 to 2013-08-05,2013-08-01,2013-08-05,257,6.1,Steve Lonegan,R,74%,False,"August 1–5, 2013"
2013,New Jersey (special),Democratic Primary,Rutgers-Eagleton,2013-06-03 to 2013-06-09,2013-06-03,2013-06-09,364,5.1,Cory Booker,D,55%,False,"June 3–9, 2013"
2013,New Jersey (special),Democratic Primary,Quinnipiac,2013-06-07 to 2013-06-09,2013-06-07,2013-06-09,306,5.6,Cory Booker,D,53%,False,"June 7–9, 2013"
2013,New Jersey (special),Democratic Primary,Monmouth,2013-06-10 to 2013-06-11,2013-06-10,2013-06-11,205,6.9,Cory Booker,D,63%,False,"June 10–11, 2013"
2013,New Jersey (special),Democratic Primary,Rasmussen,2013-06-12 to 2013-06-13,2013-06-12,2013-06-13,416,5.0,Cory Booker,D,54%,False,"June 12–13, 2013"
2013,New Jersey (special),Democratic Primary,Kean University,2013-06-18,2013-06-18,2013-06-18,366,,Cory Booker,D,49%,False,"June 18, 2013"
2013,New Jersey (special),Democratic Primary,Quinnipiac,2013-07-02 to 2013-07-07,2013-07-02,2013-07-07,400,4.9,Cory Booker,D,52%,False,"July 2–7, 2013"
2013,New Jersey (special),Democratic Primary,Monmouth,2013-07-11 to 2013-07-14,2013-07-11,2013-07-14,403,4.9,Cory Booker,D,49%,False,"July 11–14, 2013"
2013,New Jersey (special),Democratic Primary,Quinnipiac,2013-08-01 to 2013-08-05,2013-08-01,2013-08-05,388,5.0,Cory Booker,D,54%,False,"August 1–5, 2013"
2013,New Jersey (special),Democratic Primary,Rutgers-Eagleton,2013-06-03 to 2013-06-09,2013-06-03,2013-06-09,364,5.1,Rush D. Holt Jr.,D,8%,False,"June 3–9, 2013"
2013,New Jersey (special),Democratic Primary,Quinnipiac,2013-06-07 to 2013-06-09,2013-06-07,2013-06-09,306,5.6,Rush D. Holt Jr.,D,10%,False,"June 7–9, 2013"
2013,New Jersey (special),Democratic Primary,Monmouth,2013-06-10 to 2013-06-11,2013-06-10,2013-06-11,205,6.9,Rush D. Holt Jr.,D,10%,False,"June 10–11, 2013"
2013,New Jersey (special),Democratic Primary,Rasmussen,2013-06-12 to 2013-06-13,2013-06-12,2013-06-13,416,5.0,Rush D. Holt Jr.,D,11%,False,"June 12–13, 2013"
2013,New Jersey (special),Democratic Primary,Kean University,2013-06-18,2013-06-18,2013-06-18,366,,Rush D. Holt Jr.,D,9%,False,"June 18, 2013"
