Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1946,Maine,1946 U.S. Senate election in Maine,General,Candidate,False,Democratic Party (United States),Peter McDonald,"63,799",36.45%
1946,Maine,1946 U.S. Senate election in Maine,General,Total,False,,,"175,014",100.00%
1946,Maryland,1946 U.S. Senate election in Maryland,General,Winning,False,Democratic Party (United States),Herbert O'Conor,"237,232",50.24%
1946,Maryland,1946 U.S. Senate election in Maryland,General,Candidate,False,Republican Party (United States),D. John Markey,"235,000",49.76%
1946,Maryland,1946 U.S. Senate election in Maryland,General,Total,False,,,"472,232",100.00%
1946,Massachusetts,"United States Senate election in Massachusetts, 1946",General,Winning,False,Republican Party (United States),Henry Cabot Lodge Jr.,"989,736",59.55%
1946,Massachusetts,"United States Senate election in Massachusetts, 1946",General,Candidate,True,Democratic Party (United States),David I. Walsh,"660,200",39.72%
1946,Massachusetts,"United States Senate election in Massachusetts, 1946",General,Candidate,False,Socialist Labor Party of America,Henning A. Blomen,"9,221",0.56%
1946,Massachusetts,"United States Senate election in Massachusetts, 1946",General,Candidate,False,Prohibition Party (United States),Mark R. Shaw,"2,898",0.17%
1946,Massachusetts,"United States Senate election in Massachusetts, 1946",General,Total,False,,,"1,662,055",100.0%
1946,Michigan,1946 U.S. Senate election in Michigan,General,Winning,True,Republican Party (US),Arthur Vandenberg,"1,085,570",67.06%
1946,Michigan,1946 U.S. Senate election in Michigan,General,Candidate,False,Democratic Party (US),James H. Lee,"517,923",32.00%
1946,Michigan,1946 U.S. Senate election in Michigan,General,Candidate,False,Prohibition Party (US),Lawrence A. Ruble,"8,109",0.50%
1946,Michigan,1946 U.S. Senate election in Michigan,General,Candidate,False,Socialist Labor Party,Theos Grove,"4,572",0.28%
1946,Michigan,1946 U.S. Senate election in Michigan,General,Candidate,False,Communist Party (United States),Hugo Beiswenger,"2,546",0.16%
1946,Michigan,1946 U.S. Senate election in Michigan,General,Total,False,,,"1,618,720",100.00%
1946,Minnesota,General election results,General,Winning,False,Republican Party of Minnesota,Edward J. Thye,"517,775",58.92%
1946,Minnesota,General election results,General,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Theodore Jorgenson,"349,520",39.78%
1946,Minnesota,General election results,General,Candidate,False,Revolutionary Workers Party (United States),Grace Carlson,"11,421",1.30%
1946,Minnesota,General election results,General,Candidate,True,Independent (United States),Henrik Shipstead,15,0.00%
1946,Minnesota,General election results,General,Total,False,,,"878,731",100.00%
1946,Mississippi,1946 U.S. Senate election in Mississippi,General,Winning,True,Democratic Party (United States),Theodore G. Bilbo,"46,747",100.00%
1946,Mississippi,1946 U.S. Senate election in Mississippi,General,Total,False,,,"46,747",100.00%
1946,Missouri,1946 U.S. Senate election in Missouri,General,Winning,False,Republican Party (United States),James P. Kem,"572,556",52.71%
1946,Missouri,1946 U.S. Senate election in Missouri,General,Candidate,True,Democratic Party (United States),Frank P. Briggs,"511,544",47.09%
1946,Missouri,1946 U.S. Senate election in Missouri,General,Candidate,False,Prohibition Party (United States),F. H. Jackson,979,0.09%
1946,Missouri,1946 U.S. Senate election in Missouri,General,Candidate,False,Socialist Party (United States),W. F. Rinck,887,0.08%
1946,Missouri,1946 U.S. Senate election in Missouri,General,Candidate,False,Socialist Labor Party (United States),Theodore Baeff,275,0.03%
1946,Missouri,1946 U.S. Senate election in Missouri,General,Total,False,,,"1,086,241",100.00%
1946,Montana,"United States Senate election in Montana, 1946",General,Winning,False,Republican Party (United States),Zales Ecton,"101,901",53.47%
1946,Montana,"United States Senate election in Montana, 1946",General,Candidate,False,Democratic Party (United States),Leif Erickson,"86,476",45.38%
1946,Montana,"United States Senate election in Montana, 1946",General,Candidate,False,Socialist Party (United States),Floyd P. Jones,"2,189",1.15%
1946,Nebraska,1946 United States Senate election in Nebraska,General,Winning,False,Republican Party (United States),Hugh A. Butler (inc.),"271,208",70.82%
1946,Nebraska,1946 United States Senate election in Nebraska,General,Candidate,False,Democratic Party (United States),John E. Mekota,"111,751",29.18%
1946,Nebraska,1946 United States Senate election in Nebraska,General,Total,False,,,"382,958",100.00%
1946,New Jersey,1946 United States Senate election in New Jersey,General,Winning,True,Republican Party (US),H. Alexander Smith,"799,808",58.50%
1946,New Jersey,1946 United States Senate election in New Jersey,General,Candidate,False,Democratic Party (US),George E. Brunner,"548,458",40.12%
1946,New Jersey,1946 United States Senate election in New Jersey,General,Candidate,False,Socialist Labor Party of America,John C. Butterworth,"7,675",0.56%
1946,New Jersey,1946 United States Senate election in New Jersey,General,Candidate,False,Socialist Workers Party (US),George Breitman,"4,976",0.36%
1946,New Jersey,1946 United States Senate election in New Jersey,General,Candidate,False,Socialist Party (US),Arthur Riley,"2,226",0.16%
1946,New Jersey,1946 United States Senate election in New Jersey,General,Candidate,False,Prohibition Party (US),George W. Ridout,"1,711",0.13%
1946,New York,General election results,General,Winning,False,Republican Party (US),Irving M. Ives,"2,559,365",52.58%
1946,New York,General election results,General,Candidate,False,Democratic Party (US),Herbert Lehman,"1,688,887",34.70%
1946,New York,General election results,General,Candidate,False,American Labor Party,Herbert Lehman,"435,846",8.95%
1946,New York,General election results,General,Candidate,False,Liberal Party (New York),Herbert Lehman,"183,379",3.77%
1946,New York,General election results,General,Total,False,,,"4,867,477",100.00%
1946,North Dakota,1946 United States Senate election in North Dakota,General,Winning,False,Republican Party (United States),William Langer (inc.),"88,210",53.34%
1946,North Dakota,1946 United States Senate election in North Dakota,General,Candidate,False,Independent (politician),Arthur E. Thompson,"38,804",23.46%
1946,North Dakota,1946 United States Senate election in North Dakota,General,Candidate,False,Democratic Party (United States),Abner B. Larson,"38,368",23.20%
1946,North Dakota (special),1946 United States Senate special election in North Dakota,General,Winning,False,Republican Party (United States),Milton Young (inc.),"75,998",55.54%
1946,North Dakota (special),1946 United States Senate special election in North Dakota,General,Candidate,False,Democratic Party (United States),"P. W. ""Bill"" Lanier","37,507",27.41%
1946,North Dakota (special),1946 United States Senate special election in North Dakota,General,Candidate,False,Independent (politician),Gerald Nye,"20,848",15.24%
1946,North Dakota (special),1946 United States Senate special election in North Dakota,General,Candidate,False,Independent (politician),E. A. Johansson,"2,473",1.81%
1946,Ohio (special),1946 U.S. Senate election in Ohio,General,Winning,False,Republican Party (United States),John W. Bricker,"1,275,774",57.02%
1946,Ohio (special),1946 U.S. Senate election in Ohio,General,Candidate,True,Democratic Party (United States),James W. Huffman,"947,610",42.36%
1946,Ohio (special),1946 U.S. Senate election in Ohio,General,Candidate,False,Socialist Party (United States),William Farkas,"13,885",0.62%
1946,Ohio (special),1946 U.S. Senate election in Ohio,General,Total,False,,,"2,237,269",100.00%
1946,Ohio (special),1946 U.S. Senate special election in Ohio,General,Winning,False,Republican Party (United States),Kingsley Taft,"1,193,852",56.22%
1946,Ohio (special),1946 U.S. Senate special election in Ohio,General,Candidate,False,Democratic Party (United States),Henry P. Webber,"929,584",43.78%
1946,Ohio (special),1946 U.S. Senate special election in Ohio,General,Total,False,,,"2,123,436",100.00%
1946,Ohio,1946 U.S. Senate election in Ohio,General,Winning,False,Republican Party (United States),John W. Bricker,"1,275,774",57.02%
1946,Ohio,1946 U.S. Senate election in Ohio,General,Candidate,True,Democratic Party (United States),James W. Huffman,"947,610",42.36%
1946,Ohio,1946 U.S. Senate election in Ohio,General,Candidate,False,Socialist Party (United States),William Farkas,"13,885",0.62%
1946,Ohio,1946 U.S. Senate election in Ohio,General,Total,False,,,"2,237,269",100.00%
1946,Ohio,1946 U.S. Senate special election in Ohio,General,Winning,False,Republican Party (United States),Kingsley Taft,"1,193,852",56.22%
1946,Ohio,1946 U.S. Senate special election in Ohio,General,Candidate,False,Democratic Party (United States),Henry P. Webber,"929,584",43.78%
1946,Ohio,1946 U.S. Senate special election in Ohio,General,Total,False,,,"2,123,436",100.00%
1946,Tennessee,1946 U.S. Senate election in Tennessee,General,Winning,True,Democratic Party (United States),Kenneth McKellar,"145,654",66.60%
1946,Tennessee,1946 U.S. Senate election in Tennessee,General,Candidate,False,Republican Party (United States),William B. Ladd,"57,237",26.17%
1946,Tennessee,1946 U.S. Senate election in Tennessee,General,Candidate,False,Independent (politician),John Randolph Neal Jr.,"11,516",5.27%
1946,Tennessee,1946 U.S. Senate election in Tennessee,General,Candidate,False,Independent (politician),Herman H. Ross,"4,303",1.97%
1946,Tennessee,1946 U.S. Senate election in Tennessee,General,Total,False,,,"218,710",100.00%
1946,Texas,1946 United States Senate election in Texas,General,Winning,True,Democratic Party (United States),Tom Connally,"336,931",88.51%
1946,Texas,1946 United States Senate election in Texas,General,Candidate,False,Republican Party (United States),Murray C. Sells,"43,750",11.49%
1946,Texas,1946 United States Senate election in Texas,General,Total,False,,,"380,681",100.00%
1946,Vermont,"United States Senate election in Vermont, 1946",General,Winning,False,Republican Party (United States),Ralph Flanders (inc.),"54,729",74.64%
1946,Vermont,"United States Senate election in Vermont, 1946",General,Candidate,False,Democratic Party (United States),Charles P. McDevitt,"18,594",25.36%
1946,Vermont,"United States Senate election in Vermont, 1946",General,Total,False,,,"73,323",100.00%
1946,Virginia,"United States Senate election in Virginia, 1946",General,Winning,False,Democratic Party (United States),"Harry F. Byrd, Sr. (inc.)","163,960",64.84%
1946,Virginia,"United States Senate election in Virginia, 1946",General,Candidate,False,Republican Party (United States),Lester S. Parsons,"77,005",30.45%
1946,Virginia,"United States Senate election in Virginia, 1946",General,Candidate,False,Independent (politician),Howard Carwile,"5,189",2.05%
1946,Virginia,"United States Senate election in Virginia, 1946",General,Candidate,False,Communist Party USA,Alice Burke,"3,318",1.31%
1946,Virginia,"United States Senate election in Virginia, 1946",General,Candidate,False,Prohibition Party,Thomas E. Boorde,"1,764",0.70%
1946,Virginia,"United States Senate election in Virginia, 1946",General,Candidate,False,Socialist Party of America,Clarke T. Robb,"1,592",0.63%
1946,Virginia (special),"United States Senate special election in Virginia, 1946",General,Winning,False,Democratic Party (United States),Absalom Willis Robertson,"169,680",68.15%
1946,Virginia (special),"United States Senate special election in Virginia, 1946",General,Candidate,False,Republican Party (United States),Robert H. Woods,"72,253",29.02%
1946,Virginia (special),"United States Senate special election in Virginia, 1946",General,Candidate,False,Socialist Party of America,Lawrence S. Wilkes,"7,024",2.82%
1946,Washington,1946 U.S. Senate election in Washington,General,Winning,False,Republican Party (US),Harry Cain,"358,847",54.34%
1946,Washington,1946 U.S. Senate election in Washington,General,Candidate,True,Democratic Party (US),Hugh Mitchell,"298,683",45.23%
1946,Washington,1946 U.S. Senate election in Washington,General,Candidate,False,Socialist Labor Party (US),Harry Morton,"2,297",0.35%
1946,Washington,1946 U.S. Senate election in Washington,General,Candidate,False,Socialist Workers Party (US),Charles R. Swett,515,0.08%
1946,Washington,1946 U.S. Senate election in Washington,General,Total,False,,,"660,342",100.00%
1946,Wisconsin,General election results,General,Winning,False,Republican Party (United States),Joseph McCarthy,"620,430",61.28%
1946,Wisconsin,General election results,General,Candidate,False,Democratic Party (United States),Howard J. McMurray,"378,772",37.41%
1946,Wisconsin,General election results,General,Candidate,False,Socialist Party of America,Edwin Knappe,"11,750",1.16%
1946,Wisconsin,General election results,General,Candidate,False,Socialist Labor Party (United States),Georgia Cozzini,"1,552",0.15%
1946,Wisconsin,General election results,General,Total,False,,,"1,014,594",100.00%
1946,Wyoming,1946 United States Senate election in Wyoming,General,Winning,False,Democratic Party (United States),Joseph C. O'Mahoney (inc.),"45,843",56.21%
1946,Wyoming,1946 United States Senate election in Wyoming,General,Candidate,False,Republican Party (United States),Harry B. Henderson,"35,714",43.79%
