year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
1944,Illinois,IL,Lee,County,Franklin Delano Roosevelt,Democratic,4899,31.98,15317,Republican
1944,Illinois,IL,Lee,County,Thomas Edmund Dewey,Republican,10397,67.88,15317,Republican
1944,Illinois,IL,Lee,County,Other,Other,21,0.14,15317,Republican
1944,Illinois,IL,Livingston,County,Franklin Delano Roosevelt,Democratic,6231,33.29,18719,Republican
1944,Illinois,IL,Livingston,County,Thomas Edmund Dewey,Republican,12436,66.44,18719,Republican
1944,Illinois,IL,Livingston,County,Other,Other,52,0.28,18719,Republican
1944,Illinois,IL,Logan,County,Franklin Delano Roosevelt,Democratic,4868,37.88,12852,Republican
1944,Illinois,IL,Logan,County,Thomas Edmund Dewey,Republican,7955,61.9,12852,Republican
1944,Illinois,IL,Logan,County,Other,Other,29,0.23,12852,Republican
1944,Illinois,IL,Macon,County,Franklin Delano Roosevelt,Democratic,22808,53.58,42569,Democratic
1944,Illinois,IL,Macon,County,Thomas Edmund Dewey,Republican,19608,46.06,42569,Democratic
1944,Illinois,IL,Macon,County,Other,Other,153,0.36,42569,Democratic
1944,Illinois,IL,Macoupin,County,Franklin Delano Roosevelt,Democratic,11951,50.46,23683,Democratic
1944,Illinois,IL,Macoupin,County,Thomas Edmund Dewey,Republican,11572,48.86,23683,Democratic
1944,Illinois,IL,Macoupin,County,Other,Other,160,0.68,23683,Democratic
1944,Illinois,IL,Madison,County,Franklin Delano Roosevelt,Democratic,40114,58.24,68872,Democratic
1944,Illinois,IL,Madison,County,Thomas Edmund Dewey,Republican,28399,41.23,68872,Democratic
1944,Illinois,IL,Madison,County,Other,Other,359,0.52,68872,Democratic
1944,Illinois,IL,Marion,County,Franklin Delano Roosevelt,Democratic,10079,51.32,19640,Democratic
1944,Illinois,IL,Marion,County,Thomas Edmund Dewey,Republican,9408,47.9,19640,Democratic
1944,Illinois,IL,Marion,County,Other,Other,153,0.78,19640,Democratic
1944,Illinois,IL,Marshall,County,Franklin Delano Roosevelt,Democratic,2596,38.17,6801,Republican
1944,Illinois,IL,Marshall,County,Thomas Edmund Dewey,Republican,4195,61.68,6801,Republican
1944,Illinois,IL,Marshall,County,Other,Other,10,0.15,6801,Republican
1944,Illinois,IL,Mason,County,Franklin Delano Roosevelt,Democratic,3282,45.19,7262,Republican
1944,Illinois,IL,Mason,County,Thomas Edmund Dewey,Republican,3959,54.52,7262,Republican
1944,Illinois,IL,Mason,County,Other,Other,21,0.29,7262,Republican
1944,Illinois,IL,Massac,County,Franklin Delano Roosevelt,Democratic,1758,31.13,5648,Republican
1944,Illinois,IL,Massac,County,Thomas Edmund Dewey,Republican,3814,67.53,5648,Republican
1944,Illinois,IL,Massac,County,Other,Other,76,1.35,5648,Republican
1944,Illinois,IL,McDonough,County,Franklin Delano Roosevelt,Democratic,4497,33.03,13616,Republican
1944,Illinois,IL,McDonough,County,Thomas Edmund Dewey,Republican,9028,66.3,13616,Republican
1944,Illinois,IL,McDonough,County,Other,Other,91,0.67,13616,Republican
1944,Illinois,IL,McHenry,County,Franklin Delano Roosevelt,Democratic,5567,26.14,21299,Republican
1944,Illinois,IL,McHenry,County,Thomas Edmund Dewey,Republican,15666,73.55,21299,Republican
1944,Illinois,IL,McHenry,County,Other,Other,66,0.31,21299,Republican
1944,Illinois,IL,McLean,County,Franklin Delano Roosevelt,Democratic,14011,41.75,33562,Republican
1944,Illinois,IL,McLean,County,Thomas Edmund Dewey,Republican,19366,57.7,33562,Republican
1944,Illinois,IL,McLean,County,Other,Other,185,0.55,33562,Republican
1944,Illinois,IL,Menard,County,Franklin Delano Roosevelt,Democratic,1888,38.33,4926,Republican
1944,Illinois,IL,Menard,County,Thomas Edmund Dewey,Republican,3013,61.17,4926,Republican
1944,Illinois,IL,Menard,County,Other,Other,25,0.51,4926,Republican
1944,Illinois,IL,Mercer,County,Franklin Delano Roosevelt,Democratic,3277,36.5,8978,Republican
1944,Illinois,IL,Mercer,County,Thomas Edmund Dewey,Republican,5667,63.12,8978,Republican
1944,Illinois,IL,Mercer,County,Other,Other,34,0.38,8978,Republican
1944,Illinois,IL,Monroe,County,Franklin Delano Roosevelt,Democratic,2068,33.85,6109,Republican
1944,Illinois,IL,Monroe,County,Thomas Edmund Dewey,Republican,4032,66.0,6109,Republican
1944,Illinois,IL,Monroe,County,Other,Other,9,0.15,6109,Republican
1944,Illinois,IL,Montgomery,County,Franklin Delano Roosevelt,Democratic,7855,46.08,17045,Republican
1944,Illinois,IL,Montgomery,County,Thomas Edmund Dewey,Republican,8989,52.74,17045,Republican
1944,Illinois,IL,Montgomery,County,Other,Other,201,1.18,17045,Republican
1944,Illinois,IL,Morgan,County,Franklin Delano Roosevelt,Democratic,6965,43.72,15930,Republican
1944,Illinois,IL,Morgan,County,Thomas Edmund Dewey,Republican,8923,56.01,15930,Republican
1944,Illinois,IL,Morgan,County,Other,Other,42,0.26,15930,Republican
1944,Illinois,IL,Moultrie,County,Franklin Delano Roosevelt,Democratic,2853,46.93,6079,Republican
1944,Illinois,IL,Moultrie,County,Thomas Edmund Dewey,Republican,3180,52.31,6079,Republican
1944,Illinois,IL,Moultrie,County,Other,Other,46,0.76,6079,Republican
1944,Illinois,IL,Ogle,County,Franklin Delano Roosevelt,Democratic,3951,26.86,14712,Republican
1944,Illinois,IL,Ogle,County,Thomas Edmund Dewey,Republican,10680,72.59,14712,Republican
1944,Illinois,IL,Ogle,County,Other,Other,81,0.55,14712,Republican
1944,Illinois,IL,Peoria,County,Franklin Delano Roosevelt,Democratic,32837,48.83,67251,Republican
1944,Illinois,IL,Peoria,County,Thomas Edmund Dewey,Republican,34171,50.81,67251,Republican
1944,Illinois,IL,Peoria,County,Other,Other,243,0.36,67251,Republican
1944,Illinois,IL,Perry,County,Franklin Delano Roosevelt,Democratic,4677,42.73,10946,Republican
1944,Illinois,IL,Perry,County,Thomas Edmund Dewey,Republican,6236,56.97,10946,Republican
1944,Illinois,IL,Perry,County,Other,Other,33,0.3,10946,Republican
1944,Illinois,IL,Piatt,County,Franklin Delano Roosevelt,Democratic,2641,40.09,6588,Republican
1944,Illinois,IL,Piatt,County,Thomas Edmund Dewey,Republican,3912,59.38,6588,Republican
1944,Illinois,IL,Piatt,County,Other,Other,35,0.53,6588,Republican
1944,Illinois,IL,Pike,County,Franklin Delano Roosevelt,Democratic,5833,50.58,11532,Democratic
1944,Illinois,IL,Pike,County,Thomas Edmund Dewey,Republican,5633,48.85,11532,Democratic
1944,Illinois,IL,Pike,County,Other,Other,66,0.57,11532,Democratic
1944,Illinois,IL,Pope,County,Franklin Delano Roosevelt,Democratic,813,25.74,3158,Republican
1944,Illinois,IL,Pope,County,Thomas Edmund Dewey,Republican,2305,72.99,3158,Republican
1944,Illinois,IL,Pope,County,Other,Other,40,1.27,3158,Republican
1944,Illinois,IL,Pulaski,County,Franklin Delano Roosevelt,Democratic,2311,41.28,5598,Republican
1944,Illinois,IL,Pulaski,County,Thomas Edmund Dewey,Republican,3248,58.02,5598,Republican
1944,Illinois,IL,Pulaski,County,Other,Other,39,0.7,5598,Republican
1944,Illinois,IL,Putnam,County,Franklin Delano Roosevelt,Democratic,865,36.1,2396,Republican
1944,Illinois,IL,Putnam,County,Thomas Edmund Dewey,Republican,1521,63.48,2396,Republican
1944,Illinois,IL,Putnam,County,Other,Other,10,0.42,2396,Republican
1944,Illinois,IL,Randolph,County,Franklin Delano Roosevelt,Democratic,6199,45.06,13756,Republican
1944,Illinois,IL,Randolph,County,Thomas Edmund Dewey,Republican,7518,54.65,13756,Republican
1944,Illinois,IL,Randolph,County,Other,Other,39,0.28,13756,Republican
1944,Illinois,IL,Richland,County,Franklin Delano Roosevelt,Democratic,2858,38.04,7514,Republican
1944,Illinois,IL,Richland,County,Thomas Edmund Dewey,Republican,4577,60.91,7514,Republican
1944,Illinois,IL,Richland,County,Other,Other,79,1.05,7514,Republican
1944,Illinois,IL,Rock Island,County,Franklin Delano Roosevelt,Democratic,30102,55.48,54262,Democratic
1944,Illinois,IL,Rock Island,County,Thomas Edmund Dewey,Republican,23980,44.19,54262,Democratic
1944,Illinois,IL,Rock Island,County,Other,Other,180,0.33,54262,Democratic
1944,Illinois,IL,Saline,County,Franklin Delano Roosevelt,Democratic,7351,44.45,16539,Republican
1944,Illinois,IL,Saline,County,Thomas Edmund Dewey,Republican,9083,54.92,16539,Republican
1944,Illinois,IL,Saline,County,Other,Other,105,0.63,16539,Republican
1944,Illinois,IL,Sangamon,County,Franklin Delano Roosevelt,Democratic,28713,46.5,61745,Republican
1944,Illinois,IL,Sangamon,County,Thomas Edmund Dewey,Republican,32871,53.24,61745,Republican
1944,Illinois,IL,Sangamon,County,Other,Other,161,0.26,61745,Republican
1944,Illinois,IL,Schuyler,County,Franklin Delano Roosevelt,Democratic,2555,47.27,5405,Republican
1944,Illinois,IL,Schuyler,County,Thomas Edmund Dewey,Republican,2801,51.82,5405,Republican
1944,Illinois,IL,Schuyler,County,Other,Other,49,0.91,5405,Republican
1944,Illinois,IL,Scott,County,Franklin Delano Roosevelt,Democratic,1864,45.93,4058,Republican
1944,Illinois,IL,Scott,County,Thomas Edmund Dewey,Republican,2185,53.84,4058,Republican
1944,Illinois,IL,Scott,County,Other,Other,9,0.22,4058,Republican
1944,Illinois,IL,Shelby,County,Franklin Delano Roosevelt,Democratic,5919,48.35,12243,Republican
1944,Illinois,IL,Shelby,County,Thomas Edmund Dewey,Republican,6201,50.65,12243,Republican
1944,Illinois,IL,Shelby,County,Other,Other,123,1.0,12243,Republican
1944,Illinois,IL,St. Clair,County,Franklin Delano Roosevelt,Democratic,48325,58.78,82209,Democratic
1944,Illinois,IL,St. Clair,County,Thomas Edmund Dewey,Republican,33557,40.82,82209,Democratic
1944,Illinois,IL,St. Clair,County,Other,Other,327,0.4,82209,Democratic
1944,Illinois,IL,Stark,County,Franklin Delano Roosevelt,Democratic,1401,31.43,4458,Republican
1944,Illinois,IL,Stark,County,Thomas Edmund Dewey,Republican,3050,68.42,4458,Republican
1944,Illinois,IL,Stark,County,Other,Other,7,0.16,4458,Republican
1944,Illinois,IL,Stephenson,County,Franklin Delano Roosevelt,Democratic,7755,39.13,19821,Republican
1944,Illinois,IL,Stephenson,County,Thomas Edmund Dewey,Republican,11948,60.28,19821,Republican
1944,Illinois,IL,Stephenson,County,Other,Other,118,0.6,19821,Republican
1944,Illinois,IL,Tazewell,County,Franklin Delano Roosevelt,Democratic,14412,53.3,27039,Democratic
1944,Illinois,IL,Tazewell,County,Thomas Edmund Dewey,Republican,12531,46.34,27039,Democratic
1944,Illinois,IL,Tazewell,County,Other,Other,96,0.36,27039,Democratic
1944,Illinois,IL,Union,County,Franklin Delano Roosevelt,Democratic,4367,51.21,8527,Democratic
1944,Illinois,IL,Union,County,Thomas Edmund Dewey,Republican,4114,48.25,8527,Democratic
1944,Illinois,IL,Union,County,Other,Other,46,0.54,8527,Democratic
1944,Illinois,IL,Vermilion,County,Franklin Delano Roosevelt,Democratic,18387,46.6,39454,Republican
1944,Illinois,IL,Vermilion,County,Thomas Edmund Dewey,Republican,20794,52.7,39454,Republican
1944,Illinois,IL,Vermilion,County,Other,Other,273,0.69,39454,Republican
1944,Illinois,IL,Wabash,County,Franklin Delano Roosevelt,Democratic,3026,45.83,6603,Republican
1944,Illinois,IL,Wabash,County,Thomas Edmund Dewey,Republican,3496,52.95,6603,Republican
1944,Illinois,IL,Wabash,County,Other,Other,81,1.23,6603,Republican
1944,Illinois,IL,Warren,County,Franklin Delano Roosevelt,Democratic,3926,35.53,11050,Republican
1944,Illinois,IL,Warren,County,Thomas Edmund Dewey,Republican,7085,64.12,11050,Republican
1944,Illinois,IL,Warren,County,Other,Other,39,0.35,11050,Republican
1944,Illinois,IL,Washington,County,Franklin Delano Roosevelt,Democratic,2723,33.26,8186,Republican
1944,Illinois,IL,Washington,County,Thomas Edmund Dewey,Republican,5428,66.31,8186,Republican
1944,Illinois,IL,Washington,County,Other,Other,35,0.43,8186,Republican
1944,Illinois,IL,Wayne,County,Franklin Delano Roosevelt,Democratic,4019,41.17,9763,Republican
1944,Illinois,IL,Wayne,County,Thomas Edmund Dewey,Republican,5683,58.21,9763,Republican
1944,Illinois,IL,Wayne,County,Other,Other,61,0.62,9763,Republican
1944,Illinois,IL,White,County,Franklin Delano Roosevelt,Democratic,4822,47.97,10052,Republican
1944,Illinois,IL,White,County,Thomas Edmund Dewey,Republican,5139,51.12,10052,Republican
1944,Illinois,IL,White,County,Other,Other,91,0.91,10052,Republican
1944,Illinois,IL,Whiteside,County,Franklin Delano Roosevelt,Democratic,5555,27.93,19888,Republican
1944,Illinois,IL,Whiteside,County,Thomas Edmund Dewey,Republican,14162,71.21,19888,Republican
1944,Illinois,IL,Whiteside,County,Other,Other,171,0.86,19888,Republican
1944,Illinois,IL,Will,County,Franklin Delano Roosevelt,Democratic,27085,47.14,57453,Republican
1944,Illinois,IL,Will,County,Thomas Edmund Dewey,Republican,30058,52.32,57453,Republican
1944,Illinois,IL,Will,County,Other,Other,310,0.54,57453,Republican
1944,Illinois,IL,Williamson,County,Franklin Delano Roosevelt,Democratic,9974,43.99,22671,Republican
1944,Illinois,IL,Williamson,County,Thomas Edmund Dewey,Republican,12594,55.55,22671,Republican
1944,Illinois,IL,Williamson,County,Other,Other,103,0.45,22671,Republican
1944,Illinois,IL,Winnebago,County,Franklin Delano Roosevelt,Democratic,27831,47.22,58945,Republican
1944,Illinois,IL,Winnebago,County,Thomas Edmund Dewey,Republican,30837,52.31,58945,Republican
1944,Illinois,IL,Winnebago,County,Other,Other,277,0.47,58945,Republican
1944,Illinois,IL,Woodford,County,Franklin Delano Roosevelt,Democratic,3514,35.9,9787,Republican
1944,Illinois,IL,Woodford,County,Thomas Edmund Dewey,Republican,6237,63.73,9787,Republican
1944,Illinois,IL,Woodford,County,Other,Other,36,0.37,9787,Republican
1944,Indiana,IN,Adams,County,Thomas E. Dewey,Republican,5648,58.83,9601,Republican
1944,Indiana,IN,Adams,County,Franklin D. Roosevelt,Democratic,3804,39.62,9601,Republican
1944,Indiana,IN,Adams,County,Other,,149,1.55,9601,Republican
1944,Indiana,IN,Allen,County,Thomas E. Dewey,Republican,41907,57.64,72709,Republican
1944,Indiana,IN,Allen,County,Franklin D. Roosevelt,Democratic,30445,41.87,72709,Republican
1944,Indiana,IN,Allen,County,Other,,357,0.49,72709,Republican
1944,Indiana,IN,Bartholomew,County,Thomas E. Dewey,Republican,7689,50.99,15080,Republican
1944,Indiana,IN,Bartholomew,County,Franklin D. Roosevelt,Democratic,7139,47.34,15080,Republican
1944,Indiana,IN,Bartholomew,County,Other,,252,1.67,15080,Republican
1944,Indiana,IN,Benton,County,Thomas E. Dewey,Republican,3621,63.38,5713,Republican
1944,Indiana,IN,Benton,County,Franklin D. Roosevelt,Democratic,2065,36.15,5713,Republican
1944,Indiana,IN,Benton,County,Other,,27,0.47,5713,Republican
1944,Indiana,IN,Blackford,County,Thomas E. Dewey,Republican,3079,47.82,6439,Democratic
1944,Indiana,IN,Blackford,County,Franklin D. Roosevelt,Democratic,3207,49.81,6439,Democratic
1944,Indiana,IN,Blackford,County,Other,,153,2.38,6439,Democratic
1944,Indiana,IN,Boone,County,Thomas E. Dewey,Republican,6823,56.0,12185,Republican
1944,Indiana,IN,Boone,County,Franklin D. Roosevelt,Democratic,5292,43.43,12185,Republican
1944,Indiana,IN,Boone,County,Other,,70,0.57,12185,Republican
1944,Indiana,IN,Brown,County,Thomas E. Dewey,Republican,1174,45.66,2571,Democratic
1944,Indiana,IN,Brown,County,Franklin D. Roosevelt,Democratic,1352,52.59,2571,Democratic
1944,Indiana,IN,Brown,County,Other,,45,1.75,2571,Democratic
1944,Indiana,IN,Carroll,County,Thomas E. Dewey,Republican,4872,57.28,8505,Republican
1944,Indiana,IN,Carroll,County,Franklin D. Roosevelt,Democratic,3578,42.07,8505,Republican
1944,Indiana,IN,Carroll,County,Other,,55,0.65,8505,Republican
1944,Indiana,IN,Cass,County,Thomas E. Dewey,Republican,9788,52.89,18506,Republican
1944,Indiana,IN,Cass,County,Franklin D. Roosevelt,Democratic,8615,46.55,18506,Republican
1944,Indiana,IN,Cass,County,Other,,103,0.56,18506,Republican
1944,Indiana,IN,Clark,County,Thomas E. Dewey,Republican,7241,42.39,17081,Democratic
1944,Indiana,IN,Clark,County,Franklin D. Roosevelt,Democratic,9778,57.24,17081,Democratic
1944,Indiana,IN,Clark,County,Other,,62,0.36,17081,Democratic
1944,Indiana,IN,Clay,County,Thomas E. Dewey,Republican,6688,53.28,12553,Republican
1944,Indiana,IN,Clay,County,Franklin D. Roosevelt,Democratic,5721,45.57,12553,Republican
1944,Indiana,IN,Clay,County,Other,,144,1.15,12553,Republican
1944,Indiana,IN,Clinton,County,Thomas E. Dewey,Republican,8087,55.37,14605,Republican
1944,Indiana,IN,Clinton,County,Franklin D. Roosevelt,Democratic,6381,43.69,14605,Republican
1944,Indiana,IN,Clinton,County,Other,,137,0.94,14605,Republican
1944,Indiana,IN,Crawford,County,Thomas E. Dewey,Republican,2488,50.5,4927,Republican
1944,Indiana,IN,Crawford,County,Franklin D. Roosevelt,Democratic,2335,47.39,4927,Republican
1944,Indiana,IN,Crawford,County,Other,,104,2.11,4927,Republican
1944,Indiana,IN,Daviess,County,Thomas E. Dewey,Republican,7458,57.14,13052,Republican
1944,Indiana,IN,Daviess,County,Franklin D. Roosevelt,Democratic,5523,42.32,13052,Republican
1944,Indiana,IN,Daviess,County,Other,,71,0.54,13052,Republican
1944,Indiana,IN,Dearborn,County,Thomas E. Dewey,Republican,5487,51.32,10691,Republican
1944,Indiana,IN,Dearborn,County,Franklin D. Roosevelt,Democratic,5157,48.24,10691,Republican
1944,Indiana,IN,Dearborn,County,Other,,47,0.44,10691,Republican
1944,Indiana,IN,Decatur,County,Thomas E. Dewey,Republican,5479,60.86,9003,Republican
1944,Indiana,IN,Decatur,County,Franklin D. Roosevelt,Democratic,3471,38.55,9003,Republican
1944,Indiana,IN,Decatur,County,Other,,53,0.59,9003,Republican
1944,Indiana,IN,DeKalb,County,Thomas E. Dewey,Republican,7479,60.38,12387,Republican
1944,Indiana,IN,DeKalb,County,Franklin D. Roosevelt,Democratic,4810,38.83,12387,Republican
1944,Indiana,IN,DeKalb,County,Other,,98,0.79,12387,Republican
1944,Indiana,IN,Delaware,County,Thomas E. Dewey,Republican,17340,47.41,36575,Democratic
1944,Indiana,IN,Delaware,County,Franklin D. Roosevelt,Democratic,18780,51.35,36575,Democratic
1944,Indiana,IN,Delaware,County,Other,,455,1.24,36575,Democratic
1944,Indiana,IN,Dubois,County,Thomas E. Dewey,Republican,4855,47.78,10162,Democratic
1944,Indiana,IN,Dubois,County,Franklin D. Roosevelt,Democratic,5273,51.89,10162,Democratic
1944,Indiana,IN,Dubois,County,Other,,34,0.33,10162,Democratic
1944,Indiana,IN,Elkhart,County,Thomas E. Dewey,Republican,20659,60.39,34208,Republican
1944,Indiana,IN,Elkhart,County,Franklin D. Roosevelt,Democratic,12991,37.98,34208,Republican
1944,Indiana,IN,Elkhart,County,Other,,558,1.63,34208,Republican
1944,Indiana,IN,Fayette,County,Thomas E. Dewey,Republican,5603,51.23,10938,Republican
1944,Indiana,IN,Fayette,County,Franklin D. Roosevelt,Democratic,5299,48.45,10938,Republican
1944,Indiana,IN,Fayette,County,Other,,36,0.33,10938,Republican
1944,Indiana,IN,Floyd,County,Thomas E. Dewey,Republican,8410,44.1,19071,Democratic
1944,Indiana,IN,Floyd,County,Franklin D. Roosevelt,Democratic,10541,55.27,19071,Democratic
1944,Indiana,IN,Floyd,County,Other,,120,0.63,19071,Democratic
1944,Indiana,IN,Fountain,County,Thomas E. Dewey,Republican,5557,57.74,9625,Republican
1944,Indiana,IN,Fountain,County,Franklin D. Roosevelt,Democratic,4022,41.79,9625,Republican
1944,Indiana,IN,Fountain,County,Other,,46,0.48,9625,Republican
1944,Indiana,IN,Franklin,County,Thomas E. Dewey,Republican,3796,59.82,6346,Republican
1944,Indiana,IN,Franklin,County,Franklin D. Roosevelt,Democratic,2530,39.87,6346,Republican
1944,Indiana,IN,Franklin,County,Other,,20,0.32,6346,Republican
1944,Indiana,IN,Fulton,County,Thomas E. Dewey,Republican,5190,61.28,8469,Republican
1944,Indiana,IN,Fulton,County,Franklin D. Roosevelt,Democratic,3201,37.8,8469,Republican
1944,Indiana,IN,Fulton,County,Other,,78,0.92,8469,Republican
1944,Indiana,IN,Gibson,County,Thomas E. Dewey,Republican,7895,50.85,15525,Republican
1944,Indiana,IN,Gibson,County,Franklin D. Roosevelt,Democratic,7462,48.06,15525,Republican
1944,Indiana,IN,Gibson,County,Other,,168,1.08,15525,Republican
1944,Indiana,IN,Grant,County,Thomas E. Dewey,Republican,14527,55.07,26379,Republican
1944,Indiana,IN,Grant,County,Franklin D. Roosevelt,Democratic,11031,41.82,26379,Republican
1944,Indiana,IN,Grant,County,Other,,821,3.11,26379,Republican
1944,Indiana,IN,Greene,County,Thomas E. Dewey,Republican,8213,54.44,15086,Republican
1944,Indiana,IN,Greene,County,Franklin D. Roosevelt,Democratic,6744,44.7,15086,Republican
1944,Indiana,IN,Greene,County,Other,,129,0.86,15086,Republican
1944,Indiana,IN,Hamilton,County,Thomas E. Dewey,Republican,8297,66.06,12560,Republican
1944,Indiana,IN,Hamilton,County,Franklin D. Roosevelt,Democratic,4101,32.65,12560,Republican
1944,Indiana,IN,Hamilton,County,Other,,162,1.29,12560,Republican
1944,Indiana,IN,Hancock,County,Thomas E. Dewey,Republican,5139,51.71,9938,Republican
1944,Indiana,IN,Hancock,County,Franklin D. Roosevelt,Democratic,4652,46.81,9938,Republican
1944,Indiana,IN,Hancock,County,Other,,147,1.48,9938,Republican
1944,Indiana,IN,Harrison,County,Thomas E. Dewey,Republican,4397,50.05,8786,Republican
1944,Indiana,IN,Harrison,County,Franklin D. Roosevelt,Democratic,4285,48.77,8786,Republican
1944,Indiana,IN,Harrison,County,Other,,104,1.18,8786,Republican
1944,Indiana,IN,Hendricks,County,Thomas E. Dewey,Republican,6673,60.45,11039,Republican
1944,Indiana,IN,Hendricks,County,Franklin D. Roosevelt,Democratic,4297,38.93,11039,Republican
1944,Indiana,IN,Hendricks,County,Other,,69,0.63,11039,Republican
1944,Indiana,IN,Henry,County,Thomas E. Dewey,Republican,10583,54.85,19296,Republican
1944,Indiana,IN,Henry,County,Franklin D. Roosevelt,Democratic,8297,43.0,19296,Republican
1944,Indiana,IN,Henry,County,Other,,416,2.16,19296,Republican
1944,Indiana,IN,Howard,County,Thomas E. Dewey,Republican,11515,49.49,23265,Republican
1944,Indiana,IN,Howard,County,Franklin D. Roosevelt,Democratic,11224,48.24,23265,Republican
1944,Indiana,IN,Howard,County,Other,,526,2.26,23265,Republican
1944,Indiana,IN,Huntington,County,Thomas E. Dewey,Republican,8668,57.15,15166,Republican
1944,Indiana,IN,Huntington,County,Franklin D. Roosevelt,Democratic,6128,40.41,15166,Republican
1944,Indiana,IN,Huntington,County,Other,,370,2.44,15166,Republican
1944,Indiana,IN,Jackson,County,Thomas E. Dewey,Republican,6321,50.87,12426,Republican
1944,Indiana,IN,Jackson,County,Franklin D. Roosevelt,Democratic,5982,48.14,12426,Republican
1944,Indiana,IN,Jackson,County,Other,,123,0.99,12426,Republican
1944,Indiana,IN,Jasper,County,Thomas E. Dewey,Republican,4364,66.63,6550,Republican
1944,Indiana,IN,Jasper,County,Franklin D. Roosevelt,Democratic,2168,33.1,6550,Republican
1944,Indiana,IN,Jasper,County,Other,,18,0.27,6550,Republican
1944,Indiana,IN,Jay,County,Thomas E. Dewey,Republican,6207,53.38,11629,Republican
1944,Indiana,IN,Jay,County,Franklin D. Roosevelt,Democratic,5166,44.42,11629,Republican
1944,Indiana,IN,Jay,County,Other,,256,2.2,11629,Republican
1944,Indiana,IN,Jefferson,County,Thomas E. Dewey,Republican,5748,56.17,10234,Republican
1944,Indiana,IN,Jefferson,County,Franklin D. Roosevelt,Democratic,4376,42.76,10234,Republican
1944,Indiana,IN,Jefferson,County,Other,,110,1.07,10234,Republican
1944,Indiana,IN,Jennings,County,Thomas E. Dewey,Republican,3643,58.58,6219,Republican
1944,Indiana,IN,Jennings,County,Franklin D. Roosevelt,Democratic,2537,40.79,6219,Republican
1944,Indiana,IN,Jennings,County,Other,,39,0.63,6219,Republican
1944,Indiana,IN,Johnson,County,Thomas E. Dewey,Republican,6194,53.06,11673,Republican
1944,Indiana,IN,Johnson,County,Franklin D. Roosevelt,Democratic,5426,46.48,11673,Republican
1944,Indiana,IN,Johnson,County,Other,,53,0.45,11673,Republican
1944,Indiana,IN,Knox,County,Thomas E. Dewey,Republican,10023,48.98,20463,Democratic
1944,Indiana,IN,Knox,County,Franklin D. Roosevelt,Democratic,10297,50.32,20463,Democratic
1944,Indiana,IN,Knox,County,Other,,143,0.7,20463,Democratic
1944,Indiana,IN,Kosciusko,County,Thomas E. Dewey,Republican,9577,65.11,14708,Republican
1944,Indiana,IN,Kosciusko,County,Franklin D. Roosevelt,Democratic,4865,33.08,14708,Republican
1944,Indiana,IN,Kosciusko,County,Other,,266,1.81,14708,Republican
1944,Indiana,IN,LaGrange,County,Thomas E. Dewey,Republican,3501,68.71,5095,Republican
1944,Indiana,IN,LaGrange,County,Franklin D. Roosevelt,Democratic,1539,30.21,5095,Republican
1944,Indiana,IN,LaGrange,County,Other,,55,1.08,5095,Republican
1944,Indiana,IN,Lake,County,Thomas E. Dewey,Republican,48147,38.84,123950,Democratic
1944,Indiana,IN,Lake,County,Franklin D. Roosevelt,Democratic,75066,60.56,123950,Democratic
1944,Indiana,IN,Lake,County,Other,,737,0.59,123950,Democratic
1944,Indiana,IN,LaPorte,County,Thomas E. Dewey,Republican,16543,54.12,30568,Republican
1944,Indiana,IN,LaPorte,County,Franklin D. Roosevelt,Democratic,13896,45.46,30568,Republican
1944,Indiana,IN,LaPorte,County,Other,,129,0.42,30568,Republican
1944,Indiana,IN,Lawrence,County,Thomas E. Dewey,Republican,9200,63.38,14515,Republican
1944,Indiana,IN,Lawrence,County,Franklin D. Roosevelt,Democratic,5246,36.14,14515,Republican
1944,Indiana,IN,Lawrence,County,Other,,69,0.48,14515,Republican
1944,Indiana,IN,Madison,County,Thomas E. Dewey,Republican,21381,46.1,46383,Democratic
1944,Indiana,IN,Madison,County,Franklin D. Roosevelt,Democratic,24488,52.8,46383,Democratic
1944,Indiana,IN,Madison,County,Other,,514,1.11,46383,Democratic
1944,Indiana,IN,Marion,County,Thomas E. Dewey,Republican,116421,52.01,223837,Republican
1944,Indiana,IN,Marion,County,Franklin D. Roosevelt,Democratic,106382,47.53,223837,Republican
1944,Indiana,IN,Marion,County,Other,,1034,0.46,223837,Republican
1944,Indiana,IN,Marshall,County,Thomas E. Dewey,Republican,8225,59.88,13736,Republican
1944,Indiana,IN,Marshall,County,Franklin D. Roosevelt,Democratic,5254,38.25,13736,Republican
1944,Indiana,IN,Marshall,County,Other,,257,1.87,13736,Republican
1944,Indiana,IN,Martin,County,Thomas E. Dewey,Republican,2467,49.37,4997,Democratic
1944,Indiana,IN,Martin,County,Franklin D. Roosevelt,Democratic,2515,50.33,4997,Democratic
1944,Indiana,IN,Martin,County,Other,,15,0.3,4997,Democratic
1944,Indiana,IN,Miami,County,Thomas E. Dewey,Republican,8207,55.54,14777,Republican
1944,Indiana,IN,Miami,County,Franklin D. Roosevelt,Democratic,6379,43.17,14777,Republican
1944,Indiana,IN,Miami,County,Other,,191,1.29,14777,Republican
1944,Indiana,IN,Monroe,County,Thomas E. Dewey,Republican,8993,55.77,16125,Republican
1944,Indiana,IN,Monroe,County,Franklin D. Roosevelt,Democratic,6809,42.23,16125,Republican
