year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
1924,Alabama,AL,Butler,County,Calvin Coolidge,Republican,95,7.54,1260,Democratic
1924,Alabama,AL,Butler,County,Robert M. La Follette,Progressive,115,9.13,1260,Democratic
1924,Alabama,AL,Butler,County,Herman P. Faris,National Prohibition,0,0.0,1260,Democratic
1924,Alabama,AL,Calhoun,County,John W. Davis,Democratic,1907,67.65,2819,Democratic
1924,Alabama,AL,Calhoun,County,Calvin Coolidge,Republican,766,27.17,2819,Democratic
1924,Alabama,AL,Calhoun,County,Robert M. La Follette,Progressive,129,4.58,2819,Democratic
1924,Alabama,AL,Calhoun,County,Herman P. Faris,National Prohibition,17,0.6,2819,Democratic
1924,Alabama,AL,Chambers,County,John W. Davis,Democratic,1922,91.0,2112,Democratic
1924,Alabama,AL,Chambers,County,Calvin Coolidge,Republican,146,6.91,2112,Democratic
1924,Alabama,AL,Chambers,County,Robert M. La Follette,Progressive,43,2.04,2112,Democratic
1924,Alabama,AL,Chambers,County,Herman P. Faris,National Prohibition,1,0.05,2112,Democratic
1924,Alabama,AL,Cherokee,County,John W. Davis,Democratic,1380,60.63,2276,Democratic
1924,Alabama,AL,Cherokee,County,Calvin Coolidge,Republican,845,37.13,2276,Democratic
1924,Alabama,AL,Cherokee,County,Robert M. La Follette,Progressive,45,1.98,2276,Democratic
1924,Alabama,AL,Cherokee,County,Herman P. Faris,National Prohibition,6,0.26,2276,Democratic
1924,Alabama,AL,Chilton,County,John W. Davis,Democratic,848,33.6,2524,Republican
1924,Alabama,AL,Chilton,County,Calvin Coolidge,Republican,1595,63.19,2524,Republican
1924,Alabama,AL,Chilton,County,Robert M. La Follette,Progressive,75,2.97,2524,Republican
1924,Alabama,AL,Chilton,County,Herman P. Faris,National Prohibition,6,0.24,2524,Republican
1924,Alabama,AL,Choctaw,County,John W. Davis,Democratic,1021,97.8,1044,Democratic
1924,Alabama,AL,Choctaw,County,Calvin Coolidge,Republican,19,1.82,1044,Democratic
1924,Alabama,AL,Choctaw,County,Robert M. La Follette,Progressive,2,0.19,1044,Democratic
1924,Alabama,AL,Choctaw,County,Herman P. Faris,National Prohibition,2,0.19,1044,Democratic
1924,Alabama,AL,Clarke,County,John W. Davis,Democratic,1059,91.93,1152,Democratic
1924,Alabama,AL,Clarke,County,Calvin Coolidge,Republican,78,6.77,1152,Democratic
1924,Alabama,AL,Clarke,County,Robert M. La Follette,Progressive,12,1.04,1152,Democratic
1924,Alabama,AL,Clarke,County,Herman P. Faris,National Prohibition,3,0.26,1152,Democratic
1924,Alabama,AL,Clay,County,John W. Davis,Democratic,1597,59.88,2667,Democratic
1924,Alabama,AL,Clay,County,Calvin Coolidge,Republican,1017,38.13,2667,Democratic
1924,Alabama,AL,Clay,County,Robert M. La Follette,Progressive,49,1.84,2667,Democratic
1924,Alabama,AL,Clay,County,Herman P. Faris,National Prohibition,4,0.15,2667,Democratic
1924,Alabama,AL,Cleburne,County,John W. Davis,Democratic,622,45.74,1360,Republican
1924,Alabama,AL,Cleburne,County,Calvin Coolidge,Republican,696,51.18,1360,Republican
1924,Alabama,AL,Cleburne,County,Robert M. La Follette,Progressive,38,2.79,1360,Republican
1924,Alabama,AL,Cleburne,County,Herman P. Faris,National Prohibition,4,0.29,1360,Republican
1924,Alabama,AL,Coffee,County,John W. Davis,Democratic,1597,82.11,1945,Democratic
1924,Alabama,AL,Coffee,County,Calvin Coolidge,Republican,323,16.61,1945,Democratic
1924,Alabama,AL,Coffee,County,Robert M. La Follette,Progressive,20,1.03,1945,Democratic
1924,Alabama,AL,Coffee,County,Herman P. Faris,National Prohibition,5,0.26,1945,Democratic
1924,Alabama,AL,Colbert,County,John W. Davis,Democratic,1503,65.98,2278,Democratic
1924,Alabama,AL,Colbert,County,Calvin Coolidge,Republican,576,25.29,2278,Democratic
1924,Alabama,AL,Colbert,County,Robert M. La Follette,Progressive,189,8.3,2278,Democratic
1924,Alabama,AL,Colbert,County,Herman P. Faris,National Prohibition,10,0.44,2278,Democratic
1924,Alabama,AL,Conecuh,County,John W. Davis,Democratic,955,88.1,1084,Democratic
1924,Alabama,AL,Conecuh,County,Calvin Coolidge,Republican,92,8.49,1084,Democratic
1924,Alabama,AL,Conecuh,County,Robert M. La Follette,Progressive,31,2.86,1084,Democratic
1924,Alabama,AL,Conecuh,County,Herman P. Faris,National Prohibition,6,0.55,1084,Democratic
1924,Alabama,AL,Coosa,County,John W. Davis,Democratic,790,60.12,1314,Democratic
1924,Alabama,AL,Coosa,County,Calvin Coolidge,Republican,508,38.66,1314,Democratic
1924,Alabama,AL,Coosa,County,Robert M. La Follette,Progressive,15,1.14,1314,Democratic
1924,Alabama,AL,Coosa,County,Herman P. Faris,National Prohibition,1,0.08,1314,Democratic
1924,Alabama,AL,Covington,County,John W. Davis,Democratic,1776,85.88,2068,Democratic
1924,Alabama,AL,Covington,County,Calvin Coolidge,Republican,156,7.54,2068,Democratic
1924,Alabama,AL,Covington,County,Robert M. La Follette,Progressive,132,6.38,2068,Democratic
1924,Alabama,AL,Covington,County,Herman P. Faris,National Prohibition,4,0.19,2068,Democratic
1924,Alabama,AL,Crenshaw,County,John W. Davis,Democratic,1107,89.06,1243,Democratic
1924,Alabama,AL,Crenshaw,County,Calvin Coolidge,Republican,117,9.41,1243,Democratic
1924,Alabama,AL,Crenshaw,County,Robert M. La Follette,Progressive,8,0.64,1243,Democratic
1924,Alabama,AL,Crenshaw,County,Herman P. Faris,National Prohibition,11,0.88,1243,Democratic
1924,Alabama,AL,Cullman,County,John W. Davis,Democratic,1809,49.79,3633,Democratic
1924,Alabama,AL,Cullman,County,Calvin Coolidge,Republican,1639,45.11,3633,Democratic
1924,Alabama,AL,Cullman,County,Robert M. La Follette,Progressive,180,4.95,3633,Democratic
1924,Alabama,AL,Cullman,County,Herman P. Faris,National Prohibition,5,0.14,3633,Democratic
1924,Alabama,AL,Dale,County,John W. Davis,Democratic,1117,77.52,1441,Democratic
1924,Alabama,AL,Dale,County,Calvin Coolidge,Republican,297,20.61,1441,Democratic
1924,Alabama,AL,Dale,County,Robert M. La Follette,Progressive,22,1.53,1441,Democratic
1924,Alabama,AL,Dale,County,Herman P. Faris,National Prohibition,5,0.35,1441,Democratic
1924,Alabama,AL,Dallas,County,John W. Davis,Democratic,1948,91.76,2123,Democratic
1924,Alabama,AL,Dallas,County,Calvin Coolidge,Republican,50,2.36,2123,Democratic
1924,Alabama,AL,Dallas,County,Robert M. La Follette,Progressive,125,5.89,2123,Democratic
1924,Alabama,AL,Dallas,County,Herman P. Faris,National Prohibition,0,0.0,2123,Democratic
1924,Alabama,AL,DeKalb,County,John W. Davis,Democratic,3003,46.65,6437,Republican
1924,Alabama,AL,DeKalb,County,Calvin Coolidge,Republican,3434,53.35,6437,Republican
1924,Alabama,AL,DeKalb,County,Robert M. La Follette,Progressive,0,0.0,6437,Republican
1924,Alabama,AL,DeKalb,County,Herman P. Faris,National Prohibition,0,0.0,6437,Republican
1924,Alabama,AL,Elmore,County,John W. Davis,Democratic,1088,81.62,1333,Democratic
1924,Alabama,AL,Elmore,County,Calvin Coolidge,Republican,219,16.43,1333,Democratic
1924,Alabama,AL,Elmore,County,Robert M. La Follette,Progressive,15,1.13,1333,Democratic
1924,Alabama,AL,Elmore,County,Herman P. Faris,National Prohibition,11,0.83,1333,Democratic
1924,Alabama,AL,Escambia,County,John W. Davis,Democratic,1217,85.7,1420,Democratic
1924,Alabama,AL,Escambia,County,Calvin Coolidge,Republican,152,10.7,1420,Democratic
1924,Alabama,AL,Escambia,County,Robert M. La Follette,Progressive,46,3.24,1420,Democratic
1924,Alabama,AL,Escambia,County,Herman P. Faris,National Prohibition,5,0.35,1420,Democratic
1924,Alabama,AL,Etowah,County,John W. Davis,Democratic,3081,61.41,5017,Democratic
1924,Alabama,AL,Etowah,County,Calvin Coolidge,Republican,1664,33.17,5017,Democratic
1924,Alabama,AL,Etowah,County,Robert M. La Follette,Progressive,242,4.82,5017,Democratic
1924,Alabama,AL,Etowah,County,Herman P. Faris,National Prohibition,30,0.6,5017,Democratic
1924,Alabama,AL,Fayette,County,John W. Davis,Democratic,1358,57.35,2368,Democratic
1924,Alabama,AL,Fayette,County,Calvin Coolidge,Republican,977,41.26,2368,Democratic
1924,Alabama,AL,Fayette,County,Robert M. La Follette,Progressive,30,1.27,2368,Democratic
1924,Alabama,AL,Fayette,County,Herman P. Faris,National Prohibition,3,0.13,2368,Democratic
1924,Alabama,AL,Franklin,County,John W. Davis,Democratic,1985,46.59,4261,Republican
1924,Alabama,AL,Franklin,County,Calvin Coolidge,Republican,2208,51.82,4261,Republican
1924,Alabama,AL,Franklin,County,Robert M. La Follette,Progressive,65,1.53,4261,Republican
1924,Alabama,AL,Franklin,County,Herman P. Faris,National Prohibition,3,0.07,4261,Republican
1924,Alabama,AL,Geneva,County,John W. Davis,Democratic,1191,69.53,1713,Democratic
1924,Alabama,AL,Geneva,County,Calvin Coolidge,Republican,477,27.85,1713,Democratic
1924,Alabama,AL,Geneva,County,Robert M. La Follette,Progressive,39,2.28,1713,Democratic
1924,Alabama,AL,Geneva,County,Herman P. Faris,National Prohibition,6,0.35,1713,Democratic
1924,Alabama,AL,Greene,County,John W. Davis,Democratic,408,98.31,415,Democratic
1924,Alabama,AL,Greene,County,Calvin Coolidge,Republican,5,1.2,415,Democratic
1924,Alabama,AL,Greene,County,Robert M. La Follette,Progressive,1,0.24,415,Democratic
1924,Alabama,AL,Greene,County,Herman P. Faris,National Prohibition,1,0.24,415,Democratic
1924,Alabama,AL,Hale,County,John W. Davis,Democratic,856,96.72,885,Democratic
1924,Alabama,AL,Hale,County,Calvin Coolidge,Republican,23,2.6,885,Democratic
1924,Alabama,AL,Hale,County,Robert M. La Follette,Progressive,4,0.45,885,Democratic
1924,Alabama,AL,Hale,County,Herman P. Faris,National Prohibition,2,0.23,885,Democratic
1924,Alabama,AL,Henry,County,John W. Davis,Democratic,816,78.84,1035,Democratic
1924,Alabama,AL,Henry,County,Calvin Coolidge,Republican,179,17.29,1035,Democratic
1924,Alabama,AL,Henry,County,Robert M. La Follette,Progressive,37,3.57,1035,Democratic
1924,Alabama,AL,Henry,County,Herman P. Faris,National Prohibition,3,0.29,1035,Democratic
1924,Alabama,AL,Houston,County,John W. Davis,Democratic,1731,83.87,2064,Democratic
1924,Alabama,AL,Houston,County,Calvin Coolidge,Republican,242,11.72,2064,Democratic
1924,Alabama,AL,Houston,County,Robert M. La Follette,Progressive,83,4.02,2064,Democratic
1924,Alabama,AL,Houston,County,Herman P. Faris,National Prohibition,8,0.39,2064,Democratic
1924,Alabama,AL,Jackson,County,John W. Davis,Democratic,1923,66.11,2909,Democratic
1924,Alabama,AL,Jackson,County,Calvin Coolidge,Republican,885,30.42,2909,Democratic
1924,Alabama,AL,Jackson,County,Robert M. La Follette,Progressive,86,2.96,2909,Democratic
1924,Alabama,AL,Jackson,County,Herman P. Faris,National Prohibition,15,0.52,2909,Democratic
1924,Alabama,AL,Jefferson,County,John W. Davis,Democratic,15133,63.64,23780,Democratic
1924,Alabama,AL,Jefferson,County,Calvin Coolidge,Republican,5678,23.88,23780,Democratic
1924,Alabama,AL,Jefferson,County,Robert M. La Follette,Progressive,2808,11.81,23780,Democratic
1924,Alabama,AL,Jefferson,County,Herman P. Faris,National Prohibition,161,0.68,23780,Democratic
1924,Alabama,AL,Lamar,County,John W. Davis,Democratic,1087,79.4,1369,Democratic
1924,Alabama,AL,Lamar,County,Calvin Coolidge,Republican,262,19.14,1369,Democratic
1924,Alabama,AL,Lamar,County,Robert M. La Follette,Progressive,18,1.31,1369,Democratic
1924,Alabama,AL,Lamar,County,Herman P. Faris,National Prohibition,2,0.15,1369,Democratic
1924,Alabama,AL,Lauderdale,County,John W. Davis,Democratic,2266,71.3,3178,Democratic
1924,Alabama,AL,Lauderdale,County,Calvin Coolidge,Republican,823,25.9,3178,Democratic
1924,Alabama,AL,Lauderdale,County,Robert M. La Follette,Progressive,80,2.52,3178,Democratic
1924,Alabama,AL,Lauderdale,County,Herman P. Faris,National Prohibition,9,0.28,3178,Democratic
1924,Alabama,AL,Lawrence,County,John W. Davis,Democratic,990,67.26,1472,Democratic
1924,Alabama,AL,Lawrence,County,Calvin Coolidge,Republican,468,31.79,1472,Democratic
1924,Alabama,AL,Lawrence,County,Robert M. La Follette,Progressive,12,0.82,1472,Democratic
1924,Alabama,AL,Lawrence,County,Herman P. Faris,National Prohibition,2,0.14,1472,Democratic
1924,Alabama,AL,Lee,County,John W. Davis,Democratic,1290,85.77,1504,Democratic
1924,Alabama,AL,Lee,County,Calvin Coolidge,Republican,98,6.52,1504,Democratic
1924,Alabama,AL,Lee,County,Robert M. La Follette,Progressive,111,7.38,1504,Democratic
1924,Alabama,AL,Lee,County,Herman P. Faris,National Prohibition,5,0.33,1504,Democratic
1924,Alabama,AL,Limestone,County,John W. Davis,Democratic,1415,87.35,1620,Democratic
1924,Alabama,AL,Limestone,County,Calvin Coolidge,Republican,136,8.4,1620,Democratic
1924,Alabama,AL,Limestone,County,Robert M. La Follette,Progressive,51,3.15,1620,Democratic
1924,Alabama,AL,Limestone,County,Herman P. Faris,National Prohibition,18,1.11,1620,Democratic
1924,Alabama,AL,Lowndes,County,John W. Davis,Democratic,602,95.86,628,Democratic
1924,Alabama,AL,Lowndes,County,Calvin Coolidge,Republican,5,0.8,628,Democratic
1924,Alabama,AL,Lowndes,County,Robert M. La Follette,Progressive,20,3.18,628,Democratic
1924,Alabama,AL,Lowndes,County,Herman P. Faris,National Prohibition,1,0.16,628,Democratic
1924,Alabama,AL,Macon,County,John W. Davis,Democratic,538,91.34,589,Democratic
1924,Alabama,AL,Macon,County,Calvin Coolidge,Republican,48,8.15,589,Democratic
1924,Alabama,AL,Macon,County,Robert M. La Follette,Progressive,2,0.34,589,Democratic
1924,Alabama,AL,Macon,County,Herman P. Faris,National Prohibition,1,0.17,589,Democratic
1924,Alabama,AL,Madison,County,John W. Davis,Democratic,2166,83.76,2586,Democratic
1924,Alabama,AL,Madison,County,Calvin Coolidge,Republican,368,14.23,2586,Democratic
1924,Alabama,AL,Madison,County,Robert M. La Follette,Progressive,49,1.89,2586,Democratic
1924,Alabama,AL,Madison,County,Herman P. Faris,National Prohibition,3,0.12,2586,Democratic
1924,Alabama,AL,Marengo,County,John W. Davis,Democratic,1243,98.42,1263,Democratic
1924,Alabama,AL,Marengo,County,Calvin Coolidge,Republican,17,1.35,1263,Democratic
1924,Alabama,AL,Marengo,County,Robert M. La Follette,Progressive,2,0.16,1263,Democratic
1924,Alabama,AL,Marengo,County,Herman P. Faris,National Prohibition,1,0.08,1263,Democratic
1924,Alabama,AL,Marion,County,John W. Davis,Democratic,1359,99.05,1372,Democratic
1924,Alabama,AL,Marion,County,Calvin Coolidge,Republican,0,0.0,1372,Democratic
1924,Alabama,AL,Marion,County,Robert M. La Follette,Progressive,12,0.87,1372,Democratic
1924,Alabama,AL,Marion,County,Herman P. Faris,National Prohibition,1,0.07,1372,Democratic
1924,Alabama,AL,Marshall,County,John W. Davis,Democratic,2629,59.31,4433,Democratic
1924,Alabama,AL,Marshall,County,Calvin Coolidge,Republican,1718,38.75,4433,Democratic
1924,Alabama,AL,Marshall,County,Robert M. La Follette,Progressive,81,1.83,4433,Democratic
1924,Alabama,AL,Marshall,County,Herman P. Faris,National Prohibition,5,0.11,4433,Democratic
1924,Alabama,AL,Mobile,County,John W. Davis,Democratic,4125,64.91,6355,Democratic
1924,Alabama,AL,Mobile,County,Calvin Coolidge,Republican,1814,28.54,6355,Democratic
1924,Alabama,AL,Mobile,County,Robert M. La Follette,Progressive,380,5.98,6355,Democratic
1924,Alabama,AL,Mobile,County,Herman P. Faris,National Prohibition,36,0.57,6355,Democratic
1924,Alabama,AL,Monroe,County,John W. Davis,Democratic,1155,96.09,1202,Democratic
1924,Alabama,AL,Monroe,County,Calvin Coolidge,Republican,22,1.83,1202,Democratic
1924,Alabama,AL,Monroe,County,Robert M. La Follette,Progressive,22,1.83,1202,Democratic
1924,Alabama,AL,Monroe,County,Herman P. Faris,National Prohibition,3,0.25,1202,Democratic
1924,Alabama,AL,Montgomery,County,John W. Davis,Democratic,4422,87.7,5042,Democratic
1924,Alabama,AL,Montgomery,County,Calvin Coolidge,Republican,233,4.62,5042,Democratic
1924,Alabama,AL,Montgomery,County,Robert M. La Follette,Progressive,375,7.44,5042,Democratic
1924,Alabama,AL,Montgomery,County,Herman P. Faris,National Prohibition,12,0.24,5042,Democratic
1924,Alabama,AL,Morgan,County,John W. Davis,Democratic,2247,71.58,3139,Democratic
1924,Alabama,AL,Morgan,County,Calvin Coolidge,Republican,519,16.53,3139,Democratic
1924,Alabama,AL,Morgan,County,Robert M. La Follette,Progressive,352,11.21,3139,Democratic
1924,Alabama,AL,Morgan,County,Herman P. Faris,National Prohibition,21,0.67,3139,Democratic
1924,Alabama,AL,Perry,County,John W. Davis,Democratic,928,96.17,965,Democratic
1924,Alabama,AL,Perry,County,Calvin Coolidge,Republican,25,2.59,965,Democratic
1924,Alabama,AL,Perry,County,Robert M. La Follette,Progressive,12,1.24,965,Democratic
1924,Alabama,AL,Perry,County,Herman P. Faris,National Prohibition,0,0.0,965,Democratic
1924,Alabama,AL,Pickens,County,John W. Davis,Democratic,1045,87.45,1195,Democratic
1924,Alabama,AL,Pickens,County,Calvin Coolidge,Republican,132,11.05,1195,Democratic
1924,Alabama,AL,Pickens,County,Robert M. La Follette,Progressive,15,1.26,1195,Democratic
1924,Alabama,AL,Pickens,County,Herman P. Faris,National Prohibition,3,0.25,1195,Democratic
1924,Alabama,AL,Pike,County,John W. Davis,Democratic,1832,97.34,1882,Democratic
1924,Alabama,AL,Pike,County,Calvin Coolidge,Republican,30,1.59,1882,Democratic
1924,Alabama,AL,Pike,County,Robert M. La Follette,Progressive,15,0.8,1882,Democratic
1924,Alabama,AL,Pike,County,Herman P. Faris,National Prohibition,5,0.27,1882,Democratic
1924,Alabama,AL,Randolph,County,John W. Davis,Democratic,1307,65.32,2001,Democratic
1924,Alabama,AL,Randolph,County,Calvin Coolidge,Republican,669,33.43,2001,Democratic
1924,Alabama,AL,Randolph,County,Robert M. La Follette,Progressive,18,0.9,2001,Democratic
1924,Alabama,AL,Randolph,County,Herman P. Faris,National Prohibition,7,0.35,2001,Democratic
1924,Alabama,AL,Russell,County,John W. Davis,Democratic,474,91.33,519,Democratic
1924,Alabama,AL,Russell,County,Calvin Coolidge,Republican,14,2.7,519,Democratic
1924,Alabama,AL,Russell,County,Robert M. La Follette,Progressive,31,5.97,519,Democratic
1924,Alabama,AL,Russell,County,Herman P. Faris,National Prohibition,0,0.0,519,Democratic
1924,Alabama,AL,St. Clair,County,John W. Davis,Democratic,1281,45.3,2828,Republican
1924,Alabama,AL,St. Clair,County,Calvin Coolidge,Republican,1432,50.64,2828,Republican
1924,Alabama,AL,St. Clair,County,Robert M. La Follette,Progressive,110,3.89,2828,Republican
1924,Alabama,AL,St. Clair,County,Herman P. Faris,National Prohibition,5,0.18,2828,Republican
1924,Alabama,AL,Shelby,County,John W. Davis,Democratic,1882,49.18,3827,Democratic
1924,Alabama,AL,Shelby,County,Calvin Coolidge,Republican,1753,45.81,3827,Democratic
1924,Alabama,AL,Shelby,County,Robert M. La Follette,Progressive,186,4.86,3827,Democratic
1924,Alabama,AL,Shelby,County,Herman P. Faris,National Prohibition,6,0.16,3827,Democratic
1924,Alabama,AL,Sumter,County,John W. Davis,Democratic,837,94.68,884,Democratic
1924,Alabama,AL,Sumter,County,Calvin Coolidge,Republican,28,3.17,884,Democratic
1924,Alabama,AL,Sumter,County,Robert M. La Follette,Progressive,19,2.15,884,Democratic
1924,Alabama,AL,Sumter,County,Herman P. Faris,National Prohibition,0,0.0,884,Democratic
1924,Alabama,AL,Talladega,County,John W. Davis,Democratic,1730,71.72,2412,Democratic
1924,Alabama,AL,Talladega,County,Calvin Coolidge,Republican,628,26.04,2412,Democratic
1924,Alabama,AL,Talladega,County,Robert M. La Follette,Progressive,48,1.99,2412,Democratic
1924,Alabama,AL,Talladega,County,Herman P. Faris,National Prohibition,6,0.25,2412,Democratic
1924,Alabama,AL,Tallapoosa,County,John W. Davis,Democratic,1713,99.59,1720,Democratic
1924,Alabama,AL,Tallapoosa,County,Calvin Coolidge,Republican,1,0.06,1720,Democratic
1924,Alabama,AL,Tallapoosa,County,Robert M. La Follette,Progressive,3,0.17,1720,Democratic
1924,Alabama,AL,Tallapoosa,County,Herman P. Faris,National Prohibition,3,0.17,1720,Democratic
1924,Alabama,AL,Tuscaloosa,County,John W. Davis,Democratic,2363,85.8,2754,Democratic
1924,Alabama,AL,Tuscaloosa,County,Calvin Coolidge,Republican,247,8.97,2754,Democratic
1924,Alabama,AL,Tuscaloosa,County,Robert M. La Follette,Progressive,128,4.65,2754,Democratic
1924,Alabama,AL,Tuscaloosa,County,Herman P. Faris,National Prohibition,16,0.58,2754,Democratic
1924,Alabama,AL,Walker,County,John W. Davis,Democratic,3351,54.59,6138,Democratic
1924,Alabama,AL,Walker,County,Calvin Coolidge,Republican,2446,39.85,6138,Democratic
1924,Alabama,AL,Walker,County,Robert M. La Follette,Progressive,332,5.41,6138,Democratic
1924,Alabama,AL,Walker,County,Herman P. Faris,National Prohibition,9,0.15,6138,Democratic
1924,Alabama,AL,Washington,County,John W. Davis,Democratic,610,89.97,678,Democratic
1924,Alabama,AL,Washington,County,Calvin Coolidge,Republican,55,8.11,678,Democratic
1924,Alabama,AL,Washington,County,Robert M. La Follette,Progressive,12,1.77,678,Democratic
1924,Alabama,AL,Washington,County,Herman P. Faris,National Prohibition,1,0.15,678,Democratic
1924,Alabama,AL,Wilcox,County,John W. Davis,Democratic,938,97.81,959,Democratic
1924,Alabama,AL,Wilcox,County,Calvin Coolidge,Republican,6,0.63,959,Democratic
1924,Alabama,AL,Wilcox,County,Robert M. La Follette,Progressive,15,1.56,959,Democratic
1924,Alabama,AL,Wilcox,County,Herman P. Faris,National Prohibition,0,0.0,959,Democratic
1924,Alabama,AL,Winston,County,John W. Davis,Democratic,650,36.19,1796,Republican
1924,Alabama,AL,Winston,County,Calvin Coolidge,Republican,1096,61.02,1796,Republican
1924,Alabama,AL,Winston,County,Robert M. La Follette,Progressive,45,2.51,1796,Republican
1924,Alabama,AL,Winston,County,Herman P. Faris,National Prohibition,5,0.28,1796,Republican
1924,Arizona,AZ,Apache,County,Calvin Coolidge,Republican,620,48.51,1278,Republican
1924,Arizona,AZ,Apache,County,John W. Davis,Democratic,548,42.88,1278,Republican
1924,Arizona,AZ,Apache,County,Robert M. La Follette,Independent Progressive,110,8.61,1278,Republican
1924,Arizona,AZ,Cochise,County,Calvin Coolidge,Republican,3712,38.27,9699,Republican
1924,Arizona,AZ,Cochise,County,John W. Davis,Democratic,3496,36.04,9699,Republican
1924,Arizona,AZ,Cochise,County,Robert M. La Follette,Independent Progressive,2491,25.68,9699,Republican
1924,Arizona,AZ,Coconino,County,Calvin Coolidge,Republican,1045,45.1,2317,Republican
1924,Arizona,AZ,Coconino,County,John W. Davis,Democratic,711,30.69,2317,Republican
1924,Arizona,AZ,Coconino,County,Robert M. La Follette,Independent Progressive,561,24.21,2317,Republican
1924,Arizona,AZ,Gila,County,Calvin Coolidge,Republican,2193,34.55,6348,Democratic
1924,Arizona,AZ,Gila,County,John W. Davis,Democratic,2218,34.94,6348,Democratic
1924,Arizona,AZ,Gila,County,Robert M. La Follette,Independent Progressive,1937,30.51,6348,Democratic
1924,Arizona,AZ,Graham,County,Calvin Coolidge,Republican,813,33.17,2451,Democratic
1924,Arizona,AZ,Graham,County,John W. Davis,Democratic,1252,51.08,2451,Democratic
1924,Arizona,AZ,Graham,County,Robert M. La Follette,Independent Progressive,386,15.75,2451,Democratic
1924,Arizona,AZ,Greenlee,County,Calvin Coolidge,Republican,404,29.97,1348,Democratic
1924,Arizona,AZ,Greenlee,County,John W. Davis,Democratic,768,56.97,1348,Democratic
1924,Arizona,AZ,Greenlee,County,Robert M. La Follette,Independent Progressive,176,13.06,1348,Democratic
1924,Arizona,AZ,Maricopa,County,Calvin Coolidge,Republican,10611,44.66,23758,Republican
1924,Arizona,AZ,Maricopa,County,John W. Davis,Democratic,9177,38.63,23758,Republican
1924,Arizona,AZ,Maricopa,County,Robert M. La Follette,Independent Progressive,3970,16.71,23758,Republican
1924,Arizona,AZ,Mohave,County,Calvin Coolidge,Republican,738,38.0,1942,Republican
1924,Arizona,AZ,Mohave,County,John W. Davis,Democratic,475,24.46,1942,Republican
1924,Arizona,AZ,Mohave,County,Robert M. La Follette,Independent Progressive,729,37.54,1942,Republican
1924,Arizona,AZ,Navajo,County,Calvin Coolidge,Republican,1060,42.9,2471,Republican
1924,Arizona,AZ,Navajo,County,John W. Davis,Democratic,684,27.68,2471,Republican
1924,Arizona,AZ,Navajo,County,Robert M. La Follette,Independent Progressive,727,29.42,2471,Republican
1924,Arizona,AZ,Pima,County,Calvin Coolidge,Republican,3559,42.17,8439,Republican
1924,Arizona,AZ,Pima,County,John W. Davis,Democratic,2594,30.74,8439,Republican
1924,Arizona,AZ,Pima,County,Robert M. La Follette,Independent Progressive,2286,27.09,8439,Republican
1924,Arizona,AZ,Pinal,County,Calvin Coolidge,Republican,1075,40.86,2631,Republican
1924,Arizona,AZ,Pinal,County,John W. Davis,Democratic,988,37.55,2631,Republican
