year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
1928,Alabama,AL,Franklin,County,Norman Thomas,Socialist,6,0.11,5222,Republican
1928,Alabama,AL,Geneva,County,Al Smith,Democratic,1485,49.2,3018,Republican
1928,Alabama,AL,Geneva,County,Herbert Hoover,Republican,1533,50.8,3018,Republican
1928,Alabama,AL,Geneva,County,Norman Thomas,Socialist,0,0.0,3018,Republican
1928,Alabama,AL,Greene,County,Al Smith,Democratic,601,93.91,640,Democratic
1928,Alabama,AL,Greene,County,Herbert Hoover,Republican,39,6.09,640,Democratic
1928,Alabama,AL,Greene,County,Norman Thomas,Socialist,0,0.0,640,Democratic
1928,Alabama,AL,Hale,County,Al Smith,Democratic,1048,72.23,1451,Democratic
1928,Alabama,AL,Hale,County,Herbert Hoover,Republican,403,27.77,1451,Democratic
1928,Alabama,AL,Hale,County,Norman Thomas,Socialist,0,0.0,1451,Democratic
1928,Alabama,AL,Henry,County,Al Smith,Democratic,815,50.53,1613,Democratic
1928,Alabama,AL,Henry,County,Herbert Hoover,Republican,796,49.35,1613,Democratic
1928,Alabama,AL,Henry,County,Norman Thomas,Socialist,2,0.12,1613,Democratic
1928,Alabama,AL,Houston,County,Al Smith,Democratic,2290,53.81,4256,Democratic
1928,Alabama,AL,Houston,County,Herbert Hoover,Republican,1963,46.12,4256,Democratic
1928,Alabama,AL,Houston,County,Norman Thomas,Socialist,3,0.07,4256,Democratic
1928,Alabama,AL,Jackson,County,Al Smith,Democratic,2153,41.03,5247,Republican
1928,Alabama,AL,Jackson,County,Herbert Hoover,Republican,3081,58.72,5247,Republican
1928,Alabama,AL,Jackson,County,Norman Thomas,Socialist,13,0.25,5247,Republican
1928,Alabama,AL,Jefferson,County,Al Smith,Democratic,16735,47.94,34907,Republican
1928,Alabama,AL,Jefferson,County,Herbert Hoover,Republican,18060,51.74,34907,Republican
1928,Alabama,AL,Jefferson,County,Norman Thomas,Socialist,112,0.32,34907,Republican
1928,Alabama,AL,Lamar,County,Al Smith,Democratic,1412,63.72,2216,Democratic
1928,Alabama,AL,Lamar,County,Herbert Hoover,Republican,804,36.28,2216,Democratic
1928,Alabama,AL,Lamar,County,Norman Thomas,Socialist,0,0.0,2216,Democratic
1928,Alabama,AL,Lauderdale,County,Al Smith,Democratic,2763,67.82,4074,Democratic
1928,Alabama,AL,Lauderdale,County,Herbert Hoover,Republican,1410,34.61,4074,Democratic
1928,Alabama,AL,Lauderdale,County,Norman Thomas,Socialist,1,0.02,4074,Democratic
1928,Alabama,AL,Lawrence,County,Al Smith,Democratic,1035,50.59,2046,Democratic
1928,Alabama,AL,Lawrence,County,Herbert Hoover,Republican,1008,49.27,2046,Democratic
1928,Alabama,AL,Lawrence,County,Norman Thomas,Socialist,3,0.15,2046,Democratic
1928,Alabama,AL,Lee,County,Al Smith,Democratic,1436,58.97,2435,Democratic
1928,Alabama,AL,Lee,County,Herbert Hoover,Republican,1016,41.72,2435,Democratic
1928,Alabama,AL,Lee,County,Norman Thomas,Socialist,3,0.12,2435,Democratic
1928,Alabama,AL,Limestone,County,Al Smith,Democratic,1689,80.58,2096,Democratic
1928,Alabama,AL,Limestone,County,Herbert Hoover,Republican,407,19.42,2096,Democratic
1928,Alabama,AL,Limestone,County,Norman Thomas,Socialist,0,0.0,2096,Democratic
1928,Alabama,AL,Lowndes,County,Al Smith,Democratic,703,79.61,883,Democratic
1928,Alabama,AL,Lowndes,County,Herbert Hoover,Republican,180,20.39,883,Democratic
1928,Alabama,AL,Lowndes,County,Norman Thomas,Socialist,0,0.0,883,Democratic
1928,Alabama,AL,Macon,County,Al Smith,Democratic,526,59.98,877,Democratic
1928,Alabama,AL,Macon,County,Herbert Hoover,Republican,348,39.68,877,Democratic
1928,Alabama,AL,Macon,County,Norman Thomas,Socialist,3,0.34,877,Democratic
1928,Alabama,AL,Madison,County,Al Smith,Democratic,2681,49.85,5378,Republican
1928,Alabama,AL,Madison,County,Herbert Hoover,Republican,2695,50.11,5378,Republican
1928,Alabama,AL,Madison,County,Norman Thomas,Socialist,2,0.04,5378,Republican
1928,Alabama,AL,Marengo,County,Al Smith,Democratic,1898,71.62,2650,Democratic
1928,Alabama,AL,Marengo,County,Herbert Hoover,Republican,752,28.38,2650,Democratic
1928,Alabama,AL,Marengo,County,Norman Thomas,Socialist,0,0.0,2650,Democratic
1928,Alabama,AL,Marion,County,Al Smith,Democratic,1541,50.87,3029,Democratic
1928,Alabama,AL,Marion,County,Herbert Hoover,Republican,1488,49.13,3029,Democratic
1928,Alabama,AL,Marion,County,Norman Thomas,Socialist,0,0.0,3029,Democratic
1928,Alabama,AL,Marshall,County,Al Smith,Democratic,2322,47.94,4844,Republican
1928,Alabama,AL,Marshall,County,Herbert Hoover,Republican,2511,51.84,4844,Republican
1928,Alabama,AL,Marshall,County,Norman Thomas,Socialist,11,0.23,4844,Republican
1928,Alabama,AL,Mobile,County,Al Smith,Democratic,5965,54.07,11033,Democratic
1928,Alabama,AL,Mobile,County,Herbert Hoover,Republican,5058,45.84,11033,Democratic
1928,Alabama,AL,Mobile,County,Norman Thomas,Socialist,10,0.09,11033,Democratic
1928,Alabama,AL,Monroe,County,Al Smith,Democratic,1343,57.22,2347,Democratic
1928,Alabama,AL,Monroe,County,Herbert Hoover,Republican,1074,45.76,2347,Democratic
1928,Alabama,AL,Monroe,County,Norman Thomas,Socialist,0,0.0,2347,Democratic
1928,Alabama,AL,Montgomery,County,Al Smith,Democratic,6347,67.06,9464,Democratic
1928,Alabama,AL,Montgomery,County,Herbert Hoover,Republican,3114,32.9,9464,Democratic
1928,Alabama,AL,Montgomery,County,Norman Thomas,Socialist,3,0.03,9464,Democratic
1928,Alabama,AL,Morgan,County,Al Smith,Democratic,3366,45.12,7460,Republican
1928,Alabama,AL,Morgan,County,Herbert Hoover,Republican,4085,54.76,7460,Republican
1928,Alabama,AL,Morgan,County,Norman Thomas,Socialist,9,0.12,7460,Republican
1928,Alabama,AL,Perry,County,Al Smith,Democratic,1242,72.97,1702,Democratic
1928,Alabama,AL,Perry,County,Herbert Hoover,Republican,459,26.97,1702,Democratic
1928,Alabama,AL,Perry,County,Norman Thomas,Socialist,1,0.06,1702,Democratic
1928,Alabama,AL,Pickens,County,Al Smith,Democratic,1028,61.85,1662,Democratic
1928,Alabama,AL,Pickens,County,Herbert Hoover,Republican,634,38.15,1662,Democratic
1928,Alabama,AL,Pickens,County,Norman Thomas,Socialist,0,0.0,1662,Democratic
1928,Alabama,AL,Pike,County,Al Smith,Democratic,1819,76.59,2375,Democratic
1928,Alabama,AL,Pike,County,Herbert Hoover,Republican,552,23.24,2375,Democratic
1928,Alabama,AL,Pike,County,Norman Thomas,Socialist,4,0.17,2375,Democratic
1928,Alabama,AL,Randolph,County,Al Smith,Democratic,1257,40.89,3074,Republican
1928,Alabama,AL,Randolph,County,Herbert Hoover,Republican,1815,59.04,3074,Republican
1928,Alabama,AL,Randolph,County,Norman Thomas,Socialist,2,0.07,3074,Republican
1928,Alabama,AL,Russell,County,Al Smith,Democratic,846,70.68,1197,Democratic
1928,Alabama,AL,Russell,County,Herbert Hoover,Republican,333,27.82,1197,Democratic
1928,Alabama,AL,Russell,County,Norman Thomas,Socialist,18,1.5,1197,Democratic
1928,Alabama,AL,St. Clair,County,Al Smith,Democratic,1313,33.7,3896,Republican
1928,Alabama,AL,St. Clair,County,Herbert Hoover,Republican,2581,66.25,3896,Republican
1928,Alabama,AL,St. Clair,County,Norman Thomas,Socialist,2,0.05,3896,Republican
1928,Alabama,AL,Shelby,County,Al Smith,Democratic,1679,39.95,4203,Republican
1928,Alabama,AL,Shelby,County,Herbert Hoover,Republican,2502,59.53,4203,Republican
1928,Alabama,AL,Shelby,County,Norman Thomas,Socialist,22,0.52,4203,Republican
1928,Alabama,AL,Sumter,County,Al Smith,Democratic,1015,84.16,1206,Democratic
1928,Alabama,AL,Sumter,County,Herbert Hoover,Republican,191,15.84,1206,Democratic
1928,Alabama,AL,Sumter,County,Norman Thomas,Socialist,0,0.0,1206,Democratic
1928,Alabama,AL,Talladega,County,Al Smith,Democratic,1693,51.18,3308,Democratic
1928,Alabama,AL,Talladega,County,Herbert Hoover,Republican,1602,48.43,3308,Democratic
1928,Alabama,AL,Talladega,County,Norman Thomas,Socialist,13,0.39,3308,Democratic
1928,Alabama,AL,Tallapoosa,County,Al Smith,Democratic,1849,59.51,3107,Democratic
1928,Alabama,AL,Tallapoosa,County,Herbert Hoover,Republican,1257,40.46,3107,Democratic
1928,Alabama,AL,Tallapoosa,County,Norman Thomas,Socialist,1,0.03,3107,Democratic
1928,Alabama,AL,Tuscaloosa,County,Al Smith,Democratic,2769,69.56,3981,Democratic
1928,Alabama,AL,Tuscaloosa,County,Herbert Hoover,Republican,1210,30.39,3981,Democratic
1928,Alabama,AL,Tuscaloosa,County,Norman Thomas,Socialist,2,0.05,3981,Democratic
1928,Alabama,AL,Walker,County,Al Smith,Democratic,4228,53.77,7863,Democratic
1928,Alabama,AL,Walker,County,Herbert Hoover,Republican,3635,46.23,7863,Democratic
1928,Alabama,AL,Walker,County,Norman Thomas,Socialist,0,0.0,7863,Democratic
1928,Alabama,AL,Washington,County,Al Smith,Democratic,718,58.18,1234,Democratic
1928,Alabama,AL,Washington,County,Herbert Hoover,Republican,515,41.73,1234,Democratic
1928,Alabama,AL,Washington,County,Norman Thomas,Socialist,1,0.08,1234,Democratic
1928,Alabama,AL,Wilcox,County,Al Smith,Democratic,979,78.57,1246,Democratic
1928,Alabama,AL,Wilcox,County,Herbert Hoover,Republican,266,21.35,1246,Democratic
1928,Alabama,AL,Wilcox,County,Norman Thomas,Socialist,1,0.08,1246,Democratic
1928,Alabama,AL,Winston,County,Al Smith,Democratic,659,24.01,2745,Republican
1928,Alabama,AL,Winston,County,Herbert Hoover,Republican,2085,75.96,2745,Republican
1928,Alabama,AL,Winston,County,Norman Thomas,Socialist,1,0.04,2745,Republican
1928,Arizona,AZ,Apache,County,Herbert Hoover,Republican,837,51.41,1628,Republican
1928,Arizona,AZ,Apache,County,Al Smith,Democratic,791,48.59,1628,Republican
1928,Arizona,AZ,Apache,County,William Z. Foster,Communist,0,0.0,1628,Republican
1928,Arizona,AZ,Cochise,County,Herbert Hoover,Republican,5776,57.28,10083,Republican
1928,Arizona,AZ,Cochise,County,Al Smith,Democratic,4262,42.27,10083,Republican
1928,Arizona,AZ,Cochise,County,William Z. Foster,Communist,45,0.45,10083,Republican
1928,Arizona,AZ,Coconino,County,Herbert Hoover,Republican,1717,59.19,2901,Republican
1928,Arizona,AZ,Coconino,County,Al Smith,Democratic,1172,40.4,2901,Republican
1928,Arizona,AZ,Coconino,County,William Z. Foster,Communist,12,0.41,2901,Republican
1928,Arizona,AZ,Gila,County,Herbert Hoover,Republican,3436,50.6,6790,Republican
1928,Arizona,AZ,Gila,County,Al Smith,Democratic,3341,49.2,6790,Republican
1928,Arizona,AZ,Gila,County,William Z. Foster,Communist,13,0.19,6790,Republican
1928,Arizona,AZ,Graham,County,Herbert Hoover,Republican,1238,43.27,2861,Democratic
1928,Arizona,AZ,Graham,County,Al Smith,Democratic,1615,56.45,2861,Democratic
1928,Arizona,AZ,Graham,County,William Z. Foster,Communist,8,0.28,2861,Democratic
1928,Arizona,AZ,Greenlee,County,Herbert Hoover,Republican,685,42.08,1628,Democratic
1928,Arizona,AZ,Greenlee,County,Al Smith,Democratic,935,57.43,1628,Democratic
1928,Arizona,AZ,Greenlee,County,William Z. Foster,Communist,8,0.49,1628,Democratic
1928,Arizona,AZ,Maricopa,County,Herbert Hoover,Republican,20089,62.25,32269,Republican
1928,Arizona,AZ,Maricopa,County,Al Smith,Democratic,12146,37.64,32269,Republican
1928,Arizona,AZ,Maricopa,County,William Z. Foster,Communist,34,0.11,32269,Republican
1928,Arizona,AZ,Mohave,County,Herbert Hoover,Republican,1127,60.33,1868,Republican
1928,Arizona,AZ,Mohave,County,Al Smith,Democratic,728,38.97,1868,Republican
1928,Arizona,AZ,Mohave,County,William Z. Foster,Communist,13,0.7,1868,Republican
1928,Arizona,AZ,Navajo,County,Herbert Hoover,Republican,1608,54.99,2924,Republican
1928,Arizona,AZ,Navajo,County,Al Smith,Democratic,1316,45.01,2924,Republican
1928,Arizona,AZ,Navajo,County,William Z. Foster,Communist,0,0.0,2924,Republican
1928,Arizona,AZ,Pima,County,Herbert Hoover,Republican,6635,56.94,11653,Republican
1928,Arizona,AZ,Pima,County,Al Smith,Democratic,4976,42.7,11653,Republican
1928,Arizona,AZ,Pima,County,William Z. Foster,Communist,42,0.36,11653,Republican
1928,Arizona,AZ,Pinal,County,Herbert Hoover,Republican,1631,53.41,3054,Republican
1928,Arizona,AZ,Pinal,County,Al Smith,Democratic,1419,46.46,3054,Republican
1928,Arizona,AZ,Pinal,County,William Z. Foster,Communist,4,0.13,3054,Republican
1928,Arizona,AZ,Santa Cruz,County,Herbert Hoover,Republican,919,48.78,1884,Democratic
1928,Arizona,AZ,Santa Cruz,County,Al Smith,Democratic,962,51.06,1884,Democratic
1928,Arizona,AZ,Santa Cruz,County,William Z. Foster,Communist,3,0.16,1884,Democratic
1928,Arizona,AZ,Yavapai,County,Herbert Hoover,Republican,4507,57.83,7794,Republican
1928,Arizona,AZ,Yavapai,County,Al Smith,Democratic,3285,42.15,7794,Republican
1928,Arizona,AZ,Yavapai,County,William Z. Foster,Communist,2,0.03,7794,Republican
1928,Arizona,AZ,Yuma,County,Herbert Hoover,Republican,2328,59.43,3917,Republican
1928,Arizona,AZ,Yuma,County,Al Smith,Democratic,1589,40.57,3917,Republican
1928,Arizona,AZ,Yuma,County,William Z. Foster,Communist,0,0.0,3917,Republican
1928,Arkansas,AR,Arkansas,County,Alfred Emmanuel Smith,Democratic,1491,58.59,2545,Democratic
1928,Arkansas,AR,Arkansas,County,Herbert Clark Hoover,Republican,1046,41.1,2545,Democratic
1928,Arkansas,AR,Arkansas,County,Other,Other,8,0.31,2545,Democratic
1928,Arkansas,AR,Ashley,County,Alfred Emmanuel Smith,Democratic,1393,63.84,2182,Democratic
1928,Arkansas,AR,Ashley,County,Herbert Clark Hoover,Republican,786,36.02,2182,Democratic
1928,Arkansas,AR,Ashley,County,Other,Other,3,0.14,2182,Democratic
1928,Arkansas,AR,Baxter,County,Alfred Emmanuel Smith,Democratic,665,56.31,1181,Democratic
1928,Arkansas,AR,Baxter,County,Herbert Clark Hoover,Republican,504,42.68,1181,Democratic
1928,Arkansas,AR,Baxter,County,Other,Other,12,1.02,1181,Democratic
1928,Arkansas,AR,Benton,County,Alfred Emmanuel Smith,Democratic,2348,41.42,5669,Republican
1928,Arkansas,AR,Benton,County,Herbert Clark Hoover,Republican,3248,57.29,5669,Republican
1928,Arkansas,AR,Benton,County,Other,Other,73,1.29,5669,Republican
1928,Arkansas,AR,Boone,County,Alfred Emmanuel Smith,Democratic,1708,52.3,3266,Democratic
1928,Arkansas,AR,Boone,County,Herbert Clark Hoover,Republican,1545,47.31,3266,Democratic
1928,Arkansas,AR,Boone,County,Other,Other,13,0.4,3266,Democratic
1928,Arkansas,AR,Bradley,County,Alfred Emmanuel Smith,Democratic,1487,76.89,1934,Democratic
1928,Arkansas,AR,Bradley,County,Herbert Clark Hoover,Republican,447,23.11,1934,Democratic
1928,Arkansas,AR,Bradley,County,Other,Other,0,0.0,1934,Democratic
1928,Arkansas,AR,Calhoun,County,Alfred Emmanuel Smith,Democratic,765,74.06,1033,Democratic
1928,Arkansas,AR,Calhoun,County,Herbert Clark Hoover,Republican,262,25.36,1033,Democratic
1928,Arkansas,AR,Calhoun,County,Other,Other,6,0.58,1033,Democratic
1928,Arkansas,AR,Carroll,County,Alfred Emmanuel Smith,Democratic,1540,46.5,3312,Republican
1928,Arkansas,AR,Carroll,County,Herbert Clark Hoover,Republican,1757,53.05,3312,Republican
1928,Arkansas,AR,Carroll,County,Other,Other,15,0.45,3312,Republican
1928,Arkansas,AR,Chicot,County,Alfred Emmanuel Smith,Democratic,1021,69.55,1468,Democratic
1928,Arkansas,AR,Chicot,County,Herbert Clark Hoover,Republican,445,30.31,1468,Democratic
1928,Arkansas,AR,Chicot,County,Other,Other,2,0.14,1468,Democratic
1928,Arkansas,AR,Clark,County,Alfred Emmanuel Smith,Democratic,1817,66.41,2736,Democratic
1928,Arkansas,AR,Clark,County,Herbert Clark Hoover,Republican,913,33.37,2736,Democratic
1928,Arkansas,AR,Clark,County,Other,Other,6,0.22,2736,Democratic
1928,Arkansas,AR,Clay,County,Alfred Emmanuel Smith,Democratic,1435,52.99,2708,Democratic
1928,Arkansas,AR,Clay,County,Herbert Clark Hoover,Republican,1254,46.31,2708,Democratic
1928,Arkansas,AR,Clay,County,Other,Other,19,0.7,2708,Democratic
1928,Arkansas,AR,Cleburne,County,Alfred Emmanuel Smith,Democratic,856,59.36,1442,Democratic
1928,Arkansas,AR,Cleburne,County,Herbert Clark Hoover,Republican,574,39.81,1442,Democratic
1928,Arkansas,AR,Cleburne,County,Other,Other,12,0.83,1442,Democratic
1928,Arkansas,AR,Cleveland,County,Alfred Emmanuel Smith,Democratic,692,59.15,1170,Democratic
1928,Arkansas,AR,Cleveland,County,Herbert Clark Hoover,Republican,477,40.77,1170,Democratic
1928,Arkansas,AR,Cleveland,County,Other,Other,1,0.09,1170,Democratic
1928,Arkansas,AR,Columbia,County,Alfred Emmanuel Smith,Democratic,1753,73.9,2372,Democratic
1928,Arkansas,AR,Columbia,County,Herbert Clark Hoover,Republican,617,26.01,2372,Democratic
1928,Arkansas,AR,Columbia,County,Other,Other,2,0.08,2372,Democratic
1928,Arkansas,AR,Conway,County,Alfred Emmanuel Smith,Democratic,1514,69.48,2179,Democratic
1928,Arkansas,AR,Conway,County,Herbert Clark Hoover,Republican,665,30.52,2179,Democratic
1928,Arkansas,AR,Conway,County,Other,Other,0,0.0,2179,Democratic
1928,Arkansas,AR,Craighead,County,Alfred Emmanuel Smith,Democratic,2132,51.77,4118,Democratic
1928,Arkansas,AR,Craighead,County,Herbert Clark Hoover,Republican,1958,47.55,4118,Democratic
1928,Arkansas,AR,Craighead,County,Other,Other,28,0.68,4118,Democratic
1928,Arkansas,AR,Crawford,County,Alfred Emmanuel Smith,Democratic,1743,52.79,3302,Democratic
1928,Arkansas,AR,Crawford,County,Herbert Clark Hoover,Republican,1559,47.21,3302,Democratic
1928,Arkansas,AR,Crawford,County,Other,Other,0,0.0,3302,Democratic
1928,Arkansas,AR,Crittenden,County,Alfred Emmanuel Smith,Democratic,1635,84.32,1939,Democratic
1928,Arkansas,AR,Crittenden,County,Herbert Clark Hoover,Republican,304,15.68,1939,Democratic
1928,Arkansas,AR,Crittenden,County,Other,Other,0,0.0,1939,Democratic
1928,Arkansas,AR,Cross,County,Alfred Emmanuel Smith,Democratic,1282,79.63,1610,Democratic
1928,Arkansas,AR,Cross,County,Herbert Clark Hoover,Republican,324,20.12,1610,Democratic
1928,Arkansas,AR,Cross,County,Other,Other,4,0.25,1610,Democratic
1928,Arkansas,AR,Dallas,County,Alfred Emmanuel Smith,Democratic,1030,67.01,1537,Democratic
1928,Arkansas,AR,Dallas,County,Herbert Clark Hoover,Republican,503,32.73,1537,Democratic
1928,Arkansas,AR,Dallas,County,Other,Other,4,0.26,1537,Democratic
1928,Arkansas,AR,Desha,County,Alfred Emmanuel Smith,Democratic,1082,76.47,1415,Democratic
1928,Arkansas,AR,Desha,County,Herbert Clark Hoover,Republican,331,23.39,1415,Democratic
1928,Arkansas,AR,Desha,County,Other,Other,2,0.14,1415,Democratic
1928,Arkansas,AR,Drew,County,Alfred Emmanuel Smith,Democratic,1452,74.2,1957,Democratic
1928,Arkansas,AR,Drew,County,Herbert Clark Hoover,Republican,500,25.55,1957,Democratic
1928,Arkansas,AR,Drew,County,Other,Other,5,0.26,1957,Democratic
