year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
1932,Alabama,AL,Butler,County,Franklin D. Roosevelt,Democratic,2280,96.45,2364,Democratic
1932,Alabama,AL,Butler,County,Herbert Hoover,Republican,74,3.13,2364,Democratic
1932,Alabama,AL,Butler,County,Norman Thomas,Socialist,9,0.38,2364,Democratic
1932,Alabama,AL,Butler,County,William Z. Foster,Communist,1,0.04,2364,Democratic
1932,Alabama,AL,Butler,County,William D. Upshaw,Prohibition,0,0.0,2364,Democratic
1932,Alabama,AL,Calhoun,County,Franklin D. Roosevelt,Democratic,4392,85.98,5108,Democratic
1932,Alabama,AL,Calhoun,County,Herbert Hoover,Republican,685,13.41,5108,Democratic
1932,Alabama,AL,Calhoun,County,Norman Thomas,Socialist,28,0.55,5108,Democratic
1932,Alabama,AL,Calhoun,County,William Z. Foster,Communist,3,0.06,5108,Democratic
1932,Alabama,AL,Calhoun,County,William D. Upshaw,Prohibition,0,0.0,5108,Democratic
1932,Alabama,AL,Chambers,County,Franklin D. Roosevelt,Democratic,2552,87.85,2905,Democratic
1932,Alabama,AL,Chambers,County,Herbert Hoover,Republican,342,11.77,2905,Democratic
1932,Alabama,AL,Chambers,County,Norman Thomas,Socialist,7,0.24,2905,Democratic
1932,Alabama,AL,Chambers,County,William Z. Foster,Communist,4,0.14,2905,Democratic
1932,Alabama,AL,Chambers,County,William D. Upshaw,Prohibition,0,0.0,2905,Democratic
1932,Alabama,AL,Cherokee,County,Franklin D. Roosevelt,Democratic,1897,83.09,2283,Democratic
1932,Alabama,AL,Cherokee,County,Herbert Hoover,Republican,359,15.72,2283,Democratic
1932,Alabama,AL,Cherokee,County,Norman Thomas,Socialist,23,1.01,2283,Democratic
1932,Alabama,AL,Cherokee,County,William Z. Foster,Communist,4,0.18,2283,Democratic
1932,Alabama,AL,Cherokee,County,William D. Upshaw,Prohibition,0,0.0,2283,Democratic
1932,Alabama,AL,Chilton,County,Franklin D. Roosevelt,Democratic,1664,51.17,3252,Democratic
1932,Alabama,AL,Chilton,County,Herbert Hoover,Republican,1533,47.14,3252,Democratic
1932,Alabama,AL,Chilton,County,Norman Thomas,Socialist,53,1.63,3252,Democratic
1932,Alabama,AL,Chilton,County,William Z. Foster,Communist,2,0.06,3252,Democratic
1932,Alabama,AL,Chilton,County,William D. Upshaw,Prohibition,0,0.0,3252,Democratic
1932,Alabama,AL,Choctaw,County,Franklin D. Roosevelt,Democratic,1533,96.9,1582,Democratic
1932,Alabama,AL,Choctaw,County,Herbert Hoover,Republican,48,3.03,1582,Democratic
1932,Alabama,AL,Choctaw,County,Norman Thomas,Socialist,1,0.06,1582,Democratic
1932,Alabama,AL,Choctaw,County,William Z. Foster,Communist,0,0.0,1582,Democratic
1932,Alabama,AL,Choctaw,County,William D. Upshaw,Prohibition,0,0.0,1582,Democratic
1932,Alabama,AL,Clarke,County,Franklin D. Roosevelt,Democratic,2408,97.69,2465,Democratic
1932,Alabama,AL,Clarke,County,Herbert Hoover,Republican,53,2.15,2465,Democratic
1932,Alabama,AL,Clarke,County,Norman Thomas,Socialist,3,0.12,2465,Democratic
1932,Alabama,AL,Clarke,County,William Z. Foster,Communist,1,0.04,2465,Democratic
1932,Alabama,AL,Clarke,County,William D. Upshaw,Prohibition,0,0.0,2465,Democratic
1932,Alabama,AL,Clay,County,Franklin D. Roosevelt,Democratic,2104,68.78,3059,Democratic
1932,Alabama,AL,Clay,County,Herbert Hoover,Republican,933,30.5,3059,Democratic
1932,Alabama,AL,Clay,County,Norman Thomas,Socialist,13,0.42,3059,Democratic
1932,Alabama,AL,Clay,County,William Z. Foster,Communist,9,0.29,3059,Democratic
1932,Alabama,AL,Clay,County,William D. Upshaw,Prohibition,0,0.0,3059,Democratic
1932,Alabama,AL,Cleburne,County,Franklin D. Roosevelt,Democratic,1403,77.43,1812,Democratic
1932,Alabama,AL,Cleburne,County,Herbert Hoover,Republican,405,22.35,1812,Democratic
1932,Alabama,AL,Cleburne,County,Norman Thomas,Socialist,2,0.11,1812,Democratic
1932,Alabama,AL,Cleburne,County,William Z. Foster,Communist,2,0.11,1812,Democratic
1932,Alabama,AL,Cleburne,County,William D. Upshaw,Prohibition,0,0.0,1812,Democratic
1932,Alabama,AL,Coffee,County,Franklin D. Roosevelt,Democratic,2868,96.73,2965,Democratic
1932,Alabama,AL,Coffee,County,Herbert Hoover,Republican,95,3.2,2965,Democratic
1932,Alabama,AL,Coffee,County,Norman Thomas,Socialist,1,0.03,2965,Democratic
1932,Alabama,AL,Coffee,County,William Z. Foster,Communist,1,0.03,2965,Democratic
1932,Alabama,AL,Coffee,County,William D. Upshaw,Prohibition,0,0.0,2965,Democratic
1932,Alabama,AL,Colbert,County,Franklin D. Roosevelt,Democratic,2908,89.64,3244,Democratic
1932,Alabama,AL,Colbert,County,Herbert Hoover,Republican,312,9.62,3244,Democratic
1932,Alabama,AL,Colbert,County,Norman Thomas,Socialist,24,0.74,3244,Democratic
1932,Alabama,AL,Colbert,County,William Z. Foster,Communist,0,0.0,3244,Democratic
1932,Alabama,AL,Colbert,County,William D. Upshaw,Prohibition,0,0.0,3244,Democratic
1932,Alabama,AL,Conecuh,County,Franklin D. Roosevelt,Democratic,2125,94.91,2239,Democratic
1932,Alabama,AL,Conecuh,County,Herbert Hoover,Republican,114,5.09,2239,Democratic
1932,Alabama,AL,Conecuh,County,Norman Thomas,Socialist,0,0.0,2239,Democratic
1932,Alabama,AL,Conecuh,County,William Z. Foster,Communist,0,0.0,2239,Democratic
1932,Alabama,AL,Conecuh,County,William D. Upshaw,Prohibition,0,0.0,2239,Democratic
1932,Alabama,AL,Coosa,County,Franklin D. Roosevelt,Democratic,1265,82.63,1531,Democratic
1932,Alabama,AL,Coosa,County,Herbert Hoover,Republican,250,16.33,1531,Democratic
1932,Alabama,AL,Coosa,County,Norman Thomas,Socialist,15,0.98,1531,Democratic
1932,Alabama,AL,Coosa,County,William Z. Foster,Communist,1,0.07,1531,Democratic
1932,Alabama,AL,Coosa,County,William D. Upshaw,Prohibition,0,0.0,1531,Democratic
1932,Alabama,AL,Covington,County,Franklin D. Roosevelt,Democratic,3855,97.15,3968,Democratic
1932,Alabama,AL,Covington,County,Herbert Hoover,Republican,99,2.49,3968,Democratic
1932,Alabama,AL,Covington,County,Norman Thomas,Socialist,10,0.25,3968,Democratic
1932,Alabama,AL,Covington,County,William Z. Foster,Communist,4,0.1,3968,Democratic
1932,Alabama,AL,Covington,County,William D. Upshaw,Prohibition,0,0.0,3968,Democratic
1932,Alabama,AL,Crenshaw,County,Franklin D. Roosevelt,Democratic,2248,93.2,2412,Democratic
1932,Alabama,AL,Crenshaw,County,Herbert Hoover,Republican,127,5.27,2412,Democratic
1932,Alabama,AL,Crenshaw,County,Norman Thomas,Socialist,3,0.12,2412,Democratic
1932,Alabama,AL,Crenshaw,County,William Z. Foster,Communist,30,1.24,2412,Democratic
1932,Alabama,AL,Crenshaw,County,William D. Upshaw,Prohibition,4,0.17,2412,Democratic
1932,Alabama,AL,Cullman,County,Franklin D. Roosevelt,Democratic,2910,73.78,3944,Democratic
1932,Alabama,AL,Cullman,County,Herbert Hoover,Republican,956,24.24,3944,Democratic
1932,Alabama,AL,Cullman,County,Norman Thomas,Socialist,71,1.8,3944,Democratic
1932,Alabama,AL,Cullman,County,William Z. Foster,Communist,7,0.18,3944,Democratic
1932,Alabama,AL,Cullman,County,William D. Upshaw,Prohibition,0,0.0,3944,Democratic
1932,Alabama,AL,Dale,County,Franklin D. Roosevelt,Democratic,2300,93.65,2456,Democratic
1932,Alabama,AL,Dale,County,Herbert Hoover,Republican,155,6.31,2456,Democratic
1932,Alabama,AL,Dale,County,Norman Thomas,Socialist,1,0.04,2456,Democratic
1932,Alabama,AL,Dale,County,William Z. Foster,Communist,0,0.0,2456,Democratic
1932,Alabama,AL,Dale,County,William D. Upshaw,Prohibition,0,0.0,2456,Democratic
1932,Alabama,AL,Dallas,County,Franklin D. Roosevelt,Democratic,3027,96.62,3133,Democratic
1932,Alabama,AL,Dallas,County,Herbert Hoover,Republican,93,2.97,3133,Democratic
1932,Alabama,AL,Dallas,County,Norman Thomas,Socialist,12,0.38,3133,Democratic
1932,Alabama,AL,Dallas,County,William Z. Foster,Communist,1,0.03,3133,Democratic
1932,Alabama,AL,Dallas,County,William D. Upshaw,Prohibition,0,0.0,3133,Democratic
1932,Alabama,AL,DeKalb,County,Franklin D. Roosevelt,Democratic,4217,54.13,7790,Democratic
1932,Alabama,AL,DeKalb,County,Herbert Hoover,Republican,3496,44.88,7790,Democratic
1932,Alabama,AL,DeKalb,County,Norman Thomas,Socialist,73,0.94,7790,Democratic
1932,Alabama,AL,DeKalb,County,William Z. Foster,Communist,4,0.05,7790,Democratic
1932,Alabama,AL,DeKalb,County,William D. Upshaw,Prohibition,0,0.0,7790,Democratic
1932,Alabama,AL,Elmore,County,Franklin D. Roosevelt,Democratic,3197,87.88,3638,Democratic
1932,Alabama,AL,Elmore,County,Herbert Hoover,Republican,159,4.37,3638,Democratic
1932,Alabama,AL,Elmore,County,Norman Thomas,Socialist,7,0.19,3638,Democratic
1932,Alabama,AL,Elmore,County,William Z. Foster,Communist,275,7.56,3638,Democratic
1932,Alabama,AL,Elmore,County,William D. Upshaw,Prohibition,0,0.0,3638,Democratic
1932,Alabama,AL,Escambia,County,Franklin D. Roosevelt,Democratic,2024,92.67,2184,Democratic
1932,Alabama,AL,Escambia,County,Herbert Hoover,Republican,157,7.19,2184,Democratic
1932,Alabama,AL,Escambia,County,Norman Thomas,Socialist,3,0.14,2184,Democratic
1932,Alabama,AL,Escambia,County,William Z. Foster,Communist,0,0.0,2184,Democratic
1932,Alabama,AL,Escambia,County,William D. Upshaw,Prohibition,0,0.0,2184,Democratic
1932,Alabama,AL,Etowah,County,Franklin D. Roosevelt,Democratic,5167,82.08,6295,Democratic
1932,Alabama,AL,Etowah,County,Herbert Hoover,Republican,1066,16.93,6295,Democratic
1932,Alabama,AL,Etowah,County,Norman Thomas,Socialist,62,0.98,6295,Democratic
1932,Alabama,AL,Etowah,County,William Z. Foster,Communist,0,0.0,6295,Democratic
1932,Alabama,AL,Etowah,County,William D. Upshaw,Prohibition,0,0.0,6295,Democratic
1932,Alabama,AL,Fayette,County,Franklin D. Roosevelt,Democratic,2013,72.7,2769,Democratic
1932,Alabama,AL,Fayette,County,Herbert Hoover,Republican,733,26.47,2769,Democratic
1932,Alabama,AL,Fayette,County,Norman Thomas,Socialist,19,0.69,2769,Democratic
1932,Alabama,AL,Fayette,County,William Z. Foster,Communist,4,0.14,2769,Democratic
1932,Alabama,AL,Fayette,County,William D. Upshaw,Prohibition,0,0.0,2769,Democratic
1932,Alabama,AL,Franklin,County,Franklin D. Roosevelt,Democratic,2876,64.53,4457,Democratic
1932,Alabama,AL,Franklin,County,Herbert Hoover,Republican,1547,34.71,4457,Democratic
1932,Alabama,AL,Franklin,County,Norman Thomas,Socialist,34,0.76,4457,Democratic
1932,Alabama,AL,Franklin,County,William Z. Foster,Communist,0,0.0,4457,Democratic
1932,Alabama,AL,Franklin,County,William D. Upshaw,Prohibition,0,0.0,4457,Democratic
1932,Alabama,AL,Geneva,County,Franklin D. Roosevelt,Democratic,2559,90.33,2833,Democratic
1932,Alabama,AL,Geneva,County,Herbert Hoover,Republican,270,9.53,2833,Democratic
1932,Alabama,AL,Geneva,County,Norman Thomas,Socialist,1,0.04,2833,Democratic
1932,Alabama,AL,Geneva,County,William Z. Foster,Communist,3,0.11,2833,Democratic
1932,Alabama,AL,Geneva,County,William D. Upshaw,Prohibition,0,0.0,2833,Democratic
1932,Alabama,AL,Greene,County,Franklin D. Roosevelt,Democratic,665,95.82,694,Democratic
1932,Alabama,AL,Greene,County,Herbert Hoover,Republican,9,1.3,694,Democratic
1932,Alabama,AL,Greene,County,Norman Thomas,Socialist,20,2.88,694,Democratic
1932,Alabama,AL,Greene,County,William Z. Foster,Communist,0,0.0,694,Democratic
1932,Alabama,AL,Greene,County,William D. Upshaw,Prohibition,0,0.0,694,Democratic
1932,Alabama,AL,Hale,County,Franklin D. Roosevelt,Democratic,1276,94.59,1349,Democratic
1932,Alabama,AL,Hale,County,Herbert Hoover,Republican,70,5.19,1349,Democratic
1932,Alabama,AL,Hale,County,Norman Thomas,Socialist,1,0.07,1349,Democratic
1932,Alabama,AL,Hale,County,William Z. Foster,Communist,2,0.15,1349,Democratic
1932,Alabama,AL,Hale,County,William D. Upshaw,Prohibition,0,0.0,1349,Democratic
1932,Alabama,AL,Henry,County,Franklin D. Roosevelt,Democratic,1741,97.43,1787,Democratic
1932,Alabama,AL,Henry,County,Herbert Hoover,Republican,42,2.35,1787,Democratic
1932,Alabama,AL,Henry,County,Norman Thomas,Socialist,4,0.22,1787,Democratic
1932,Alabama,AL,Henry,County,William Z. Foster,Communist,0,0.0,1787,Democratic
1932,Alabama,AL,Henry,County,William D. Upshaw,Prohibition,0,0.0,1787,Democratic
1932,Alabama,AL,Houston,County,Franklin D. Roosevelt,Democratic,3863,95.83,4031,Democratic
1932,Alabama,AL,Houston,County,Herbert Hoover,Republican,157,3.89,4031,Democratic
1932,Alabama,AL,Houston,County,Norman Thomas,Socialist,7,0.17,4031,Democratic
1932,Alabama,AL,Houston,County,William Z. Foster,Communist,2,0.05,4031,Democratic
1932,Alabama,AL,Houston,County,William D. Upshaw,Prohibition,2,0.05,4031,Democratic
1932,Alabama,AL,Jackson,County,Franklin D. Roosevelt,Democratic,3112,76.69,4058,Democratic
1932,Alabama,AL,Jackson,County,Herbert Hoover,Republican,938,23.11,4058,Democratic
1932,Alabama,AL,Jackson,County,Norman Thomas,Socialist,8,0.2,4058,Democratic
1932,Alabama,AL,Jackson,County,William Z. Foster,Communist,0,0.0,4058,Democratic
1932,Alabama,AL,Jackson,County,William D. Upshaw,Prohibition,0,0.0,4058,Democratic
1932,Alabama,AL,Jefferson,County,Franklin D. Roosevelt,Democratic,30858,85.15,36239,Democratic
1932,Alabama,AL,Jefferson,County,Herbert Hoover,Republican,4567,12.6,36239,Democratic
1932,Alabama,AL,Jefferson,County,Norman Thomas,Socialist,779,2.15,36239,Democratic
1932,Alabama,AL,Jefferson,County,William Z. Foster,Communist,34,0.09,36239,Democratic
1932,Alabama,AL,Jefferson,County,William D. Upshaw,Prohibition,1,0.0,36239,Democratic
1932,Alabama,AL,Lamar,County,Franklin D. Roosevelt,Democratic,2207,89.24,2473,Democratic
1932,Alabama,AL,Lamar,County,Herbert Hoover,Republican,258,10.43,2473,Democratic
1932,Alabama,AL,Lamar,County,Norman Thomas,Socialist,4,0.16,2473,Democratic
1932,Alabama,AL,Lamar,County,William Z. Foster,Communist,4,0.16,2473,Democratic
1932,Alabama,AL,Lamar,County,William D. Upshaw,Prohibition,0,0.0,2473,Democratic
1932,Alabama,AL,Lauderdale,County,Franklin D. Roosevelt,Democratic,3336,88.09,3787,Democratic
1932,Alabama,AL,Lauderdale,County,Herbert Hoover,Republican,431,11.38,3787,Democratic
1932,Alabama,AL,Lauderdale,County,Norman Thomas,Socialist,19,0.5,3787,Democratic
1932,Alabama,AL,Lauderdale,County,William Z. Foster,Communist,1,0.03,3787,Democratic
1932,Alabama,AL,Lauderdale,County,William D. Upshaw,Prohibition,0,0.0,3787,Democratic
1932,Alabama,AL,Lawrence,County,Franklin D. Roosevelt,Democratic,1920,86.53,2219,Democratic
1932,Alabama,AL,Lawrence,County,Herbert Hoover,Republican,299,13.47,2219,Democratic
1932,Alabama,AL,Lawrence,County,Norman Thomas,Socialist,0,0.0,2219,Democratic
1932,Alabama,AL,Lawrence,County,William Z. Foster,Communist,0,0.0,2219,Democratic
1932,Alabama,AL,Lawrence,County,William D. Upshaw,Prohibition,0,0.0,2219,Democratic
1932,Alabama,AL,Lee,County,Franklin D. Roosevelt,Democratic,1988,94.53,2103,Democratic
1932,Alabama,AL,Lee,County,Herbert Hoover,Republican,103,4.9,2103,Democratic
1932,Alabama,AL,Lee,County,Norman Thomas,Socialist,11,0.52,2103,Democratic
1932,Alabama,AL,Lee,County,William Z. Foster,Communist,1,0.05,2103,Democratic
1932,Alabama,AL,Lee,County,William D. Upshaw,Prohibition,0,0.0,2103,Democratic
1932,Alabama,AL,Limestone,County,Franklin D. Roosevelt,Democratic,2667,95.94,2780,Democratic
1932,Alabama,AL,Limestone,County,Herbert Hoover,Republican,107,3.85,2780,Democratic
1932,Alabama,AL,Limestone,County,Norman Thomas,Socialist,5,0.18,2780,Democratic
1932,Alabama,AL,Limestone,County,William Z. Foster,Communist,1,0.04,2780,Democratic
1932,Alabama,AL,Limestone,County,William D. Upshaw,Prohibition,0,0.0,2780,Democratic
1932,Alabama,AL,Lowndes,County,Franklin D. Roosevelt,Democratic,1073,98.35,1091,Democratic
1932,Alabama,AL,Lowndes,County,Herbert Hoover,Republican,18,1.65,1091,Democratic
1932,Alabama,AL,Lowndes,County,Norman Thomas,Socialist,0,0.0,1091,Democratic
1932,Alabama,AL,Lowndes,County,William Z. Foster,Communist,0,0.0,1091,Democratic
1932,Alabama,AL,Lowndes,County,William D. Upshaw,Prohibition,0,0.0,1091,Democratic
1932,Alabama,AL,Macon,County,Franklin D. Roosevelt,Democratic,905,94.07,962,Democratic
1932,Alabama,AL,Macon,County,Herbert Hoover,Republican,56,5.82,962,Democratic
1932,Alabama,AL,Macon,County,Norman Thomas,Socialist,1,0.1,962,Democratic
1932,Alabama,AL,Macon,County,William Z. Foster,Communist,0,0.0,962,Democratic
1932,Alabama,AL,Macon,County,William D. Upshaw,Prohibition,0,0.0,962,Democratic
1932,Alabama,AL,Madison,County,Franklin D. Roosevelt,Democratic,4795,88.76,5402,Democratic
1932,Alabama,AL,Madison,County,Herbert Hoover,Republican,559,10.35,5402,Democratic
1932,Alabama,AL,Madison,County,Norman Thomas,Socialist,45,0.83,5402,Democratic
1932,Alabama,AL,Madison,County,William Z. Foster,Communist,3,0.06,5402,Democratic
1932,Alabama,AL,Madison,County,William D. Upshaw,Prohibition,0,0.0,5402,Democratic
1932,Alabama,AL,Marengo,County,Franklin D. Roosevelt,Democratic,2097,95.45,2197,Democratic
1932,Alabama,AL,Marengo,County,Herbert Hoover,Republican,50,2.28,2197,Democratic
1932,Alabama,AL,Marengo,County,Norman Thomas,Socialist,50,2.28,2197,Democratic
1932,Alabama,AL,Marengo,County,William Z. Foster,Communist,0,0.0,2197,Democratic
1932,Alabama,AL,Marengo,County,William D. Upshaw,Prohibition,0,0.0,2197,Democratic
1932,Alabama,AL,Marion,County,Franklin D. Roosevelt,Democratic,2325,80.73,2880,Democratic
1932,Alabama,AL,Marion,County,Herbert Hoover,Republican,545,18.92,2880,Democratic
1932,Alabama,AL,Marion,County,Norman Thomas,Socialist,5,0.17,2880,Democratic
1932,Alabama,AL,Marion,County,William Z. Foster,Communist,1,0.03,2880,Democratic
1932,Alabama,AL,Marion,County,William D. Upshaw,Prohibition,4,0.14,2880,Democratic
1932,Alabama,AL,Marshall,County,Franklin D. Roosevelt,Democratic,3921,79.45,4935,Democratic
1932,Alabama,AL,Marshall,County,Herbert Hoover,Republican,904,18.32,4935,Democratic
1932,Alabama,AL,Marshall,County,Norman Thomas,Socialist,65,1.32,4935,Democratic
1932,Alabama,AL,Marshall,County,William Z. Foster,Communist,45,0.91,4935,Democratic
1932,Alabama,AL,Marshall,County,William D. Upshaw,Prohibition,0,0.0,4935,Democratic
1932,Alabama,AL,Mobile,County,Franklin D. Roosevelt,Democratic,9658,84.37,11447,Democratic
1932,Alabama,AL,Mobile,County,Herbert Hoover,Republican,1710,14.94,11447,Democratic
1932,Alabama,AL,Mobile,County,Norman Thomas,Socialist,61,0.53,11447,Democratic
1932,Alabama,AL,Mobile,County,William Z. Foster,Communist,18,0.16,11447,Democratic
1932,Alabama,AL,Mobile,County,William D. Upshaw,Prohibition,0,0.0,11447,Democratic
1932,Alabama,AL,Monroe,County,Franklin D. Roosevelt,Democratic,1972,96.52,2043,Democratic
1932,Alabama,AL,Monroe,County,Herbert Hoover,Republican,66,3.23,2043,Democratic
1932,Alabama,AL,Monroe,County,Norman Thomas,Socialist,3,0.15,2043,Democratic
1932,Alabama,AL,Monroe,County,William Z. Foster,Communist,2,0.1,2043,Democratic
1932,Alabama,AL,Monroe,County,William D. Upshaw,Prohibition,0,0.0,2043,Democratic
1932,Alabama,AL,Montgomery,County,Franklin D. Roosevelt,Democratic,10066,95.57,10533,Democratic
1932,Alabama,AL,Montgomery,County,Herbert Hoover,Republican,441,4.19,10533,Democratic
1932,Alabama,AL,Montgomery,County,Norman Thomas,Socialist,18,0.17,10533,Democratic
1932,Alabama,AL,Montgomery,County,William Z. Foster,Communist,8,0.08,10533,Democratic
1932,Alabama,AL,Montgomery,County,William D. Upshaw,Prohibition,0,0.0,10533,Democratic
1932,Alabama,AL,Morgan,County,Franklin D. Roosevelt,Democratic,4896,86.62,5652,Democratic
1932,Alabama,AL,Morgan,County,Herbert Hoover,Republican,656,11.61,5652,Democratic
1932,Alabama,AL,Morgan,County,Norman Thomas,Socialist,31,0.55,5652,Democratic
1932,Alabama,AL,Morgan,County,William Z. Foster,Communist,69,1.22,5652,Democratic
1932,Alabama,AL,Morgan,County,William D. Upshaw,Prohibition,0,0.0,5652,Democratic
1932,Alabama,AL,Perry,County,Franklin D. Roosevelt,Democratic,1382,95.05,1454,Democratic
1932,Alabama,AL,Perry,County,Herbert Hoover,Republican,37,2.54,1454,Democratic
1932,Alabama,AL,Perry,County,Norman Thomas,Socialist,2,0.14,1454,Democratic
1932,Alabama,AL,Perry,County,William Z. Foster,Communist,33,2.27,1454,Democratic
1932,Alabama,AL,Perry,County,William D. Upshaw,Prohibition,0,0.0,1454,Democratic
1932,Alabama,AL,Pickens,County,Franklin D. Roosevelt,Democratic,1479,87.1,1698,Democratic
1932,Alabama,AL,Pickens,County,Herbert Hoover,Republican,128,7.54,1698,Democratic
1932,Alabama,AL,Pickens,County,Norman Thomas,Socialist,9,0.53,1698,Democratic
1932,Alabama,AL,Pickens,County,William Z. Foster,Communist,82,4.83,1698,Democratic
1932,Alabama,AL,Pickens,County,William D. Upshaw,Prohibition,0,0.0,1698,Democratic
1932,Alabama,AL,Pike,County,Franklin D. Roosevelt,Democratic,2545,97.92,2599,Democratic
1932,Alabama,AL,Pike,County,Herbert Hoover,Republican,52,2.0,2599,Democratic
1932,Alabama,AL,Pike,County,Norman Thomas,Socialist,1,0.04,2599,Democratic
1932,Alabama,AL,Pike,County,William Z. Foster,Communist,1,0.04,2599,Democratic
1932,Alabama,AL,Pike,County,William D. Upshaw,Prohibition,0,0.0,2599,Democratic
1932,Alabama,AL,Randolph,County,Franklin D. Roosevelt,Democratic,2227,74.09,3006,Democratic
1932,Alabama,AL,Randolph,County,Herbert Hoover,Republican,767,25.52,3006,Democratic
1932,Alabama,AL,Randolph,County,Norman Thomas,Socialist,10,0.33,3006,Democratic
1932,Alabama,AL,Randolph,County,William Z. Foster,Communist,2,0.07,3006,Democratic
1932,Alabama,AL,Randolph,County,William D. Upshaw,Prohibition,0,0.0,3006,Democratic
1932,Alabama,AL,Russell,County,Franklin D. Roosevelt,Democratic,1894,97.28,1947,Democratic
1932,Alabama,AL,Russell,County,Herbert Hoover,Republican,46,2.36,1947,Democratic
1932,Alabama,AL,Russell,County,Norman Thomas,Socialist,5,0.26,1947,Democratic
1932,Alabama,AL,Russell,County,William Z. Foster,Communist,2,0.1,1947,Democratic
1932,Alabama,AL,Russell,County,William D. Upshaw,Prohibition,0,0.0,1947,Democratic
1932,Alabama,AL,Shelby,County,Franklin D. Roosevelt,Democratic,2365,72.48,3263,Democratic
1932,Alabama,AL,Shelby,County,Herbert Hoover,Republican,864,26.48,3263,Democratic
1932,Alabama,AL,Shelby,County,Norman Thomas,Socialist,33,1.01,3263,Democratic
1932,Alabama,AL,Shelby,County,William Z. Foster,Communist,1,0.03,3263,Democratic
1932,Alabama,AL,Shelby,County,William D. Upshaw,Prohibition,0,0.0,3263,Democratic
1932,Alabama,AL,St. Clair,County,Franklin D. Roosevelt,Democratic,2185,59.46,3675,Democratic
1932,Alabama,AL,St. Clair,County,Herbert Hoover,Republican,1449,39.43,3675,Democratic
1932,Alabama,AL,St. Clair,County,Norman Thomas,Socialist,38,1.03,3675,Democratic
1932,Alabama,AL,St. Clair,County,William Z. Foster,Communist,3,0.08,3675,Democratic
1932,Alabama,AL,St. Clair,County,William D. Upshaw,Prohibition,0,0.0,3675,Democratic
1932,Alabama,AL,Sumter,County,Franklin D. Roosevelt,Democratic,1293,98.03,1319,Democratic
1932,Alabama,AL,Sumter,County,Herbert Hoover,Republican,26,1.97,1319,Democratic
1932,Alabama,AL,Sumter,County,Norman Thomas,Socialist,0,0.0,1319,Democratic
1932,Alabama,AL,Sumter,County,William Z. Foster,Communist,0,0.0,1319,Democratic
1932,Alabama,AL,Sumter,County,William D. Upshaw,Prohibition,0,0.0,1319,Democratic
