year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
2020,Alabama,AL,Geneva,County,Other,Other,102,0.81,12545,Republican
2020,Alabama,AL,Greene,County,Donald Trump,Republican,875,18.32,4775,Democratic
2020,Alabama,AL,Greene,County,Joe Biden,Democratic,3884,81.34,4775,Democratic
2020,Alabama,AL,Greene,County,Other,Other,16,0.34,4775,Democratic
2020,Alabama,AL,Hale,County,Donald Trump,Republican,3192,40.41,7900,Democratic
2020,Alabama,AL,Hale,County,Joe Biden,Democratic,4663,59.03,7900,Democratic
2020,Alabama,AL,Hale,County,Other,Other,45,0.57,7900,Democratic
2020,Alabama,AL,Henry,County,Donald Trump,Republican,6607,71.06,9298,Republican
2020,Alabama,AL,Henry,County,Joe Biden,Democratic,2606,28.03,9298,Republican
2020,Alabama,AL,Henry,County,Other,Other,85,0.91,9298,Republican
2020,Alabama,AL,Houston,County,Donald Trump,Republican,32618,70.64,46173,Republican
2020,Alabama,AL,Houston,County,Joe Biden,Democratic,12917,27.98,46173,Republican
2020,Alabama,AL,Houston,County,Other,Other,638,1.38,46173,Republican
2020,Alabama,AL,Jackson,County,Donald Trump,Republican,19670,83.22,23636,Republican
2020,Alabama,AL,Jackson,County,Joe Biden,Democratic,3717,15.73,23636,Republican
2020,Alabama,AL,Jackson,County,Other,Other,249,1.05,23636,Republican
2020,Alabama,AL,Jefferson,County,Donald Trump,Republican,138843,42.61,325848,Democratic
2020,Alabama,AL,Jefferson,County,Joe Biden,Democratic,181688,55.76,325848,Democratic
2020,Alabama,AL,Jefferson,County,Other,Other,5317,1.63,325848,Democratic
2020,Alabama,AL,Lamar,County,Donald Trump,Republican,6174,85.83,7193,Republican
2020,Alabama,AL,Lamar,County,Joe Biden,Democratic,978,13.6,7193,Republican
2020,Alabama,AL,Lamar,County,Other,Other,41,0.57,7193,Republican
2020,Alabama,AL,Lauderdale,County,Donald Trump,Republican,31721,71.54,44339,Republican
2020,Alabama,AL,Lauderdale,County,Joe Biden,Democratic,11915,26.87,44339,Republican
