year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1942,house,Alabama,AL,1,,Frank W. Boykin,Democratic,,100.0,True,True,False
1942,house,Alabama,AL,2,,George M. Grant,Democratic,,100.0,True,True,False
1942,house,Alabama,AL,3,,Henry B. Steagall,Democratic,,100.0,True,True,False
1942,house,Alabama,AL,4,,Sam Hobbs,Democratic,,100.0,True,True,False
1942,house,Alabama,AL,5,,Joe Starnes,Democratic,,100.0,True,True,False
1942,house,Alabama,AL,6,,Pete Jarman,Democratic,,100.0,True,True,False
1942,house,Alabama,AL,7,,Carter Manasco,Democratic,,100.0,True,True,False
1942,house,Alabama,AL,8,,John Sparkman,Democratic,,100.0,True,True,False
1942,house,Alabama,AL,9,,John P. Newsome,Democratic,,95.6,True,False,False
1942,house,Alabama,AL,9,,C. R. Holliman,Republican,,4.1,False,False,False
1942,house,Alabama,AL,9,,Rob F. Hall,Communist,,0.3,False,False,False
1942,house,Arizona,AZ,AL,,Richard F. Harless,Democratic,,36.6,True,False,False
1942,house,Arizona,AZ,AL,,John R. Murdock,Democratic,,36.3,True,True,False
1942,house,Arizona,AZ,AL,,George R. Darnell,Republican,,15.0,False,False,False
1942,house,Arizona,AZ,AL,,Joseph S. Jencks Jr.,Republican,,11.8,False,False,False
1942,house,Arizona,AZ,AL,,Morris Graham,Communist,,0.2,False,False,False
1942,house,Arkansas,AR,1,,Ezekiel C. Gathings,Democratic,,100.0,True,True,False
1942,house,Arkansas,AR,2,,Wilbur Mills,Democratic,,100.0,True,True,False
1942,house,Arkansas,AR,3,,J. William Fulbright,Democratic,,100.0,True,False,True
1942,house,Arkansas,AR,4,,William Fadjo Cravens,Democratic,,100.0,True,True,False
1942,house,Arkansas,AR,5,,Brooks Hays,Democratic,,100.0,True,False,True
1942,house,Arkansas,AR,6,,William F. Norrell,Democratic,,100.0,True,True,False
1942,house,Arkansas,AR,7,,Oren Harris,Democratic,,100.0,True,True,False
1942,house,California,CA,1,83984,Clarence F. Lea,Democratic,78281,93.2,True,True,False
1942,house,California,CA,1,83984,Albert J. Lima,Communist,5703,6.8,False,False,False
1942,house,California,CA,2,50094,Harry Lane Englebright,Republican,50094,100.0,True,True,False
1942,house,California,CA,3,117503,J. Leroy Johnson,Republican,,54.5,True,False,True
1942,house,California,CA,3,117503,Joseph B. O'Neill,Democratic,,45.5,False,False,True
1942,house,California,CA,4,63851,Thomas Rolph,Republican,62735,98.3,True,True,False
1942,house,California,CA,4,63851,Archie Brown,Write-in,,1.7,False,False,False
1942,house,California,CA,5,92496,Richard J. Welch,Republican,85747,92.7,True,True,False
1942,house,California,CA,5,92496,Walter R. Lambert,Communist,6749,7.3,False,False,False
1942,house,California,CA,6,117302,Albert E. Carter,Republican,108585,92.6,True,True,False
1942,house,California,CA,6,117302,Clarence Paton,Communist,8532,7.3,False,False,False
1942,house,California,CA,6,117302,William H. Hollander,Write-in,,0.2,False,False,False
1942,house,California,CA,7,77292,John H. Tolan,Democratic,77292,100.0,True,True,False
1942,house,California,CA,8,91638,Jack Z. Anderson,Republican,91536,99.9,True,True,False
1942,house,California,CA,8,91638,Elizabeth Nicholas,Write-in,,0.1,False,False,False
1942,house,California,CA,9,65791,Bertrand W. Gearhart,Republican,65791,100.0,True,True,False
1942,house,California,CA,10,43864,Alfred J. Elliott,Democratic,43864,100.0,True,True,False
1942,house,California,CA,11,62392,George E. Outland,Democratic,31611,50.7,True,False,True
1942,house,California,CA,11,62392,A. J. Dingeman,Republican,30781,49.3,False,False,True
1942,house,California,CA,12,94485,Jerry Voorhis,Democratic,53705,56.8,True,True,False
1942,house,California,CA,12,94485,"Robert P. ""Bob"" Shuler",Republican,,43.2,False,False,False
1942,house,California,CA,13,77943,Norris Poulson,Republican,38577,49.5,True,False,False
1942,house,California,CA,13,77943,Charles Kramer,Democratic,33060,42.4,False,True,False
1942,house,California,CA,13,77943,Calvert S. Wilson,Townsend,6306,8.1,False,False,False
1942,house,California,CA,14,73675,Thomas F. Ford,Democratic,49326,67.0,True,True,False
1942,house,California,CA,14,73675,Herbert L. Herberts,Republican,24349,33.0,False,False,False
1942,house,California,CA,15,102972,John M. Costello,Democratic,88798,86.2,True,True,False
1942,house,California,CA,15,102972,B. Tarkington Dowden,Prohibition,10185,9.9,False,False,False
1942,house,California,CA,15,102972,Philip Gardner,Communist,3989,3.9,False,False,False
1942,house,California,CA,16,114503,Will Rogers Jr.,Democratic,61437,53.7,True,False,False
1942,house,California,CA,16,114503,Leland M. Ford,Republican,52023,45.4,False,True,False
1942,house,California,CA,16,114503,Allen L. Ryan,Communist,1043,0.9,False,False,False
1942,house,California,CA,17,92260,Cecil R. King,Democratic,92260,100.0,True,True,False
1942,house,California,CA,18,93475,William Ward Johnson,Republican,53136,56.8,True,True,False
1942,house,California,CA,18,93475,Francis H. Gentry,Democratic,40339,43.2,False,False,False
1942,house,California,CA,19,55374,Chet Holifield,Democratic,34918,63.1,True,False,True
1942,house,California,CA,19,55374,Carlton H. Casjens,Republican,20446,36.9,False,False,True
1942,house,California,CA,20,129300,John Carl Hinshaw,Republican,62628,48.4,True,False,False
1942,house,California,CA,20,129300,Joseph O. Donovan,Democratic,55479,42.9,False,False,False
1942,house,California,CA,20,129300,Virgil G. Hinshaw,Prohibition,6864,5.3,False,False,False
1942,house,California,CA,20,129300,Janie Berle McCarty,Townsend,,2.7,False,False,False
1942,house,California,CA,20,129300,Orla E. Lair,Communist,792,0.6,False,False,False
1942,house,California,CA,21,39769,Harry R. Sheppard,Democratic,38419,96.6,True,False,False
1942,house,California,CA,21,39769,Arthur E. Isham,Write-in,,3.4,False,False,False
1942,house,California,CA,22,74205,John J. Phillips,Republican,42765,57.6,True,False,True
1942,house,California,CA,22,74205,N. E. West,Democratic,31440,42.4,False,False,True
1942,house,California,CA,23,84951,Edouard Izac,Democratic,42864,50.5,True,False,False
1942,house,California,CA,23,84951,James B. Abbey,Republican,42087,49.5,False,False,False
1942,house,Colorado,CO,1,,Lawrence Lewis,Democratic,,53.4,True,True,False
1942,house,Colorado,CO,1,,Olaf S. Jacobson,Republican,,46.0,False,False,False
1942,house,Colorado,CO,1,,Ward Rodgers,Socialist,,0.6,False,False,False
1942,house,Colorado,CO,2,,William S. Hill,Republican,,67.7,True,True,False
1942,house,Colorado,CO,2,,Julian E. Hall,Democratic,,31.7,False,False,False
1942,house,Colorado,CO,2,,William E. Randall,Socialist,,0.6,False,False,False
1942,house,Colorado,CO,3,,John Chenoweth,Republican,,62.7,True,True,False
1942,house,Colorado,CO,3,,J. C. Jarrett,Democratic,,37.3,False,False,False
1942,house,Colorado,CO,4,,Robert F. Rockwell,Republican,,58.8,True,True,False
1942,house,Colorado,CO,4,,Elizabeth E. Pellet,Democratic,,41.2,False,False,False
1942,house,Connecticut,CT,1,,William J. Miller,Republican,,51.4,True,False,False
1942,house,Connecticut,CT,1,,Herman P. Kopplemann,Democratic,,48.6,False,True,False
1942,house,Connecticut,CT,2,,John D. McWilliams,Republican,,51.4,True,False,False
1942,house,Connecticut,CT,2,,William J. Fitzgerald,Democratic,,48.6,False,True,False
1942,house,Connecticut,CT,3,,Ranulf Compton,Republican,,51.7,True,False,False
1942,house,Connecticut,CT,3,,James A. Shanley,Democratic,,48.3,False,True,False
1942,house,Connecticut,CT,4,,Clare Boothe Luce,Republican,,46.2,True,False,False
1942,house,Connecticut,CT,4,,Le Roy D. Downs,Democratic,,41.9,False,True,False
1942,house,Connecticut,CT,4,,David Mansell,Socialist,,11.3,False,False,False
1942,house,Connecticut,CT,4,,Lester P. Barlow,Socialist Labor,,0.7,False,False,False
1942,house,Connecticut,CT,5,,Joseph E. Talbot,Republican,,53.6,True,True,False
