year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1926,house,Alabama,AL,1,,John McDuffie,Democratic,,84.0,True,True,False
1926,house,Alabama,AL,1,,Aubrey Boyles,Republican,,16.0,False,False,False
1926,house,Alabama,AL,2,,J. Lister Hill,Democratic,,100.0,True,True,False
1926,house,Alabama,AL,3,,Henry B. Steagall,Democratic,,94.6,True,True,False
1926,house,Alabama,AL,3,,Carlos E. Roberts,Republican,,5.4,False,False,False
1926,house,Alabama,AL,4,,Lamar Jeffers,Democratic,,68.1,True,True,False
1926,house,Alabama,AL,4,,Omar H. Reynolds,Republican,,31.9,False,False,False
1926,house,Alabama,AL,5,,William B. Bowling,Democratic,,88.4,True,True,False
1926,house,Alabama,AL,5,,John A. Alexander,Republican,,11.6,False,False,False
1926,house,Alabama,AL,6,,William B. Oliver,Democratic,,99.0,True,True,False
1926,house,Alabama,AL,6,,C. M. Ayers,Republican,,1.0,False,False,False
1926,house,Alabama,AL,7,,Miles C. Allgood,Democratic,,64.7,True,True,False
1926,house,Alabama,AL,7,,John J. Stephens,Republican,,35.3,False,False,False
1926,house,Alabama,AL,8,,Edward B. Almon,Democratic,,90.1,True,True,False
1926,house,Alabama,AL,8,,Robert M. Sims,Republican,,9.9,False,False,False
1926,house,Alabama,AL,9,,George Huddleston,Democratic,,94.4,True,True,False
1926,house,Alabama,AL,9,,Frank H. Lathrop,Republican,,5.6,False,False,False
1926,house,Alabama,AL,10,,William B. Bankhead,Democratic,,100.0,True,True,False
1926,house,Arizona,AZ,AL,,Lewis W. Douglas,Democratic,,64.1,True,False,True
1926,house,Arizona,AZ,AL,,Otis J. Baughn,Republican,,35.9,False,False,True
1926,house,Arkansas,AR,1,,William J. Driver,Democratic,,100.0,True,True,False
1926,house,Arkansas,AR,2,,William A. Oldfield,Democratic,,78.7,True,True,False
1926,house,Arkansas,AR,2,,J. L. McKamey,Republican,,21.3,False,False,False
1926,house,Arkansas,AR,3,,John N. Tillman,Democratic,,64.4,True,True,False
1926,house,Arkansas,AR,3,,Hardy Kuy Kendall,Republican,,35.6,False,False,False
1926,house,Arkansas,AR,4,,Otis Wingo,Democratic,,100.0,True,True,False
1926,house,Arkansas,AR,5,,Heartsill Ragon,Democratic,,88.2,True,True,False
1926,house,Arkansas,AR,5,,Harry M. Williams,Republican,,11.8,False,False,False
1926,house,Arkansas,AR,6,,James B. Reed,Democratic,,100.0,True,True,False
1926,house,Arkansas,AR,7,,Tilman B. Parks,Democratic,,100.0,True,True,False
1926,house,California,CA,1,60207,Clarence F. Lea,Democratic,60207,100.0,True,True,False
1926,house,California,CA,2,32264,Harry L. Englebright,Republican,,100.0,True,True,False
1926,house,California,CA,3,72912,Charles F. Curry,Republican,72912,100.0,True,True,False
