year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1946,house,Alabama,AL,1,,Frank W. Boykin,Democratic,,100.0,True,True,False
1946,house,Alabama,AL,2,,George M. Grant,Democratic,,100.0,True,True,False
1946,house,Alabama,AL,3,,George W. Andrews,Democratic,,100.0,True,True,False
1946,house,Alabama,AL,4,,Sam Hobbs,Democratic,,88.1,True,True,False
1946,house,Alabama,AL,4,,Roger S. Bingham,Republican,,11.9,False,False,False
1946,house,Alabama,AL,5,,Albert Rains,Democratic,,100.0,True,True,False
1946,house,Alabama,AL,6,,Pete Jarman,Democratic,,100.0,True,True,False
1946,house,Alabama,AL,7,,Carter Manasco,Democratic,,72.7,True,True,False
1946,house,Alabama,AL,7,,M. H. Woodward,Republican,,27.3,False,False,False
1946,house,Alabama,AL,8,,John Sparkman,Democratic,,92.4,True,True,False
1946,house,Alabama,AL,8,,Arthur South,Republican,,7.6,False,False,False
1946,house,Alabama,AL,9,,Laurie C. Battle,Democratic,,94.1,True,False,False
1946,house,Alabama,AL,9,,J. G. Bass,Republican,,5.9,False,False,False
1946,house,Arizona,AZ,AL,,John R. Murdock,Democratic,,33.9,True,True,False
1946,house,Arizona,AZ,AL,,Richard F. Harless,Democratic,,32.5,True,False,False
1946,house,Arizona,AZ,AL,,Denver C. Henson,Republican,,16.8,False,False,False
1946,house,Arizona,AZ,AL,,John H. Curnutte,Republican,,16.4,False,False,False
1946,house,Arizona,AZ,AL,,Karl M. Wilson,Communist,,0.4,False,False,False
1946,house,Arkansas,AR,1,,Ezekiel C. Gathings,Democratic,,100.0,True,True,False
1946,house,Arkansas,AR,2,,Wilbur Mills,Democratic,,100.0,True,True,False
1946,house,Arkansas,AR,3,,James William Trimble,Democratic,,100.0,True,True,False
1946,house,Arkansas,AR,4,,William Fadjo Cravens,Democratic,,100.0,True,True,False
1946,house,Arkansas,AR,5,,Brooks Hays,Democratic,,85.2,True,True,False
1946,house,Arkansas,AR,5,,James R. Harris,Republican,,11.3,False,False,False
1946,house,Arkansas,AR,5,,Earl C. Sowder,Independent Republican,,3.5,False,False,False
1946,house,Arkansas,AR,6,,William F. Norrell,Democratic,,84.7,True,True,False
1946,house,Arkansas,AR,6,,M. O. Evans,Independent,,15.3,False,False,False
1946,house,Arkansas,AR,7,,Oren Harris,Democratic,,100.0,True,True,False
1946,house,California,CA,1,77653,Clarence F. Lea,Democratic,77653,100.0,True,True,False
1946,house,California,CA,2,57895,Clair Engle,Democratic,57895,100.0,True,True,False
1946,house,California,CA,3,116792,J. Leroy Johnson,Republican,,100.0,True,True,False
1946,house,California,CA,4,114768,Franck R. Havenner,Democratic,60655,52.9,True,True,False
1946,house,California,CA,4,114768,Truman R. Young,Republican,54113,47.1,False,False,False
1946,house,California,CA,5,94293,Richard J. Welch,Republican,94293,100.0,True,True,False
1946,house,California,CA,6,118548,George P. Miller,Democratic,118548,100.0,True,True,False
1946,house,California,CA,7,109496,John J. Allen Jr.,Republican,61508,56.2,True,False,True
1946,house,California,CA,7,109496,Patrick W. McDonough,Democratic,47988,43.8,False,False,True
1946,house,California,CA,8,113325,Jack Z. Anderson,Republican,113325,100.0,True,True,False
1946,house,California,CA,9,93415,Bertrand W. Gearhart,Republican,50171,53.7,True,True,False
1946,house,California,CA,9,93415,Hubert Phillips,Democratic,43244,46.3,False,False,False
1946,house,California,CA,10,51843,Alfred J. Elliott,Democratic,51843,100.0,True,True,False
1946,house,California,CA,11,78898,Ernest K. Bramblett,Republican,41902,53.1,True,False,False
1946,house,California,CA,11,78898,George E. Outland,Democratic,36996,46.9,False,True,False
1946,house,California,CA,12,117069,Richard Nixon,Republican,65586,56.0,True,False,False
1946,house,California,CA,12,117069,Jerry Voorhis,Democratic,49994,42.7,False,True,False
1946,house,California,CA,12,117069,John Henry Hoeppel,Prohibition,1476,1.3,False,False,False
1946,house,California,CA,13,92783,Norris Poulson,Republican,48071,51.8,True,False,False
1946,house,California,CA,13,92783,Ned R. Healy,Democratic,44712,48.2,False,True,False
1946,house,California,CA,14,98450,Helen Gahagan Douglas,Democratic,53536,54.4,True,True,False
1946,house,California,CA,14,98450,Frederick M. Roberts,Republican,44914,45.6,False,False,False
1946,house,California,CA,15,106020,Gordon L. McDonough,Republican,106020,100.0,True,True,False
1946,house,California,CA,16,145160,Donald L. Jackson,Republican,78264,53.9,True,False,True
1946,house,California,CA,16,145160,Harold Harby,Democratic,45951,31.7,False,False,True
1946,house,California,CA,16,145160,Ellis E. Patterson,Write-in,,14.4,False,True,True
1946,house,California,CA,17,110654,Cecil R. King,Democratic,110654,100.0,True,True,False
1946,house,California,CA,18,127581,Willis W. Bradley,Republican,67363,52.8,True,False,False
1946,house,California,CA,18,127581,Clyde Doyle,Democratic,60218,47.2,False,True,False
1946,house,California,CA,19,51914,Chet Holifield,Democratic,50666,97.6,True,True,False
1946,house,California,CA,19,51914,Write-in,[[Write-in candidate|Write-in]],,2.4,False,False,False
1946,house,California,CA,20,165600,John Carl Hinshaw,Republican,98283,59.3,True,True,False
1946,house,California,CA,20,165600,Everett G. Burkhalter,Democratic,67317,40.7,False,False,False
