year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
2014,house,Alabama,AL,1,152234,Bradley Byrne,Republican,103758,68.2,True,True,False
2014,house,Alabama,AL,1,152234,Burton LeFlore,Democratic,48278,31.7,False,False,False
2014,house,Alabama,AL,2,167952,Martha Roby,Republican,113103,67.3,True,True,False
2014,house,Alabama,AL,2,167952,Erick Wright,Democratic,54692,32.6,False,False,False
2014,house,Alabama,AL,3,156620,Mike Rogers,Republican,,66.1,True,True,False
2014,house,Alabama,AL,3,156620,Jesse Smith,Democratic,52816,33.7,False,False,False
2014,house,Alabama,AL,4,134752,Robert Aderholt,Republican,132831,98.6,True,True,False
2014,house,Alabama,AL,5,154974,Mo Brooks,Republican,115338,74.4,True,True,False
2014,house,Alabama,AL,5,154974,Mark Bray,Independent,39005,25.2,False,False,False
2014,house,Alabama,AL,6,178449,Gary Palmer,Republican,135945,76.2,True,False,True
2014,house,Alabama,AL,6,178449,Mark Lester,Democratic,42291,23.7,False,False,True
2014,house,Alabama,AL,6,178449,Aimee Love,Libertarian,,0.1,False,False,True
2014,house,Alabama,AL,7,135899,Terri Sewell,Democratic,133687,98.4,True,True,False
2014,house,Alaska,AK,AL,279741,Don Young,Republican,142572,51.0,True,True,False
2014,house,Alaska,AK,AL,279741,Forrest Dunbar,Democratic,114602,41.0,False,False,False
2014,house,Alaska,AK,AL,279741,Jim C. McDermott,Libertarian,,7.6,False,False,False
2014,house,Arizona,AZ,1,185114,Ann Kirkpatrick,Democratic,97391,52.6,True,True,False
2014,house,Arizona,AZ,1,185114,Andy Tobin,Republican,87723,47.4,False,False,False
2014,house,Arizona,AZ,2,219351,Martha McSally,Republican,109704,50.04,True,False,False
2014,house,Arizona,AZ,2,219351,Ron Barber,Democratic,109543,49.96,False,True,False
2014,house,Arizona,AZ,3,104428,Raúl Grijalva,Democratic,58192,55.7,True,True,False
2014,house,Arizona,AZ,3,104428,Gabby Saucedo Mercer,Republican,,44.3,False,False,False
2014,house,Arizona,AZ,4,175179,Paul Gosar,Republican,122560,70.0,True,True,False
2014,house,Arizona,AZ,4,175179,Mikel Weisser,Democratic,,25.8,False,False,False
2014,house,Arizona,AZ,4,175179,Chris Rike,Libertarian,7440,4.2,False,False,False
2014,house,Arizona,AZ,5,179463,Matt Salmon,Republican,124867,69.6,True,True,True
2014,house,Arizona,AZ,5,179463,James Woods,Democratic,54596,30.4,False,False,True
2014,house,Arizona,AZ,6,199776,David Schweikert,Republican,129578,64.9,True,True,False
2014,house,Arizona,AZ,6,199776,John Williamson,Democratic,,35.1,False,False,False
2014,house,Arizona,AZ,7,72454,Ruben Gallego,Democratic,54235,74.3,True,False,True
2014,house,Arizona,AZ,7,72454,Joe Cobb,Libertarian,10715,16.0,False,False,True
2014,house,Arizona,AZ,7,72454,Rebecca DeWitt,Other,3858,5.7,False,False,True
2014,house,Arizona,AZ,7,72454,José Peñalosa,Independent,3496,4.0,False,False,True
2014,house,Arizona,AZ,8,169776,Trent Franks,Republican,128710,75.8,True,True,False
2014,house,Arizona,AZ,8,169776,Stephen Dolgos,Other,41066,24.2,False,False,False
2014,house,Arizona,AZ,9,162062,Kyrsten Sinema,Democratic,88609,54.7,True,True,False
2014,house,Arizona,AZ,9,162062,Wendy Rogers,Republican,67841,41.8,False,False,False
2014,house,Arizona,AZ,9,162062,Powell Gammill,Libertarian,5612,3.5,False,False,False
2014,house,Arkansas,AR,1,196256,Rick Crawford,Republican,124139,63.3,True,False,False
2014,house,Arkansas,AR,1,196256,Jackie McPherson,Democratic,63555,32.4,False,False,False
2014,house,Arkansas,AR,1,196256,Brian Willhite,Libertarian,,4.4,False,False,False
2014,house,Arkansas,AR,2,,French Hill,Republican,,51.9,True,False,True
2014,house,Arkansas,AR,2,,Pat Hays,Democratic,,43.6,False,False,True
2014,house,Arkansas,AR,2,,Debbie Standiford,Libertarian,,4.5,False,False,True
2014,house,Arkansas,AR,3,190935,Steve Womack,Republican,151630,79.4,True,True,False
2014,house,Arkansas,AR,3,190935,Grant Brand,Libertarian,39305,20.6,False,False,False
2014,house,Arkansas,AR,4,,Bruce Westerman,Republican,,53.8,True,False,True
2014,house,Arkansas,AR,4,,James Lee Witt,Democratic,,42.6,False,False,True
2014,house,Arkansas,AR,4,,Ken Hamilton,Libertarian,,3.7,False,False,True
2014,house,California,CA,1,216372,Doug LaMalfa,Republican,132052,61.0,True,True,False
2014,house,California,CA,1,216372,Heidi Hall,Democratic,84320,39.0,False,False,False
2014,house,California,CA,2,217524,Jared Huffman,Democratic,163124,75.0,True,True,False
2014,house,California,CA,2,217524,Dale Mensing,Republican,,25.0,False,False,False
2014,house,California,CA,3,150260,John Garamendi,Democratic,79224,52.7,True,True,False
2014,house,California,CA,3,150260,Dan Logue,Republican,71036,47.3,False,False,False
2014,house,California,CA,4,211134,Tom McClintock,Republican,126784,60.0,True,True,False
2014,house,California,CA,4,211134,Art Moore,Republican,84350,40.0,False,False,False
2014,house,California,CA,5,171148,Mike Thompson,Democratic,129613,75.8,True,False,False
2014,house,California,CA,5,171148,James Hinton,Independent,41535,24.2,False,False,False
2014,house,California,CA,6,133456,Doris Matsui,Democratic,97008,72.7,True,True,False
2014,house,California,CA,6,133456,Joseph McCray Sr.,Republican,36448,27.3,False,False,False
2014,house,California,CA,7,183587,Ami Bera,Democratic,92521,50.4,True,True,False
2014,house,California,CA,7,183587,Doug Ose,Republican,91066,49.6,False,False,False
2014,house,California,CA,8,114536,Paul Cook,Republican,77480,67.7,True,True,False
2014,house,California,CA,8,114536,Robert Conaway,Democratic,,32.3,False,False,False
2014,house,California,CA,9,121204,Jerry McNerney,Democratic,63475,52.4,True,True,False
2014,house,California,CA,9,121204,Tony Amador,Republican,,47.6,False,False,False
2014,house,California,CA,10,125705,Jeff Denham,Republican,70582,56.1,True,True,False
2014,house,California,CA,10,125705,Michael Eggman,Democratic,55123,43.9,False,False,False
2014,house,California,CA,11,174662,Mark DeSaulnier,Democratic,117502,67.3,True,False,True
2014,house,California,CA,11,174662,Tue Phan,Republican,57160,32.7,False,False,True
2014,house,California,CA,12,192264,Nancy Pelosi,Democratic,160067,83.3,True,True,False
2014,house,California,CA,12,192264,John Dennis,Republican,32197,16.7,False,False,False
2014,house,California,CA,13,190431,Barbara Lee,Democratic,168491,88.5,True,True,False
2014,house,California,CA,13,190431,Dakin Sundeen,Republican,21940,11.5,False,False,False
2014,house,California,CA,14,149146,Jackie Speier,Democratic,114389,76.7,True,True,False
2014,house,California,CA,14,149146,Robin Chew,Republican,34757,23.3,False,False,False
2014,house,California,CA,15,142906,Eric Swalwell,Democratic,99756,69.8,True,True,False
2014,house,California,CA,15,142906,Hugh Bussell,Republican,43150,30.2,False,False,False
2014,house,California,CA,16,91220,Jim Costa,Democratic,46277,50.7,True,True,False
2014,house,California,CA,16,91220,Johnny Tacherra,Republican,44943,49.3,False,False,False
2014,house,California,CA,17,134408,Mike Honda,Democratic,69561,51.8,True,True,False
2014,house,California,CA,17,134408,Ro Khanna,Democratic,64847,48.2,False,False,False
2014,house,California,CA,18,196386,Anna Eshoo,Democratic,133060,67.8,True,True,False
2014,house,California,CA,18,196386,Richard B. Fox,Republican,63326,32.2,False,False,False
2014,house,California,CA,19,127788,Zoe Lofgren,Democratic,85888,67.2,True,True,False
2014,house,California,CA,19,127788,Robert Murray,Democratic,41900,32.8,False,False,False
2014,house,California,CA,20,141044,Sam Farr,Democratic,106034,75.2,True,True,False
