year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1928,house,Alabama,AL,1,,John McDuffie,Democratic,,100.0,True,True,False
1928,house,Alabama,AL,2,,J. Lister Hill,Democratic,,100.0,True,True,False
1928,house,Alabama,AL,3,,Henry B. Steagall,Democratic,,100.0,True,True,False
1928,house,Alabama,AL,4,,Lamar Jeffers,Democratic,,63.1,True,True,False
1928,house,Alabama,AL,4,,A. B. Baxley,Republican,,36.9,False,False,False
1928,house,Alabama,AL,5,,LaFayette L. Patterson,Democratic,,100.0,True,False,True
1928,house,Alabama,AL,6,,William B. Oliver,Democratic,,100.0,True,True,False
1928,house,Alabama,AL,7,,Miles C. Allgood,Democratic,,51.7,True,True,False
1928,house,Alabama,AL,7,,Wallace M. Stone,Republican,,48.3,False,False,False
1928,house,Alabama,AL,8,,Edward B. Almon,Democratic,,100.0,True,True,False
1928,house,Alabama,AL,9,,George Huddleston,Democratic,,100.0,True,True,False
1928,house,Alabama,AL,10,,William B. Bankhead,Democratic,,58.2,True,True,False
1928,house,Alabama,AL,10,,John A. Posey,Republican,,41.8,False,False,False
1928,house,Arizona,AZ,AL,,Lewis W. Douglas,Democratic,,61.5,True,True,False
1928,house,Arizona,AZ,AL,,Guy Axline,Republican,,38.5,False,False,False
1928,house,Arkansas,AR,1,,William J. Driver,Democratic,,83.9,True,True,False
1928,house,Arkansas,AR,1,,S. E. Simonson,Republican,,16.1,False,False,False
1928,house,Arkansas,AR,2,,William A. Oldfield,Democratic,,77.4,True,True,False
1928,house,Arkansas,AR,2,,Jim McKamey,Republican,,22.6,False,False,False
1928,house,Arkansas,AR,3,,Claude Fuller,Democratic,,58.0,True,False,True
1928,house,Arkansas,AR,3,,Sam B. Cecil,Republican,,42.0,False,False,True
1928,house,Arkansas,AR,4,,Otis Wingo,Democratic,,74.1,True,True,False
1928,house,Arkansas,AR,4,,George W. Johnson,Republican,,25.9,False,False,False
1928,house,Arkansas,AR,5,,Heartsill Ragon,Democratic,,78.2,True,True,False
1928,house,Arkansas,AR,5,,Lonzo A. Ross,Republican,,21.8,False,False,False
1928,house,Arkansas,AR,6,,David Delano Glover,Democratic,,100.0,True,False,False
1928,house,Arkansas,AR,7,,Tilman B. Parks,Democratic,,81.5,True,True,False
1928,house,Arkansas,AR,7,,Pat McNally,Republican,,18.5,False,False,False
1928,house,California,CA,1,56381,Clarence F. Lea,Democratic,56381,100.0,True,True,False
1928,house,California,CA,2,32455,Harry Lane Englebright,Republican,32455,100.0,True,True,False
1928,house,California,CA,3,77750,Charles F. Curry,Republican,77750,100.0,True,True,False
1928,house,California,CA,4,67044,Florence Prag Kahn,Republican,50206,74.9,True,True,False
1928,house,California,CA,4,67044,Harry W. Hutton,Independent,16838,25.1,False,False,False
1928,house,California,CA,5,51708,Richard J. Welch,Republican,51708,100.0,True,True,False
1928,house,California,CA,6,113579,Albert E. Carter,Republican,113579,100.0,True,True,False
1928,house,California,CA,7,71195,Henry E. Barbour,Republican,71195,100.0,True,True,False
1928,house,California,CA,8,118560,Arthur M. Free,Republican,80613,68.0,True,True,False
1928,house,California,CA,8,118560,Cecelia C. Casserly,Democratic,,32.0,False,False,False
