year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1930,house,Alabama,AL,1,,John McDuffie,Democratic,,100.0,True,True,False
1930,house,Alabama,AL,2,,J. Lister Hill,Democratic,,100.0,True,True,False
1930,house,Alabama,AL,3,,Henry B. Steagall,Democratic,,100.0,True,True,False
1930,house,Alabama,AL,4,,Lamar Jeffers,Democratic,,68.5,True,True,False
1930,house,Alabama,AL,4,,E. D. Banks,Republican,,31.5,False,False,False
1930,house,Alabama,AL,5,,LaFayette L. Patterson,Democratic,,100.0,True,True,False
1930,house,Alabama,AL,6,,William B. Oliver,Democratic,,100.0,True,True,False
1930,house,Alabama,AL,7,,Miles C. Allgood,Democratic,,61.1,True,True,False
1930,house,Alabama,AL,7,,John B. Isbell,Republican,,38.9,False,False,False
1930,house,Alabama,AL,8,,Edward B. Almon,Democratic,,100.0,True,True,False
1930,house,Alabama,AL,9,,George Huddleston,Democratic,,81.0,True,True,False
1930,house,Alabama,AL,9,,Hollis B. Parrish,Republican,,19.0,False,False,False
1930,house,Alabama,AL,10,,William B. Bankhead,Democratic,,64.2,True,True,False
1930,house,Alabama,AL,10,,Charles P. Lunsford,Republican,,35.8,False,False,False
1930,house,Arizona,AZ,AL,,Lewis W. Douglas,Democratic,,100.0,True,True,False
1930,house,Arkansas,AR,1,,William J. Driver,Democratic,,100.0,True,True,False
1930,house,Arkansas,AR,2,,John E. Miller,Democratic,,100.0,True,False,True
1930,house,Arkansas,AR,3,,Claude Fuller,Democratic,,100.0,True,True,False
1930,house,Arkansas,AR,4,,Effiegene Locke Wingo,Democratic,,100.0,True,False,True
1930,house,Arkansas,AR,5,,Heartsill Ragon,Democratic,,100.0,True,True,False
1930,house,Arkansas,AR,6,,David Delano Glover,Democratic,,100.0,True,True,False
1930,house,Arkansas,AR,7,,Tilman B. Parks,Democratic,,100.0,True,True,False
1930,house,California,CA,1,66703,Clarence F. Lea,Democratic,66703,100.0,True,True,False
1930,house,California,CA,2,35941,Harry Lane Englebright,Republican,35941,100.0,True,True,False
1930,house,California,CA,3,80095,Charles F. Curry Jr.,Republican,43336,53.4,True,False,True
1930,house,California,CA,3,80095,J. M. Inman,Republican,26785,33.0,False,False,True
1930,house,California,CA,3,80095,Frank H. Buck,Democratic,9172,11.3,False,False,True
1930,house,California,CA,3,80095,Katherine Braddock,Independent,1753,2.2,False,False,True
1930,house,California,CA,3,80095,E. M. Turner,Independent,49,0.1,False,False,True
1930,house,California,CA,4,47397,Florence Prag Kahn,Republican,47397,100.0,True,True,False
1930,house,California,CA,5,59853,Richard J. Welch,Republican,59853,100.0,True,True,False
1930,house,California,CA,6,110190,Albert E. Carter,Republican,110190,100.0,True,True,False
1930,house,California,CA,7,79041,Henry E. Barbour,Republican,79041,100.0,True,True,False
1930,house,California,CA,8,93377,Arthur M. Free,Republican,93377,100.0,True,True,False
1930,house,California,CA,9,182176,William E. Evans,Republican,182176,100.0,True,True,False
1930,house,California,CA,10,216733,Joe Crail,Republican,162502,75.0,True,True,False
1930,house,California,CA,10,216733,John F. Dockweiler,Democratic,54231,25.0,False,False,False
1930,house,California,CA,11,124092,Philip D. Swing,Republican,124092,100.0,True,True,False
1930,house,Colorado,CO,1,,William R. Eaton,Republican,,50.3,True,True,False
1930,house,Colorado,CO,1,,Lawrence Lewis,Democratic,,48.1,False,False,False
1930,house,Colorado,CO,1,,W. R. Duke,Farmer-Labor,,1.0,False,False,False
1930,house,Colorado,CO,1,,Louis A. Zetlin,Communist,,0.5,False,False,False
1930,house,Colorado,CO,2,,Charles B. Timberlake,Republican,,59.3,True,True,False
1930,house,Colorado,CO,2,,O. E. Webb,Democratic,,40.7,False,False,False
1930,house,Colorado,CO,3,,Guy U. Hardy,Republican,,60.7,True,True,False
1930,house,Colorado,CO,3,,Guy M. Weybright,Democratic,,39.3,False,False,False
1930,house,Colorado,CO,4,,Edward T. Taylor,Democratic,,66.9,True,True,False
1930,house,Colorado,CO,4,,Webster S. Whinnery,Republican,,33.1,False,False,False
1930,house,Connecticut,CT,1,,Augustine Lonergan,Democratic,,50.3,True,False,True
1930,house,Connecticut,CT,1,,Clarence W. Seymour,Republican,,49.7,False,False,True
1930,house,Connecticut,CT,2,,Richard P. Freeman,Republican,,53.4,True,True,False
1930,house,Connecticut,CT,2,,William C. Fox,Democratic,,46.6,False,False,False
1930,house,Connecticut,CT,3,,John Q. Tilson,Republican,,52.1,True,True,False
1930,house,Connecticut,CT,3,,James A. Shanley,Democratic,,46.3,False,False,False
1930,house,Connecticut,CT,3,,Davis,Socialist,,1.3,False,False,False
1930,house,Connecticut,CT,3,,Schlossberg,Communist,,0.3,False,False,False
1930,house,Connecticut,CT,4,,William L. Tierney,Democratic,,49.7,True,False,False
1930,house,Connecticut,CT,4,,Schuyler Merritt,Republican,,48.2,False,True,False
1930,house,Connecticut,CT,4,,George R. Moffatt,Socialist,,1.8,False,False,False
1930,house,Connecticut,CT,4,,Mrasco,Communist,,0.4,False,False,False
1930,house,Connecticut,CT,5,,Edward W. Goss,Republican,,50.5,True,False,True
1930,house,Connecticut,CT,5,,Martin E. Gormley,Democratic,,49.5,False,False,True
1930,house,Delaware,DE,AL,,Robert G. Houston,Republican,,55.7,True,True,False
1930,house,Delaware,DE,AL,,John P. Le Fevre,Democratic,,44.1,False,False,False
1930,house,Delaware,DE,AL,,Arnold Williams,Independent,,0.1,False,False,False
1930,house,Florida,FL,1,,Herbert J. Drane,Democratic,,67.7,True,True,False
1930,house,Florida,FL,1,,L. E. Womack,Republican,,32.3,False,False,False
1930,house,Florida,FL,2,,Robert A. Green,Democratic,,100.0,True,True,False
1930,house,Florida,FL,3,,Tom Yon,Democratic,,100.0,True,True,False
1930,house,Florida,FL,4,,Ruth Bryan Owen,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,1,,Charles Gordon Edwards,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,2,,Edward E. Cox,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,3,,Charles R. Crisp,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,4,,William C. Wright,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,5,,Robert Ramspeck,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,6,,Samuel Rutherford,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,7,,Malcolm C. Tarver,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,8,,Charles H. Brand,Democratic,,93.2,True,True,False
1930,house,Georgia,GA,8,,W. N. Philips,Independent,,6.8,False,False,False
1930,house,Georgia,GA,9,,John S. Wood,Democratic,,100.0,True,False,False
1930,house,Georgia,GA,10,,Carl Vinson,Democratic,,100.0,True,True,False
1930,house,Georgia,GA,11,,William C. Lankford,Democratic,,81.8,True,True,False
1930,house,Georgia,GA,11,,Henry J. Carswell,Republican,,18.2,False,False,False
1930,house,Georgia,GA,12,,William W. Larsen,Democratic,,100.0,True,True,False
