year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1954,house,California,CA,23,127933,Clyde Doyle,Democratic,90729,70.9,True,True,False
1954,house,California,CA,23,127933,Frank G. Bussing,Republican,34911,27.3,False,False,False
1954,house,California,CA,23,127933,Olive T. Thompson,Progressive,2293,1.8,False,False,False
1954,house,California,CA,24,115023,Glenard P. Lipscomb,Republican,65431,56.9,True,True,False
1954,house,California,CA,24,115023,George Arnold,Democratic,49592,43.1,False,False,False
1954,house,California,CA,25,173397,Patrick J. Hillings,Republican,113027,65.2,True,True,False
1954,house,California,CA,25,173397,John G. Sobieski,Democratic,,34.8,False,False,False
1954,house,California,CA,26,156856,James Roosevelt,Democratic,94261,60.1,True,False,True
1954,house,California,CA,26,156856,Ted Owings,Republican,,39.9,False,False,True
1954,house,California,CA,27,100983,Harry R. Sheppard,Democratic,65389,64.8,True,True,False
1954,house,California,CA,27,100983,Martin K. Barrett,Republican,35594,35.2,False,False,False
1954,house,California,CA,28,144465,James B. Utt,Republican,95680,66.2,True,True,False
1954,house,California,CA,28,144465,Harriet Enderle,Democratic,48785,33.8,False,False,False
1954,house,California,CA,29,73201,John Phillips,Republican,,58.0,True,True,False
1954,house,California,CA,29,73201,Bruce Shangle,Democratic,30781,42.0,False,False,False
1954,house,California,CA,30,156617,Bob Wilson,Republican,94623,60.4,True,True,False
1954,house,California,CA,30,156617,Ross T. McIntire,Democratic,61994,39.6,False,False,False
1954,house,Colorado,CO,1,,Byron G. Rogers,Democratic,,55.6,True,True,False
1954,house,Colorado,CO,1,,Ellen G. Harris,Republican,,44.1,False,False,False
1954,house,Colorado,CO,1,,Carle Whitehead,Socialist,,0.3,False,False,False
1954,house,Colorado,CO,2,,William S. Hill,Republican,,55.3,True,True,False
1954,house,Colorado,CO,2,,Lacy L. Wilkinson,Democratic,,44.7,False,False,False
1954,house,Colorado,CO,3,,John Chenoweth,Republican,,53.0,True,True,False
1954,house,Colorado,CO,3,,Alva B. Adams,Democratic,,47.0,False,False,False
1954,house,Colorado,CO,4,,Wayne N. Aspinall,Democratic,,53.5,True,True,False
1954,house,Colorado,CO,4,,Charles E. Wilson,Republican,,46.5,False,False,False
1954,house,Connecticut,CT,1,,Thomas J. Dodd,Democratic,,57.0,True,True,False
1954,house,Connecticut,CT,1,,Wallace Barnes,Republican,,43.0,False,False,False
1954,house,Connecticut,CT,2,,Horace Seely-Brown Jr.,Republican,,50.7,True,True,False
1954,house,Connecticut,CT,2,,Henry H. Pierce Jr.,Democratic,,49.3,False,False,False
1954,house,Connecticut,CT,3,,Albert W. Cretella,Republican,,52.7,True,True,False
1954,house,Connecticut,CT,3,,James F. Gartland,Democratic,,47.3,False,False,False
1954,house,Connecticut,CT,4,,Albert P. Morano,Republican,,56.2,True,True,False
1954,house,Connecticut,CT,4,,Edward R. Fay Jr.,Democratic,,41.4,False,False,False
1954,house,Connecticut,CT,4,,Stanley Mayhew,Socialist,,2.5,False,False,False
1954,house,Connecticut,CT,5,,James T. Patterson,Republican,,52.8,True,True,False
1954,house,Connecticut,CT,5,,David Brady,Democratic,,47.2,False,False,False
1954,house,Connecticut,CT,AL,,Antoni Sadlak,Republican,,51.0,True,True,False
1954,house,Connecticut,CT,AL,,Joseph P. Lyford,Democratic,,49.0,False,False,False
1954,house,Delaware,DE,AL,,Harris McDowell,Democratic,,54.9,True,False,True
1954,house,Delaware,DE,AL,,Lillian I. Martin,Republican,,45.1,False,False,True
1954,house,Florida,FL,1,,William C. Cramer,Republican,,50.7,True,False,False
1954,house,Florida,FL,1,,Courtney W. Campbell,Democratic,,49.3,False,True,False
1954,house,Florida,FL,2,,Charles E. Bennett,Democratic,,100.0,True,True,False
1954,house,Florida,FL,3,,Bob Sikes,Democratic,,100.0,True,True,True
1954,house,Florida,FL,4,,Dante Fascell,Democratic,,100.0,True,False,True
1954,house,Florida,FL,5,,Syd Herlong,Democratic,,100.0,True,True,False
1954,house,Florida,FL,6,,Dwight L. Rogers,Democratic,,100.0,True,True,False
1954,house,Florida,FL,7,,James A. Haley,Democratic,,55.5,True,True,False
1954,house,Florida,FL,7,,Ernest B. Sutton,Republican,,44.5,False,False,False
1954,house,Florida,FL,8,,Donald Ray Matthews,Democratic,,100.0,True,True,False
1954,house,Georgia,GA,1,,Prince Preston,Democratic,,83.7,True,True,False
1954,house,Georgia,GA,2,,J. L. Pilcher,Democratic,,100.0,True,True,False
1954,house,Georgia,GA,3,,Tic Forrester,Democratic,,100.0,True,True,False
1954,house,Georgia,GA,4,,John Flynt,Democratic,,100.0,True,False,True
1954,house,Georgia,GA,5,,James C. Davis,Democratic,,64.4,True,True,False
1954,house,Georgia,GA,5,,Charles A. Moye Jr.,Republican,,35.6,False,False,False
1954,house,Georgia,GA,6,,Carl Vinson,Democratic,,100.0,True,True,False
1954,house,Georgia,GA,7,,Henderson Lanham,Democratic,,100.0,True,True,False
1954,house,Georgia,GA,8,,Iris Faircloth Blitch,Democratic,,100.0,True,False,False
1954,house,Georgia,GA,9,,Phil Landrum,Democratic,,100.0,True,True,False
1954,house,Georgia,GA,10,,Paul Brown,Democratic,,100.0,True,True,False
1954,house,Idaho,ID,1,,Gracie Pfost,Democratic,,54.9,True,True,False
1954,house,Idaho,ID,1,,Erwin H. Schwiebert,Republican,,45.1,False,False,False
1954,house,Idaho,ID,2,,Hamer H. Budge,Republican,,60.8,True,True,False
1954,house,Idaho,ID,2,,William P. Whitaker,Democratic,,39.2,False,False,False
1954,house,Illinois,IL,1,,William L. Dawson,Democratic,,75.3,True,True,False
1954,house,Illinois,IL,1,,Genoa S. Washington,Republican,,24.7,False,False,False
1954,house,Illinois,IL,2,,Barratt O'Hara,Democratic,,61.6,True,True,False
1954,house,Illinois,IL,2,,Richard B. Vail,Republican,,38.4,False,False,False
1954,house,Illinois,IL,3,,James C. Murray,Democratic,,53.8,True,False,False
1954,house,Illinois,IL,3,,Fred E. Busbey,Republican,,46.2,False,True,False
1954,house,Illinois,IL,4,,William E. McVey,Republican,,52.1,True,True,False
1954,house,Illinois,IL,4,,William A. Rowan,Democratic,,47.9,False,False,False
1954,house,Illinois,IL,5,,John C. Kluczynski,Democratic,,73.2,True,True,False
1954,house,Illinois,IL,5,,S. Charles Bubacz,Republican,,26.8,False,False,False
1954,house,Illinois,IL,6,,Thomas J. O'Brien,Democratic,,71.7,True,True,False
1954,house,Illinois,IL,6,,Orville F. Corbin,Republican,,28.3,False,False,False
1954,house,Illinois,IL,7,,James Bowler,Democratic,,78.4,True,True,False
1954,house,Illinois,IL,7,,Charles M. Barrett,Republican,,21.6,False,False,False
1954,house,Illinois,IL,8,,Thomas S. Gordon,Democratic,,68.4,True,True,False
1954,house,Illinois,IL,8,,James L. Doherty,Republican,,31.6,False,False,False
1954,house,Illinois,IL,9,,Sidney R. Yates,Democratic,,60.3,True,True,False
1954,house,Illinois,IL,9,,Ralph Lee Goodman,Republican,,39.7,False,False,False
1954,house,Illinois,IL,10,,Richard W. Hoffman,Republican,,57.3,True,True,False
1954,house,Illinois,IL,10,,Helen J. Kelleher,Democratic,,42.7,False,False,False
1954,house,Illinois,IL,11,,Timothy P. Sheehan,Republican,,50.9,True,True,False
1954,house,Illinois,IL,11,,Harry H. Semrow,Democratic,,49.1,False,False,False
1954,house,Illinois,IL,12,,Charles A. Boyle,Democratic,,54.1,True,False,False
1954,house,Illinois,IL,12,,Edgar A. Jonas,Republican,,45.9,False,True,False
1954,house,Illinois,IL,13,,Marguerite S. Church,Republican,,69.6,True,True,False
1954,house,Illinois,IL,13,,Richard A. Griffin,Democratic,,30.4,False,False,False
1954,house,Illinois,IL,14,,Chauncey W. Reed,Republican,,72.4,True,True,False
1954,house,Illinois,IL,14,,Richard Plum,Democratic,,27.6,False,False,False
1954,house,Illinois,IL,15,,Noah M. Mason,Republican,,62.8,True,True,False
1954,house,Illinois,IL,15,,Richard A. Mohan,Democratic,,37.2,False,False,False
1954,house,Illinois,IL,16,,Leo E. Allen,Republican,,100.0,True,True,False
1954,house,Illinois,IL,17,,Leslie C. Arends,Republican,,65.0,True,True,False
1954,house,Illinois,IL,17,,Branson Wright,Democratic,,35.0,False,False,False
1954,house,Illinois,IL,18,,Harold H. Velde,Republican,,57.5,True,True,False
1954,house,Illinois,IL,18,,Howard S. Beeney,Democratic,,42.5,False,False,False
1954,house,Illinois,IL,19,,Robert B. Chiperfield,Republican,,56.5,True,True,False
1954,house,Illinois,IL,19,,John M. Kerwin Jr.,Democratic,,43.5,False,False,False
1954,house,Illinois,IL,20,,Sid Simpson,Republican,,62.9,True,True,False
1954,house,Illinois,IL,20,,James A. Barry,Democratic,,37.1,False,False,False
1954,house,Illinois,IL,21,,Peter F. Mack Jr.,Democratic,,54.8,True,True,False
1954,house,Illinois,IL,21,,Edward H. Jenison,Republican,,45.2,False,False,False
1954,house,Illinois,IL,22,,William L. Springer,Republican,,62.0,True,True,False
1954,house,Illinois,IL,22,,Robert W. Martin,Democratic,,38.0,False,False,False
1954,house,Illinois,IL,23,,Charles W. Vursell,Republican,,52.9,True,True,False
1954,house,Illinois,IL,23,,Albert R. Imle,Democratic,,47.1,False,False,False
1954,house,Illinois,IL,24,,Melvin Price,Democratic,,69.2,True,True,False
1954,house,Illinois,IL,24,,John T. Thomas,Republican,,30.8,False,False,False
1954,house,Illinois,IL,25,,Kenneth J. Gray,Democratic,,52.6,True,False,False
1954,house,Illinois,IL,25,,C. W. Bishop,Republican,,47.4,False,True,False
1954,house,Indiana,IN,1,,Ray Madden,Democratic,,61.4,True,True,False
1954,house,Indiana,IN,1,,Robert H. Moore,Republican,,38.1,False,False,False
1954,house,Indiana,IN,1,,Sheridan Vale Jr.,Prohibition,,0.4,False,False,False
1954,house,Indiana,IN,2,,Charles A. Halleck,Republican,,59.6,True,True,False
1954,house,Indiana,IN,2,,James H. Berg,Democratic,,40.4,False,False,False
1954,house,Indiana,IN,3,,Shepard Crumpacker,Republican,,50.4,True,True,False
1954,house,Indiana,IN,3,,John Brademas,Democratic,,49.2,False,False,False
1954,house,Indiana,IN,3,,Everett Mishler,Prohibition,,0.4,False,False,False
1954,house,Indiana,IN,4,,E. Ross Adair,Republican,,59.8,True,True,False
1954,house,Indiana,IN,4,,Fred W. Greene,Democratic,,39.6,False,False,False
1954,house,Indiana,IN,4,,Fred W. Knott,Prohibition,,0.6,False,False,False
1954,house,Indiana,IN,5,,John V. Beamer,Republican,,53.1,True,True,False
1954,house,Indiana,IN,5,,John R. Walsh,Democratic,,46.2,False,False,False
1954,house,Indiana,IN,5,,Ralph G. Stallsmith,Prohibition,,0.6,False,False,False
1954,house,Indiana,IN,6,,Cecil M. Harden,Republican,,52.5,True,True,False
1954,house,Indiana,IN,6,,John W. King,Democratic,,47.5,False,False,False
1954,house,Indiana,IN,7,,William G. Bray,Republican,,55.4,True,True,False
1954,house,Indiana,IN,7,,George G. Gettinger,Democratic,,44.4,False,False,False
1954,house,Indiana,IN,7,,Charlie Moore,Prohibition,,0.3,False,False,False
1954,house,Indiana,IN,8,,Winfield K. Denton,Democratic,,52.1,True,False,False
1954,house,Indiana,IN,8,,D. Bailey Merrill,Republican,,47.5,False,True,False
1954,house,Indiana,IN,8,,Charles W. Evans,Prohibition,,0.4,False,False,False
1954,house,Indiana,IN,9,,Earl Wilson,Republican,,51.7,True,True,False
1954,house,Indiana,IN,9,,Wilfrid J. Ullirch,Democratic,,48.3,False,False,False
1954,house,Indiana,IN,10,,Ralph Harvey,Republican,,55.9,True,True,False
1954,house,Indiana,IN,10,,Inez M. Scholl,Democratic,,43.4,False,False,False
1954,house,Indiana,IN,10,,Lela Stubbefield,Prohibition,,0.6,False,False,False
1954,house,Indiana,IN,11,,Charles B. Brownson,Republican,,54.9,True,True,False
1954,house,Indiana,IN,11,,Charles H. Boswell,Democratic,,44.8,False,False,False
1954,house,Indiana,IN,11,,Alston E. Wrentmore,Prohibition,,0.3,False,False,False
1954,house,Iowa,IA,1,,Fred Schwengel,Republican,,57.0,True,False,True
1954,house,Iowa,IA,1,,John O'Connor,Democratic,,43.0,False,False,True
1954,house,Iowa,IA,2,,Henry O. Talle,Republican,,55.4,True,True,False
1954,house,Iowa,IA,2,,Ruben V. Austin,Democratic,,44.6,False,False,False
1954,house,Iowa,IA,3,,H. R. Gross,Republican,,62.1,True,True,False
1954,house,Iowa,IA,3,,George R. Laub,Democratic,,37.9,False,False,False
1954,house,Iowa,IA,4,,Karl M. LeCompte,Republican,,55.6,True,True,False
1954,house,Iowa,IA,4,,Herschel C. Loveless,Democratic,,44.4,False,False,False
1954,house,Iowa,IA,5,,Paul Cunningham,Republican,,55.6,True,True,False
1954,house,Iowa,IA,5,,James A. McLaughlin,Democratic,,44.4,False,False,False
1954,house,Iowa,IA,6,,James I. Dolliver,Republican,,60.3,True,True,False
1954,house,Iowa,IA,6,,Lumund F. Wilcox,Democratic,,39.7,False,False,False
1954,house,Iowa,IA,7,,Ben F. Jensen,Republican,,60.4,True,True,False
1954,house,Iowa,IA,7,,Elmer G. Carlson,Democratic,,39.6,False,False,False
1954,house,Iowa,IA,8,,Charles B. Hoeven,Republican,,63.8,True,True,False
1954,house,Iowa,IA,8,,Roy B. Holland,Democratic,,36.2,False,False,False
1954,house,Kansas,KS,1,,William H. Avery,Republican,,54.3,True,False,False
1954,house,Kansas,KS,1,,Howard Shultz Miller,Democratic,,45.7,False,True,False
1954,house,Kansas,KS,2,,Errett P. Scrivner,Republican,,54.7,True,True,False
1954,house,Kansas,KS,2,,Newell A. George,Democratic,,45.3,False,False,False
1954,house,Kansas,KS,3,,Myron V. George,Republican,,55.4,True,True,False
1954,house,Kansas,KS,3,,William W. Monypeny,Democratic,,44.6,False,False,False
1954,house,Kansas,KS,4,,Edward Herbert Rees,Republican,,56.2,True,True,False
1954,house,Kansas,KS,4,,Robert M. Green,Democratic,,43.8,False,False,False
1954,house,Kansas,KS,5,,Clifford R. Hope,Republican,,64.9,True,True,False
1954,house,Kansas,KS,5,,Robert L. Bock,Democratic,,35.1,False,False,False
1954,house,Kansas,KS,6,,Wint Smith,Republican,,53.3,True,True,False
1954,house,Kansas,KS,6,,Elmo J. Mahoney,Democratic,,46.7,False,False,False
1954,house,Kentucky,KY,1,,Noble Jones Gregory,Democratic,,100.0,True,True,False
1954,house,Kentucky,KY,2,,William Natcher,Democratic,,100.0,True,True,False
1954,house,Kentucky,KY,3,,John M. Robsion Jr.,Republican,,50.2,True,True,False
1954,house,Kentucky,KY,3,,Harrison M. Robertson,Democratic,,49.8,False,False,False
1954,house,Kentucky,KY,4,,Frank Chelf,Democratic,,100.0,True,True,False
1954,house,Kentucky,KY,5,,Brent Spence,Democratic,,61.0,True,True,False
1954,house,Kentucky,KY,5,,M. J. See,Republican,,39.0,False,False,False
1954,house,Kentucky,KY,6,,John C. Watts,Democratic,,60.9,True,True,False
1954,house,Kentucky,KY,6,,Robert L. Milby,Republican,,39.1,False,False,False
1954,house,Kentucky,KY,7,,Carl D. Perkins,Democratic,,60.4,True,True,False
1954,house,Kentucky,KY,7,,Curtis Clark,Republican,,39.6,False,False,False
1954,house,Kentucky,KY,8,,Eugene Siler,Republican,,63.4,True,False,True
1954,house,Kentucky,KY,8,,Mitchel S. Fannin,Democratic,,36.3,False,False,True
1954,house,Kentucky,KY,8,,Robert P. White,Independent,,0.3,False,False,True
1954,house,Louisiana,LA,1,,F. Edward Hébert,Democratic,,82.3,True,True,False
1954,house,Louisiana,LA,1,,George W. Reese Jr.,Republican,,17.7,False,False,False
1954,house,Louisiana,LA,2,,Hale Boggs,Democratic,,100.0,True,True,False
1954,house,Louisiana,LA,3,,Edwin E. Willis,Democratic,,100.0,True,True,False
1954,house,Louisiana,LA,4,,Overton Brooks,Democratic,,100.0,True,True,False
1954,house,Louisiana,LA,5,,Otto Passman,Democratic,,100.0,True,True,False
1954,house,Louisiana,LA,6,,James H. Morrison,Democratic,,100.0,True,True,False
1954,house,Louisiana,LA,7,,T. Ashton Thompson,Democratic,,100.0,True,True,False
1954,house,Louisiana,LA,8,,George S. Long,Democratic,,100.0,True,True,False
1954,house,Maine,ME,1,,Robert Hale,Republican,,52.1,True,True,False
1954,house,Maine,ME,1,,James C. Oliver,Democratic,,47.9,False,False,False
1954,house,Maine,ME,2,,Charles P. Nelson,Republican,,54.0,True,True,False
1954,house,Maine,ME,2,,Thomas E. Delahanty,Democratic,,46.0,False,False,False
1954,house,Maine,ME,3,,Clifford McIntire,Republican,,60.5,True,True,False
1954,house,Maine,ME,3,,Kenneth B. Colbath,Democratic,,39.5,False,False,False
1954,house,Maryland,MD,1,,Edward T. Miller,Republican,,55.5,True,False,False
1954,house,Maryland,MD,1,,Edward Turner,Democratic,,44.5,False,False,False
1954,house,Maryland,MD,2,,James Devereux,Republican,,56.1,True,True,False
1954,house,Maryland,MD,2,,William P. Bolton,Democratic,,43.9,False,False,False
1954,house,Maryland,MD,3,,Edward Garmatz,Democratic,,97.2,True,True,False
1954,house,Maryland,MD,3,,Milton Bates,Progressive,,2.8,False,False,False
1954,house,Maryland,MD,4,,George Hyde Fallon,Democratic,,57.2,True,True,False
1954,house,Maryland,MD,4,,Arthur W. Sherwood,Republican,,42.8,False,False,False
1954,house,Maryland,MD,5,,Richard Lankford,Democratic,,53.7,True,False,False
1954,house,Maryland,MD,5,,Frank Small Jr.,Republican,,46.3,False,True,False
1954,house,Maryland,MD,6,,DeWitt Hyde,Republican,,51.4,True,True,False
1954,house,Maryland,MD,6,,Edward J. Ryan,Democratic,,48.6,False,False,False
1954,house,Maryland,MD,7,,Samuel Friedel,Democratic,,54.5,True,True,False
1954,house,Maryland,MD,7,,Edward C. Dukehart,Republican,,45.5,False,False,False
1954,house,Massachusetts,MA,1,,John W. Heselton,Republican,,55.6,True,True,False
1954,house,Massachusetts,MA,1,,John J. Dwyer,Democratic,,44.4,False,False,False
1954,house,Massachusetts,MA,2,,Edward Boland,Democratic,,59.6,True,True,False
1954,house,Massachusetts,MA,2,,Vernon E. Bradley,Republican,,40.4,False,False,False
1954,house,Massachusetts,MA,3,,Philip J. Philbin,Democratic,,100.0,True,True,False
1954,house,Massachusetts,MA,4,,Harold Donohue,Democratic,,57.1,True,True,False
1954,house,Massachusetts,MA,4,,Andrew B. Holmstrom,Republican,,42.9,False,False,False
1954,house,Massachusetts,MA,5,,Edith Nourse Rogers,Republican,,100.0,True,True,False
1954,house,Massachusetts,MA,6,,William H. Bates,Republican,,71.2,True,True,False
1954,house,Massachusetts,MA,6,,Andrew J. Gillis,Democratic,,28.8,False,False,False
1954,house,Massachusetts,MA,7,,Thomas J. Lane,Democratic,,100.0,True,True,False
1954,house,Massachusetts,MA,8,,Torbert Macdonald,Democratic,,53.2,True,False,False
1954,house,Massachusetts,MA,8,,Angier Goodwin,Republican,,46.8,False,True,False
1954,house,Massachusetts,MA,9,,Donald W. Nicholson,Republican,,56.7,True,True,False
1954,house,Massachusetts,MA,9,,James F. O'Neill,Democratic,,43.3,False,False,False
1954,house,Massachusetts,MA,10,,Laurence Curtis,Republican,,50.7,True,True,False
1954,house,Massachusetts,MA,10,,Jackson J. Holtz,Democratic,,49.3,False,False,False
1954,house,Massachusetts,MA,11,,Tip O'Neill,Democratic,,78.2,True,True,False
1954,house,Massachusetts,MA,11,,Charles S. Bolster,Republican,,21.8,False,False,False
1954,house,Massachusetts,MA,12,,John W. McCormack,Democratic,,100.0,True,True,False
1954,house,Massachusetts,MA,13,,Richard B. Wigglesworth,Republican,,58.0,True,True,False
1954,house,Massachusetts,MA,13,,James F. Gardner,Democratic,,42.0,False,False,False
1954,house,Massachusetts,MA,14,,Joseph W. Martin Jr.,Republican,,62.0,True,True,False
1954,house,Massachusetts,MA,14,,Edward F. Doolan,Democratic,,38.0,False,False,False
1954,house,Michigan,MI,1,,Thaddeus M. Machrowicz,Democratic,,88.3,True,True,False
1954,house,Michigan,MI,1,,Rudolph G. Tenerowicz,Republican,,11.3,False,False,False
1954,house,Michigan,MI,1,,William Sablich,Socialist Labor,,0.2,False,False,False
1954,house,Michigan,MI,1,,Robert Himmel Jr.,Socialist Workers,,0.1,False,False,False
1954,house,Michigan,MI,2,,George Meader,Republican,,59.8,True,True,False
1954,house,Michigan,MI,2,,J. Henry Owens,Democratic,,40.1,False,False,False
1954,house,Michigan,MI,2,,Edmund T. Taylor,Socialist Labor,,0.05,False,False,False
1954,house,Michigan,MI,3,,August E. Johansen,Republican,,59.4,True,False,True
1954,house,Michigan,MI,3,,Charles C. Wickett,Democratic,,40.2,False,False,True
1954,house,Michigan,MI,3,,Clarence O. Button,Prohibition,,0.4,False,False,True
1954,house,Michigan,MI,4,,Clare Hoffman,Republican,,62.3,True,True,False
1954,house,Michigan,MI,4,,Gordon A. Elferdink,Democratic,,37.7,False,False,False
1954,house,Michigan,MI,4,,Rudolph Reidl,Socialist Labor,,0.02,False,False,False
1954,house,Michigan,MI,5,,Gerald Ford,Republican,,63.3,True,True,False
1954,house,Michigan,MI,5,,Robert S. McAllister,Democratic,,36.7,False,False,False
1954,house,Michigan,MI,6,,Donald Hayworth,Democratic,,51.1,True,False,False
1954,house,Michigan,MI,6,,Kit Clardy,Republican,,48.6,False,True,False
1954,house,Michigan,MI,6,,Egbert Street,Prohibition,,0.3,False,False,False
1954,house,Michigan,MI,7,,Jesse P. Wolcott,Republican,,52.8,True,True,False
1954,house,Michigan,MI,7,,Ira D. McCoy,Democratic,,47.0,False,False,False
1954,house,Michigan,MI,7,,Clarence Dykehouse,Prohibition,,0.2,False,False,False
1954,house,Michigan,MI,7,,Albert Mills,Socialist Labor,,0.04,False,False,False
1954,house,Michigan,MI,8,,Alvin Morell Bentley,Republican,,62.7,True,True,False
1954,house,Michigan,MI,8,,Clarence V. Smazel,Democratic,,37.0,False,False,False
1954,house,Michigan,MI,8,,D. Ruth Larson,Prohibition,,0.3,False,False,False
1954,house,Michigan,MI,9,,Ruth Thompson,Republican,,55.7,True,True,False
1954,house,Michigan,MI,9,,Theodore E. A. Engstrom,Democratic,,44.0,False,False,False
1954,house,Michigan,MI,9,,Glenn A. Root,Prohibition,,0.3,False,False,False
1954,house,Michigan,MI,9,,Anthony Tueling,Socialist Labor,,0.03,False,False,False
1954,house,Michigan,MI,10,,Elford Albin Cederberg,Republican,,61.4,True,True,False
1954,house,Michigan,MI,10,,William J. Kelly,Democratic,,38.6,False,False,False
