year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
2020,house,Alabama,AL,1,329075,Jerry Carl,Republican,211825,64.4,True,False,True
2020,house,Alabama,AL,1,329075,James Averhart,Democratic,116949,35.5,False,False,True
2020,house,Alabama,AL,2,303569,Barry Moore,Republican,,65.2,True,False,True
2020,house,Alabama,AL,2,303569,Phyllis Harvey-Hall,Democratic,105286,34.7,False,False,True
2020,house,Alabama,AL,3,322234,Mike D. Rogers,Republican,,67.5,True,True,False
2020,house,Alabama,AL,3,322234,Adia Winfrey,Democratic,104595,32.5,False,False,False
2020,house,Alabama,AL,4,318029,Robert Aderholt,Republican,261553,82.2,True,True,False
2020,house,Alabama,AL,4,318029,Rick Neighbors,Democratic,56237,17.7,False,False,False
2020,house,Alabama,AL,5,264160,Mo Brooks,Republican,253094,95.8,True,True,False
2020,house,Alabama,AL,6,282261,Gary Palmer,Republican,274160,97.1,True,True,False
2020,house,Alabama,AL,7,232331,Terri Sewell,Democratic,225742,97.2,True,True,False
2020,house,Alaska,AK,AL,353165,Don Young,Republican,192126,54.4,True,True,False
2020,house,Alaska,AK,AL,353165,Alyse Galvin,Independent,159856,45.3,False,False,False
2020,house,Arizona,AZ,1,365178,Tom O'Halleran,Democratic,188469,51.6,True,True,False
2020,house,Arizona,AZ,1,365178,Tiffany Shedd,Republican,176709,48.4,False,False,False
2020,house,Arizona,AZ,2,381054,Ann Kirkpatrick,Democratic,209945,55.1,True,True,True
2020,house,Arizona,AZ,2,381054,Brandon Martin,Republican,170975,44.9,False,False,True
2020,house,Arizona,AZ,3,269837,Raúl Grijalva,Democratic,174243,64.6,True,True,False
2020,house,Arizona,AZ,3,269837,Daniel Wood,Republican,95594,35.4,False,False,False
2020,house,Arizona,AZ,4,398623,Paul Gosar,Republican,278002,69.7,True,True,False
2020,house,Arizona,AZ,4,398623,Delina DiSanto,Democratic,120484,30.2,False,False,False
2020,house,Arizona,AZ,5,445657,Andy Biggs,Republican,262414,58.9,True,True,False
2020,house,Arizona,AZ,5,445657,Joan Greene,Democratic,183171,41.1,False,False,False
2020,house,Arizona,AZ,6,417427,David Schweikert,Republican,217783,52.2,True,True,False
2020,house,Arizona,AZ,6,417427,Hiral Tipirneni,Democratic,199644,47.8,False,False,False
2020,house,Arizona,AZ,7,215732,Ruben Gallego,Democratic,165452,76.7,True,True,False
2020,house,Arizona,AZ,7,215732,Joshua Barnett,Republican,,23.3,False,False,False
2020,house,Arizona,AZ,8,422467,Debbie Lesko,Republican,251633,59.6,True,True,False
2020,house,Arizona,AZ,8,422467,Michael Muscato,Democratic,170816,40.4,False,False,False
2020,house,Arizona,AZ,9,352274,Greg Stanton,Democratic,217094,61.6,True,True,False
2020,house,Arizona,AZ,9,352274,Dave Giles,Republican,135180,38.4,False,False,False
2020,house,Arkansas,AR,1,237596,Rick Crawford,Republican,237596,100.0,True,True,False
2020,house,Arkansas,AR,2,332503,French Hill,Republican,184093,55.4,True,True,False
2020,house,Arkansas,AR,2,332503,Joyce Elliott,Democratic,148410,44.6,False,False,False
2020,house,Arkansas,AR,3,334262,Steve Womack,Republican,214960,64.3,True,True,False
2020,house,Arkansas,AR,3,334262,Celeste Williams,Democratic,106325,31.8,False,False,False
2020,house,Arkansas,AR,3,334262,Michael Kalagias,Libertarian,12977,3.9,False,False,False
2020,house,Arkansas,AR,4,275035,Bruce Westerman,Republican,191617,69.7,True,True,False
2020,house,Arkansas,AR,4,275035,William Hanson,Democratic,75750,27.5,False,False,False
2020,house,Arkansas,AR,4,275035,Frank Gilbert,Libertarian,7668,2.8,False,False,False
2020,house,California,CA,1,358263,Doug LaMalfa,Republican,204190,57.0,True,True,False
2020,house,California,CA,1,358263,Audrey Denney,Democratic,154073,43.0,False,False,False
2020,house,California,CA,2,388755,Jared Huffman,Democratic,294435,75.7,True,True,False
2020,house,California,CA,2,388755,Dale Mensing,Republican,,24.3,False,False,False
2020,house,California,CA,3,321988,John Garamendi,Democratic,176043,54.7,True,True,False
2020,house,California,CA,3,321988,Tamika Hamilton,Republican,145945,45.3,False,False,False
2020,house,California,CA,4,442022,Tom McClintock,Republican,247291,55.9,True,True,False
2020,house,California,CA,4,442022,Brynne Kennedy,Democratic,,44.1,False,False,False
2020,house,California,CA,5,356460,Mike Thompson,Democratic,271233,76.1,True,True,False
2020,house,California,CA,5,356460,Scott Giblin,Republican,85227,23.9,False,False,False
2020,house,California,CA,6,313114,Doris Matsui,Democratic,229648,73.3,True,True,False
2020,house,California,CA,6,313114,Chris Bish,Republican,83466,26.7,False,False,False
2020,house,California,CA,7,383965,Ami Bera,Democratic,217416,56.6,True,True,False
2020,house,California,CA,7,383965,Buzz Patterson,Republican,166549,43.4,False,False,False
2020,house,California,CA,8,283111,Jay Obernolte,Republican,158711,56.1,True,False,True
2020,house,California,CA,8,283111,Christine Bubser,Democratic,124400,43.9,False,False,True
2020,house,California,CA,9,302610,Jerry McNerney,Democratic,174252,57.6,True,True,False
2020,house,California,CA,9,302610,Tony Amador,Republican,,42.4,False,False,False
2020,house,California,CA,10,302494,Josh Harder,Democratic,166865,55.2,True,True,False
2020,house,California,CA,10,302494,Ted Howze,Republican,135629,44.8,False,False,False
2020,house,California,CA,11,371356,Mark DeSaulnier,Democratic,271063,73.0,True,True,False
2020,house,California,CA,11,371356,Nisha Sharma,Republican,100293,27.0,False,False,False
2020,house,California,CA,12,362950,Nancy Pelosi,Democratic,281776,77.6,True,True,False
2020,house,California,CA,12,362950,Shahid Buttar,Democratic,81174,22.4,False,False,False
2020,house,California,CA,13,362818,Barbara Lee,Democratic,327863,90.4,True,True,False
2020,house,California,CA,13,362818,Nikka Piterman,Republican,34955,9.6,False,False,False
2020,house,California,CA,14,351005,Jackie Speier,Democratic,278300,79.3,True,True,False
2020,house,California,CA,14,351005,Ran Petel,Republican,72705,20.7,False,False,False
2020,house,California,CA,15,342701,Eric Swalwell,Democratic,242991,70.9,True,True,False
2020,house,California,CA,15,342701,Alison Hayden,Republican,99710,29.1,False,False,False
2020,house,California,CA,16,216729,Jim Costa,Democratic,128690,59.4,True,True,False
2020,house,California,CA,16,216729,Kevin Cookingham,Republican,88039,40.6,False,False,False
2020,house,California,CA,17,297336,Ro Khanna,Democratic,212137,71.3,True,True,False
2020,house,California,CA,17,297336,Ritesh Tandon,Republican,85199,28.7,False,False,False
2020,house,California,CA,18,344139,Anna Eshoo,Democratic,217388,63.2,True,True,False
2020,house,California,CA,18,344139,Rishi Kumar,Democratic,126751,36.8,False,False,False
2020,house,California,CA,19,313027,Zoe Lofgren,Democratic,224385,71.7,True,True,False
2020,house,California,CA,19,313027,Justin Aguilera,Republican,88642,28.3,False,False,False
2020,house,California,CA,20,308554,Jimmy Panetta,Democratic,236896,76.8,True,True,False
2020,house,California,CA,20,308554,Jeff Gorman,Republican,71658,23.2,False,False,False
2020,house,California,CA,21,170334,David Valadao,Republican,85928,50.5,True,False,False
2020,house,California,CA,21,170334,T.J. Cox,Democratic,,49.5,False,True,False
2020,house,California,CA,22,315139,Devin Nunes,Republican,170888,54.2,True,True,False
2020,house,California,CA,22,315139,Phil Arballo,Democratic,144251,45.8,False,False,False
2020,house,California,CA,23,306118,Kevin McCarthy,Republican,190222,62.1,True,True,False
2020,house,California,CA,23,306118,Kim Mangone,Democratic,115896,37.9,False,False,False
2020,house,California,CA,24,362345,Salud Carbajal,Democratic,212564,58.7,True,True,False
2020,house,California,CA,24,362345,Andy Caldwell,Republican,149781,41.3,False,False,False
2020,house,California,CA,25,338943,Mike Garcia,Republican,169638,50.1,True,True,False
2020,house,California,CA,25,338943,Christy Smith,Democratic,169305,49.9,False,False,False
2020,house,California,CA,26,344733,Julia Brownley,Democratic,208856,60.6,True,True,False
2020,house,California,CA,26,344733,Ronda Kennedy,Republican,,39.4,False,False,False
2020,house,California,CA,27,317318,Judy Chu,Democratic,221411,69.8,True,True,False
2020,house,California,CA,27,317318,Johnny Nalbandian,Republican,,30.2,False,False,False
2020,house,California,CA,28,336199,Adam Schiff,Democratic,244271,72.7,True,True,False
2020,house,California,CA,28,336199,Eric Early,Republican,91928,27.3,False,False,False
2020,house,California,CA,29,210944,Tony Cárdenas,Democratic,119420,56.6,True,True,False
2020,house,California,CA,29,210944,Angélica Dueñas,Democratic,91524,43.4,False,False,False
2020,house,California,CA,30,345464,Brad Sherman,Democratic,240038,69.5,True,True,False
2020,house,California,CA,30,345464,Mark Reed,Republican,,30.5,False,False,False
2020,house,California,CA,31,286050,Pete Aguilar,Democratic,175315,61.3,True,True,False
2020,house,California,CA,31,286050,Agnes Gibboney,Republican,110735,38.7,False,False,False
2020,house,California,CA,32,259760,Grace Napolitano,Democratic,172942,66.6,True,True,False
2020,house,California,CA,32,259760,Joshua Scott,Republican,,33.4,False,False,False
2020,house,California,CA,33,380428,Ted Lieu,Democratic,257094,67.6,True,True,False
2020,house,California,CA,33,380428,James Bradley,Republican,,32.4,False,False,False
2020,house,California,CA,34,205346,Jimmy Gomez,Democratic,108792,53.0,True,True,False
2020,house,California,CA,34,205346,David Kim,Democratic,96554,47.0,False,False,False
2020,house,California,CA,35,244346,Norma Torres,Democratic,169405,69.3,True,True,False
2020,house,California,CA,35,244346,Mike Cargile,Republican,74941,30.7,False,False,False
2020,house,California,CA,36,306849,Raul Ruiz,Democratic,185151,60.3,True,True,False
2020,house,California,CA,36,306849,Erin Cruz,Republican,121698,39.7,False,False,False
2020,house,California,CA,37,296621,Karen Bass,Democratic,254916,85.9,True,True,False
2020,house,California,CA,37,296621,Errol Webber,Republican,41705,14.1,False,False,False
2020,house,California,CA,38,256206,Linda Sánchez,Democratic,190467,74.3,True,True,False
2020,house,California,CA,38,256206,Michael Tolar,Democratic,65739,25.7,False,False,False
2020,house,California,CA,39,343783,Young Kim,Republican,173946,50.6,True,False,False
2020,house,California,CA,39,343783,Gil Cisneros,Democratic,169837,49.4,False,True,False
2020,house,California,CA,40,186381,Lucille Roybal-Allard,Democratic,135572,72.7,True,True,False
2020,house,California,CA,40,186381,Antonio Delgado,Republican,,27.3,False,False,False
2020,house,California,CA,41,262573,Mark Takano,Democratic,168126,64.0,True,True,False
2020,house,California,CA,41,262573,Aja Smith,Republican,94447,36.0,False,False,False
2020,house,California,CA,42,368047,Ken Calvert,Republican,210274,57.1,True,True,False
2020,house,California,CA,42,368047,Liam O'Mara,Democratic,,42.9,False,False,False
2020,house,California,CA,43,277898,Maxine Waters,Democratic,199210,71.7,True,True,False
2020,house,California,CA,43,277898,Joe Collins III,Republican,,28.3,False,False,False
2020,house,California,CA,44,206036,Nanette Barragán,Democratic,139661,67.8,True,True,False
2020,house,California,CA,44,206036,Analilia Joya,Democratic,66375,32.2,False,False,False
2020,house,California,CA,45,414939,Katie Porter,Democratic,221843,53.5,True,True,False
2020,house,California,CA,45,414939,Greg Raths,Republican,193096,46.5,False,False,False
2020,house,California,CA,46,229519,Lou Correa,Democratic,157803,68.8,True,True,False
2020,house,California,CA,46,229519,James Waters,Republican,,31.2,False,False,False
2020,house,California,CA,47,311399,Alan Lowenthal,Democratic,197028,63.3,True,True,False
2020,house,California,CA,47,311399,John Briscoe,Republican,114371,36.7,False,False,False
2020,house,California,CA,48,395100,Michelle Steel,Republican,201738,51.1,True,False,False
2020,house,California,CA,48,395100,Harley Rouda,Democratic,193362,48.9,False,True,False
2020,house,California,CA,49,386506,Mike Levin,Democratic,205349,53.1,True,True,False
2020,house,California,CA,49,386506,Brian Maryott,Republican,181157,46.9,False,False,False
2020,house,California,CA,50,362390,Darrell Issa,Republican,195521,54.0,True,False,True
2020,house,California,CA,50,362390,Ammar Campa-Najjar,Democratic,166869,46.0,False,False,True
2020,house,California,CA,51,242437,Juan Vargas,Democratic,,68.3,True,True,False
2020,house,California,CA,51,242437,Juan Hidalgo Jr.,Republican,,31.7,False,False,False
2020,house,California,CA,52,396495,Scott Peters,Democratic,244145,61.6,True,True,False
2020,house,California,CA,52,396495,Jim DeBello,Republican,152350,38.4,False,False,False
2020,house,California,CA,53,334858,Sara Jacobs,Democratic,199244,59.5,True,False,True
2020,house,California,CA,53,334858,Georgette Gómez,Democratic,135614,40.5,False,False,True
2020,house,Colorado,CO,1,450290,Diana DeGette,Democratic,331621,73.6,True,True,False
2020,house,Colorado,CO,1,450290,Shane Bolling,Republican,105955,23.5,False,False,False
2020,house,Colorado,CO,1,450290,Jan Kok,Approval Voting,1441,1.9,False,False,False
2020,house,Colorado,CO,1,450290,Paul N. Fiorino,Unity Party of America,,0.6,False,False,False
2020,house,Colorado,CO,1,450290,Kyle Furey,Libertarian,8749,0.3,False,False,False
2020,house,Colorado,CO,2,515663,Joe Neguse,Democratic,316925,61.5,True,True,False
2020,house,Colorado,CO,2,515663,Charlie Winn,Republican,,35.4,False,False,False
2020,house,Colorado,CO,2,515663,Thom Atkinson,Libertarian,13657,2.6,False,False,False
2020,house,Colorado,CO,2,515663,Gary Swing,Unity Party of America,2534,0.5,False,False,False
2020,house,Colorado,CO,3,429319,Lauren Boebert,Republican,220634,51.4,True,False,False
2020,house,Colorado,CO,3,429319,Diane Mitsch Bush,Democratic,194122,45.2,False,False,False
2020,house,Colorado,CO,3,429319,John Ryan Keil,Libertarian,,2.4,False,False,False
2020,house,Colorado,CO,3,429319,Critter Milton,Unity Party of America,4265,1.0,False,False,False
