year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1972,house,Alabama,AL,1,,Jack Edwards,Republican,,76.5,True,True,False
1972,house,Alabama,AL,1,,"O. W. ""Bill"" McCrory",Democratic,,17.8,False,False,False
1972,house,Alabama,AL,1,,Thomas McAboy Jr.,National Democratic Party of Alabama,,5.7,False,False,False
1972,house,Alabama,AL,2,,William Louis Dickinson,Republican,,54.9,True,True,True
1972,house,Alabama,AL,2,,Ben C. Reeves,Democratic,,41.5,False,False,True
1972,house,Alabama,AL,2,,Richard Boone,National Democratic Party of Alabama,,3.4,False,False,True
1972,house,Alabama,AL,2,,Llewellyn B. Garth,Conservative,,0.3,False,False,True
1972,house,Alabama,AL,3,,Bill Nichols,Democratic,,75.6,True,False,False
1972,house,Alabama,AL,3,,Robert M. Kerr,Republican,,20.6,False,False,False
1972,house,Alabama,AL,3,,John Ford,National Democratic Party of Alabama,,2.6,False,False,False
1972,house,Alabama,AL,3,,James R. Connell,Prohibition,,1.3,False,False,False
1972,house,Alabama,AL,4,,Tom Bevill,Democratic,,69.6,True,False,False
1972,house,Alabama,AL,4,,Ed Nelson,Republican,,30.0,False,False,False
1972,house,Alabama,AL,4,,Daisy Williams,Prohibition,,0.5,False,False,False
1972,house,Alabama,AL,5,,Robert E. Jones Jr.,Democratic,,74.2,True,False,False
1972,house,Alabama,AL,5,,Dieter J. Schrader,Republican,,24.4,False,False,False
1972,house,Alabama,AL,5,,Shirley Irwin,National Democratic Party of Alabama,,1.4,False,False,False
1972,house,Alabama,AL,6,,John Hall Buchanan Jr.,Republican,,59.8,True,True,False
1972,house,Alabama,AL,6,,Ben Erdreich,Democratic,,35.6,False,False,False
1972,house,Alabama,AL,6,,Al Thomas,National Democratic Party of Alabama,,2.5,False,False,False
1972,house,Alabama,AL,6,,Edna L. Bowling,Prohibition,,1.2,False,False,False
1972,house,Alabama,AL,6,,Dan Scott,Conservative,,0.9,False,False,False
1972,house,Alabama,AL,7,,Walter Flowers,Democratic,,84.8,True,False,False
1972,house,Alabama,AL,7,,Lewis Black,National Democratic Party of Alabama,,14.0,False,False,False
1972,house,Alabama,AL,7,,Hal Radue,Conservative,,1.1,False,False,False
1972,house,Alaska,AK,AL,95401,Nick Begich,Democratic,,56.2,True,True,False
1972,house,Alaska,AK,AL,95401,Don Young,Republican,41750,43.8,False,False,False
1972,house,Arizona,AZ,1,,John Jacob Rhodes,Republican,,57.3,True,True,False
1972,house,Arizona,AZ,1,,Gerald A. Pollock,Democratic,,42.7,False,False,False
1972,house,Arizona,AZ,2,,Mo Udall,Democratic,,63.5,True,True,False
1972,house,Arizona,AZ,2,,Gene Savoie,Republican,,36.5,False,False,False
1972,house,Arizona,AZ,3,,Sam Steiger,Republican,,63.0,True,True,False
1972,house,Arizona,AZ,3,,Ted Wyckoff,Democratic,,37.0,False,False,False
1972,house,Arizona,AZ,4,,John Bertrand Conlan,Republican,,53.0,True,False,True
1972,house,Arizona,AZ,4,,Jack E. Brown,Democratic,,47.0,False,False,True
1972,house,Arkansas,AR,1,,William Vollie Alexander Jr.,Democratic,,100.0,True,True,False
1972,house,Arkansas,AR,2,,Wilbur Mills,Democratic,,100.0,True,True,False
1972,house,Arkansas,AR,3,,John Paul Hammerschmidt,Republican,,77.3,True,True,False
1972,house,Arkansas,AR,3,,Guy W. Hatfield,Democratic,,22.7,False,False,False
1972,house,Arkansas,AR,4,,Ray Thornton,Democratic,,83.0,True,False,True
1972,house,Arkansas,AR,4,,John Norman Warnock,American Independent,,17.0,False,False,True
1972,house,California,CA,1,226145,Donald H. Clausen,Republican,,62.2,True,True,False
1972,house,California,CA,1,226145,William Nighswonger,Democratic,,34.1,False,False,False
1972,house,California,CA,1,226145,Jonathan T. Ames,Peace and Freedom,8470,3.7,False,False,False
1972,house,California,CA,2,217877,Harold T. Johnson,Democratic,148808,68.3,True,True,False
1972,house,California,CA,2,217877,Francis X. Callahan,Republican,62381,28.6,False,False,False
1972,house,California,CA,2,217877,Dorothy D. Paradis,Unknown,6688,3.1,False,False,False
1972,house,California,CA,3,215984,John E. Moss,Democratic,151035,69.9,True,True,False
1972,house,California,CA,3,215984,John Rakus,Republican,64949,30.1,False,False,False
1972,house,California,CA,4,170040,Robert L. Leggett,Democratic,114673,67.4,True,True,False
1972,house,California,CA,4,170040,Benjamin Chang,Republican,55367,32.6,False,False,False
1972,house,California,CA,5,147782,Phillip Burton,Democratic,120819,81.8,True,True,False
1972,house,California,CA,5,147782,Edlo E. Powell,Republican,26963,18.2,False,False,False
1972,house,California,CA,6,227131,William S. Mailliard,Republican,118197,52.0,True,True,False
1972,house,California,CA,6,227131,Roger Boas,Democratic,,48.0,False,False,False
1972,house,California,CA,7,225632,Ron Dellums,Democratic,126351,56.0,True,True,False
1972,house,California,CA,7,225632,Peter Hannaford,Republican,85851,38.0,False,False,False
1972,house,California,CA,7,225632,Frank V. Cortese,Unknown,13430,6.0,False,False,False
1972,house,California,CA,8,190972,Pete Stark,Democratic,101024,52.9,True,False,False
1972,house,California,CA,8,190972,Lew M. Warden Jr.,Republican,89948,47.1,False,False,False
1972,house,California,CA,9,171374,Don Edwards,Democratic,123837,72.3,True,True,False
1972,house,California,CA,9,171374,Herb Smith,Republican,43134,25.2,False,False,False
1972,house,California,CA,9,171374,Edmon V. Kaiser,Unknown,4403,2.6,False,False,False
1972,house,California,CA,10,216447,Charles S. Gubser,Republican,139850,64.6,True,True,False
1972,house,California,CA,10,216447,B. Frank Gillette,Democratic,76597,35.4,False,False,False
1972,house,California,CA,11,188087,Leo Ryan,Democratic,113580,60.4,True,False,True
1972,house,California,CA,11,188087,Charles E. Chase,Republican,69655,37.0,False,False,True
1972,house,California,CA,11,188087,Nicholas W. Kudrovzeff,Unknown,,2.6,False,False,True
1972,house,California,CA,12,195576,Burt L. Talcott,Republican,105555,54.0,True,True,False
1972,house,California,CA,12,195576,Julian Camacho,Democratic,84268,43.1,False,False,False
1972,house,California,CA,12,195576,Stanley K. Monteith,Unknown,5753,2.9,False,False,False
1972,house,California,CA,13,207960,Charles M. Teague,Republican,153723,73.9,True,True,False
