year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
2017,house,California,CA,34,42308,Jimmy Gomez,Democratic,10728,25.5,True,False,True
2017,house,California,CA,34,42308,Robert Lee Ahn,Democratic,9415,22.2,True,False,True
2017,house,California,CA,34,42308,Maria Cabildo,Democratic,4259,10.1,False,False,True
2017,house,California,CA,34,42308,Sara Hernandez,Democratic,2358,5.6,False,False,True
2017,house,California,CA,34,42308,Arturo Carmona,Democratic,2205,5.2,False,False,True
2017,house,California,CA,34,42308,Wendy Carrillo,Democratic,2195,5.2,False,False,True
2017,house,California,CA,34,42308,Kenneth Mejia,Green,1964,4.6,False,False,True
2017,house,California,CA,34,42308,Yolie Flores,Democratic,1368,3.2,False,False,True
2017,house,California,CA,34,42308,William Morrison,Republican,1360,3.2,False,False,True
2017,house,California,CA,34,42308,Tracy Van Houten,Democratic,1042,2.5,False,False,True
2017,house,California,CA,34,42308,Alejandra Campoverdi,Democratic,1001,2.4,False,False,True
2017,house,California,CA,34,42308,Vanessa Aramayo,Democratic,853,2.0,False,False,True
2017,house,California,CA,34,42308,Sandra Mendoza,Democratic,674,1.6,False,False,True
2017,house,California,CA,34,42308,Steven Mac,Democratic,663,1.6,False,False,True
2017,house,California,CA,34,42308,Raymond Meza,Democratic,509,1.2,False,False,True
2017,house,California,CA,34,42308,Mark Edward Padilla,No party preference,427,1.0,False,False,True
2017,house,California,CA,34,42308,Ricardo De La Fuente,Democratic,331,0.8,False,False,True
2017,house,California,CA,34,42308,Angela McArdle,Libertarian,319,0.7,False,False,True
2017,house,California,CA,34,42308,Adrienne Nicole Edwards,Democratic,182,0.4,False,False,True
2017,house,California,CA,34,42308,Richard Joseph Sullivan,Democratic,155,0.4,False,False,True
2017,house,California,CA,34,42308,Armando Sotomayor,Democratic,118,0.3,False,False,True
2017,house,California,CA,34,42308,Tenaya Wallace,Democratic,103,0.2,False,False,True
2017,house,California,CA,34,42308,"Melissa ""Sharkie"" Garza",Democratic,79,0.2,False,False,True
2017,house,California,CA,34,42308,Michelle Walker (write-in),Democratic,0,0.0,False,False,True
2017,house,Georgia,GA,6,260316,Karen Handel,Republican,134799,51.78,True,False,True
2017,house,Georgia,GA,6,260316,Jon Ossoff,Democratic,125517,48.22,False,False,True
2017,house,Kansas,KS,4,122594,Ron Estes,Republican,64044,52.2,True,False,True
2017,house,Kansas,KS,4,122594,James Thompson,Democratic,56435,46.0,False,False,True
2017,house,Kansas,KS,4,122594,Chris Rockhold,Libertarian,2115,1.7,False,False,True
2017,house,Montana,MT,AL,381416,Greg Gianforte,Republican,190520,49.95,True,False,True
2017,house,Montana,MT,AL,381416,Rob Quist,Democratic,169214,44.37,False,False,True
2017,house,Montana,MT,AL,381416,Mark Wicks,Libertarian,21682,5.68,False,False,True
2017,house,South Carolina,SC,5,88316,Ralph Norman,Republican,45076,51.04,True,False,True
2017,house,South Carolina,SC,5,88316,Archie Parnell,Democratic,42341,47.94,False,False,True
2017,house,South Carolina,SC,5,88316,Josh Thornton,American Party (south Carolina),319,0.36,False,False,True
2017,house,South Carolina,SC,5,88316,Victor Kocher,Libertarian,273,0.31,False,False,True
2017,house,South Carolina,SC,5,88316,David Kulma,Green,242,0.27,False,False,True
2017,house,South Carolina,SC,5,88316,Write-in,Write-in Candidate,65,0.07,False,False,True
2017,house,Utah,UT,3,147796,John Curtis,Republican,85751,58.02,True,False,True
2017,house,Utah,UT,3,147796,Kathie Allen,Democratic,37801,25.58,False,False,True
2017,house,Utah,UT,3,147796,Jim Bennett,Utah,13747,9.3,False,False,True
2017,house,Utah,UT,3,147796,Sean Whalen,Independent,4554,3.08,False,False,True
2017,house,Utah,UT,3,147796,Joe Buchman,Libertarian,3644,2.47,False,False,True
2017,house,Utah,UT,3,147796,Jason Christensen,Independent American,2286,1.55,False,False,True
2017,house,Utah,UT,3,147796,Brendan Phillips,Write-in,8,0.01,False,False,True
2017,house,Utah,UT,3,147796,Russell Paul Roesler,Write-in,5,0.0,False,False,True
