year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1964,house,Georgia,GA,5,,L. J. O'Callaghan,Republican,,46.0,False,False,False
1964,house,Georgia,GA,6,,John Flynt,Democratic,,100.0,True,False,False
1964,house,Georgia,GA,7,,John William Davis,Democratic,,54.7,True,True,False
1964,house,Georgia,GA,7,,Edward Y. Chapin,Republican,,45.3,False,False,False
1964,house,Georgia,GA,8,,J. Russell Tuten,Democratic,,100.0,True,True,False
1964,house,Georgia,GA,9,,Phillip M. Landrum,Democratic,,60.5,True,True,False
1964,house,Georgia,GA,9,,Jack Prince,Democratic,,39.5,False,False,False
1964,house,Georgia,GA,10,,Robert Grier Stephens Jr.,Democratic,,100.0,True,True,True
1964,house,Hawaii,HI,AL,,Spark Matsunaga,Democratic,,35.7,True,True,True
1964,house,Hawaii,HI,AL,,Patsy Mink,Democratic,,27.2,True,False,True
1964,house,Hawaii,HI,AL,,John E. Milligan,Republican,,22.8,False,False,True
1964,house,Hawaii,HI,AL,,Richard Ike Sutton,Republican,,14.3,False,False,True
1964,house,Idaho,ID,1,,Compton I. White Jr.,Democratic,,51.7,True,True,False
1964,house,Idaho,ID,1,,John Mattmiller,Republican,,48.3,False,False,False
1964,house,Idaho,ID,2,,George V. Hansen,Republican,,52.2,True,False,False
1964,house,Idaho,ID,2,,Ralph R. Harding,Democratic,,47.8,False,True,False
1964,house,Illinois,IL,1,,William L. Dawson,Democratic,,84.9,True,True,False
1964,house,Illinois,IL,1,,Wilbur N. Daniel,Republican,,15.1,False,False,False
1964,house,Illinois,IL,2,,Barratt O'Hara,Democratic,,67.3,True,True,False
1964,house,Illinois,IL,2,,William F. Scannell,Republican,,32.7,False,False,False
1964,house,Illinois,IL,3,,William T. Murphy,Democratic,,59.1,True,True,False
1964,house,Illinois,IL,3,,Emmet Byrne,Republican,,40.9,False,False,False
1964,house,Illinois,IL,4,,Ed Derwinski,Republican,,58.9,True,True,False
1964,house,Illinois,IL,4,,Ray J. Rybacki,Democratic,,41.1,False,False,False
1964,house,Illinois,IL,5,,John C. Kluczynski,Democratic,,63.7,True,True,False
1964,house,Illinois,IL,5,,Robert V. Kotowski,Republican,,36.3,False,False,False
1964,house,Illinois,IL,6,,Daniel J. Ronan,Democratic,,83.4,True,False,True
1964,house,Illinois,IL,6,,Joseph W. Halac,Republican,,16.6,False,False,True
1964,house,Illinois,IL,7,,Frank Annunzio,Democratic,,85.9,True,False,True
1964,house,Illinois,IL,7,,Ray Wolfram,Republican,,14.1,False,False,True
1964,house,Illinois,IL,8,,Dan Rostenkowski,Democratic,,66.1,True,True,False
1964,house,Illinois,IL,8,,Eugene L. Ebrom,Republican,,33.9,False,False,False
1964,house,Illinois,IL,9,,Sidney R. Yates,Democratic,,63.9,True,False,True
1964,house,Illinois,IL,9,,Robert S. Decker,Republican,,36.1,False,False,True
1964,house,Illinois,IL,10,,Harold R. Collier,Republican,,60.8,True,True,False
1964,house,Illinois,IL,10,,Thomas E. Gause,Democratic,,39.2,False,False,False
1964,house,Illinois,IL,11,,Roman Pucinski,Democratic,,56.9,True,True,False
1964,house,Illinois,IL,11,,Chester T. Podgorski,Republican,,43.1,False,False,False
1964,house,Illinois,IL,12,,Robert McClory,Republican,,58.6,True,True,False
1964,house,Illinois,IL,12,,John C. Kimball,Democratic,,41.4,False,False,False
1964,house,Illinois,IL,13,,Donald Rumsfeld,Republican,,57.8,True,True,False
1964,house,Illinois,IL,13,,Lynn A. Williams,Democratic,,42.2,False,False,False
1964,house,Illinois,IL,14,,John N. Erlenborn,Republican,,59.0,True,False,True
1964,house,Illinois,IL,14,,Jerome M. Ziegler,Democratic,,41.0,False,False,True
1964,house,Illinois,IL,15,,Charlotte Thompson Reid,Republican,,58.4,True,True,False
1964,house,Illinois,IL,15,,Poppy X. Mitchell,Democratic,,41.6,False,False,False
1964,house,Illinois,IL,16,,John B. Anderson,Republican,,56.4,True,True,False
1964,house,Illinois,IL,16,,Robert E. Brinkmeier,Democratic,,43.6,False,False,False
1964,house,Illinois,IL,17,,Leslie C. Arends,Republican,,56.4,True,True,False
1964,house,Illinois,IL,17,,Bernard J. Hughes,Democratic,,43.6,False,False,False
1964,house,Illinois,IL,18,,Robert H. Michel,Republican,,54.0,True,True,False
1964,house,Illinois,IL,18,,Edward P. Kohlbacher,Democratic,,46.0,False,False,False
1964,house,Illinois,IL,19,,Gale Schisler,Democratic,,52.4,True,False,False
1964,house,Illinois,IL,19,,Robert T. McLoskey,Republican,,47.6,False,True,False
1964,house,Illinois,IL,20,,Paul Findley,Republican,,54.8,True,True,False
1964,house,Illinois,IL,20,,Lester E. Collins,Democratic,,45.2,False,False,False
1964,house,Illinois,IL,21,,Kenneth J. Gray,Democratic,,65.0,True,True,False
1964,house,Illinois,IL,21,,Stillman J. Stanard,Republican,,35.0,False,False,False
1964,house,Illinois,IL,22,,William L. Springer,Republican,,53.0,True,True,False
1964,house,Illinois,IL,22,,John J. Desmond,Democratic,,47.0,False,False,False
1964,house,Illinois,IL,23,,George E. Shipley,Democratic,,54.6,True,True,False
1964,house,Illinois,IL,23,,Wayne S. Jones,Republican,,45.4,False,False,False
1964,house,Illinois,IL,24,,Melvin Price,Democratic,,75.7,True,True,False
1964,house,Illinois,IL,24,,G. S. Mirza,Republican,,24.3,False,False,False
1964,house,Indiana,IN,1,,Ray Madden,Democratic,,63.7,True,True,False
1964,house,Indiana,IN,1,,Arthur F. Endres,Republican,,36.0,False,False,False
1964,house,Indiana,IN,1,,Raymond E. Brechner,Prohibition,,0.4,False,False,False
1964,house,Indiana,IN,2,,Charles A. Halleck,Republican,,52.9,True,True,False
1964,house,Indiana,IN,2,,John C. Raber,Democratic,,47.1,False,False,False
1964,house,Indiana,IN,3,,John Brademas,Democratic,,60.6,True,True,False
1964,house,Indiana,IN,3,,Robert L. Miller,Republican,,39.4,False,False,False
1964,house,Indiana,IN,4,,E. Ross Adair,Republican,,52.1,True,True,False
1964,house,Indiana,IN,4,,Max E. Hobbs,Democratic,,47.9,False,False,False
1964,house,Indiana,IN,5,,J. Edward Roush,Democratic,,55.2,True,True,False
1964,house,Indiana,IN,5,,John R. Feighner,Republican,,44.8,False,False,False
1964,house,Indiana,IN,6,,Richard L. Roudebush,Republican,,54.1,True,True,False
1964,house,Indiana,IN,6,,Karl O'Lessker,Democratic,,45.9,False,False,False
1964,house,Indiana,IN,7,,William G. Bray,Republican,,54.2,True,True,False
1964,house,Indiana,IN,7,,Elden C. Tipton,Democratic,,45.8,False,False,False
1964,house,Indiana,IN,8,,Winfield K. Denton,Democratic,,56.5,True,True,False
1964,house,Indiana,IN,8,,Roger H. Zion,Republican,,43.5,False,False,False
1964,house,Indiana,IN,9,,Lee Hamilton,Democratic,,54.4,True,False,False
1964,house,Indiana,IN,9,,Earl Wilson,Republican,,45.6,False,True,False
1964,house,Indiana,IN,10,,Ralph Harvey,Republican,,50.4,True,True,False
1964,house,Indiana,IN,10,,Russell E. Davis,Democratic,,49.6,False,False,False
1964,house,Indiana,IN,11,,Andrew Jacobs Jr.,Democratic,,50.5,True,False,True
1964,house,Indiana,IN,11,,Don A. Tabbert,Republican,,49.5,False,False,True
1964,house,Iowa,IA,1,,John R. Schmidhauser,Democratic,,51.0,True,False,False
1964,house,Iowa,IA,1,,Fred Schwengel,Republican,,48.9,False,True,False
1964,house,Iowa,IA,1,,Tracy M. Gore,Conservative,,0.1,False,False,False
1964,house,Iowa,IA,2,,John Culver,Democratic,,52.2,True,False,False
1964,house,Iowa,IA,2,,James E. Bromwell,Republican,,47.8,False,True,False
1964,house,Iowa,IA,3,,H. R. Gross,Republican,,50.1,True,True,False
1964,house,Iowa,IA,3,,Stephen M. Peterson,Democratic,,49.9,False,False,False
1964,house,Iowa,IA,4,,Bert Bandstra,Democratic,,53.6,True,False,False
1964,house,Iowa,IA,4,,John Henry Kyl,Republican,,46.4,False,True,False
1964,house,Iowa,IA,5,,Neal Smith,Democratic,,69.6,True,True,False
1964,house,Iowa,IA,5,,Benjamin J. Gibson Jr.,Republican,,29.7,False,False,False
1964,house,Iowa,IA,5,,Albert A. Payne,Conservative,,0.7,False,False,False
1964,house,Iowa,IA,6,,Stanley L. Greigg,Democratic,,53.2,True,False,True
1964,house,Iowa,IA,6,,Howard N. Sokol,Republican,,46.5,False,False,True
1964,house,Iowa,IA,6,,Lee E. Smith,Conservative,,0.3,False,False,True
1964,house,Iowa,IA,7,,John R. Hansen,Democratic,,53.5,True,False,False
1964,house,Iowa,IA,7,,Ben F. Jensen,Republican,,46.5,False,True,False
1964,house,Kansas,KS,1,,Bob Dole,Republican,,51.2,True,True,False
1964,house,Kansas,KS,1,,Bill Bork,Democratic,,48.8,False,False,False
1964,house,Kansas,KS,2,,Chester L. Mize,Republican,,51.1,True,False,True
1964,house,Kansas,KS,2,,John Montgomery,Democratic,,48.9,False,False,True
1964,house,Kansas,KS,3,,Robert Ellsworth,Republican,,62.2,True,True,False
1964,house,Kansas,KS,3,,A. Clayton Dial,Democratic,,37.8,False,False,False
1964,house,Kansas,KS,4,,Garner E. Shriver,Republican,,59.4,True,True,False
1964,house,Kansas,KS,4,,Jack Glaves,Democratic,,40.6,False,False,False
1964,house,Kansas,KS,5,,Joe Skubitz,Republican,,56.4,True,True,False
1964,house,Kansas,KS,5,,Reb. Russell,Democratic,,43.6,False,False,False
1964,house,Kentucky,KY,1,,Frank Stubblefield,Democratic,,100.0,True,True,False
1964,house,Kentucky,KY,2,,William Natcher,Democratic,,68.4,True,True,False
1964,house,Kentucky,KY,2,,Rhodes Bratcher,Republican,,31.6,False,False,False
1964,house,Kentucky,KY,3,,Charles R. Farnsley,Democratic,,53.8,True,False,False
1964,house,Kentucky,KY,3,,Gene Snyder,Republican,,46.2,False,True,False
1964,house,Kentucky,KY,4,,Frank Chelf,Democratic,,61.7,True,True,False
1964,house,Kentucky,KY,4,,Clyde Middleton,Republican,,38.3,False,False,False
1964,house,Kentucky,KY,5,,Tim Lee Carter,Republican,,53.1,True,False,True
1964,house,Kentucky,KY,5,,Frances J. Mills,Democratic,,46.9,False,False,True
1964,house,Kentucky,KY,6,,John C. Watts,Democratic,,70.6,True,True,False
1964,house,Kentucky,KY,6,,John W. Swope,Republican,,29.4,False,False,False
1964,house,Kentucky,KY,7,,Carl D. Perkins,Democratic,,69.7,True,True,False
1964,house,Kentucky,KY,7,,Walter Clay Van Hoose,Republican,,30.3,False,False,False
1964,house,Louisiana,LA,1,,F. Edward Hébert,Democratic,,100.0,True,True,False
1964,house,Louisiana,LA,2,,Hale Boggs,Democratic,,55.0,True,True,False
1964,house,Louisiana,LA,2,,David C. Treen,Republican,,45.0,False,False,False
1964,house,Louisiana,LA,3,,Edwin E. Willis,Democratic,,62.3,True,True,False
1964,house,Louisiana,LA,3,,Robert F. Angers,Republican,,37.7,False,False,False
1964,house,Louisiana,LA,4,,Joe Waggonner,Democratic,,100.0,True,True,False
1964,house,Louisiana,LA,5,,Otto Passman,Democratic,,100.0,True,True,False
1964,house,Louisiana,LA,6,,James H. Morrison,Democratic,,62.9,True,True,False
1964,house,Louisiana,LA,6,,Floyd O. Crawford,Republican,,37.1,False,False,False
1964,house,Louisiana,LA,7,,T. Ashton Thompson,Democratic,,100.0,True,True,False
1964,house,Louisiana,LA,8,,Speedy Long,Democratic,,54.5,True,False,False
1964,house,Louisiana,LA,8,,William S. Walker,Republican,,45.5,False,False,False
1964,house,Maine,ME,1,,Stanley R. Tupper,Republican,,50.1,True,True,False
1964,house,Maine,ME,1,,Kenneth M. Curtis,Democratic,,49.9,False,False,False
1964,house,Maine,ME,2,,William Hathaway,Democratic,,62.0,True,False,True
1964,house,Maine,ME,2,,Kenneth P. MacLeod,Republican,,38.0,False,False,True
1964,house,Maryland,MD,1,,Rogers Morton,Republican,,53.1,True,True,False
1964,house,Maryland,MD,1,,Harry Hughes,Democratic,,46.9,False,False,False
1964,house,Maryland,MD,2,,Clarence Long,Democratic,,65.9,True,True,False
1964,house,Maryland,MD,2,,George A. Price,Republican,,34.1,False,False,False
1964,house,Maryland,MD,3,,Edward Garmatz,Democratic,,100.0,True,True,False
1964,house,Maryland,MD,4,,George Hyde Fallon,Democratic,,77.8,True,True,False
1964,house,Maryland,MD,4,,Charles O'Donovan Evans,Republican,,22.2,False,False,False
1964,house,Maryland,MD,5,,Hervey Machen,Democratic,,61.0,True,False,True
1964,house,Maryland,MD,5,,Edward A. Potts,Republican,,39.0,False,False,True
1964,house,Maryland,MD,6,,Charles Mathias,Republican,,54.5,True,True,False
1964,house,Maryland,MD,6,,Royce Hanson,Democratic,,45.5,False,False,False
1964,house,Maryland,MD,7,,Samuel Friedel,Democratic,,79.5,True,True,False
1964,house,Maryland,MD,7,,Thomas C. Hofstetter,Republican,,20.5,False,False,False
1964,house,Maryland,MD,AL,,Carlton R. Sickles,Democratic,,69.4,True,True,False
1964,house,Maryland,MD,AL,,David Scull,Republican,,30.6,False,False,False
1964,house,Massachusetts,MA,1,,Silvio O. Conte,Republican,,100.0,True,True,False
1964,house,Massachusetts,MA,2,,Edward Boland,Democratic,,100.0,True,True,False
1964,house,Massachusetts,MA,3,,Philip J. Philbin,Democratic,,100.0,True,True,False
1964,house,Massachusetts,MA,4,,Harold Donohue,Democratic,,71.8,True,True,False
1964,house,Massachusetts,MA,4,,Dudley B. Dumaine,Republican,,28.2,False,False,False
1964,house,Massachusetts,MA,5,,F. Bradford Morse,Republican,,65.0,True,True,False
1964,house,Massachusetts,MA,5,,George W. Arvanitis,Democratic,,35.0,False,False,False
1964,house,Massachusetts,MA,6,,William H. Bates,Republican,,64.6,True,True,False
1964,house,Massachusetts,MA,6,,James G. Zafris Jr.,Democratic,,35.4,False,False,False
1964,house,Massachusetts,MA,7,,Torbert Macdonald,Democratic,,76.9,True,True,False
1964,house,Massachusetts,MA,7,,Gordon F. Hughes,Republican,,23.1,False,False,False
1964,house,Massachusetts,MA,8,,Tip O'Neill,Democratic,,100.0,True,True,False
1964,house,Massachusetts,MA,9,,John W. McCormack,Democratic,,80.3,True,True,False
1964,house,Massachusetts,MA,9,,Jack E. Molesworth,Republican,,14.6,False,False,False
1964,house,Massachusetts,MA,9,,Noel A. Day,Independent,,5.0,False,False,False
1964,house,Massachusetts,MA,10,,Joseph W. Martin Jr.,Republican,,63.0,True,True,False
1964,house,Massachusetts,MA,10,,Edward F. Doolan,Democratic,,37.0,False,False,False
1964,house,Massachusetts,MA,11,,James A. Burke,Democratic,,100.0,True,True,False
1964,house,Massachusetts,MA,12,,Hastings Keith,Republican,,59.6,True,True,False
1964,house,Massachusetts,MA,12,,Alexander Byron,Democratic,,40.4,False,False,False
1964,house,Michigan,MI,1,,John Conyers Jr.,Democratic,,83.6,True,False,True
1964,house,Michigan,MI,1,,Robert B. Blackwell,Republican,,15.5,False,False,True
1964,house,Michigan,MI,1,,Milton R. Henry,Freedom Now,,0.9,False,False,True
1964,house,Michigan,MI,2,,Weston E. Vivian,Democratic,,50.4,True,False,False
