year,state,state_code,office,candidate,party,percentage,winner,incumbent
1949,New Jersey,NJ,governor,Alfred E. Driscoll,Republican,51.54,True,True
1949,New Jersey,NJ,governor,Elmer H. Wene,Democratic,47.13,False,False
1949,New Jersey,NJ,governor,James Imbrie,Progressive,0.63,False,False
1949,New Jersey,NJ,governor,John C. Butterworth,Socialist Labor,0.38,False,False
1949,New Jersey,NJ,governor,Edson R. Leach,Prohibition,0.32,False,False
1949,Virginia,VA,governor,John S. Battle,Democratic,70.43,True,False
1949,Virginia,VA,governor,Walter Johnson,Republican,27.44,False,False
1949,Virginia,VA,governor,Clarke T. Robb,Social Democrat,2.12,False,False
