year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1994,Alabama,AL,governor,1994 Alabama gubernatorial election,Winning,Fob James,Republican,604926,50.33,True,False
1994,Alabama,AL,governor,1994 Alabama gubernatorial election,Candidate,Jim Folsom Jr.,Democratic,594169,49.43,False,True
1994,Alabama,AL,governor,1994 Alabama gubernatorial election,Write-in,,,2874,0.24,False,False
1994,Alabama,AL,governor,1994 Alabama gubernatorial election,Total,,,1201969,100.0,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Winning,Fife Symington,Republican,593492,52.54,True,True
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,Eddie Basha,Democratic,500702,44.33,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,John A. Buttrick,Libertarian,35222,3.11,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,John Wright (write-in),Independent,121,0.01,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,Caroline P. Killeen (write-in),Democratic,29,0.0,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,Walter L. Bassett (write-in),Independent,11,0.0,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,Charles M. Crawford (write-in),Republican,11,0.0,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,S. Roberts (write-in),Democratic,11,0.0,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,"Will Davis, II (write-in)",Republican,5,0.0,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Candidate,Ilias Kostopoulos (write-in),Independent,3,0.0,False,False
1994,Arizona,AZ,governor,"Arizona gubernatorial election, 1994",Total,,,1129607,100.0,False,False
1994,California,CA,governor,1994 California gubernatorial election,Winning,Pete Wilson,Republican,4781766,55.18,True,True
1994,California,CA,governor,1994 California gubernatorial election,Candidate,Kathleen Brown,Democratic,3519799,40.62,False,False
1994,California,CA,governor,1994 California gubernatorial election,Candidate,Richard Rider,Libertarian,149281,1.72,False,False
1994,California,CA,governor,1994 California gubernatorial election,Candidate,Jerome McCready,Independent,133888,1.55,False,False
1994,California,CA,governor,1994 California gubernatorial election,Candidate,Gloria Estela La Riva,Freedom,80440,0.93,False,False
1994,California,CA,governor,1994 California gubernatorial election,Candidate,Aaron Boxerman (write-in),Independent,130,0.0,False,False
1994,California,CA,governor,1994 California gubernatorial election,Candidate,Nick Miloslavich (write-in),Independent,46,0.0,False,False
1994,California,CA,governor,1994 California gubernatorial election,Candidate,Thomas L. Sailers (write-in),Independent,16,0.0,False,False
1994,California,CA,governor,1994 California gubernatorial election,Candidate,Tim Oster (write-in),Independent,9,0.0,False,False
1994,California,CA,governor,1994 California gubernatorial election,Total,,,8665375,100.0,False,False
1994,Colorado,CO,governor,"Colorado gubernatorial election, 1994",Winning,Roy Romer,Democratic,619205,55.47,True,True
1994,Colorado,CO,governor,"Colorado gubernatorial election, 1994",Candidate,Bruce D. Benson,Republican,432042,38.7,False,False
1994,Colorado,CO,governor,"Colorado gubernatorial election, 1994",Candidate,Kevin Swanson,Constitution,40397,3.62,False,False
1994,Colorado,CO,governor,"Colorado gubernatorial election, 1994",Candidate,Philip Hufford,Green,16956,1.52,False,False
1994,Colorado,CO,governor,"Colorado gubernatorial election, 1994",Candidate,Earl Dodge,Prohibition,7584,0.68,False,False
1994,Colorado,CO,governor,"Colorado gubernatorial election, 1994",Candidate,Thomas Todd,Write-in,123,0.01,False,False
1994,Connecticut,CT,governor,1994 Connecticut gubernatorial election,Winning,John G. Rowland,Republican,415201,36.2,True,False
1994,Connecticut,CT,governor,1994 Connecticut gubernatorial election,Candidate,Bill Curry,Democratic,375133,32.7,False,False
1994,Connecticut,CT,governor,1994 Connecticut gubernatorial election,Candidate,Eunice Groark,Connecticut,216585,18.88,False,False
1994,Connecticut,CT,governor,1994 Connecticut gubernatorial election,Candidate,Tom Scott,Independent,130128,11.35,False,False
1994,Connecticut,CT,governor,1994 Connecticut gubernatorial election,Candidate,Joseph A. Zdonczyk,Citizens,10007,0.87,False,False
1994,Connecticut,CT,governor,1994 Connecticut gubernatorial election,Total,,,1147054,100.0,False,False
1994,Florida,FL,governor,"Florida gubernatorial election, 1994",Winning,Lawton Chiles,Democratic,2135008,50.75,True,True
1994,Florida,FL,governor,"Florida gubernatorial election, 1994",Candidate,Jeb Bush,Republican,2071068,49.23,False,False
1994,Florida,FL,governor,"Florida gubernatorial election, 1994",Write-in,,,583,0.0,False,False
1994,Georgia,GA,governor,"Georgia gubernatorial election, 1994",Winning,Zell Miller,Democratic,788926,51.05,True,True
1994,Georgia,GA,governor,"Georgia gubernatorial election, 1994",Candidate,Guy Millner,Republican,756371,48.95,False,False
1994,Guamanian,GU,governor,"Guam gubernatorial election, 1994|",Winning,Carl Gutierrez,Democratic,23405,54.83,True,False
1994,Guamanian,GU,governor,"Guam gubernatorial election, 1994|",Candidate,"Francisco Blas Aguon, Sr.",Republican,19281,45.17,False,False
1994,Guamanian,GU,governor,"Guam gubernatorial election, 1994|",Total,,,42686,100.0,False,False
1994,Hawaii,HI,governor,"Hawaii gubernatorial election, 1994",Winning,Ben Cayetano,Democratic,134978,36.58,True,False
1994,Hawaii,HI,governor,"Hawaii gubernatorial election, 1994",Candidate,Frank Fasi,Best,113158,30.67,False,False
1994,Hawaii,HI,governor,"Hawaii gubernatorial election, 1994",Candidate,Pat Saiki,Republican,107908,29.24,False,False
1994,Hawaii,HI,governor,"Hawaii gubernatorial election, 1994",Candidate,Kioni Dudley,Green,12969,3.51,False,False
1994,Idaho,ID,governor,"Idaho gubernatorial election, 1994",Winning,Phil Batt,Republican,216123,52.29,True,False
1994,Idaho,ID,governor,"Idaho gubernatorial election, 1994",Candidate,Larry Echo Hawk,Democratic,181363,43.88,False,False
1994,Idaho,ID,governor,"Idaho gubernatorial election, 1994",Candidate,Ronald D. Rankin,Independent,15793,3.82,False,False
1994,Idaho,ID,governor,"Idaho gubernatorial election, 1994",Write-in,Write-ins,Write-ins,67,0.02,False,False
1994,Illinois,IL,governor,"1994 gubernatorial election, Illinois",Winning,Jim Edgar,Republican,1984318,63.9,True,True
