year,state,state_code,office,candidate,party,percentage,winner,incumbent
1958,Massachusetts,MA,governor,Henning A. Blomen,Labor,0.41,False,False
1958,Massachusetts,MA,governor,Guy S. Williams,Prohibition,0.3,False,False
1958,Michigan,MI,governor,G. Mennen Williams,Democratic,53.0,True,True
1958,Michigan,MI,governor,Paul Douglas Bagwell,Republican,46.6,False,False
1958,Michigan,MI,governor,Ralph Muncy,Labor,0.17,False,False
1958,Michigan,MI,governor,Rollin M. Severance,Prohibition,0.16,False,False
1958,Michigan,MI,governor,Frank Lovell,Workers,0.04,False,False
1958,Minnesota,MN,governor,Orville Freeman,Minnesota Democratic-farmer-labor,56.8,True,True
1958,Minnesota,MN,governor,George MacKinnon,Republican,42.3,False,False
1958,Minnesota,MN,governor,Arne Anderson,Independent,0.94,False,False
1958,Nebraska,NE,governor,Ralph G. Brooks,Democratic,50.19,True,False
1958,Nebraska,NE,governor,Victor Anderson,Republican,49.8,False,True
1958,Nevada,NV,governor,Grant Sawyer,Democratic,59.9,True,False
1958,Nevada,NV,governor,Charles H. Russell,Republican,,False,True
1958,New Hampshire,NH,governor,Wesley Powell,Republican,51.7,True,False
1958,New Hampshire,NH,governor,Bernard L. Boutin,Democratic,48.4,False,False
1958,New Mexico,NM,governor,John Burroughs,Democratic,50.47,True,False
1958,New Mexico,NM,governor,Edwin L. Mechem,Republican,49.53,False,True
1958,New York,NY,governor,Nelson Rockefeller,Republican,54.7,True,False
1958,New York,NY,governor,W. Averell Harriman,Democratic,44.7,False,True
1958,New York,NY,governor,John T. McManus,Independent,0.6,False,False
1958,North Dakota,ND,governor,John E. Davis,Republican,53.1,True,True
1958,North Dakota,ND,governor,John F. Lord,North Dakota Democratic-npl,46.9,False,False
1958,Ohio,OH,governor,Michael DiSalle,Democratic,56.9,True,False
1958,Ohio,OH,governor,C. William O'Neill,Republican,43.1,False,True
1958,Oklahoma,OK,governor,J. Howard Edmondson,Democratic,74.1,True,False
1958,Oklahoma,OK,governor,Phil Ferguson,Republican,20.0,False,False
1958,Oklahoma,OK,governor,"D.A. ""Jelly"" Bryce",Independent,5.9,False,False
1958,Oregon,OR,governor,Mark Hatfield,Republican,55.3,True,False
1958,Oregon,OR,governor,Robert D. Holmes,Democratic,44.7,False,True
1958,Pennsylvania,PA,governor,David L. Lawrence,Democratic,50.8,True,False
1958,Pennsylvania,PA,governor,Arthur T. McGonigle,Republican,48.9,False,False
1958,Pennsylvania,PA,governor,Herman A. Johansen,Labor,0.22,False,False
1958,Pennsylvania,PA,governor,Eloise Fickland,Independent,0.11,False,False
1958,Rhode Island,RI,governor,Christopher Del Sesto,Republican,50.9,True,False
1958,Rhode Island,RI,governor,Dennis J. Roberts,Democratic,49.1,False,True
1958,South Carolina,SC,governor,Primary election:,,,True,False
1958,South Carolina,SC,governor,Fritz Hollings,Democratic,41.93,True,False
1958,South Carolina,SC,governor,Donald S. Russell,Democratic,35.02,False,False
1958,South Carolina,SC,governor,William C. Johnston,Democratic,23.06,False,False
1958,South Carolina,SC,governor,Primary runoff:,,,True,False
1958,South Carolina,SC,governor,General election:,,,True,False
1958,South Dakota,SD,governor,Ralph Herseth,Democratic,51.4,True,False
1958,South Dakota,SD,governor,Phil Saunders,Republican,48.6,False,False
1958,Tennessee,TN,governor,Buford Ellington,Democratic,57.5,True,False
1958,Tennessee,TN,governor,Jim Nance McCord,Independent,31.5,False,False
1958,Tennessee,TN,governor,Tom Wall,Republican,8.3,False,False
1958,Tennessee,TN,governor,Scattering,Independent,2.6,False,False
1958,Texas,TX,governor,Price Daniel,Democratic,88.1,True,True
1958,Texas,TX,governor,Edwin S. Mayer,Republican,11.9,False,False
1958,Vermont,VT,governor,Robert Stafford,Republican,50.3,True,False
1958,Vermont,VT,governor,Bernard Joseph Leddy,Democratic,49.7,False,False
1958,Wisconsin,WI,governor,Gaylord Nelson,Democratic,53.6,True,False
1958,Wisconsin,WI,governor,Vernon Wallace Thomson,Republican,46.3,False,True
1958,Wisconsin,WI,governor,Wayne Leverenz,Workers,0.12,False,False
1958,Wyoming,WY,governor,John J. Hickey,Democratic,48.9,True,False
1958,Wyoming,WY,governor,Milward Simpson,Republican,46.6,False,True
1958,Wyoming,WY,governor,Louis W. Carlson,Independent,4.4,False,False
