year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1981,New Jersey,NJ,governor,Democratic Party primary results,Winning,James Florio,Democratic,164179,25.92,True,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Robert A. Roe,Democratic,98660,15.58,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Kenneth A. Gibson,Democratic,95212,15.03,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Joseph P. Merlino,Democratic,70910,11.2,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,John J. Degnan,Democratic,65844,10.4,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Thomas F. X. Smith,Democratic,57479,9.08,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Frank J. Dodd,Democratic,23866,3.77,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,William J. Hamilton,Democratic,17395,2.75,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Barbara McConnell,Democratic,16123,2.55,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Ann Klein,Democratic,14844,2.35,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Herbert J. Buehler,Democratic,4266,0.67,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Stella E. Mann,Democratic,2375,0.38,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Candidate,Rose Zeidwerg Monyek,Democratic,2129,0.34,False,False
1981,New Jersey,NJ,governor,Democratic Party primary results,Total,,,633282,100.0,False,False
1981,New Jersey,NJ,governor,Republican primary results,Winning,Thomas Kean,Republican,122512,30.75,True,False
1981,New Jersey,NJ,governor,Republican primary results,Candidate,Lawrence Francis Kramer,Republican,83565,20.98,False,False
1981,New Jersey,NJ,governor,Republican primary results,Candidate,James Wallwork,Republican,61816,15.52,False,False
1981,New Jersey,NJ,governor,Republican primary results,Candidate,Barry T. Parker,Republican,26040,6.54,False,False
1981,New Jersey,NJ,governor,Republican primary results,Candidate,Anthony Imperiale,Republican,18452,4.63,False,False
1981,New Jersey,NJ,governor,Republican primary results,Candidate,John K. Rafferty,Republican,12837,3.22,False,False
1981,New Jersey,NJ,governor,Republican primary results,Candidate,Richard McGlynn,Republican,5486,1.38,False,False
1981,New Jersey,NJ,governor,Republican primary results,Total,,,398359,100.0,False,False
