year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1983,Kentucky,KY,governor,1983 Kentucky gubernatorial election,Winning,Martha Layne Collins,Democratic,561674,54.5,True,False
1983,Kentucky,KY,governor,1983 Kentucky gubernatorial election,Candidate,Jim Bunning,Republican,454650,44.11,False,False
1983,Kentucky,KY,governor,1983 Kentucky gubernatorial election,Candidate,Nicholas D. McCubbin,Citizens United,14347,1.39,False,False
1983,Kentucky,KY,governor,1983 Kentucky gubernatorial election,Total,,,1030671,100.0,False,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Winning,Edwin Edwards,Democratic,1002798,62.31,True,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Candidate,David Treen,Republican,585692,36.39,False,True
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Candidate,Robert M. Ross,Republican,7777,0.48,False,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Candidate,"Ken ""Cousin Ken"" Lewis",Democratic,4117,0.26,False,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Candidate,Charley Moore,Independent,2381,0.15,False,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Candidate,Floyd Smith,Democratic,2264,0.14,False,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Candidate,Michele A. Smith,Independent,2253,0.14,False,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Candidate,"Joseph Thomas Robino, Jr.",Independent,1038,0.06,False,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Candidate,"Michael J. Musmeci, Sr.",Democratic,1032,0.06,False,False
1983,Louisiana,LA,governor,"Louisiana gubernatorial election, 1983",Total,,,1609352,100.0,False,False
1983,Mississippi,MS,governor,"Mississippi gubernatorial election, 1983",Winning,William Allain,Democratic,409209,55.1,True,False
1983,Mississippi,MS,governor,"Mississippi gubernatorial election, 1983",Candidate,Leon Bramlett,Republican,288764,38.88,False,False
1983,Mississippi,MS,governor,"Mississippi gubernatorial election, 1983",Candidate,Charles Evers,Independent,30493,4.12,False,False
1983,Mississippi,MS,governor,"Mississippi gubernatorial election, 1983",Candidate,Billie H. Taylor,Independent,7869,1.06,False,False
1983,Mississippi,MS,governor,"Mississippi gubernatorial election, 1983",Candidate,Henry McMullen Williams,Independent,6302,0.85,False,False
1983,Mississippi,MS,governor,"Mississippi gubernatorial election, 1983",Total,,,742737,100.0,False,False
