year,state,state_code,office,candidate,party,percentage,winner,incumbent
1970,Kansas,KS,governor,Kent Frizzell,Republican,44.7,False,False
1970,Kansas,KS,governor,P. Everett Sperry,Conservative,0.6,False,False
1970,Kansas,KS,governor,Marshall Uncapher,Prohibition,0.4,False,False
1970,Maine,ME,governor,Kenneth M. Curtis,Democratic,50.14,True,True
1970,Maine,ME,governor,James S. Erwin,Republican,49.86,False,False
1970,Maryland,MD,governor,Marvin Mandel,Democratic,65.7,True,True
1970,Maryland,MD,governor,Charles Stanley Blair,Republican,32.4,False,False
1970,Maryland,MD,governor,Robert Woods Merkle Jr.,American,2.0,False,False
1970,Massachusetts,MA,governor,Francis Sargent,Republican,56.7,True,True
1970,Massachusetts,MA,governor,Kevin White,Democratic,42.8,False,False
1970,Massachusetts,MA,governor,Henning A. Blomen,Labor,0.4,False,False
1970,Massachusetts,MA,governor,John C. Hedges,Prohibition,0.2,False,False
1970,Michigan,MI,governor,William Milliken,Republican,50.4,True,True
1970,Michigan,MI,governor,Sander Levin,Democratic,48.7,False,False
1970,Michigan,MI,governor,James L. McCormick,Independent,0.7,False,False
1970,Michigan,MI,governor,George Bouse,Workers,0.1,False,False
1970,Michigan,MI,governor,James Horvath,Labor,0.1,False,False
1970,Minnesota,MN,governor,Wendell R. Anderson,Minnesota Democratic-farmer-labor,54.0,True,False
1970,Minnesota,MN,governor,Douglas M. Head,Republican,45.5,False,False
1970,Minnesota,MN,governor,Karl H. Heck,Independent,0.4,False,False
1970,Minnesota,MN,governor,Jack O. Kirkham,Independent,0.1,False,False
1970,Nebraska,NE,governor,J. James Exon,Democratic,53.8,True,False
1970,Nebraska,NE,governor,Norbert Tiemann,Republican,43.8,False,True
1970,Nebraska,NE,governor,Albert C. Walsh,American,2.4,False,False
1970,Nevada,NV,governor,Mike O'Callaghan,Democratic,48.1,True,False
1970,Nevada,NV,governor,Edward Fike,Republican,43.8,False,False
1970,Nevada,NV,governor,Charles E. Springer,Independent,4.4,False,False
1970,Nevada,NV,governor,Daniel M. Hansen,American,3.7,False,False
1970,New Hampshire,NH,governor,Walter R. Peterson Jr.,Republican,46.0,True,True
1970,New Hampshire,NH,governor,Roger J. Crowley,Democratic,44.1,False,False
1970,New Hampshire,NH,governor,Meldrim Thomson Jr.,American,9.9,False,False
1970,New Mexico,NM,governor,Bruce King,Democratic,51.3,True,False
1970,New Mexico,NM,governor,Pete Domenici,Republican,46.4,False,False
1970,New Mexico,NM,governor,John A. Salazar,Independent,1.6,False,False
1970,New Mexico,NM,governor,Wilfredo Sedillo,Independent,0.8,False,False
1970,New York,NY,governor,Nelson Rockefeller,Republican,52.4,True,True
1970,New York,NY,governor,Arthur Goldberg,Democratic,40.3,False,False
1970,New York,NY,governor,Paul Adams,Conservative,7.0,False,False
1970,New York,NY,governor,Rasheed Storey,Communist,0.1,False,False
1970,New York,NY,governor,Clifton DeBerry,Workers,0.1,False,False
1970,New York,NY,governor,Stephen Emery,Labor,0.1,False,False
1970,Ohio,OH,governor,John J. Gilligan,Democratic,54.2,True,False
1970,Ohio,OH,governor,Roger Cloud,Republican,43.4,False,False
1970,Oklahoma,OK,governor,David Hall,Democratic,48.42,True,False
1970,Oklahoma,OK,governor,Dewey F. Bartlett,Republican,48.11,False,True
1970,Oklahoma,OK,governor,Reuel Little,American,3.48,False,False
1970,Oregon,OR,governor,Tom McCall,Republican,55.6,True,True
1970,Oregon,OR,governor,Robert W. Straub,Democratic,44.2,False,False
1970,Oregon,OR,governor,Doug McCall,Independent,0.2,False,False
1970,Pennsylvania,PA,governor,Milton Shapp,Democratic,55.2,True,False
1970,Pennsylvania,PA,governor,Raymond J. Broderick,Republican,41.7,False,False
1970,Pennsylvania,PA,governor,Andrew J. Watson,Independent,2.3,False,False
1970,Pennsylvania,PA,governor,Francis McGeever,Independent,0.6,False,False
1970,Pennsylvania,PA,governor,George S. Taylor,Independent,0.1,False,False
1970,Pennsylvania,PA,governor,Clarissa Cain,Independent,0.1,False,False
1970,Pennsylvania,PA,governor,Pearl Cherlov,Workers,0.1,False,False
1970,Rhode Island,RI,governor,Frank Licht,Democratic,50.07,True,True
1970,Rhode Island,RI,governor,Herbert F. DeSimone,Republican,49.53,False,False
1970,Rhode Island,RI,governor,John E. Powers,Workers,0.4,False,False
1970,South Carolina,SC,governor,John C. West,Democratic,51.7,True,False
1970,South Carolina,SC,governor,Albert Watson,Republican,45.6,False,False
1970,South Carolina,SC,governor,A.W. Bethea,Independent,2.0,False,False
1970,South Carolina,SC,governor,Thomas D. Broadwater,Independent,0.7,False,False
1970,South Dakota,SD,governor,Richard F. Kneip,Democratic,54.9,True,False
1970,South Dakota,SD,governor,Frank Farrar,Republican,45.2,False,True
1970,Tennessee,TN,governor,Winfield Dunn,Republican,52.0,True,False
1970,Tennessee,TN,governor,John Jay Hooker,Democratic,46.0,False,False
1970,Tennessee,TN,governor,Douglas L. Heinsohn,American,2.1,False,False
1970,Texas,TX,governor,Preston Smith,Democratic,53.4,True,True
1970,Texas,TX,governor,Paul Eggers,Republican,46.6,False,False
1970,Vermont,VT,governor,Deane C. Davis,Republican,57.0,True,True
1970,Vermont,VT,governor,Leo O'Brien Jr.,Democratic,43.0,False,False
1970,Wisconsin,WI,governor,Patrick Lucey,Democratic,54.2,True,False
1970,Wisconsin,WI,governor,Jack B. Olson,Republican,44.9,False,False
1970,Wisconsin,WI,governor,Leo James McDonald,American,0.7,False,False
1970,Wisconsin,WI,governor,Georgia Cozzini,Independent,0.1,False,False
1970,Wisconsin,WI,governor,Samuel K. Hunt,Independent,0.1,False,False
1970,Wisconsin,WI,governor,Myrtle Kastner,Independent,0.1,False,False
1970,Wyoming,WY,governor,Stanley K. Hathaway,Republican,62.8,True,True
1970,Wyoming,WY,governor,John J. Rooney,Democratic,37.2,False,False
1970,Guam,GU,governor,Carlos Camacho,Republican,55.8,True,False
1970,Guam,GU,governor,Ricardo Bordallo,Democratic,44.2,False,False
1970,U.S. Virgin Islands,VI,governor,Melvin H. Evans,Republican,52.5,True,False
1970,U.S. Virgin Islands,VI,governor,Cyril King,Independent,47.5,False,False
