year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1971,Kentucky,KY,governor,"Kentucky Republican Party Primary, May 25, 1971",Winning,Thomas Emberton,Republican,84863,84.07,True,False
1971,Kentucky,KY,governor,"Kentucky Republican Party Primary, May 25, 1971",Candidate,Reid Martin,Republican,6379,6.32,False,False
1971,Kentucky,KY,governor,"Kentucky Republican Party Primary, May 25, 1971",Candidate,Thurman Jerome Hamlin,Republican,5469,5.42,False,False
1971,Kentucky,KY,governor,"Kentucky Republican Party Primary, May 25, 1971",Candidate,Samuel Prather,Republican,4234,4.19,False,False
1971,Kentucky,KY,governor,"Kentucky Democratic Party primary, May 25, 1971",Winning,Wendell H. Ford,Democratic,237815,53.01,True,False
1971,Kentucky,KY,governor,"Kentucky Democratic Party primary, May 25, 1971",Candidate,Bert T. Combs,Democratic,195678,43.61,False,False
1971,Kentucky,KY,governor,"Kentucky Democratic Party primary, May 25, 1971",Candidate,William Shires,Democratic,3934,0.88,False,False
1971,Kentucky,KY,governor,"Kentucky Democratic Party primary, May 25, 1971",Candidate,John E. Knipper,Democratic,3128,0.7,False,False
1971,Kentucky,KY,governor,"Kentucky Democratic Party primary, May 25, 1971",Candidate,Earl R. McIntosh,Democratic,2496,0.56,False,False
1971,Kentucky,KY,governor,"Kentucky Democratic Party primary, May 25, 1971",Candidate,Robert McCreary Johnson,Democratic,2049,0.46,False,False
1971,Kentucky,KY,governor,"Kentucky Democratic Party primary, May 25, 1971",Candidate,Jesse N. R. Cecil,Democratic,1838,0.41,False,False
1971,Kentucky,KY,governor,"Kentucky Democratic Party primary, May 25, 1971",Candidate,Wilton Benge Cupp,Democratic,1729,0.39,False,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary, 1971",Winning,Charles L. Sullivan,Democratic,288219,37.78,True,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary, 1971",Winning,William L. Waller,Democratic,227424,29.81,True,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary, 1971",Candidate,"James E. ""Jimmy"" Swan",Democratic,128946,16.9,False,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary, 1971",Candidate,Roy C. Adams,Democratic,45445,5.96,False,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary, 1971",Candidate,Ed Pittman,Democratic,38170,5.0,False,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary, 1971",Candidate,Marshall Perry,Democratic,18021,2.36,False,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary, 1971",Candidate,Andrew W. Sullivan,Democratic,16762,2.2,False,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary runoff, August 24, 1971",Winning,William L. Waller,Democratic,389952,54.22,True,False
1971,Mississippi,MS,governor,"Mississippi Democratic Party primary runoff, August 24, 1971",Candidate,Charles L. Sullivan,Democratic,329236,45.78,False,False
