year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1972,Arkansas,AR,governor,1972 Arkansas gubernatorial election,Winning,Dale Bumpers,Democratic,488892,75.44,True,True
1972,Arkansas,AR,governor,1972 Arkansas gubernatorial election,Candidate,Len E. Blaylock,Republican,159177,24.56,False,False
1972,Delaware,DE,governor,1972 Delaware gubernatorial election,Winning,Sherman W. Tribbitt,Democratic,117274,51.27,True,False
1972,Delaware,DE,governor,1972 Delaware gubernatorial election,Candidate,Russell W. Peterson,Republican,109583,47.91,False,True
1972,Delaware,DE,governor,1972 Delaware gubernatorial election,Candidate,Virginia M. Lyndall,American Party (1969),1468,0.64,False,False
1972,Delaware,DE,governor,1972 Delaware gubernatorial election,Candidate,Harry H. Conner,Prohibition,397,0.17,False,False
1972,Illinois,IL,governor,"1972 gubernatorial election, Illinois",Winning,Daniel Walker/Neil F. Hartigan,Democratic,2371303,50.68,True,False
1972,Illinois,IL,governor,"1972 gubernatorial election, Illinois",Candidate,Richard B. Ogilvie (incumbent)/James D. Nowlan,Republican,2293809,49.02,False,False
1972,Illinois,IL,governor,"1972 gubernatorial election, Illinois",Candidate,George LaForest/Stanley L. Prorok,Labor,7966,0.17,False,False
1972,Illinois,IL,governor,"1972 gubernatorial election, Illinois",Candidate,Ishmael Flory/Theodore Pearson,Communist Party Usa,4592,0.1,False,False
1972,Illinois,IL,governor,"1972 gubernatorial election, Illinois",Write-in,,,1373,0.03,False,False
1972,Illinois,IL,governor,"1972 gubernatorial election, Illinois",Total,,,4679043,,False,False
1972,Indiana,IN,governor,1972 Indiana gubernatorial election,Winning,Otis Bowen,Republican,1203903,56.77,True,False
1972,Indiana,IN,governor,1972 Indiana gubernatorial election,Candidate,Matthew E. Welsh,Democratic,900489,42.46,False,False
1972,Indiana,IN,governor,1972 Indiana gubernatorial election,Candidate,Berryman S. Hurley,Independent,8525,0.4,False,False
1972,Indiana,IN,governor,1972 Indiana gubernatorial election,Candidate,Finley C. Campbell,Freedom,6278,0.3,False,False
1972,Indiana,IN,governor,1972 Indiana gubernatorial election,Candidate,John M. Morris,Labor,1652,0.08,False,False
1972,Indiana,IN,governor,1972 Indiana lieutenant gubernatorial election,Winning,Robert D. Orr,Republican,1149255,55.34,True,False
1972,Indiana,IN,governor,1972 Indiana lieutenant gubernatorial election,Candidate,Richard C. Bodine,Democratic,914000,44.01,False,False
1972,Indiana,IN,governor,1972 Indiana lieutenant gubernatorial election,Candidate,Raymond Lee Clark,Independent,6816,0.33,False,False
1972,Indiana,IN,governor,1972 Indiana lieutenant gubernatorial election,Candidate,Elizabeth Toohy,Freedom,4737,0.23,False,False
1972,Indiana,IN,governor,1972 Indiana lieutenant gubernatorial election,Candidate,Casimer Kanczuzewski,Labor,1878,0.09,False,False
1972,Iowa,IA,governor,1972 Iowa gubernatorial election,Winning,Robert D. Ray,Republican,707177,58.43,True,True
1972,Iowa,IA,governor,1972 Iowa gubernatorial election,Candidate,Paul Franzenburg,Democratic,487282,40.26,False,False
1972,Iowa,IA,governor,1972 Iowa gubernatorial election,Candidate,Robert Dilley,Independent,15715,1.3,False,False
1972,Iowa,IA,governor,1972 Iowa gubernatorial election,Write-in,Write-ins,Write-ins,48,0.0,False,False
1972,Kansas,KS,governor,1972 Kansas gubernatorial election,Winning,Robert Docking,Democratic,571256,61.99,True,True
1972,Kansas,KS,governor,1972 Kansas gubernatorial election,Candidate,Morris Kay,Republican,341440,37.05,False,False
1972,Kansas,KS,governor,1972 Kansas gubernatorial election,Candidate,Rolland Ernest Fisher,Prohibition,8856,0.96,False,False
1972,Missouri,MO,governor,"1972 gubernatorial election, Missouri",Winning,Kit Bond,Republican,1029451,55.18,True,False
1972,Missouri,MO,governor,"1972 gubernatorial election, Missouri",Candidate,Edward L. Dowd,Democratic,832751,44.64,False,False
1972,Missouri,MO,governor,"1972 gubernatorial election, Missouri",Candidate,Paul J. Leonard,Nonpartisan,3481,0.19,False,False
1972,Montana,MT,governor,"Montana gubernatorial election, 1972",Winning,Thomas Lee Judge,Democratic,172523,54.12,True,False
1972,Montana,MT,governor,"Montana gubernatorial election, 1972",Candidate,Ed Smith,Republican,146231,45.88,False,False
1972,New Hampshire,NH,governor,1972 New Hampshire gubernatorial election,Winning,Meldrim Thomson Jr.,Republican,133702,41.38,True,False
1972,New Hampshire,NH,governor,1972 New Hampshire gubernatorial election,Candidate,Robert J. Crowley,Democratic,126107,39.03,False,False
1972,New Hampshire,NH,governor,1972 New Hampshire gubernatorial election,Candidate,Malcolm McLane,Independent,63199,19.56,False,False
1972,New Hampshire,NH,governor,1972 New Hampshire gubernatorial election,Candidate,Scattering,Write-in,94,0.32,False,False
1972,North Carolina,NC,governor,1972 North Carolina gubernatorial election,Winning,James Holshouser,Republican,767470,51.0,True,False
1972,North Carolina,NC,governor,1972 North Carolina gubernatorial election,Candidate,Skipper Bowles,Democratic,729104,48.45,False,False
1972,North Carolina,NC,governor,1972 North Carolina gubernatorial election,Candidate,Arlis F. Pettyjohn,American Party (1969),8211,0.55,False,False
1972,North Dakota,ND,governor,1972 North Dakota gubernatorial election,Winning,Arthur A. Link,North Dakota Democratic-npl,143899,51.04,True,False
1972,North Dakota,ND,governor,1972 North Dakota gubernatorial election,Candidate,Richard F. Larsen,Republican,138032,48.96,False,False
1972,Rhode Island,RI,governor,1972 Rhode Island gubernatorial election,Winning,Philip Noel,Democratic,216953,52.55,True,False
1972,Rhode Island,RI,governor,1972 Rhode Island gubernatorial election,Candidate,Herbert F. DeSimone,Republican,194315,47.07,False,False
1972,Rhode Island,RI,governor,1972 Rhode Island gubernatorial election,Candidate,Adam J. Varone,Independent,1597,0.39,False,False
1972,South Dakota,SD,governor,"South Dakota gubernatorial election, 1972",Winning,Richard F. Kneip (inc.),Democratic,185012,60.03,True,False
1972,South Dakota,SD,governor,"South Dakota gubernatorial election, 1972",Candidate,Carveth Thompson,Republican,123165,39.97,False,False
1972,South Dakota,SD,governor,"South Dakota gubernatorial election, 1972",Total,,,308177,100.0,False,False
1972,Texas,TX,governor,General election results,Winning,Dolph Briscoe,Democratic,1633493,47.91,True,False
1972,Texas,TX,governor,General election results,Candidate,Henry Grover,Republican,1533986,44.99,False,False
1972,Texas,TX,governor,General election results,Candidate,Ramsey Muniz,Unida,214118,6.28,False,False
1972,Texas,TX,governor,General election results,Candidate,Deborah Leonard,Workers,24103,0.71,False,False
1972,Texas,TX,governor,General election results,Candidate,,Others,3891,0.11,False,False
1972,Texas,TX,governor,General election results,Total,,,3409501,100.0,False,False
1972,Utah,UT,governor,1972 Utah gubernatorial election,Winning,Cal Rampton,Democratic,331998,69.68,True,True
1972,Utah,UT,governor,1972 Utah gubernatorial election,Candidate,Nicholas L. Strike,Republican,144449,30.32,False,False
1972,Utah,UT,governor,1972 Utah gubernatorial election,Total,,,476447,100.0,False,False
1972,Vermont,VT,governor,1972 Vermont gubernatorial election,Candidate,Thomas P. Salmon,Democratic,101751,53.8,False,False
1972,Vermont,VT,governor,1972 Vermont gubernatorial election,Candidate,Luther F. Hackett,Republican,82491,43.6,False,False
