year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1998,Alabama,AL,governor,Republican primary results,Winning,Fob James,Republican,163711.0,47.96,True,True
1998,Alabama,AL,governor,Republican primary results,Winning,Winton Blount,Republican,139941.0,40.99,True,False
1998,Alabama,AL,governor,Republican primary results,Candidate,Guy Hunt,Republican,27824.0,8.15,False,False
1998,Alabama,AL,governor,Republican primary results,Candidate,Mac McAllister,Republican,5641.0,1.65,False,False
1998,Alabama,AL,governor,Republican primary results,Candidate,Phil Williams,Republican,4258.0,1.25,False,False
1998,Alabama,AL,governor,Republican primary results,Total,,,341375.0,100.0,False,False
1998,Alabama,AL,governor,Republican primary runoff results,Winning,Fob James,Republican,253965.0,55.92,True,True
1998,Alabama,AL,governor,Republican primary runoff results,Candidate,Winton Blount,Republican,200200.0,44.08,False,False
1998,Alabama,AL,governor,Republican primary runoff results,Total,,,454165.0,100.0,False,False
1998,Alabama,AL,governor,Democratic primary results,Winning,Don Siegelman,Democratic,254507.0,78.26,True,False
1998,Alabama,AL,governor,Democratic primary results,Candidate,Lenora Pate,Democratic,53618.0,16.49,False,False
1998,Alabama,AL,governor,Democratic primary results,Candidate,Wayne Sowell,Democratic,10108.0,3.11,False,False
1998,Alabama,AL,governor,Democratic primary results,Candidate,Lee Lamb,Democratic,6597.0,2.03,False,False
1998,Alabama,AL,governor,Democratic primary results,Total,,,325190.0,100.0,False,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Winning,Tony Knowles (inc.),Democratic,38788.0,35.57,True,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Winning,John Lindauer,Republican,25070.0,22.99,True,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Winning,Jim Sykes,Green,2251.0,2.06,True,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Winning,Ray Metcalfe,Moderate,1157.0,1.06,True,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Winning,Sylvia Sullivan,Independence,981.0,0.9,True,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Candidate,Robin Taylor,Republican,17679.0,16.21,False,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Candidate,Wayne Ross,Republican,17445.0,16.0,False,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Candidate,"Nels Anderson, Jr.",Democratic,3387.0,3.11,False,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Candidate,Don Wright,Democratic,1494.0,1.37,False,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Candidate,Harold Haldane,Independence,466.0,0.43,False,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Candidate,Robert Gigler,Independence,339.0,0.31,False,False
1998,Alaska,AK,governor,1998 open primary for Alaska governor,Total,,,109057.0,100.0,False,False
1998,Alaska,AK,governor,1998 open primary for lieutenant governor,Winning,Fran Ulmer (inc.),Democratic,44998.0,42.35,True,False
1998,Alaska,AK,governor,1998 open primary for lieutenant governor,Winning,Jerry Ward,Republican,28261.0,26.6,True,False
1998,Alaska,AK,governor,1998 open primary for lieutenant governor,Winning,David Harrison,Independence,2923.0,2.75,True,False
1998,Alaska,AK,governor,1998 open primary for lieutenant governor,Winning,Dan Winn,Green,2006.0,1.89,True,False
