year,state,state_code,office,candidate,party,percentage,winner,incumbent
1966,Idaho,ID,governor,Don Walker,Independent,0.1,False,False
1966,Iowa,IA,governor,Harold Hughes,Democratic,55.3,True,True
1966,Iowa,IA,governor,William G. Murray,Republican,44.2,False,False
1966,Iowa,IA,governor,David B. Quiner,Independent,0.4,False,False
1966,Iowa,IA,governor,Charles Sloca,Independent,0.1,False,False
1966,Kansas,KS,governor,Robert Docking,Democratic,54.8,True,False
1966,Kansas,KS,governor,William H. Avery,Republican,43.9,False,True
1966,Kansas,KS,governor,Rolland Ernest Fisher,Prohibition,0.7,False,False
1966,Kansas,KS,governor,Carson Crawford,Conservative,0.6,False,False
1966,Maine,ME,governor,Kenneth M. Curtis,Democratic,53.1,True,False
1966,Maine,ME,governor,John H. Reed,Republican,46.9,False,True
1966,Maryland,MD,governor,Spiro Agnew,Republican,49.5,True,False
1966,Maryland,MD,governor,George P. Mahoney,Democratic,40.6,False,False
1966,Maryland,MD,governor,Hyman A. Pressman,Independent,9.9,False,False
1966,Massachusetts,MA,governor,John A. Volpe,Republican,62.5,True,True
1966,Massachusetts,MA,governor,Edward J. McCormack Jr.,Democratic,36.9,False,False
1966,Massachusetts,MA,governor,Henning A. Blomen,Labor,0.3,False,False
1966,Massachusetts,MA,governor,John C. Hedges,Prohibition,0.2,False,False
1966,Michigan,MI,governor,George W. Romney,Republican,60.5,True,True
1966,Michigan,MI,governor,Zolton Ferency,Democratic,39.1,False,False
1966,Michigan,MI,governor,James Horvath,Labor,0.3,False,False
1966,Minnesota,MN,governor,Harold LeVander,Republican,52.6,True,False
1966,Minnesota,MN,governor,Karl Rolvaag,Democratic,46.9,False,True
1966,Minnesota,MN,governor,Kenneth Sachs,Independent,0.5,False,False
1966,Nebraska,NE,governor,Norbert Tiemann,Republican,61.5,True,False
1966,Nebraska,NE,governor,Philip Sorensen,Democratic,38.4,False,False
1966,Nevada,NV,governor,Paul Laxalt,Republican,52.1,True,False
1966,Nevada,NV,governor,Grant Sawyer,Democratic,47.8,False,True
1966,New Hampshire,NH,governor,John W. King,Democratic,53.9,True,True
1966,New Hampshire,NH,governor,Hugh Gregg,Republican,45.9,False,False
1966,New Mexico,NM,governor,David Cargo,Republican,51.7,True,False
1966,New Mexico,NM,governor,Thomas E. Lusk,Democratic,48.2,False,False
1966,New York,NY,governor,Nelson Rockefeller,Republican,44.6,True,True
1966,New York,NY,governor,Frank D. O'Connor,Democratic,38.1,False,False
1966,New York,NY,governor,Paul Adams,Conservative,8.5,False,False
1966,New York,NY,governor,Franklin D. Roosevelt Jr.,Liberal,8.4,False,False
1966,New York,NY,governor,Milton Herder,Labor,0.2,False,False
1966,New York,NY,governor,Judith White,Independent,0.2,False,False
1966,Ohio,OH,governor,Jim Rhodes,Republican,62.2,True,True
1966,Ohio,OH,governor,Frazier Reams Jr.,Democratic,37.8,False,False
1966,Oklahoma,OK,governor,Dewey F. Bartlett,Republican,55.7,True,False
1966,Oklahoma,OK,governor,Preston J. Moore,Democratic,43.8,False,False
1966,Oklahoma,OK,governor,Harry E. Ingram,Independent,0.6,False,False
1966,Oregon,OR,governor,Tom McCall,Republican,55.3,True,False
1966,Oregon,OR,governor,Robert W. Straub,Democratic,44.7,False,False
1966,Pennsylvania,PA,governor,Raymond P. Shafer,Republican,52.1,True,False
1966,Pennsylvania,PA,governor,Milton Shapp,Democratic,46.2,False,False
1966,Pennsylvania,PA,governor,Edward S. Swartz,Independent,1.4,False,False
1966,Pennsylvania,PA,governor,George S. Taylor,Independent,0.4,False,False
1966,Rhode Island,RI,governor,John Chafee,Republican,63.3,True,True
1966,Rhode Island,RI,governor,Horace E. Hobbs,Democratic,36.7,False,False
1966,South Carolina,SC,governor,Robert Evander McNair,Democratic,58.2,True,True
1966,South Carolina,SC,governor,Joseph O. Rogers Jr.,Republican,41.9,False,False
1966,South Dakota,SD,governor,Nils Boe,Republican,57.7,True,True
1966,South Dakota,SD,governor,Robert Chamberlin,Democratic,42.3,False,False
1966,Tennessee,TN,governor,Buford Ellington,Democratic,81.2,True,False
1966,Tennessee,TN,governor,H.L. Crowder,Independent,9.8,False,False
1966,Tennessee,TN,governor,Charlie Moffett,Independent,7.7,False,False
1966,Tennessee,TN,governor,Charles Gordon Vick,Independent,1.3,False,False
1966,Texas,TX,governor,John Connally,Democratic,72.8,True,True
1966,Texas,TX,governor,Thomas Everton Kennedy,Republican,25.8,False,False
1966,Texas,TX,governor,Tommye Gillespie,Independent,0.7,False,False
1966,Texas,TX,governor,Brad Logan,Conservative,0.7,False,False
1966,Vermont,VT,governor,Philip H. Hoff,Democratic,57.7,True,True
1966,Vermont,VT,governor,Richard A. Snelling,Republican,42.3,False,False
1966,Wisconsin,WI,governor,Warren P. Knowles,Republican,53.5,True,True
1966,Wisconsin,WI,governor,Patrick Lucey,Democratic,46.1,False,False
1966,Wisconsin,WI,governor,Adolf Wiggert,Independent,0.4,False,False
1966,Wyoming,WY,governor,Stanley K. Hathaway,Republican,54.3,True,False
1966,Wyoming,WY,governor,Ernest Wilkerson,Democratic,45.7,False,False
