year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1978,Alabama,AL,governor,Democratic primary results,Winning,Fob James,Democratic,256196,28.47,True,False
1978,Alabama,AL,governor,Democratic primary results,Winning,Bill Baxley,Democratic,210089,23.35,True,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Albert Brewer,Democratic,193479,21.5,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Sid McDonald,Democratic,143930,15.99,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Jere Beasley,Democratic,77202,8.58,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,K. C. Foster,Democratic,4948,0.55,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Horace Howell,Democratic,4730,0.53,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Jim Folsom,Democratic,4632,0.52,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Bob Muncaster,Democratic,1776,0.2,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Shorty Price,Democratic,1396,0.16,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Charles Woods,Democratic,700,0.08,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Fred Sandefer,Democratic,622,0.07,False,False
1978,Alabama,AL,governor,Democratic primary results,Candidate,Cornelia Wallace,Democratic,217,0.02,False,False
1978,Alabama,AL,governor,Democratic primary results,Total,,,899917,100.0,False,False
1978,Alabama,AL,governor,Democratic runoff results,Winning,Fob James,Democratic,515520,55.17,True,False
1978,Alabama,AL,governor,Democratic runoff results,Candidate,Bill Baxley,Democratic,418932,44.83,False,False
1978,Alabama,AL,governor,Democratic runoff results,Total,,,934452,100.0,False,False
1978,Alabama,AL,governor,Republican primary results,Winning,Guy Hunt,Republican,21499,83.17,True,False
1978,Alabama,AL,governor,Republican primary results,Candidate,Bert Hayes,Republican,2817,10.9,False,False
1978,Alabama,AL,governor,Republican primary results,Candidate,Julian Elgin,Republican,1534,5.93,False,False
1978,Alabama,AL,governor,Republican primary results,Total,,,25850,100.0,False,False
1978,Arizona,AZ,governor,Democratic primary results,Winning,Bruce Babbitt,Democratic,108548,76.8,True,True
1978,Arizona,AZ,governor,Democratic primary results,Candidate,Dave Moss,Democratic,32785,23.2,False,False
1978,Arizona,AZ,governor,Democratic primary results,Total,,,141333,100.0,False,False
1978,Arizona,AZ,governor,Republican primary results,Winning,Evan Mecham,Republican,50713,44.07,True,False
1978,Arizona,AZ,governor,Republican primary results,Candidate,Jack Londen,Republican,40116,34.86,False,False
1978,Arizona,AZ,governor,Republican primary results,Candidate,Charles King,Republican,24253,21.08,False,False
1978,Arizona,AZ,governor,Republican primary results,Total,,,115082,100.0,False,False
1978,California,CA,governor,Democratic primary results,Winning,Edmund G. Brown Jr.,Democratic,2567067,77.53,True,True
1978,California,CA,governor,Democratic primary results,Candidate,David Rock,Democratic,132706,4.01,False,False
1978,California,CA,governor,Democratic primary results,Candidate,John Hancock Abbott,Democratic,127506,3.85,False,False
1978,California,CA,governor,Democratic primary results,Candidate,George B. Roden,Democratic,125790,3.8,False,False
1978,California,CA,governor,Democratic primary results,Candidate,Jules Kimmett,Democratic,83339,2.52,False,False
1978,California,CA,governor,Democratic primary results,Candidate,Gene Atherton,Democratic,80224,2.42,False,False
1978,California,CA,governor,Democratic primary results,Candidate,Alex D. Aloia,Democratic,67892,2.05,False,False
1978,California,CA,governor,Democratic primary results,Candidate,Raymond V. Liebenberg,Democratic,65219,1.97,False,False
1978,California,CA,governor,Democratic primary results,Candidate,Lowell Darling,Democratic,60997,1.84,False,False
1978,California,CA,governor,Democratic primary results,Candidate,Scattering,Democratic,178,0.01,False,False
1978,California,CA,governor,Democratic primary results,Total,,,3310918,100.0,False,False
1978,California,CA,governor,Republican primary results,Winning,Evelle J. Younger,Republican,1008087,40.04,True,False
1978,California,CA,governor,Republican primary results,Candidate,Ed Davis,Republican,738087,29.34,False,False
1978,California,CA,governor,Republican primary results,Candidate,Ken Maddy,Republican,484583,19.25,False,False
1978,California,CA,governor,Republican primary results,Candidate,Pete Wilson,Republican,230146,9.14,False,False
1978,California,CA,governor,Republican primary results,Candidate,John V. Briggs,Republican,35147,1.4,False,False
1978,California,CA,governor,Republican primary results,Candidate,True R. Slocum Jr.,Republican,11824,0.47,False,False
1978,California,CA,governor,Republican primary results,Candidate,Elmer L. Crutchley,Republican,8951,0.36,False,False
1978,California,CA,governor,Republican primary results,Candidate,Scattering,Republican,1,0.0,False,False
1978,California,CA,governor,Republican primary results,Total,,,2517480,100.0,False,False
1978,Colorado,CO,governor,Democratic primary results,Winning,Richard Lamm,Democratic,94292,100.0,True,True
1978,Colorado,CO,governor,Republican primary results,Winning,Ted L. Strickland,Republican,87248,59.01,True,False
1978,Colorado,CO,governor,Republican primary results,Candidate,Richard H. Plock Jr.,Republican,60597,40.99,False,False
1978,Colorado,CO,governor,Republican primary results,Total,,,147845,100.0,False,False
1978,Connecticut,CT,governor,Democratic primary results,Winning,Ella Grasso,Democratic,137904,67.33,True,True
1978,Connecticut,CT,governor,Democratic primary results,Candidate,Robert K. Killian,Democratic,66924,32.67,False,False
1978,Connecticut,CT,governor,Democratic primary results,Total,,,204828,100.0,False,False
1978,Florida,FL,governor,Democratic primary results,Winning,Robert Shevin,Democratic,364732,35.15,True,False
1978,Florida,FL,governor,Democratic primary results,Winning,Bob Graham,Democratic,261972,25.25,True,False
1978,Florida,FL,governor,Democratic primary results,Candidate,Hans Tanzler,Democratic,124706,12.02,False,False
1978,Florida,FL,governor,Democratic primary results,Candidate,James H. Williams,Democratic,124427,11.99,False,False
1978,Florida,FL,governor,Democratic primary results,Candidate,Bruce A. Smathers,Democratic,85298,8.22,False,False
1978,Florida,FL,governor,Democratic primary results,Candidate,Claude R. Kirk Jr.,Democratic,62534,6.03,False,False
1978,Florida,FL,governor,Democratic primary results,Candidate,Leroy Eden,Democratic,13864,1.34,False,False
1978,Florida,FL,governor,Democratic primary results,Total,,,1037533,100.0,False,False
1978,Florida,FL,governor,Democratic primary runoff results,Winning,Bob Graham,Democratic,482535,53.55,True,False
1978,Florida,FL,governor,Democratic primary runoff results,Candidate,Robert Shevin,Democratic,418636,46.45,False,False
1978,Florida,FL,governor,Democratic primary runoff results,Total,,,901171,100.0,False,False
1978,Florida,FL,governor,Republican primary results,Winning,Jack Eckerd,Republican,244394,63.84,True,False
1978,Florida,FL,governor,Republican primary results,Candidate,Lou Frey,Republican,138437,36.16,False,False
1978,Florida,FL,governor,Republican primary results,Total,,,382831,100.0,False,False
1978,Idaho,ID,governor,Republican primary results,Winning,Allan Larsen,Republican,33778,28.73,True,False
1978,Idaho,ID,governor,Republican primary results,Candidate,Vern Ravenscroft,Republican,32455,27.61,False,False
1978,Idaho,ID,governor,Republican primary results,Candidate,Butch Otter,Republican,30523,25.97,False,False
1978,Idaho,ID,governor,Republican primary results,Candidate,Larry Jackson,Republican,13510,11.49,False,False
1978,Idaho,ID,governor,Republican primary results,Candidate,James Crowe,Republican,4447,3.78,False,False
1978,Idaho,ID,governor,Republican primary results,Candidate,Jay S. Amyx,Republican,2842,2.42,False,False
1978,Idaho,ID,governor,Republican primary results,Total,,,117555,100.0,False,False
1978,Illinois,IL,governor,Democratic gubernatorial primary,Winning,Michael Bakalis,Democratic,601045,82.85,True,False
1978,Illinois,IL,governor,Democratic gubernatorial primary,Candidate,Dakin Williams,Democratic,124406,17.15,False,False
1978,Illinois,IL,governor,Democratic gubernatorial primary,Write-in,,,8,0.0,False,False
1978,Illinois,IL,governor,Democratic gubernatorial primary,Total,,,725459,100.0,False,False
1978,Illinois,IL,governor,Democratic lieutenant gubernatorial primary,Winning,Richard J. Durbin,Democratic,528819,100.0,True,False
1978,Illinois,IL,governor,Democratic lieutenant gubernatorial primary,Write-in,,,5,0.0,False,False
1978,Illinois,IL,governor,Democratic lieutenant gubernatorial primary,Total,,,528824,100.0,False,False
1978,Illinois,IL,governor,Republican gubernatorial primary,Winning,James R. Thompson,Republican,476043,99.98,True,True
1978,Illinois,IL,governor,Republican gubernatorial primary,Write-in,,,101,0.02,False,False
1978,Illinois,IL,governor,Republican gubernatorial primary,Total,,,476144,100.0,False,False
1978,Illinois,IL,governor,Republican lieutenant gubernatorial primary,Winning,David C. O'Neal,Republican,433453,100.0,True,False
1978,Illinois,IL,governor,Republican lieutenant gubernatorial primary,Write-in,,,11,0.0,False,False
1978,Illinois,IL,governor,Republican lieutenant gubernatorial primary,Total,,,433464,100.0,False,False
1978,Iowa,IA,governor,Democratic primary results,Winning,Jerome D. Fitzgerald,Democratic,58039,55.47,True,False
1978,Iowa,IA,governor,Democratic primary results,Candidate,Tom Whitney,Democratic,37132,35.49,False,False
1978,Iowa,IA,governor,Democratic primary results,Candidate,Warren D. Strait,Democratic,9443,9.03,False,False
1978,Iowa,IA,governor,Democratic primary results,Candidate,Write-ins,Democratic,12,0.01,False,False
1978,Iowa,IA,governor,Democratic primary results,Total,,,104626,100.0,False,False
