year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1976,Arkansas,AR,governor,1976 Arkansas gubernatorial election,Winning,David Pryor,Democratic,605083,83.24,True,True
1976,Arkansas,AR,governor,1976 Arkansas gubernatorial election,Candidate,Leon Griffith,Republican,121716,16.74,False,False
1976,Arkansas,AR,governor,1976 Arkansas gubernatorial election,Candidate,Thaddeus Honeycutt,Write-in,150,0.02,False,False
1976,Delaware,DE,governor,1976 Delaware gubernatorial election,Winning,Pierre S. duPont IV,Republican,130531,56.86,True,False
1976,Delaware,DE,governor,1976 Delaware gubernatorial election,Candidate,Sherman W. Tribbitt,Democratic,97480,42.46,False,True
1976,Delaware,DE,governor,1976 Delaware gubernatorial election,Candidate,George W. Cripps,American Party (1969),1255,0.55,False,False
1976,Delaware,DE,governor,1976 Delaware gubernatorial election,Candidate,Harry Conner,Prohibition,297,0.13,False,False
1976,Illinois,IL,governor,"1976 gubernatorial election, Illinois",Winning,James R. Thompson/Dave O'Neal,Republican,3000365,64.68,True,False
1976,Illinois,IL,governor,"1976 gubernatorial election, Illinois",Candidate,Michael J. Howlett/Neil F. Hartigan,Democratic,1610258,34.71,False,False
1976,Illinois,IL,governor,"1976 gubernatorial election, Illinois",Candidate,Ishmael Flory/Linda R. Appelhans,Communist Party Usa,10091,0.22,False,False
1976,Illinois,IL,governor,"1976 gubernatorial election, Illinois",Candidate,F. Joseph McCaffrey/Georgia E. Shields,Libertarian,7552,0.16,False,False
1976,Illinois,IL,governor,"1976 gubernatorial election, Illinois",Candidate,Suzanne Haig/Dennis Brasky,Workers,4926,0.11,False,False
1976,Illinois,IL,governor,"1976 gubernatorial election, Illinois",Candidate,George LaForest/Stanley A. Prorok,Labor,3147,0.07,False,False
1976,Illinois,IL,governor,"1976 gubernatorial election, Illinois",Candidate,Edward Waffle/Peter Matni,U.s. Labor,2302,0.05,False,False
1976,Illinois,IL,governor,"1976 gubernatorial election, Illinois",Write-in,,,369,0.01,False,False
1976,Indiana,IN,governor,1976 Indiana gubernatorial election,Winning,Otis Bowen,Republican,1236555,56.85,True,True
1976,Indiana,IN,governor,1976 Indiana gubernatorial election,Candidate,Larry A. Conrad,Democratic,927243,42.63,False,False
1976,Indiana,IN,governor,1976 Indiana gubernatorial election,Candidate,Daniel P. Talbot,American Party (1969),9850,0.45,False,False
1976,Indiana,IN,governor,1976 Indiana gubernatorial election,Candidate,Samuel L. Washington,U.s. Labor,1676,0.08,False,False
1976,Missouri,MO,governor,"1976 gubernatorial election, Missouri",Winning,Joseph P. Teasdale,Democratic,971184,50.23,True,False
1976,Missouri,MO,governor,"1976 gubernatorial election, Missouri",Candidate,Kit Bond,Republican,958110,49.55,False,True
1976,Missouri,MO,governor,"1976 gubernatorial election, Missouri",Candidate,Leon Striler,Nonpartisan,4215,0.22,False,False
1976,Missouri,MO,governor,"1976 gubernatorial election, Missouri",Candidate,write-ins,N/a,46,0.0,False,False
1976,Missouri,MO,governor,"1976 gubernatorial election, Missouri",Candidate,Helen Savio,Workers,20,0.0,False,False
1976,Montana,MT,governor,"Montana gubernatorial election, 1976",Winning,Thomas Lee Judge,Democratic,195420,61.7,True,True
1976,Montana,MT,governor,"Montana gubernatorial election, 1976",Candidate,Bob Woodahl,Republican,115848,36.58,False,False
1976,Montana,MT,governor,"Montana gubernatorial election, 1976",Candidate,Charlie Mahoney,Independent,5452,1.72,False,False
