year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Winning,Brendan Byrne,Democratic,1184564,55.71,True,True
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Raymond Bateman,Republican,888880,41.81,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Francis W. Flowers,Independent,8677,0.41,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Chester Grabowski,Independent,8494,0.4,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Frank J. Primich,Libertarian,5674,0.27,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Chauncey E. McSpiritt,Independent,4464,0.21,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Paul B. Rizzo,Independent,3691,0.17,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Richard D. McAleer,Independent,3688,0.17,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,John F. Donato (withdrawn),Independent,3189,0.15,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Angelo S. Massaro,Independent,3031,0.14,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,William Zsidisin,Independent,2974,0.14,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Julius Levin,Labor,2276,0.11,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Jasper C. Gould,Independent,2248,0.11,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Leif O. Johnson,Independent,1601,0.08,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Robert Ganteaume,Independent,1480,,False,False
1977,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1977",Candidate,Bill Gahres,Independent,1333,,False,False
1977,Virginia,VA,governor,1977 Virginia gubernatorial election,Winning,John N. Dalton,Republican,699302,55.9,True,False
1977,Virginia,VA,governor,1977 Virginia gubernatorial election,Candidate,Henry Howell,Democratic,541319,43.27,False,False
1977,Virginia,VA,governor,1977 Virginia gubernatorial election,Candidate,Alan Ogden,Independent,10101,0.81,False,False
1977,Virginia,VA,governor,1977 Virginia gubernatorial election,Write-in,Write-ins,Write-ins,218,0.02,False,False
