year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1992,Delaware,DE,governor,"Delaware gubernatorial election, 1992",Winning,Tom Carper,Democratic,179365,64.74,True,False
1992,Delaware,DE,governor,"Delaware gubernatorial election, 1992",Candidate,B. Gary Scott,Republican,90725,32.75,False,False
1992,Delaware,DE,governor,"Delaware gubernatorial election, 1992",Candidate,Floyd E. McDowell,Delaware,3779,1.36,False,False
1992,Delaware,DE,governor,"Delaware gubernatorial election, 1992",Candidate,Richard A. Cohen,Libertarian,3165,1.14,False,False
1992,Indiana,IN,governor,"Indiana gubernatorial election, 1992",Winning,Evan Bayh,Democratic,1382151,62.01,True,True
1992,Indiana,IN,governor,"Indiana gubernatorial election, 1992",Candidate,Linley E. Pearson,Republican,822533,36.9,False,False
1992,Indiana,IN,governor,"Indiana gubernatorial election, 1992",Candidate,Mary Barton,Alliance,24378,1.09,False,False
1992,Indiana,IN,governor,"Indiana gubernatorial election, 1992",Total,,,2229062,100.0,False,False
1992,Missouri,MO,governor,1992 Missouri gubernatorial election,Winning,Mel Carnahan,Democratic,1375425,58.68,True,False
1992,Missouri,MO,governor,1992 Missouri gubernatorial election,Candidate,William L. Webster,Republican,968574,41.32,False,False
1992,Missouri,MO,governor,1992 Missouri gubernatorial election,Candidate,Joan Dow (write-in),Libertarian,66,0.0,False,False
1992,Montana,MT,governor,"Montana gubernatorial election, 1992",Winning,Marc Racicot,Republican,209401,51.35,True,False
1992,Montana,MT,governor,"Montana gubernatorial election, 1992",Candidate,Dorothy Bradley,Democratic,198421,48.65,False,False
1992,North Carolina,NC,governor,1992 North Carolina gubernatorial election,Winning,Jim Hunt,Democratic,1368246,52.72,True,False
1992,North Carolina,NC,governor,1992 North Carolina gubernatorial election,Candidate,Jim Gardner,Republican,1121955,43.23,False,False
1992,North Carolina,NC,governor,1992 North Carolina gubernatorial election,Candidate,Scott McLaughlin,Libertarian,104983,4.05,False,False
1992,North Carolina,NC,governor,1992 North Carolina gubernatorial election,Total,,,2595184,100.0,False,False
1992,North Dakota,ND,governor,"North Dakota gubernatorial election, 1992",Winning,Ed Schafer,Republican,176398,57.86,True,False
1992,North Dakota,ND,governor,"North Dakota gubernatorial election, 1992",Candidate,Nicholas Spaeth,North Dakota Democratic-npl,123845,40.62,False,False
1992,North Dakota,ND,governor,"North Dakota gubernatorial election, 1992",Candidate,Harley McClain,Independent,2614,0.86,False,False
1992,North Dakota,ND,governor,"North Dakota gubernatorial election, 1992",Candidate,Michael DuPaul,Independent,2004,0.66,False,False
1992,North Dakota,ND,governor,"North Dakota gubernatorial election, 1992",Total,,,304861,100.0,False,False
1992,Rhode Island,RI,governor,1992 Rhode Island gubernatorial election,Winning,Bruce Sundlun,Democratic,261484,61.55,True,True
