year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Winning,Brendan Byrne,Democratic,1414613,66.67,True,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,Charles W. Sandman Jr.,Republican,676235,31.87,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,A. Howard Freund,Independent,6412,0.31,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,Alfred V. Colabella,Independent,5088,0.24,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,Robert Clement,Labor,4249,0.2,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,John A. Goodson,Libertarian,3071,0.15,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,"James J. Terlizzi, Sr.",Independent,2670,0.13,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,Stanley R. Knis,Independent,2108,0.1,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,Kenneth F. Newcombe,Communist Party Usa,2008,0.1,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,Angelo S. Massaro,Independent,1898,0.09,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,Jack D. Alvino,Independent,1843,0.09,False,False
1973,New Jersey,NJ,governor,"New Jersey gubernatorial election, 1973",Candidate,George Gilk,Independent,1814,0.09,False,False
1973,Virginia,VA,governor,1973 Virginia gubernatorial election,Winning,Mills Godwin,Republican,525075,50.71,True,False
1973,Virginia,VA,governor,1973 Virginia gubernatorial election,Candidate,Henry Howell,Independent,510103,49.26,False,False
1973,Virginia,VA,governor,1973 Virginia gubernatorial election,Write-in,Write-ins,Write-ins,317,0.03,False,False
