year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1979,Kentucky,KY,governor,Democratic primary results,Winning,John Y. Brown Jr.,Democratic,165188,29.14,True,False
1979,Kentucky,KY,governor,Democratic primary results,Candidate,Harvey I. Sloane,Democratic,139713,24.65,False,False
1979,Kentucky,KY,governor,Democratic primary results,Candidate,Terry McBrayer,Democratic,131530,23.21,False,False
1979,Kentucky,KY,governor,Democratic primary results,Candidate,Carroll Hubbard,Democratic,68577,12.1,False,False
1979,Kentucky,KY,governor,Democratic primary results,Candidate,Thelma Stovall,Democratic,47633,8.4,False,False
1979,Kentucky,KY,governor,Democratic primary results,Candidate,Lyle L. Willis,Democratic,5349,0.94,False,False
1979,Kentucky,KY,governor,Democratic primary results,Candidate,George L. Atkins,Democratic,3810,0.67,False,False
1979,Kentucky,KY,governor,Democratic primary results,Candidate,Doris Shuja Binion,Democratic,2580,0.46,False,False
1979,Kentucky,KY,governor,Democratic primary results,Candidate,John J. Weikel,Democratic,2436,0.43,False,False
1979,Kentucky,KY,governor,Democratic primary results,Total,,,566816,100.0,False,False
1979,Kentucky,KY,governor,Republican primary results,Winning,Louie Nunn,Republican,106006,79.09,True,False
1979,Kentucky,KY,governor,Republican primary results,Candidate,Ray B. White,Republican,19414,14.49,False,False
1979,Kentucky,KY,governor,Republican primary results,Candidate,Elmer Begley Jr.,Republican,5106,3.81,False,False
1979,Kentucky,KY,governor,Republican primary results,Candidate,Thurman Jerome Hamlin,Republican,3499,2.61,False,False
1979,Kentucky,KY,governor,Republican primary results,Total,,,134025,100.0,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,David Treen,Republican,297674,21.79,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,Louis Lambert,Democratic,283266,20.74,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,Jimmy Fitzmorris,Democratic,280760,20.56,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,Paul Hardy,Democratic,227026,16.62,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,E. L. Henry,Democratic,135769,9.94,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,"Edgar G. ""Sonny"" Mouton, Jr.",Democratic,124333,9.1,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,L.D. Knox,Democratic,6327,0.46,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,Ken Lewis,Democratic,5942,0.44,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Candidate,Greg Nelson,Workers,4783,0.35,False,False
1979,Louisiana,LA,governor,1979 Louisiana gubernatorial primary,Total,,,1365880,100.0,False,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1979",Winning,Evelyn Gandy,Democratic,224746,30.49,True,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1979",Winning,William Winter,Democratic,183944,24.25,True,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1979",Candidate,John Arthur Eaves,Democratic,143411,19.45,False,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1979",Candidate,Jim Herring,Democratic,135812,18.42,False,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1979",Candidate,Charles M. Deaton,Democratic,34700,4.71,False,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1979",Candidate,Richard Barrett,Democratic,14550,1.97,False,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1979",Total,,,737163,100.0,False,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary runoff, 1979",Winning,William Winter,Democratic,386174,56.62,True,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary runoff, 1979",Candidate,Evelyn Gandy,Democratic,295835,43.38,False,False
1979,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary runoff, 1979",Total,,,682009,100.0,False,False
1979,Mississippi,MS,governor,"Mississippi Republican gubernatorial primary, 1979",Winning,Gil Carmichael,Republican,17216,53.05,True,False
1979,Mississippi,MS,governor,"Mississippi Republican gubernatorial primary, 1979",Candidate,Leon Bramlett,Republican,15236,46.95,False,False
1979,Mississippi,MS,governor,"Mississippi Republican gubernatorial primary, 1979",Total,,,32452,100.0,False,False
