year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1990,Alaska,AK,governor,1990 Alaska gubernatorial election,Winning,Wally Hickel,Independence,75721,38.88,True,False
1990,Alaska,AK,governor,1990 Alaska gubernatorial election,Candidate,Tony Knowles,Democratic,60201,30.91,False,False
1990,Alaska,AK,governor,1990 Alaska gubernatorial election,Candidate,Arliss Sturgulewski,Republican,50991,26.18,False,False
1990,Alaska,AK,governor,1990 Alaska gubernatorial election,Candidate,Jim Sykes,Green,6563,3.37,False,False
1990,Alaska,AK,governor,1990 Alaska gubernatorial election,Candidate,Michael O'Callaghan,Political,942,0.48,False,False
1990,Alaska,AK,governor,1990 Alaska gubernatorial election,Write-in,[[Write-in Candidate|Write-in Votes]],Write-in Votes,332,0.17,False,False
1990,California,CA,governor,1990 California gubernatorial election,Winning,Pete Wilson,Republican,3791904,49.25,True,False
1990,California,CA,governor,1990 California gubernatorial election,Candidate,Dianne Feinstein,Democratic,3525197,45.78,False,False
1990,California,CA,governor,1990 California gubernatorial election,Candidate,Dennis Thompson,Libertarian,145628,1.89,False,False
1990,California,CA,governor,1990 California gubernatorial election,Candidate,Jerome McCready,Independent,139661,1.81,False,False
1990,California,CA,governor,1990 California gubernatorial election,Candidate,Maria Elizabeth Muñoz,Freedom,96842,1.26,False,False
1990,California,CA,governor,1990 California gubernatorial election,Candidate,Joel Britton (write-in),Independent,98,0.0,False,False
1990,California,CA,governor,1990 California gubernatorial election,Candidate,Charles A. Mahon III (write-in),Independent,91,0.0,False,False
1990,California,CA,governor,1990 California gubernatorial election,Candidate,Franklin R. Geraty (write-in),Independent,34,0.0,False,False
1990,California,CA,governor,1990 California gubernatorial election,Candidate,Jerry Irwin Solomon (write-in),Independent,12,0.0,False,False
1990,California,CA,governor,1990 California gubernatorial election,Total,,,7699467,100.0,False,False
1990,Colorado,CO,governor,1990 Colorado gubernatorial election,Winning,Roy Romer,Democratic,626032,61.89,True,True
1990,Colorado,CO,governor,1990 Colorado gubernatorial election,Candidate,John Andrews,Republican,358403,35.43,False,False
1990,Colorado,CO,governor,1990 Colorado gubernatorial election,Candidate,David Aitken,Libertarian,18930,1.87,False,False
1990,Colorado,CO,governor,1990 Colorado gubernatorial election,Candidate,David Livingston,Prohibition,7907,0.78,False,False
1990,Connecticut,CT,governor,General election results,Winning,Lowell Weicker,Connecticut,460576,40.36,True,False
1990,Connecticut,CT,governor,General election results,Candidate,John G. Rowland,Republican,427840,37.49,False,False
1990,Connecticut,CT,governor,General election results,Candidate,Bruce Morrison,Democratic,236641,20.74,False,False
1990,Connecticut,CT,governor,General election results,Candidate,Joseph Zdonczyk,Citizens,16044,1.41,False,False
1990,Connecticut,CT,governor,General election results,Write-in,,,21,0.0,False,False
1990,Connecticut,CT,governor,General election results,Total,,,1141122,100.0,False,False
1990,Florida,FL,governor,"Florida gubernatorial election, 1990",Winning,Lawton Chiles,Democratic,1995206,56.51,True,False
1990,Florida,FL,governor,"Florida gubernatorial election, 1990",Candidate,Bob Martinez,Republican,1535068,43.48,False,True
1990,Florida,FL,governor,"Florida gubernatorial election, 1990",Write-in,,,597,0.0,False,False
1990,Florida,FL,governor,"Florida gubernatorial election, 1990",Total,,,3530871,100.0,False,False
1990,Hawaii,HI,governor,"Hawaii gubernatorial election, 1990",Winning,John D. Waihe'e III,Democratic,203491,59.83,True,True
1990,Hawaii,HI,governor,"Hawaii gubernatorial election, 1990",Candidate,Fred Hemmings,Republican,131310,38.61,False,False
1990,Hawaii,HI,governor,"Hawaii gubernatorial election, 1990",Candidate,Don Smith,Libertarian,2885,0.85,False,False
1990,Hawaii,HI,governor,"Hawaii gubernatorial election, 1990",Candidate,Peggy Ha'o Ross,Nonpartisan,2446,0.72,False,False
1990,Idaho,ID,governor,"Idaho gubernatorial election, 1990",Winning,Cecil Andrus (inc.),Democratic,218673,68.21,True,False
1990,Idaho,ID,governor,"Idaho gubernatorial election, 1990",Candidate,Roger Fairchild,Republican,101937,31.79,False,False
1990,Illinois,IL,governor,"1990 gubernatorial election, Illinois",Candidate,Jim Edgar,Republican,1653126,50.75,False,False
1990,Illinois,IL,governor,"1990 gubernatorial election, Illinois",Candidate,Neil Hartigan,Democratic,1569217,48.17,False,False
1990,Illinois,IL,governor,"1990 gubernatorial election, Illinois",Candidate,Jessie Fields,Solidarity Party (illinois),35067,1.08,False,False
1990,Iowa,IA,governor,"Iowa gubernatorial election, 1990",Winning,Terry Branstad (inc.),Republican,591852,60.61,True,False
1990,Iowa,IA,governor,"Iowa gubernatorial election, 1990",Candidate,Donald Avenson,Democratic,379372,38.85,False,False
1990,Iowa,IA,governor,"Iowa gubernatorial election, 1990",Candidate,Nan Bailey,Workers,4263,0.44,False,False
1990,Iowa,IA,governor,"Iowa gubernatorial election, 1990",Write-in,Write-ins,Write-ins,996,0.1,False,False
1990,Kansas,KS,governor,"Kansas gubernatorial election, 1990",Winning,Joan Finney,Democratic,380609,48.59,True,False
1990,Kansas,KS,governor,"Kansas gubernatorial election, 1990",Candidate,Mike Hayden,Republican,333589,42.59,False,True
1990,Kansas,KS,governor,"Kansas gubernatorial election, 1990",Candidate,Christina Campbell-Cline,Independent,69127,8.82,False,False
1990,Kansas,KS,governor,"Kansas gubernatorial election, 1990",Total,,,783325,100.0,False,False
1990,Maine,ME,governor,1990 Maine gubernatorial election results,Winning,John McKernan Jr.,Republican,243766,46.68,True,True
1990,Maine,ME,governor,1990 Maine gubernatorial election results,Candidate,Joseph E. Brennan,Democratic,230038,44.05,False,False
1990,Maine,ME,governor,1990 Maine gubernatorial election results,Candidate,Andrew Adam,Independent,48377,9.27,False,False
1990,Maryland,MD,governor,1990 Maryland gubernatorial election,Winning,William Donald Schaefer,Democratic,664015,59.76,True,True
1990,Maryland,MD,governor,1990 Maryland gubernatorial election,Candidate,William S. Shepard,Republican,446980,40.23,False,False
1990,Massachusetts,MA,governor,1990 Massachusetts gubernatorial election,Winning,Bill Weld,Republican,1175817,50.19,True,False
1990,Massachusetts,MA,governor,1990 Massachusetts gubernatorial election,Candidate,John Silber,Democratic,1099878,46.94,False,False
1990,Massachusetts,MA,governor,1990 Massachusetts gubernatorial election,Candidate,Leonard Umina,Independent High Tech,62703,2.68,False,False
1990,Massachusetts,MA,governor,1990 Massachusetts gubernatorial election,Candidate,Dorothy Stevens (write-in),Independent,872,0.04,False,False
1990,Massachusetts,MA,governor,1990 Massachusetts gubernatorial election,Write-in,,,3657,0.2,False,False
1990,Massachusetts,MA,governor,1990 Massachusetts gubernatorial election,Total,,,2342927,100.0,False,False
1990,Michigan,MI,governor,1990 Michigan gubernatorial election,Winning,John Engler,Republican,1276134,49.76,True,False
1990,Michigan,MI,governor,1990 Michigan gubernatorial election,Candidate,James J. Blanchard (inc.),Democratic,1258539,49.07,False,False
1990,Michigan,MI,governor,1990 Michigan gubernatorial election,Candidate,William Roundtree,World,28091,1.1,False,False
1990,Michigan,MI,governor,1990 Michigan gubernatorial election,Candidate,Scattering,,1799,0.07,False,False
1990,Michigan,MI,governor,1990 Michigan gubernatorial election,Total,,,2564563,100.0,False,False
1990,Minnesota,MN,governor,1990 Minnesota gubernatorial election,Winning,Arne Carlson,Independent-republican,895988,50.11,True,False
1990,Minnesota,MN,governor,1990 Minnesota gubernatorial election,Candidate,Rudy Perpich,Minnesota Democratic–farmer–labor,836218,46.76,False,True
1990,Minnesota,MN,governor,1990 Minnesota gubernatorial election,Candidate,Heart Warrior Chosa,Earthright,21139,1.18,False,False
1990,Minnesota,MN,governor,1990 Minnesota gubernatorial election,Candidate,Ross S. Culverhouse,Grassroots,17176,0.96,False,False
1990,Minnesota,MN,governor,1990 Minnesota gubernatorial election,Candidate,Jon Grunseth,Independent-republican,10941,0.61,False,False
1990,Minnesota,MN,governor,1990 Minnesota gubernatorial election,Candidate,Wendy Lyons,Workers,6701,0.37,False,False
1990,Minnesota,MN,governor,1990 Minnesota gubernatorial election,Total,,,1788163,100.0,False,False
1990,Nebraska,NE,governor,General election results,Winning,Ben Nelson,Democratic,292771,49.91,True,False
1990,Nebraska,NE,governor,General election results,Candidate,Kay Orr,Republican,288741,49.23,False,True
1990,Nebraska,NE,governor,General election results,Candidate,Mort Sullivan,Write-in,1887,0.32,False,False
1990,Nebraska,NE,governor,General election results,Candidate,Others,Write-in,3143,0.54,False,False
1990,Nebraska,NE,governor,General election results,Total,,,586542,100.0,False,False
1990,Nevada,NV,governor,"Nevada gubernatorial election, 1990",Winning,Bob Miller,Democratic,207878,64.81,True,True
1990,Nevada,NV,governor,"Nevada gubernatorial election, 1990",Candidate,Jim Gallaway,Republican,95789,29.86,False,False
1990,Nevada,NV,governor,"Nevada gubernatorial election, 1990",Candidate,None of These Candidates,,9017,2.81,False,False
1990,Nevada,NV,governor,"Nevada gubernatorial election, 1990",Candidate,James Frye,Libertarian,8059,2.51,False,False
1990,Nevada,NV,governor,"Nevada gubernatorial election, 1990",Total,,,320743,100.0,False,False
1990,New Mexico,NM,governor,1990 New Mexico gubernatorial election,Winning,Bruce King,Democratic,224564,54.61,True,False
1990,New Mexico,NM,governor,1990 New Mexico gubernatorial election,Candidate,Frank M. Bond,Republican,185692,45.16,False,False
1990,New Mexico,NM,governor,1990 New Mexico gubernatorial election,Candidate,Joseph E. Knight (write-in),Libertarian,788,0.19,False,False
1990,New Mexico,NM,governor,1990 New Mexico gubernatorial election,Candidate,Thomas S. Macaione (write-in),Democratic,192,0.05,False,False
1990,New Mexico,NM,governor,1990 New Mexico gubernatorial election,Total,,,411236,100.0,False,False
1990,New York,NY,governor,"New York gubernatorial election, 1990",Winning,Mario Cuomo/Stan Lundine(incumbents),Total,2157087,53.17,True,False
1990,New York,NY,governor,"New York gubernatorial election, 1990",Candidate,Mario Cuomo,Democratic,2086070,51.42,False,False
1990,New York,NY,governor,"New York gubernatorial election, 1990",Candidate,Pierre A. Rinfret/George Yancey,Republican,865948,21.35,False,False
1990,New York,NY,governor,"New York gubernatorial election, 1990",Candidate,Herbert London/Anthony DiPerna,Conservative,827614,20.4,False,False
1990,New York,NY,governor,"New York gubernatorial election, 1990",Candidate,Louis P. Wein,Life,137804,3.4,False,False
1990,New York,NY,governor,"New York gubernatorial election, 1990",Candidate,Lenora Fulani,Alliance,31089,0.77,False,False
1990,New York,NY,governor,"New York gubernatorial election, 1990",Candidate,W. Gary Johnson,Libertarian,24611,0.61,False,False
1990,New York,NY,governor,"New York gubernatorial election, 1990",Candidate,Craig Gannon,Workers,12743,0.31,False,False
1990,Ohio,OH,governor,"Ohio gubernatorial election, 1990",Winning,George Voinovich,Republican,1938103,55.73,True,False
1990,Ohio,OH,governor,"Ohio gubernatorial election, 1990",Candidate,Anthony J. Celebrezze Jr.,Democratic,1539416,44.27,False,False
1990,Ohio,OH,governor,"Ohio gubernatorial election, 1990",Write-in,Write-ins,Write-ins,131,0.0,False,False
1990,Oklahoma,OK,governor,1990 Oklahoma gubernatorial election,Winning,David Walters,Democratic,523196,57.41,True,False
1990,Oklahoma,OK,governor,1990 Oklahoma gubernatorial election,Candidate,Bill Price,Republican,297584,32.65,False,False
1990,Oklahoma,OK,governor,1990 Oklahoma gubernatorial election,Candidate,Thomas D. Ledgerwood II,Independent,90534,9.93,False,False
1990,Oklahoma,OK,governor,1990 Oklahoma gubernatorial election,Total,,,913314,100.0,False,False
1990,Oregon,OR,governor,Oregon 1990 gubernatorial election,Winning,Barbara Roberts,Democratic,508749,45.72,True,False
