year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1982,Alaska,AK,governor,1982 Alaska gubernatorial election,Winning,Bill Sheffield,Democratic,89918,46.12,True,False
1982,Alaska,AK,governor,1982 Alaska gubernatorial election,Candidate,Tom Fink,Republican,72291,37.09,False,False
1982,Alaska,AK,governor,1982 Alaska gubernatorial election,Candidate,Dick Randolph,Libertarian,29067,14.91,False,False
1982,Alaska,AK,governor,1982 Alaska gubernatorial election,Candidate,Joe Vogler,Independence,3235,1.66,False,False
1982,Alaska,AK,governor,1982 Alaska gubernatorial election,Write-in,[[Write-in Candidate|Write-in Votes]],Write-in Votes,374,0.19,False,False
1982,Arizona,AZ,governor,"Arizona gubernatorial election, 1982",Winning,Bruce Babbitt,Democratic,453795,62.47,True,True
1982,Arizona,AZ,governor,"Arizona gubernatorial election, 1982",Candidate,Leo Corbet,Republican,235877,32.47,False,False
1982,Arizona,AZ,governor,"Arizona gubernatorial election, 1982",Candidate,Sam Steiger,Libertarian,36649,5.05,False,False
1982,Arizona,AZ,governor,"Arizona gubernatorial election, 1982",Candidate,Dave Duncan (write-in),Republican,28,0.0,False,False
1982,Arizona,AZ,governor,"Arizona gubernatorial election, 1982",Candidate,Sandy Greeneltch (write-in),Independent,13,0.0,False,False
1982,Arizona,AZ,governor,"Arizona gubernatorial election, 1982",Candidate,"Frank Henry Beversdorf, Sr. (write-in)",Independent,2,0.0,False,False
1982,Arizona,AZ,governor,"Arizona gubernatorial election, 1982",Total,,,726364,100.0,False,False
1982,California,CA,governor,1982 California gubernatorial election,Winning,George Deukmejian,Republican,3881014,49.27,True,False
1982,California,CA,governor,1982 California gubernatorial election,Candidate,Tom Bradley,Democratic,3787669,48.09,False,False
1982,California,CA,governor,1982 California gubernatorial election,Candidate,Dan P. Dougherty,Libertarian,81076,1.03,False,False
1982,California,CA,governor,1982 California gubernatorial election,Candidate,Elizabeth Martinez,Freedom,70327,0.89,False,False
1982,California,CA,governor,1982 California gubernatorial election,Candidate,Jim Griffin,Independent,56249,0.71,False,False
1982,California,CA,governor,1982 California gubernatorial election,Candidate,Scattering,,363,0.0,False,False
1982,California,CA,governor,1982 California gubernatorial election,Total,,,7876698,100.0,False,False
1982,Colorado,CO,governor,1982 Colorado gubernatorial election,Winning,Richard Lamm,Democratic,627960,65.69,True,True
1982,Colorado,CO,governor,1982 Colorado gubernatorial election,Candidate,John Fuhr,Republican,302740,31.67,False,False
1982,Colorado,CO,governor,1982 Colorado gubernatorial election,Candidate,Paul K. Grant,Libertarian,19349,2.02,False,False
1982,Colorado,CO,governor,1982 Colorado gubernatorial election,Candidate,Earl Dodge,Prohibition,3496,0.37,False,False
1982,Colorado,CO,governor,1982 Colorado gubernatorial election,Candidate,Alan Gummerson,Workers,2476,0.26,False,False
1982,Connecticut,CT,governor,1982 Connecticut gubernatorial election,Winning,Bill O'Neill,Democratic,578264,53.35,True,True
1982,Connecticut,CT,governor,1982 Connecticut gubernatorial election,Candidate,Lewis Rome,Republican,497773,45.93,False,False
1982,Connecticut,CT,governor,1982 Connecticut gubernatorial election,Candidate,Walter Gengarelly,Libertarian,7839,0.72,False,False
1982,Connecticut,CT,governor,1982 Connecticut gubernatorial election,Total,,,1083876,100.0,False,False
1982,Florida,FL,governor,1982 Florida gubernatorial election,Winning,Bob Graham,Democratic,1739553,64.7,True,True
1982,Florida,FL,governor,1982 Florida gubernatorial election,Candidate,Skip Bafalis,Republican,949013,35.3,False,False
1982,Florida,FL,governor,1982 Florida gubernatorial election,Total,,,2688566,100.0,False,False
1982,Hawaii,HI,governor,"Hawaii gubernatorial election, 1982",Winning,George Ariyoshi,Democratic,141043,45.23,True,True
1982,Hawaii,HI,governor,"Hawaii gubernatorial election, 1982",Candidate,Frank Fasi,Independent Democrat,89303,28.64,False,False
1982,Hawaii,HI,governor,"Hawaii gubernatorial election, 1982",Candidate,D. G. Anderson,Republican,81507,26.14,False,False
1982,Idaho,ID,governor,1982 Idaho gubernatorial election,Winning,John V. Evans,Democratic,165365,50.64,True,True
1982,Idaho,ID,governor,1982 Idaho gubernatorial election,Candidate,Phil Batt,Republican,161157,49.36,False,False
1982,Illinois,IL,governor,"1982 gubernatorial election, Illinois",Winning,James R. Thompson (incumbent)/ George H. Ryan,Republican,1816101,49.44,True,False
1982,Illinois,IL,governor,"1982 gubernatorial election, Illinois",Candidate,Adlai Stevenson III/ Grace Mary Stern,Democratic,1811027,49.3,False,False
1982,Illinois,IL,governor,"1982 gubernatorial election, Illinois",Candidate,Bea Armstrong/ David L. Kelley,Libertarian,24417,0.66,False,False
1982,Illinois,IL,governor,"1982 gubernatorial election, Illinois",Candidate,"John E. Roche/ Melvin ""Mel"" Jones",Taxpayers,22001,0.6,False,False
1982,Illinois,IL,governor,"1982 gubernatorial election, Illinois",Write-in,,,161,0.0,False,False
1982,Iowa,IA,governor,1982 Iowa gubernatorial election,Winning,Terry Branstad,Republican,548313,52.81,True,False
1982,Iowa,IA,governor,1982 Iowa gubernatorial election,Candidate,Roxanne Conlin,Democratic,483291,46.55,False,False
1982,Iowa,IA,governor,1982 Iowa gubernatorial election,Candidate,Marcia Farrington,Libertarian,3307,0.32,False,False
1982,Iowa,IA,governor,1982 Iowa gubernatorial election,Candidate,Jim Bittner,Socialist Party Usa,2767,0.27,False,False
1982,Iowa,IA,governor,1982 Iowa gubernatorial election,Write-in,Write-ins,Write-ins,551,0.05,False,False
1982,Kansas,KS,governor,1982 Kansas gubernatorial election,Winning,John W. Carlin,Democratic,405772,53.16,True,True
1982,Kansas,KS,governor,1982 Kansas gubernatorial election,Candidate,Sam Hardage,Republican,339356,44.46,False,False
1982,Kansas,KS,governor,1982 Kansas gubernatorial election,Candidate,James H. Ward,Libertarian,7595,1.0,False,False
1982,Kansas,KS,governor,1982 Kansas gubernatorial election,Candidate,Frank W. Shelton Jr.,American Party (1969),6136,0.8,False,False
1982,Kansas,KS,governor,1982 Kansas gubernatorial election,Candidate,Warren C. Martin,Prohibition,4404,0.58,False,False
1982,Maine,ME,governor,1982 Maine gubernatorial election results,Winning,Joseph Brennan,Democratic,281066,61.91,True,True
1982,Maine,ME,governor,1982 Maine gubernatorial election results,Candidate,Charles Cragin,Republican,172949,38.09,False,False
1982,Maryland,MD,governor,1982 Maryland gubernatorial election,Winning,Harry Hughes,Democratic,705910,61.97,True,True
1982,Maryland,MD,governor,1982 Maryland gubernatorial election,Candidate,Robert A. Pascal,Republican,432826,38.0,False,False
1982,Massachusetts,MA,governor,1982 Massachusetts gubernatorial election,Winning,Michael Dukakis (John Kerry),Democratic,1219109,59.48,True,False
1982,Massachusetts,MA,governor,1982 Massachusetts gubernatorial election,Candidate,John W. Sears (Leon Lombardi),Republican,749679,36.57,False,False
1982,Massachusetts,MA,governor,1982 Massachusetts gubernatorial election,Candidate,Frank Rich (John Davies),Independent,63068,3.08,False,False
1982,Massachusetts,MA,governor,1982 Massachusetts gubernatorial election,Candidate,"Rebecca Shipman (Norman MacConnell, Jr.)",Libertarian,17918,0.87,False,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Winning,James J. Blanchard,Democratic,1561291,51.36,True,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Candidate,Richard Headlee,Republican,1369582,45.05,False,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Candidate,Robert Tisch,Tisch Independent Citizens,80288,2.64,False,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Candidate,Dick Jacobs,Libertarian,15603,0.51,False,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Candidate,James Phillips,Independent,7356,0.24,False,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Candidate,Tim Craine,Workers,3682,0.12,False,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Candidate,Martin P. McLaughlin,League,1980,0.07,False,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Candidate,Scattering,,226,0.01,False,False
1982,Michigan,MI,governor,1982 Michigan gubernatorial election,Total,,,3040008,100.0,False,False
1982,Minnesota,MN,governor,"1982 gubernatorial election, Minnesota",Winning,Rudy Perpich,Minnesota Democratic–farmer–labor,1049104,58.76,True,False
1982,Minnesota,MN,governor,"1982 gubernatorial election, Minnesota",Candidate,"Wheelock Whitney, Jr.",Independent-republican,711796,39.86,False,False
1982,Minnesota,MN,governor,"1982 gubernatorial election, Minnesota",Candidate,Kathy Wheeler,Workers,10332,0.58,False,False
1982,Minnesota,MN,governor,"1982 gubernatorial election, Minnesota",Candidate,Tom McDonald,Honest Government 87,7984,0.45,False,False
1982,Minnesota,MN,governor,"1982 gubernatorial election, Minnesota",Candidate,Franklin Haws,Libertarian,6323,0.35,False,False
1982,Nebraska,NE,governor,"Nebraska gubernatorial election, 1982",Winning,Bob Kerrey,Democratic,277436,50.64,True,False
1982,Nebraska,NE,governor,"Nebraska gubernatorial election, 1982",Candidate,Charles Thone,Republican,270203,49.32,False,True
1982,Nebraska,NE,governor,"Nebraska gubernatorial election, 1982",Candidate,Others,Write-in,263,0.05,False,False
1982,Nebraska,NE,governor,"Nebraska gubernatorial election, 1982",Total,,,547902,100.0,False,False
1982,Nevada,NV,governor,"Nevada gubernatorial election, 1982",Winning,Richard Bryan,Democratic,128132,53.44,True,False
1982,Nevada,NV,governor,"Nevada gubernatorial election, 1982",Candidate,Robert List,Republican,100104,41.75,False,True
1982,Nevada,NV,governor,"Nevada gubernatorial election, 1982",Candidate,None of These Candidates,,6894,2.88,False,False
1982,Nevada,NV,governor,"Nevada gubernatorial election, 1982",Candidate,Dan Becan,Libertarian,4621,1.93,False,False
1982,Nevada,NV,governor,"Nevada gubernatorial election, 1982",Total,,,239751,100.0,False,False
1982,New Mexico,NM,governor,1982 New Mexico gubernatorial election,Winning,Toney Anaya,Democratic,215840,52.97,True,False
1982,New Mexico,NM,governor,1982 New Mexico gubernatorial election,Candidate,John B. Irick,Republican,191626,47.03,False,False
1982,New Mexico,NM,governor,1982 New Mexico gubernatorial election,Total,,,407466,100.0,False,False
1982,New York,NY,governor,1982 New York gubernatorial election,Winning,Mario Cuomo,Total,2675213,50.91,True,False
1982,New York,NY,governor,1982 New York gubernatorial election,Candidate,Mario Cuomo,Democratic,2559607,48.71,False,False
1982,New York,NY,governor,1982 New York gubernatorial election,Candidate,Lewis Lehrman,Republican,2248741,42.8,False,False
