year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
1983,Kentucky,KY,governor,Democratic primary results,Winning,Martha Layne Collins,Democratic,223692,33.97,True,False
1983,Kentucky,KY,governor,Democratic primary results,Candidate,Harvey I. Sloane,Democratic,219160,33.28,False,False
1983,Kentucky,KY,governor,Democratic primary results,Candidate,W. Grady Stumbo,Democratic,199795,30.34,False,False
1983,Kentucky,KY,governor,Democratic primary results,Candidate,Ray Adkins,Democratic,9445,1.43,False,False
1983,Kentucky,KY,governor,Democratic primary results,Candidate,Doris Shuja Binion,Democratic,3501,0.53,False,False
1983,Kentucky,KY,governor,Democratic primary results,Candidate,Fifi Rockefeller,Democratic,2861,0.44,False,False
1983,Kentucky,KY,governor,Democratic primary results,Total,,,658454,100.0,False,False
1983,Kentucky,KY,governor,Republican primary results,Winning,Jim Bunning,Republican,72808,74.42,True,False
1983,Kentucky,KY,governor,Republican primary results,Candidate,Lester H. Burns Jr.,Republican,7340,7.5,False,False
1983,Kentucky,KY,governor,Republican primary results,Candidate,Don Wiggins Jr.,Republican,5464,5.59,False,False
1983,Kentucky,KY,governor,Republican primary results,Candidate,Elizabeth Bette Wickham,Republican,5174,5.29,False,False
1983,Kentucky,KY,governor,Republican primary results,Candidate,Thurman Jerome Hamlin,Republican,3578,3.66,False,False
1983,Kentucky,KY,governor,Republican primary results,Candidate,Ben Auxier Jr.,Republican,3472,3.55,False,False
1983,Kentucky,KY,governor,Republican primary results,Total,,,97836,100.0,False,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1983",Winning,Evelyn Gandy,Democratic,316304,38.19,True,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1983",Winning,William Allain,Democratic,293348,35.42,True,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1983",Candidate,Mike Sturdivant,Democratic,172526,20.83,False,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1983",Candidate,Lonnie C. Johnson,Democratic,32861,3.97,False,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1983",Candidate,Billy Davis,Democratic,13172,1.59,False,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary, 1983",Total,,,828211,100.0,False,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary runoff, 1983",Winning,William Allain,Democratic,405348,52.42,True,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary runoff, 1983",Candidate,Evelyn Gandy,Democratic,367953,47.58,False,False
1983,Mississippi,MS,governor,"Mississippi Democratic gubernatorial primary runoff, 1983",Total,,,773301,100.0,False,False
