year,map_vintage,state,state_code,district,district_note,at_large,counties_whole,counties_partial,counties_whole_list,counties_partial_list,matched_counties,d_votes,r_votes,other_votes,total_votes,d_share_two_party_pct,r_share_two_party_pct,national_d_share_two_party_pct,lean_pct,lean_label,votes_from_partial_pct,lean_pres_pct,lean_house_pct,lean_senate_pct,lean_statewide_pct,weight_pres,weight_house,weight_senate,weight_statewide,sources_used
2016,2010s,Arkansas,AR,AR-03,,False,6,4,Benton County; Boone County; Carroll County; Marion County; Pope County; Washington County,Crawford County; Newton County; Searcy County; Sebastian County,10,83296,168660,20660,272617,33.06,66.94,51.13,-15.76,R+15.8,13.7,-18.07,,-11.15,,0.667,0.0,0.333,0.0,pres+senate
2016,2010s,Arkansas,AR,AR-04,,False,29,4,Ashley County; Bradley County; Calhoun County; Clark County; Cleveland County; Columbia County; Dallas County; Drew County; Franklin County; Garland County; Grant County; Hempstead County; Hot Spring County; Howard County; Johnson County; Lafayette County; Little River County; Logan County; Madison County; Miller County; Montgomery County; Nevada County; Ouachita County; Pike County; Polk County; Scott County; Sevier County; Union County; Yell County,Crawford County; Jefferson County; Newton County; Sebastian County,33,86978,183783,13519,284280,32.12,67.88,51.13,-16.39,R+16.4,18.7,-19.01,,-11.15,,0.667,0.0,0.333,0.0,pres+senate
2016,2010s,Arizona,AZ,AZ-01,,False,5,5,Apache County; Coconino County; Graham County; Greenlee County; Navajo County,Gila County; Mohave County; Pima County; Pinal County; Yavapai County,10,120704,137752,22306,280762,46.7,53.3,51.13,-3.06,R+3.1,49.0,-4.43,6.53,-5.71,-7.28,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Arizona,AZ,AZ-02,,False,1,1,Cochise County,Pima County,2,58338,58564,9851,126753,49.9,50.1,51.13,-3.95,R+4.0,60.5,-1.23,-4.31,-5.71,-7.28,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Arizona,AZ,AZ-03,,False,1,4,Santa Cruz County,Maricopa County; Pima County; Pinal County; Yuma County,5,542436,512834,82939,1138209,51.4,48.6,51.13,-3.11,R+3.1,98.6,0.27,,-5.71,-7.28,0.5,0.0,0.25,0.25,pres+senate+statewide
2016,2010s,Arizona,AZ,AZ-04,,False,1,6,La Paz County,Gila County; Maricopa County; Mohave County; Pinal County; Yavapai County; Yuma County,7,297391,391954,52193,741538,43.14,56.86,51.13,-9.55,R+9.6,99.2,-7.99,-18.8,-5.71,-7.28,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Arizona,AZ,AZ-05,,False,0,1,,Maricopa County,1,22882,24329,3827,51038,48.47,51.53,51.13,-5.95,R+6.0,100.0,-2.67,-11.44,-5.71,-7.28,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Arizona,AZ,AZ-06,,False,0,1,,Maricopa County,1,48624,51699,8133,108456,48.47,51.53,51.13,-5.56,R+5.6,100.0,-2.67,-9.46,-5.71,-7.28,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Arizona,AZ,AZ-07,,False,0,1,,Maricopa County,1,15731,16726,2631,35089,48.47,51.53,51.13,1.92,D+1.9,100.0,-2.67,27.91,-5.71,-7.28,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Arizona,AZ,AZ-08,,False,0,1,,Maricopa County,1,42189,44857,7056,94102,48.47,51.53,51.13,-4.58,R+4.6,100.0,-2.67,,-5.71,-7.28,0.5,0.0,0.25,0.25,pres+senate+statewide
2016,2010s,Arizona,AZ,AZ-09,,False,0,1,,Maricopa County,1,12871,13685,2153,28709,48.47,51.53,51.13,-0.94,R+0.9,100.0,-2.67,13.59,-5.71,-7.28,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,California,CA,CA-01,,False,8,3,Butte County; Lassen County; Modoc County; Plumas County; Shasta County; Sierra County; Siskiyou County; Tehama County,Glenn County; Nevada County; Placer County,11,124609,182248,28369,335227,40.61,59.39,51.13,-10.52,R+10.5,26.7,-10.52,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-02,,False,5,2,Del Norte County; Humboldt County; Marin County; Mendocino County; Trinity County,San Francisco County; Sonoma County,7,297676,98168,37594,433437,75.2,24.8,51.13,24.07,D+24.1,42.0,24.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-03,,False,3,5,Colusa County; Sutter County; Yuba County,Glenn County; Lake County; Sacramento County; Solano County; Yolo County,8,257907,159094,34252,451254,61.85,38.15,51.13,10.72,D+10.7,86.0,10.72,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-04,,False,6,4,Alpine County; Amador County; Calaveras County; El Dorado County; Mariposa County; Tuolumne County,Fresno County; Madera County; Nevada County; Placer County,10,195812,239979,34173,469964,44.93,55.07,51.13,-6.2,R+6.2,63.9,-6.2,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-05,,False,1,4,Napa County,Contra Costa County; Lake County; Solano County; Sonoma County,5,116369,47254,13849,177472,71.12,28.88,51.13,19.99,D+20.0,65.4,19.99,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-06,,False,0,2,,Sacramento County; Yolo County,2,53099,30654,7071,90825,63.4,36.6,51.13,12.27,D+12.3,100.0,12.27,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-07,,False,0,1,,Sacramento County,1,183877,107041,24544,315462,63.21,36.79,51.13,12.07,D+12.1,100.0,12.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-08,,False,2,1,Inyo County; Mono County,San Bernardino County,3,339938,272169,42146,654252,55.54,44.46,51.13,4.4,D+4.4,98.0,4.4,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-09,,False,0,3,,Contra Costa County; Sacramento County; San Joaquin County,3,175917,101165,19320,296402,63.49,36.51,51.13,12.36,D+12.4,100.0,12.36,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-10,,False,1,1,Stanislaus County,San Joaquin County,2,109627,99038,15263,223928,52.54,47.46,51.13,1.4,D+1.4,23.1,1.4,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-11,,False,0,1,,Contra Costa County,1,214671,77962,20797,313430,73.36,26.64,51.13,22.23,D+22.2,100.0,22.23,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-12,,False,0,1,,San Francisco County,1,277793,30339,18531,326663,90.15,9.85,51.13,39.02,D+39.0,100.0,39.02,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-13,,False,0,1,,Alameda County,1,66098,12315,5585,83998,84.29,15.71,51.13,33.16,D+33.2,100.0,33.16,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-14,,False,0,2,,San Francisco County; San Mateo County,2,192830,39079,14389,246297,83.15,16.85,51.13,32.02,D+32.0,100.0,32.02,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-15,,False,0,2,,Alameda County; Contra Costa County,2,412237,78842,34975,526054,83.95,16.05,51.13,32.81,D+32.8,100.0,32.81,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-16,,False,1,2,Merced County,Fresno County; Madera County,3,46680,39957,6114,92751,53.88,46.12,51.13,2.75,D+2.7,23.7,2.75,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-17,,False,0,2,,Alameda County; Santa Clara County,2,95064,22262,8397,125722,81.03,18.97,51.13,29.89,D+29.9,100.0,29.89,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-18,,False,0,3,,San Mateo County; Santa Clara County; Santa Cruz County,3,255398,65504,23483,344385,79.59,20.41,51.13,28.45,D+28.5,100.0,28.45,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-19,,False,0,1,,Santa Clara County,1,369521,104588,34085,508194,77.94,22.06,51.13,26.81,D+26.8,100.0,26.81,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-20,,False,2,1,Monterey County; San Benito County,Santa Cruz County,3,140301,51851,15510,207661,73.02,26.98,51.13,21.88,D+21.9,25.2,21.88,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-21,,False,1,3,Kings County,Fresno County; Kern County; Tulare County,4,109399,114290,14717,238406,48.91,51.09,51.13,-2.23,R+2.2,85.8,-2.23,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-22,,False,0,2,,Fresno County; Tulare County,2,17469,17855,2207,37531,49.45,50.55,51.13,-1.68,R+1.7,100.0,-1.68,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-23,,False,0,3,,Kern County; Los Angeles County; Tulare County,3,228032,178178,26424,432634,56.14,43.86,51.13,5.0,D+5.0,100.0,5.0,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-24,,False,2,1,San Luis Obispo County; Santa Barbara County,Ventura County,3,263480,173265,36492,473237,60.33,39.67,51.13,9.2,D+9.2,34.1,9.2,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-25,,False,0,2,,Los Angeles County; Ventura County,2,1000246,314503,81525,1396274,76.08,23.92,51.13,24.95,D+24.9,100.0,24.95,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-26,,False,0,1,,Ventura County,1,98756,67220,12701,178677,59.5,40.5,51.13,8.37,D+8.4,100.0,8.37,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-27,,False,0,1,,Los Angeles County,1,416061,129957,33800,579818,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-28,,False,0,1,,Los Angeles County,1,132943,41525,10800,185267,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-29,,False,0,1,,Los Angeles County,1,56624,17686,4600,78910,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-30,,False,0,2,,Los Angeles County; Ventura County,2,79558,25136,6500,111195,75.99,24.01,51.13,24.86,D+24.9,100.0,24.86,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-31,,False,0,1,,San Bernardino County,1,3753,2987,461,7201,55.69,44.31,51.13,4.55,D+4.6,100.0,4.55,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-32,,False,0,1,,Los Angeles County,1,76319,23838,6200,106357,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-33,,False,0,1,,Los Angeles County,1,174795,54597,14200,243592,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-34,,False,0,1,,Los Angeles County,1,29543,9228,2400,41171,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-35,,False,0,2,,Los Angeles County; San Bernardino County,2,17160,6514,1494,25168,72.48,27.52,51.13,21.35,D+21.4,100.0,21.35,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-36,,False,0,1,,Riverside County,1,308280,274909,36671,619860,52.86,47.14,51.13,1.73,D+1.7,100.0,1.73,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-37,,False,0,1,,Los Angeles County,1,34467,10766,2800,48032,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-38,,False,0,1,,Los Angeles County,1,61548,19224,5000,85772,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-39,,False,0,3,,Orange County; Los Angeles County; San Bernardino County,3,114100,74396,13043,201539,60.53,39.47,51.13,9.4,D+9.4,100.0,9.4,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-40,,False,0,1,,Los Angeles County,1,34467,10766,2800,48032,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-41,,False,0,1,,Riverside County,1,16542,14751,1968,33261,52.86,47.14,51.13,1.73,D+1.7,100.0,1.73,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-42,,False,0,1,,Riverside County,1,48874,43583,5814,98270,52.86,47.14,51.13,1.73,D+1.7,100.0,1.73,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-43,,False,0,1,,Los Angeles County,1,44314,13842,3600,61756,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-44,,False,0,1,,Los Angeles County,1,49238,15379,4000,68618,76.2,23.8,51.13,25.07,D+25.1,100.0,25.07,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-45,,False,0,1,,Orange County,1,255119,212117,33633,500869,54.6,45.4,51.13,3.47,D+3.5,100.0,3.47,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-46,,False,0,1,,Orange County,1,55673,46289,7340,109302,54.6,45.4,51.13,3.47,D+3.5,100.0,3.47,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-47,,False,0,2,,Los Angeles County; Orange County,2,135855,56725,12429,205009,70.54,29.46,51.13,19.41,D+19.4,100.0,19.41,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-48,,False,0,1,,Orange County,1,113182,94105,14921,222208,54.6,45.4,51.13,3.47,D+3.5,100.0,3.47,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-49,,False,0,2,,Orange County; San Diego County,2,161653,120362,20912,302927,57.32,42.68,51.13,6.19,D+6.2,100.0,6.19,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-50,,False,0,1,,San Diego County,1,479530,311503,60739,851773,60.62,39.38,51.13,9.49,D+9.5,100.0,9.49,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-51,,False,1,1,Imperial County,San Diego County,2,140046,82458,16321,238825,62.94,37.06,51.13,11.81,D+11.8,79.9,11.81,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-52,,False,0,1,,San Diego County,1,47070,30577,5962,83610,60.62,39.38,51.13,9.49,D+9.5,100.0,9.49,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,California,CA,CA-53,,False,0,1,,San Diego County,1,24271,15766,3074,43111,60.62,39.38,51.13,9.49,D+9.5,100.0,9.49,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,Colorado,CO,CO-01,,False,0,3,,Arapahoe County; Denver County; Jefferson County,3,252267,68914,25974,347155,78.54,21.46,51.13,16.91,D+16.9,100.0,27.41,23.67,4.16,1.91,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Colorado,CO,CO-02,,False,5,5,Clear Creek County; Gilpin County; Grand County; Larimer County; Summit County,Boulder County; Broomfield County; Eagle County; Jefferson County; Park County,10,372233,252079,61707,686019,59.62,40.38,51.13,7.23,D+7.2,66.4,8.49,13.12,4.16,1.91,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Colorado,CO,CO-03,,False,28,1,Alamosa County; Archuleta County; Conejos County; Costilla County; Custer County; Delta County; Dolores County; Garfield County; Gunnison County; Hinsdale County; Huerfano County; Jackson County; Lake County; La Plata County; Mesa County; Mineral County; Moffat County; Montezuma County; Montrose County; Ouray County; Pitkin County; Pueblo County; Rio Blanco County; Rio Grande County; Routt County; Saguache County; San Juan County; San Miguel County,Eagle County,29,150887,195152,30133,376171,43.6,56.4,51.13,-2.77,R+2.8,4.6,-7.53,-4.85,4.16,1.91,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Colorado,CO,CO-04,,False,18,5,Baca County; Bent County; Cheyenne County; Crowley County; Elbert County; Kiowa County; Kit Carson County; Las Animas County; Lincoln County; Logan County; Morgan County; Otero County; Phillips County; Prowers County; Sedgwick County; Washington County; Weld County; Yuma County,Adams County; Arapahoe County; Boulder County; Broomfield County; Douglas County,23,325014,377537,64812,767363,46.26,53.74,51.13,-3.55,R+3.6,71.6,-4.87,-14.1,4.16,1.91,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Colorado,CO,CO-05,,False,4,1,Chaffee County; El Paso County; Fremont County; Teller County,Park County,5,124969,215173,36149,376292,36.74,63.26,51.13,-7.39,R+7.4,2.6,-14.39,-14.22,4.16,1.91,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Colorado,CO,CO-06,,False,0,3,,Adams County; Arapahoe County; Douglas County,3,59989,48079,10282,118350,55.51,44.49,51.13,2.61,D+2.6,100.0,4.38,-1.79,4.16,1.91,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Colorado,CO,CO-07,,False,0,3,,Adams County; Broomfield County; Jefferson County,3,53511,45549,9836,108896,54.02,45.98,51.13,4.52,D+4.5,100.0,2.89,10.75,4.16,1.91,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Connecticut,CT,CT-01,,False,0,3,,Hartford County; Litchfield County; Middlesex County,3,164597,108004,12924,285524,60.38,39.62,51.13,10.8,D+10.8,100.0,9.25,18.11,13.65,3.74,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Connecticut,CT,CT-02,,False,3,3,New London County; Tolland County; Windham County,Hartford County; Middlesex County; New Haven County,6,201262,171970,21768,395000,53.92,46.08,51.13,8.18,D+8.2,36.3,2.79,17.92,13.65,3.74,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Connecticut,CT,CT-03,,False,0,3,,Fairfield County; Middlesex County; New Haven County,3,145265,112262,10390,267917,56.41,43.59,51.13,9.92,D+9.9,100.0,5.28,21.69,13.65,3.74,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Connecticut,CT,CT-04,,False,0,2,,Fairfield County; New Haven County,2,176213,116978,12475,305666,60.1,39.9,51.13,9.57,D+9.6,100.0,8.97,12.55,13.65,3.74,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Connecticut,CT,CT-05,,False,0,4,,Fairfield County; Hartford County; Litchfield County; New Haven County,4,210234,164002,16577,390813,56.18,43.82,51.13,7.62,D+7.6,100.0,5.04,10.65,13.65,3.74,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,District of Columbia,DC,DC-AL,,True,0,0,,,8,282830,12723,15715,311268,95.7,4.3,51.13,44.56,D+44.6,0.0,44.56,,,,1.0,0.0,0.0,0.0,pres
2016,2010s,Delaware,DE,DE-AL,,True,0,0,,,3,235603,185127,23084,443814,56.0,44.0,51.13,6.83,D+6.8,0.0,4.87,10.2,,7.4,0.5,0.25,0.0,0.25,pres+house+statewide
2016,2010s,Florida,FL,FL-01,,False,4,1,Escambia County; Okaloosa County; Santa Rosa County; Walton County,Holmes County,5,107258,257738,20648,385643,29.39,70.61,51.13,-12.39,R+12.4,1.8,-21.75,-16.45,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-02,,False,12,2,Bay County; Calhoun County; Franklin County; Gadsden County; Gulf County; Jackson County; Jefferson County; Leon County; Liberty County; Taylor County; Wakulla County; Washington County,Holmes County; Madison County,14,154779,187487,15516,357783,45.22,54.78,51.13,-6.08,R+6.1,1.6,-5.91,-16.57,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-03,,False,9,4,Bradford County; Columbia County; Dixie County; Gilchrist County; Hamilton County; Lafayette County; Levy County; Suwannee County; Union County,Alachua County; Clay County; Madison County; Marion County,13,126007,214022,14516,354544,37.06,62.94,51.13,-7.24,R+7.2,69.1,-14.08,-6.06,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-04,,False,2,1,Baker County; Nassau County,Duval County,3,187007,223635,18397,429038,45.54,54.46,51.13,-6.46,R+6.5,86.1,-5.59,-19.12,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-05,,False,0,8,,Alachua County; Clay County; Duval County; Lake County; Marion County; Orange County; Putnam County; Seminole County,8,158885,154272,14888,328045,50.74,49.26,51.13,2.82,D+2.8,100.0,-0.4,16.89,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-06,,False,2,2,Flagler County; St. Johns County,Putnam County; Volusia County,4,163979,258231,18329,440538,38.84,61.16,51.13,-6.5,R+6.5,55.5,-12.29,-5.91,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-07,,False,0,3,,Orange County; Seminole County; Volusia County,3,136850,135550,14700,287100,50.24,49.76,51.13,0.07,D+0.1,100.0,-0.89,4.13,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-08,,False,2,1,Brevard County; Indian River County,Orange County,3,227158,276883,26090,530131,45.07,54.93,51.13,-5.49,R+5.5,24.8,-6.07,-13.32,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-09,,False,1,2,Osceola County,Orange County; Polk County,3,176350,110946,13291,300587,61.38,38.62,51.13,5.72,D+5.7,52.9,10.25,10.14,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-10,,False,0,3,,Lake County; Orange County; Polk County,3,145415,146466,13415,305297,49.82,50.18,51.13,2.58,D+2.6,100.0,-1.31,17.52,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-11,,False,3,2,Citrus County; Hernando County; Sumter County,Lake County; Marion County,5,114171,230115,12537,356823,33.16,66.84,51.13,-10.54,R+10.5,29.3,-17.97,-14.76,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-12,,False,1,2,Pasco County,Hillsborough County; Pinellas County,3,172828,223113,19475,415415,43.65,56.35,51.13,-6.59,R+6.6,41.4,-7.48,-15.94,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-13,,False,0,1,,Pinellas County,1,156580,160265,16471,333315,49.42,50.58,51.13,-0.18,R+0.2,100.0,-1.71,4.56,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-14,,False,0,2,,Hillsborough County; Pinellas County,2,91115,81722,8804,181641,52.72,47.28,51.13,3.12,D+3.1,100.0,1.58,14.44,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-15,,False,0,2,,Hillsborough County; Polk County,2,147733,140569,14199,302501,51.24,48.76,51.13,-1.32,R+1.3,100.0,0.11,-4.82,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2016,2010s,Florida,FL,FL-16,,False,1,1,Sarasota County,Manatee County,2,128924,168886,12354,310163,43.29,56.71,51.13,-4.96,R+5.0,25.4,-7.84,-7.12,-2.83,0.81,0.4,0.2,0.2,0.2,pres+house+senate+statewide
