year,map_vintage,state,state_code,district,district_note,at_large,counties_whole,counties_partial,counties_whole_list,counties_partial_list,matched_counties,d_votes,r_votes,other_votes,total_votes,d_share_two_party_pct,r_share_two_party_pct,national_d_share_two_party_pct,lean_pct,lean_label,votes_from_partial_pct,lean_pres_pct,lean_house_pct,lean_senate_pct,lean_statewide_pct,weight_pres,weight_house,weight_senate,weight_statewide,sources_used
2020,2010s,California,CA,CA-03,,False,3,5,Colusa County; Sutter County; Yuba County,Glenn County; Lake County; Sacramento County; Solano County; Yolo County,8,335643,212277,13813,561734,61.26,38.74,52.29,7.33,D+7.3,85.7,8.97,4.06,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-04,,False,6,4,Alpine County; Amador County; Calaveras County; El Dorado County; Mariposa County; Tuolumne County,Fresno County; Madera County; Nevada County; Placer County,10,273051,306250,13558,592859,47.13,52.87,52.29,-5.61,R+5.6,65.1,-5.15,-6.54,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-05,,False,1,4,Napa County,Contra Costa County; Lake County; Solano County; Sonoma County,5,147890,58283,4904,211077,71.73,28.27,52.29,21.46,D+21.5,65.8,19.45,25.48,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-06,,False,0,2,,Sacramento County; Yolo County,2,71646,41874,2953,116474,63.11,36.89,52.29,14.79,D+14.8,100.0,10.83,22.73,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-07,,False,0,1,,Sacramento County,1,248616,146304,10280,405200,62.95,37.05,52.29,9.11,D+9.1,100.0,10.67,6.01,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-08,,False,2,1,Inyo County; Mono County,San Bernardino County,3,455380,366058,19075,840513,55.44,44.56,52.29,-0.12,R+0.1,98.1,3.15,-6.68,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-09,,False,0,3,,Contra Costa County; Sacramento County; San Joaquin County,3,232454,136682,8161,377297,62.97,37.03,52.29,9.45,D+9.5,100.0,10.69,6.98,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-10,,False,1,1,Stanislaus County,San Joaquin County,2,143064,132119,6413,281596,51.99,48.01,52.29,1.32,D+1.3,23.7,-0.3,4.55,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-11,,False,0,1,,Contra Costa County,1,279955,102786,8104,390845,73.14,26.86,52.29,21.37,D+21.4,100.0,20.86,22.38,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-12,,False,0,1,,San Francisco County,1,304416,45416,7229,357060,87.02,12.98,52.29,34.73,D+34.7,100.0,34.73,,,,1.0,0.0,0.0,0.0,pres
2020,2010s,California,CA,CA-13,,False,0,1,,Alameda County,1,79298,17500,2067,98866,81.92,18.08,52.29,33.01,D+33.0,100.0,29.64,39.75,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-14,,False,0,2,,San Francisco County; San Mateo County,2,228690,52220,5571,286482,81.41,18.59,52.29,28.97,D+29.0,100.0,29.13,28.67,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-15,,False,0,2,,Alameda County; Contra Costa County,2,495766,111609,12968,620342,81.62,18.38,52.29,26.32,D+26.3,100.0,29.34,20.29,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-16,,False,1,2,Merced County,Fresno County; Madera County,3,61746,53719,2762,118228,53.48,46.52,52.29,3.71,D+3.7,23.4,1.19,8.76,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-17,,False,0,2,,Alameda County; Santa Clara County,2,114425,32444,3172,150041,77.91,22.09,52.29,23.99,D+24.0,100.0,25.62,20.73,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-18,,False,0,3,,San Mateo County; Santa Clara County; Santa Cruz County,3,309812,88847,8673,407331,77.71,22.29,52.29,25.43,D+25.4,100.0,25.43,,,,1.0,0.0,0.0,0.0,pres
2020,2010s,California,CA,CA-19,,False,0,1,,Santa Clara County,1,446274,154985,13116,614376,74.22,25.78,52.29,21.65,D+21.6,100.0,21.94,21.07,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-20,,False,2,1,Monterey County; San Benito County,Santa Cruz County,3,177990,67831,5767,251588,72.41,27.59,52.29,22.13,D+22.1,23.4,20.12,26.16,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-21,,False,1,3,Kings County,Fresno County; Kern County; Tulare County,4,149329,149958,6738,306025,49.89,50.11,52.29,-1.96,R+2.0,85.7,-2.39,-1.09,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-22,,False,0,2,,Fresno County; Tulare County,2,24028,23716,1025,48769,50.33,49.67,52.29,-2.92,R+2.9,100.0,-1.96,-4.84,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-23,,False,0,3,,Kern County; Los Angeles County; Tulare County,3,294989,236799,12321,544109,55.47,44.53,52.29,-2.13,R+2.1,100.0,3.19,-12.76,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-24,,False,2,1,San Luis Obispo County; Santa Barbara County,Ventura County,3,333660,207625,12845,554130,61.64,38.36,52.29,8.92,D+8.9,35.0,9.36,8.05,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-25,,False,0,2,,Los Angeles County; Ventura County,2,1229737,467036,36571,1733344,72.48,27.52,52.29,13.24,D+13.2,100.0,20.19,-0.66,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-26,,False,0,1,,Ventura County,1,127705,82401,4689,214795,60.78,39.22,52.29,8.99,D+9.0,100.0,8.5,9.98,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-27,,False,0,1,,Los Angeles County,1,511370,193401,15186,719958,72.56,27.44,52.29,19.91,D+19.9,100.0,20.27,19.18,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-28,,False,0,1,,Los Angeles County,1,163396,61797,4852,230046,72.56,27.44,52.29,20.86,D+20.9,100.0,20.27,22.04,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-29,,False,0,1,,Los Angeles County,1,69595,26321,2067,97982,72.56,27.44,52.29,20.27,D+20.3,100.0,20.27,,,,1.0,0.0,0.0,0.0,pres
2020,2010s,California,CA,CA-30,,False,0,2,,Los Angeles County; Ventura County,2,97833,37269,2912,138015,72.41,27.59,52.29,19.71,D+19.7,100.0,20.13,18.88,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-31,,False,0,1,,San Bernardino County,1,5019,4033,209,9262,55.45,44.55,52.29,5.67,D+5.7,100.0,3.16,10.67,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-32,,False,0,1,,Los Angeles County,1,93802,35476,2786,132063,72.56,27.44,52.29,18.84,D+18.8,100.0,20.27,15.98,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-33,,False,0,1,,Los Angeles County,1,214836,81251,6380,302467,72.56,27.44,52.29,19.17,D+19.2,100.0,20.27,16.98,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-34,,False,0,1,,Los Angeles County,1,36310,13733,1078,51121,72.56,27.44,52.29,20.27,D+20.3,100.0,20.27,,,,1.0,0.0,0.0,0.0,pres
2020,2010s,California,CA,CA-35,,False,0,2,,Los Angeles County; San Bernardino County,2,21349,9433,672,31454,69.36,30.64,52.29,17.62,D+17.6,100.0,17.07,18.71,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-36,,False,0,1,,Riverside County,1,435854,370521,16228,822604,54.05,45.95,52.29,4.42,D+4.4,100.0,1.77,9.72,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-37,,False,0,1,,Los Angeles County,1,42362,16021,1258,59641,72.56,27.44,52.29,25.29,D+25.3,100.0,20.27,35.32,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-38,,False,0,1,,Los Angeles County,1,75646,28610,2247,106503,72.56,27.44,52.29,20.27,D+20.3,100.0,20.27,,,,1.0,0.0,0.0,0.0,pres
2020,2010s,California,CA,CA-39,,False,0,3,,Orange County; Los Angeles County; San Bernardino County,3,148118,101146,5312,254575,59.42,40.58,52.29,4.35,D+4.4,100.0,7.14,-1.21,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-40,,False,0,1,,Los Angeles County,1,42362,16021,1258,59641,72.56,27.44,52.29,20.88,D+20.9,100.0,20.27,22.1,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-41,,False,0,1,,Riverside County,1,23387,19882,871,44140,54.05,45.95,52.29,5.65,D+5.6,100.0,1.77,13.41,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-42,,False,0,1,,Riverside County,1,69099,58741,2573,130413,54.05,45.95,52.29,-1.4,R+1.4,100.0,1.77,-7.73,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-43,,False,0,1,,Los Angeles County,1,54465,20599,1617,76682,72.56,27.44,52.29,20.54,D+20.5,100.0,20.27,21.08,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-44,,False,0,1,,Los Angeles County,1,60517,22888,1797,85202,72.56,27.44,52.29,20.27,D+20.3,100.0,20.27,,,,1.0,0.0,0.0,0.0,pres
2020,2010s,California,CA,CA-45,,False,0,1,,Orange County,1,340463,282949,13219,636631,54.61,45.39,52.29,2.5,D+2.5,100.0,2.33,2.85,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-46,,False,0,1,,Orange County,1,74298,61747,2885,138929,54.61,45.39,52.29,7.61,D+7.6,100.0,2.33,18.17,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-47,,False,0,2,,Los Angeles County; Orange County,2,169878,80887,5380,256146,67.74,32.26,52.29,14.52,D+14.5,100.0,15.46,12.66,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-48,,False,0,1,,Orange County,1,151045,125529,5865,282438,54.61,45.39,52.29,0.99,D+1.0,100.0,2.33,-1.68,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-49,,False,0,2,,Orange County; San Diego County,2,213960,156648,8302,378909,57.73,42.27,52.29,4.47,D+4.5,100.0,5.45,2.51,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-50,,False,0,1,,San Diego County,1,628952,391261,24384,1044597,61.65,38.35,52.29,4.72,D+4.7,100.0,9.36,-4.57,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-51,,False,1,1,Imperial County,San Diego County,2,175517,108461,6678,290656,61.81,38.19,52.29,12.24,D+12.2,80.5,9.52,17.68,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-52,,False,0,1,,San Diego County,1,61738,38406,2394,102537,61.65,38.35,52.29,9.9,D+9.9,100.0,9.36,10.96,,,0.667,0.333,0.0,0.0,pres+house
2020,2010s,California,CA,CA-53,,False,0,1,,San Diego County,1,31833,19803,1234,52871,61.65,38.35,52.29,9.36,D+9.4,100.0,9.36,,,,1.0,0.0,0.0,0.0,pres
2020,2010s,Colorado,CO,CO-01,,False,0,3,,Arapahoe County; Denver County; Jefferson County,3,323703,78335,9399,411437,80.52,19.48,52.29,18.78,D+18.8,100.0,28.23,25.17,5.06,7.19,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2020,2010s,Colorado,CO,CO-02,,False,5,5,Clear Creek County; Gilpin County; Grand County; Larimer County; Summit County,Boulder County; Broomfield County; Eagle County; Jefferson County; Park County,10,487872,271789,21077,780739,64.22,35.78,52.29,9.79,D+9.8,66.3,11.94,12.84,5.06,7.19,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2020,2010s,Colorado,CO,CO-03,,False,28,1,Alamosa County; Archuleta County; Conejos County; Costilla County; Custer County; Delta County; Dolores County; Garfield County; Gunnison County; Hinsdale County; Huerfano County; Jackson County; Lake County; La Plata County; Mesa County; Mineral County; Moffat County; Montezuma County; Montrose County; Ouray County; Pitkin County; Pueblo County; Rio Blanco County; Rio Grande County; Routt County; Saguache County; San Juan County; San Miguel County,Eagle County,29,200379,224010,10320,434709,47.22,52.78,52.29,-0.34,R+0.3,4.6,-5.07,-3.81,5.06,7.19,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2020,2010s,Colorado,CO,CO-04,,False,18,5,Baca County; Bent County; Cheyenne County; Crowley County; Elbert County; Kiowa County; Kit Carson County; Las Animas County; Lincoln County; Logan County; Morgan County; Otero County; Phillips County; Prowers County; Sedgwick County; Washington County; Weld County; Yuma County,Adams County; Arapahoe County; Boulder County; Broomfield County; Douglas County,23,451124,441324,23930,916378,50.55,49.45,52.29,-0.8,R+0.8,71.6,-1.74,-12.76,5.06,7.19,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2020,2010s,Colorado,CO,CO-05,,False,4,1,Chaffee County; El Paso County; Fremont County; Teller County,Park County,5,186293,244289,15877,446459,43.27,56.73,52.29,-3.41,R+3.4,2.6,-9.02,-11.26,5.06,7.19,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2020,2010s,Colorado,CO,CO-06,,False,0,3,,Adams County; Arapahoe County; Douglas County,3,81839,54643,3836,140318,59.96,40.04,52.29,7.16,D+7.2,100.0,7.68,8.21,5.06,7.19,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2020,2010s,Colorado,CO,CO-07,,False,0,3,,Adams County; Broomfield County; Jefferson County,3,73141,50217,3581,126940,59.29,40.71,52.29,7.36,D+7.4,100.0,7.01,10.51,5.06,7.19,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2020,2010s,Connecticut,CT,CT-01,,False,0,3,,Hartford County; Litchfield County; Middlesex County,3,194999,115548,4914,315461,62.79,37.21,52.29,10.54,D+10.5,100.0,10.51,13.97,,7.17,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Connecticut,CT,CT-02,,False,3,3,New London County; Tolland County; Windham County,Hartford County; Middlesex County; New Haven County,6,245427,182531,8503,436461,57.35,42.65,52.29,6.88,D+6.9,36.4,5.06,10.23,,7.17,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Connecticut,CT,CT-03,,False,0,3,,Fairfield County; Middlesex County; New Haven County,3,172372,119689,3953,296014,59.02,40.98,52.29,7.41,D+7.4,100.0,6.73,9.02,,7.17,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Connecticut,CT,CT-04,,False,0,2,,Fairfield County; New Haven County,2,214539,123632,4659,342831,63.44,36.56,52.29,10.5,D+10.5,100.0,11.16,12.53,,7.17,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Connecticut,CT,CT-05,,False,0,4,,Fairfield County; Hartford County; Litchfield County; New Haven County,4,253494,173911,6285,433690,59.31,40.69,52.29,6.62,D+6.6,100.0,7.02,5.25,,7.17,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,District of Columbia,DC,DC-AL,,True,0,0,,,8,317323,18586,8447,344356,94.47,5.53,52.29,42.18,D+42.2,0.0,42.18,,,,1.0,0.0,0.0,0.0,pres
2020,2010s,Delaware,DE,DE-AL,,True,0,0,,,3,296268,200603,7139,504010,59.63,40.37,52.29,9.22,D+9.2,0.0,7.34,8.28,11.35,11.79,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2020,2010s,Florida,FL,FL-01,,False,4,1,Escambia County; Okaloosa County; Santa Rosa County; Walton County,Holmes County,5,143861,293220,7504,444584,32.91,67.09,52.29,-14.48,R+14.5,1.6,-19.37,-16.13,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-02,,False,12,2,Bay County; Calhoun County; Franklin County; Gadsden County; Gulf County; Jackson County; Jefferson County; Leon County; Liberty County; Taylor County; Wakulla County; Washington County,Holmes County; Madison County,14,173907,204682,4428,383017,45.94,54.06,52.29,-5.25,R+5.3,1.6,-6.35,,,-3.06,0.667,0.0,0.0,0.333,pres+statewide
2020,2010s,Florida,FL,FL-03,,False,9,4,Bradford County; Columbia County; Dixie County; Gilchrist County; Hamilton County; Lafayette County; Levy County; Suwannee County; Union County,Alachua County; Clay County; Madison County; Marion County,13,152964,244616,4416,401997,38.47,61.53,52.29,-9.61,R+9.6,69.0,-13.81,-7.76,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-04,,False,2,1,Baker County; Nassau County,Duval County,3,231263,252240,6316,489819,47.83,52.17,52.29,-5.92,R+5.9,85.1,-4.45,-11.71,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-05,,False,0,8,,Alachua County; Clay County; Duval County; Lake County; Marion County; Orange County; Putnam County; Seminole County,8,193840,181991,4229,380061,51.58,48.42,52.29,2.51,D+2.5,100.0,-0.71,14.51,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-06,,False,2,2,Flagler County; St. Johns County,Putnam County; Volusia County,4,209266,317968,5130,532364,39.69,60.31,52.29,-9.87,R+9.9,53.4,-12.59,-11.24,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-07,,False,0,3,,Orange County; Seminole County; Volusia County,3,169008,158321,3739,331068,51.63,48.37,52.29,0.29,D+0.3,100.0,-0.65,5.52,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-08,,False,2,1,Brevard County; Indian River County,Orange County,3,280312,325101,6762,612176,46.3,53.7,52.29,-6.75,R+6.7,25.1,-5.98,-11.97,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-09,,False,1,2,Osceola County,Orange County; Polk County,3,206476,149456,3673,359606,58.01,41.99,52.29,3.45,D+3.5,52.0,5.72,5.42,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-10,,False,0,3,,Lake County; Orange County; Polk County,3,180633,181737,3707,366078,49.85,50.15,52.29,1.27,D+1.3,100.0,-2.44,13.01,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-11,,False,3,2,Citrus County; Hernando County; Sumter County,Lake County; Marion County,5,138819,274518,3154,416491,33.58,66.42,52.29,-14.45,R+14.5,29.3,-18.7,-17.34,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-12,,False,1,2,Pasco County,Hillsborough County; Pinellas County,3,218050,274609,5443,498102,44.26,55.74,52.29,-8.15,R+8.2,39.4,-8.03,-13.5,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-13,,False,0,1,,Pinellas County,1,185892,185060,4058,375009,50.11,49.89,52.29,-1.25,R+1.2,100.0,-2.17,2.42,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-14,,False,0,2,,Hillsborough County; Pinellas County,2,110760,98964,2437,212162,52.81,47.19,52.29,1.91,D+1.9,100.0,0.53,9.64,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
2020,2010s,Florida,FL,FL-15,,False,0,2,,Hillsborough County; Polk County,2,180925,172777,4084,357785,51.15,48.85,52.29,-2.83,R+2.8,100.0,-1.13,-6.0,,-3.06,0.5,0.25,0.0,0.25,pres+house+statewide
