year,map_vintage,state,state_code,district,district_note,at_large,statewide_baseline,races_used,offices_used,senate_races,statewide_races,stateleg_races,d_votes,r_votes,other_votes,total_votes,d_share_two_party_pct,r_share_two_party_pct,national_d_share_two_party_pct,lean_pct,lean_label,lean_house_pct,lean_statewide_pct,lean_senate_pct,weight_house,weight_statewide,weight_senate,sources_used
2010,2000s,California,CA,CA-53,,False,False,95,senate; governor; state senate; state house,1,1,93,17668561,13949940,1356380,32974881,55.88,44.12,49.26,10.33,D+10.3,16.8,6.86,7.33,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Colorado,CO,CO-01,,False,False,2,senate; governor,1,1,0,1770121,1024581,776114,3570816,63.34,36.66,49.26,19.32,D+19.3,22.22,32.82,2.92,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Colorado,CO,CO-02,,False,False,2,senate; governor,1,1,0,1770121,1024581,776114,3570816,63.34,36.66,49.26,16.03,D+16.0,12.36,32.82,2.92,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Colorado,CO,CO-03,,False,False,2,senate; governor,1,1,0,1770121,1024581,776114,3570816,63.34,36.66,49.26,11.87,D+11.9,-0.15,32.82,2.92,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Colorado,CO,CO-04,,False,False,2,senate; governor,1,1,0,1770121,1024581,776114,3570816,63.34,36.66,49.26,10.65,D+10.6,-3.81,32.82,2.92,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Colorado,CO,CO-05,,False,False,2,senate; governor,1,1,0,1770121,1024581,776114,3570816,63.34,36.66,49.26,6.22,D+6.2,-17.07,32.82,2.92,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Colorado,CO,CO-06,,False,False,2,senate; governor,1,1,0,1770121,1024581,776114,3570816,63.34,36.66,49.26,6.75,D+6.7,-15.5,32.82,2.92,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Colorado,CO,CO-07,,False,False,2,senate; governor,1,1,0,1770121,1024581,776114,3570816,63.34,36.66,49.26,14.67,D+14.7,8.26,32.82,2.92,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Connecticut,CT,CT-01,,False,False,2,senate; governor,1,1,0,1146174,1059215,634495,2839884,51.97,48.03,49.26,7.02,D+7.0,14.36,-0.17,6.87,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Connecticut,CT,CT-02,,False,False,2,senate; governor,1,1,0,1146174,1059215,634495,2839884,51.97,48.03,49.26,6.51,D+6.5,12.82,-0.17,6.87,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Connecticut,CT,CT-03,,False,False,2,senate; governor,1,1,0,1146174,1059215,634495,2839884,51.97,48.03,49.26,8.26,D+8.3,18.08,-0.17,6.87,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Connecticut,CT,CT-04,,False,False,2,senate; governor,1,1,0,1146174,1059215,634495,2839884,51.97,48.03,49.26,3.96,D+4.0,5.18,-0.17,6.87,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Connecticut,CT,CT-05,,False,False,2,senate; governor,1,1,0,1146174,1059215,634495,2839884,51.97,48.03,49.26,4.3,D+4.3,6.2,-0.17,6.87,0.334,0.333,0.333,house+statewide+senate
2010,2000s,District of Columbia,DC,DC-AL,,True,False,0,,0,0,0,0,0,0,0,,,49.26,45.7,D+45.7,45.7,,,1.0,0.0,0.0,house
2010,2000s,Delaware,DE,DE-AL,,True,False,35,senate; state senate; state house,1,0,34,341656,259727,11716,613099,56.81,43.19,49.26,8.87,D+8.9,10.16,5.83,10.61,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-01,,False,True,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-9.3,R+9.3,,0.14,-18.74,0.0,0.5,0.5,statewide+senate
2010,2000s,Florida,FL,FL-02,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-7.61,R+7.6,-4.25,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-03,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-0.57,R+0.6,16.87,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-04,,False,True,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-9.3,R+9.3,,0.14,-18.74,0.0,0.5,0.5,statewide+senate
2010,2000s,Florida,FL,FL-05,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-11.3,R+11.3,-15.32,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-06,,False,True,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-9.3,R+9.3,,0.14,-18.74,0.0,0.5,0.5,statewide+senate
2010,2000s,Florida,FL,FL-07,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-11.83,R+11.8,-16.89,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-08,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-8.66,R+8.7,-7.38,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-09,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-12.62,R+12.6,-19.28,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-10,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-10.8,R+10.8,-13.81,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-11,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-2.23,R+2.2,11.9,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-12,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-6.79,R+6.8,-1.78,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-13,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-11.79,R+11.8,-16.77,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-14,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-12.71,R+12.7,-19.55,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-15,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-10.4,R+10.4,-12.61,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-16,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-11.12,R+11.1,-14.77,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-17,,False,True,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-9.3,R+9.3,,0.14,-18.74,0.0,0.5,0.5,statewide+senate
2010,2000s,Florida,FL,FL-18,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-11.79,R+11.8,-16.77,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-19,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-1.27,R+1.3,14.78,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-20,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-1.75,R+1.8,13.34,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-21,,False,True,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-9.3,R+9.3,,0.14,-18.74,0.0,0.5,0.5,statewide+senate
2010,2000s,Florida,FL,FL-22,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-6.93,R+6.9,-2.2,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-23,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,4.21,D+4.2,31.24,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-24,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-8.71,R+8.7,-7.54,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Florida,FL,FL-25,,False,False,2,senate; governor,1,1,0,3650721,5265078,1855039,10770838,40.95,59.05,49.26,-7.17,R+7.2,-2.92,0.14,-18.74,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Georgia,GA,GA-01,,False,False,2,senate; governor,1,1,0,2103527,2855736,172156,5131419,42.42,57.58,49.26,-10.62,R+10.6,-19.49,-4.5,-7.89,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Georgia,GA,GA-02,,False,False,2,senate; governor,1,1,0,2103527,2855736,172156,5131419,42.42,57.58,49.26,-2.94,R+2.9,3.56,-4.5,-7.89,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Georgia,GA,GA-03,,False,False,2,senate; governor,1,1,0,2103527,2855736,172156,5131419,42.42,57.58,49.26,-9.91,R+9.9,-17.36,-4.5,-7.89,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Georgia,GA,GA-04,,False,False,2,senate; governor,1,1,0,2103527,2855736,172156,5131419,42.42,57.58,49.26,4.81,D+4.8,26.81,-4.5,-7.89,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Georgia,GA,GA-05,,False,False,2,senate; governor,1,1,0,2103527,2855736,172156,5131419,42.42,57.58,49.26,4.48,D+4.5,25.84,-4.5,-7.89,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Georgia,GA,GA-06,,False,True,2,senate; governor,1,1,0,2103527,2855736,172156,5131419,42.42,57.58,49.26,-6.19,R+6.2,,-4.5,-7.89,0.0,0.5,0.5,statewide+senate
2010,2000s,Georgia,GA,GA-07,,False,False,2,senate; governor,1,1,0,2103527,2855736,172156,5131419,42.42,57.58,49.26,-9.11,R+9.1,-14.95,-4.5,-7.89,0.334,0.333,0.333,house+statewide+senate
2010,2000s,Georgia,GA,GA-08,,False,False,2,senate; governor,1,1,0,2103527,2855736,172156,5131419,42.42,57.58,49.26,-4.32,R+4.3,-0.58,-4.5,-7.89,0.334,0.333,0.333,house+statewide+senate
